topic,premise,correct_ending,incorrect_ending
Traditional Games,Lutfi ngajak Ayunda main congklak. Ayunda ora kepengen main congklak amarga lagi lara. Lutfi ngalokake Ayunda supaya main.,Lutfi ngerti rasa Ayunda lan ngajak main liyane.,Lutfi ngamuk amarga Ayunda ora kepengen main.
Traditional Games,Maya lan Sinta main egrang ing pasar tradisional. Sinta menang lan ngomong akeh. Maya bingung amarga Sinta ora seneng kalah.,Maya ngerti yen Sinta kepingin dianggep menang.,Maya ngamuk amarga Sinta ngomong akeh.
Traditional Games,Rini gelem main congklak karo kancane. Rini lan kancane padha seneng main congklak ing lapangan desa. Rini ngajak kancane main congklak nganti sore.,Rini lan kancane mbaleni sawise main congklak.,Rini lan kancane kepengen main congklak terus.
Traditional Games,Pak Budi wis nembung sawetara bocah kanggo main egrang ing lapangan. Pak Budi ngajak bocah-bocah iku kanggo ngadani lomba egrang. Bocah-bocah iku seneng banget lan nindakake latihan.,Pak Budi ngasih hadiah kanggo para pemenang lomba egrang.,Pak Budi ngalih lomba egrang amarga lagi udan.
Traditional Games,Sekar lagi diajari main engklek karo bundanya. Sekar mung bisa ngendhel ing endi-endi. Sekar seneng banget bisa main engklek karo bundanya.,Sekar isih perlu latihan kanggo bisa main engklek dening bener.,Sekar langsung bisa main engklek dening bener.
Traditional Games,Rani lan Dinda kepingin main engklek. Dhèwèke ngajak kanca-kancane kanggo main ing lapangan gedhe. Lapangan iku ora ketok malah ditumbuhi rumput kang luwih dhuwur.,Rani lan Dinda mutusake main sempalan amarga lapangan ora cocok kanggo main engklek.,Rani lan Dinda ngetok rumput-rumput kanggo dibébasake lapangan.
Traditional Games,Doni lan Roni gelem main congklak. Dhèwèke nyekel cangkir lan biji-bijian kanggo main. Dhèwèke ngajak tetangga kanggo main.,Tetangga gembira lan ngajak Doni lan Roni main congklak bareng.,Doni lan Roni main congklak rame-rame ing lapangan.
Traditional Games,Suko lan Dimas kepingin main layangan. Dhèwèke nggawé layangan kang bagus lan kokoh. Dhèwèke ngajak kanca-kancane kanggo main ing lapangan terbuka.,"Angin ora cukup kenceng kanggo ngluncurake layangan, mula Suko lan Dimas main Gobak Sodor.",Layangan Suko lan Dimas ora bisa ngangkasa amarga angin terlalu kenceng.
Daily Activities,Sugi wiwit nglakoni olahraga saben dino. Sugi kepingin sehat lan bugar. Sugi ngencani les senam ing taman. Sugi seneng banget amarga bisa ngobrol karo tetanggané nalika olahraga.,Sugi ora seneng ngobrol karo tetanggané.,Sugi tambah sehat lan bugar.
Daily Activities,Ibu ngajak Maya lan Riko mlaku-mlaku ing taman. Ibu pengen ngajak anak-anaké ngerasaké udara segar. Maya lan Riko kepingin main di taman hiburan. Ibu ora ngizinkake Maya lan Riko main ing taman hiburan.,Ibu ngajak Maya lan Riko mlaku-mlaku ing taman hiburan.,Maya lan Riko kepenak mlaku-mlaku ing taman.
Daily Activities,Pak Joko nginep ing omah kang gedhé. Pak Joko duwé sawetara kulawarga sing nginep bareng. Pak Joko seneng banget amarga bisa ngumpul karo kulawarga. Pak Joko kepengen nambah kamar kanggo kulawarga sing lagi nambah.,Pak Joko ora seneng ngumpul karo kulawarga.,Pak Joko ngira-ngira desain kamar kanggo kulawarga sing nambah.
Daily Activities,,Tetanggané ngajak Dinda mlebu ngobrol.,Dinda seneng dianggep wong sing pinter masak.
Daily Activities,,Toni ngiyani Dina lan nyaranake tempat kursus.,Dina ngomong arep ngganti profesi dadi pelukis.
Daily Activities,,Arini ngajak kancane sing ngerti ngrawat sepeda.,Arini ngerasa seneng duwe sepeda.
Daily Activities,,Budi ngomong karo tukang taksi supaya cepet.,Budi seneng ngerti rute paling cepet.
Daily Activities,Setyo nggawa motor kanggo nganterake Ibu ke pasar. Setyo seneng bisa mbekali Ibu. Setyo ngomong marang Ibu yen dia bakal nganterake Ibu nganti pulang. Setyo ora ngerti gurune ngajak ngobrol.,Setyo melu sekolah telat.,Setyo nganter Ibu ke pasar terus pulang.
Daily Activities,Ratih lagi nggawe bakwan kanggo sarapan. Ratih ngundang tetangganipun kanggo jajan. Ratih seneng bisa ng bagi rezeki karo tetangganipun. Ratih ngerti yen nggawe bakwan butuh waktu.,Ratih nggawe bakwan bareng karo ibune.,Ratih nggawe bakwan mung-mungan.
Daily Activities,Dito lagi main wayang ing balang. Dito ngundang kancane kanggo main bareng. Dito seneng bisa ngisi waktu luang karo kancane. Dito ora kepikiran yen wayang arep dipelajari serius.,Dito main wayang ing panggung gedhe.,Dito main wayang ning paseduluran.
Daily Activities,Pak Budi nggambar ing omah. Dheweke lagi nggambar pemandangan sawah. Pak Budi seneng banget nggambar. Pak Budi pengin ngluncurake karya seni dhewe.,Pak Budi ngajak anak-anak kanggo melu kelas nggambar.,Pak Budi nganakake pameran lukisan kanggo ngenalin karya-karyane.
Daily Activities,Ibu Ani masak nasi goreng.  Ibu Ani masak nasi goreng kanggo keluarga. Ibu Ani seneng nglayani kulawargane. Ibu Ani masak nasi goreng kanthi resep turun-temurun.,Ibu Ani buka warung nasi goreng.,Ibu Ani sering masak nasi goreng kanggo tetanggan.
Daily Activities,Dimas lagi main sepeda. Dimas nyetiri sepeda ing lapangan. Dimas seneng banget main sepeda. Dimas pengin ngajak kanca-kancane main bareng.,Dimas dadi anggota klub bersepeda.,Dimas main sepeda bareng kancane.
Daily Activities,Rini kepingin ngunjungi kakek lan nenek ing desa. Rini wis siap-siap. Rini wis ngisi bensin mobil.,Rini mlaku bareng-bareng karo kulawargane.,Rini nginep ing omah amarga wis larut.
Daily Activities,Bambang kepingin nggawa anak-anakne ngunjungi taman hiburan. Bambang wis nebok tiket. Bambang wis ngisi bensin mobil.,Bambang ngajak anak-anakne sing main ing taman hiburan.,Bambang ngobrol karo kancane ing omah.
Daily Activities,Ani kepingin nganakake es krim. Ani wis nyiapake bahan-bahan. Ani wis ngetok es krim.,Ani ngasih es krim marang tetanggan.,Ani nyimpen es krim ing kulkas.
Daily Activities,Pak Budi lagi nggawa obor ing ngendi. Pak Budi kepingin nggawa obor menyang rumahnya. Pak Budi kepingin ngresiki rumahnya supaya ora pekat. Pak Budi ngomong karo tetanggané.,Pak Budi ngisi obor ing rumahnya.,Pak Budi nggawa obor menyang panggonan tetanggané.
Daily Activities,Slomp nggolék sepeda menyang pasar. Slomp kepingin tuku gula merah. Slomp kepingin nggawa pulang gula merah kanggo ibu. Slomp ngomong karo tukang dagang.,Slomp nggawa pulang gula aren.,Slomp nggawa pulang gula merah.
Daily Activities,Bu Tuti lagi nggawe wedang jahe. Bu Tuti kepingin ngasih wedang jahe marang tetanggané. Bu Tuti kepingin ngasihi tetanggané sing lagi sakit. Bu Tuti nggunakake rempah-rempah.,Bu Tuti ngasihi wedang jahe marang anaké.,Bu Tuti ngasihi wedang jahe marang tetanggané.
Daily Activities,Setyo kepengin ngunjungi kakek lan nenek ing desa. Setyo mbok mengko nguber motor. Setyo wis takon ing dalan. Setyo ngerti yen kudu ngomong jujur marang wong tuane.,Setyo ngomong yen motor iku ketok.,Setyo ngomong yen motor iku isih lancar.
Daily Activities,Ayu wis rampung nggawa barang belanjaan. Ayu kepingin ngombe wedang jahe anget. Ayu melu menyang warung pinggir dalan. Ayu ngerti yen kudu ngatur keuangan.,Ayu mbaleni wedang jahe sing paling murah.,Ayu nginum wedang jahe sing paling mahal.
Daily Activities,Dani ngerti bibi mau ora sehat. Dani kepingin njaluk tolong tetangga. Dani kepingin bibi tetep sehat lan bahagia. Dani ngerti pentingnya gotong royong.,Dani ora ngomong apa-apa marang tetangga.,Dani ngomong marang tetangga yen bibi kudu diubengi.
Daily Activities,Sarah mbangun omah anyar. Sarah ngundang tukang kayu kanggo nggawé lemari. Sarah kepengen lemari iki gedhe banget. Sarah pengen lemari iki di isi kanthi barang-barang antik.,Sarah ora duwe cukup duwit.,Lemari iki rampung ing dina pungkasan minggu.
Daily Activities,Budi nganakake selamatan. Saiki Budi lagi ngumpulake tetangga kanggo njawani selamatane. Ibu Budi lagi masak ing pawon. Pak Budi lagi nyiyapake tempat kanggo tamu.,Selamatan iki kanggo ngrayakake kelahiran anak kelima.,Selamatan iki kanggo acara syukuran pindah rumah.
Daily Activities,Ani lagi nglakoni piknik karo kulawargane. Ani ngajak kulawargane nonton pertunjukan wayang kulit. Ani ngajak kulawargane ngopi ing warung pinggir jalan. Ani seneng banget ngantosake dina iki.,Ani lagi ngalakoni piknik ing kota Yogyakarta.,Ani lagi nglakoni piknik ing Pantai Parangtritis.
Daily Activities,Rini kepingin ngladeni kakeke sing lagi sakit. Rini kudu sekolah lan ngerti kakeke butuh istirahat. Rini njaluk izin marang ibune kanggo mbalangi kakeke sawetara jam. Ibu Rini ora ngizini.,Rini ngajak sedulur kanggo mbalangi kakeke.,Rini mbalangi kakeke sawetara jam banjur sekolah.
Daily Activities,Pak Budi kepingin nggoreng tempe mendoan. Pak Budi ora duwe minyak goreng. Pak Budi njaluk minyak goreng marang tetanggan. Tetangga Pak Budi ngiyani.,Pak Budi nunggu tetanggane nganti sore kanggo ngejek mendoane.,Pak Budi masak tempe mendoan.
Daily Activities,Siska kepengin ngopi ing warung kopi sing anyar. Siska kudu ngerjakan tugas sekolah. Siska ngajak kancane kanggo ngopi. Kancane Siska ora bisa.,Siska ngerjakan tugas sekolah sambil ngopi.,Siska mangkat menyang warung kopi lan ngajak kancane.
Daily Activities,Dina meneng lali nggawe tempe. Dina ngerti yèn dolanan anak-anak kudune nunggu tempe. Dina kepikiran kanggo nggawe tempe sing cepet masak. Dina ngomong marang anak-anak yèn tempe bakal rampung sedhela.,Dina ngomong yèn tempe bakal rampung sedhela.,Dina ngajari anak-anak cara nggawe tempe sing cepet masak.
Daily Activities,Pak Budi ngerti anak-anak kudu diwasa. Pak Budi ngajak anak-anak ngerjakan tugas omah. Pak Budi ngerti yen tugas omah bisa ngasah tanggung jawab. Pak Budi seneng ngomong yèn anak-anak arep ngerti.,Pak Budi ngajak anak-anak ngerjakan tugas omah bareng-bareng.,Anak-anak ngelak-ngalakin tugas omah kang diwenehake.
Daily Activities,Ani seneng ngunjungi pasar tradisional. Ani seneng milih barang-barang sing murah. Ani ngerti pasar tradisional duwe barang-barang sing unik. Ani terus njaluk ibu kanggo dianggep.,Ani nggawe video konten tentang pasar tradisional.,Ani mbaleni barang-barang sing wis dibeli ing pasar tradisional.
Daily Activities,Rina seneng banget ngopi bareng kanca-kancane. Mbok-embu Rina ngomong yen ngopi cedhak masjid ora elok. Rina ngerti ajaran mbok-embu. Rina kepingin ngopi ing warung sing cedhak masjid.,Rina ngajak kancane ngopi ing warung sing luwih adoh.,Rina ngajak kancane ngopi ing warung sing cedhak masjid.
Daily Activities,Pak Budi seneng nggawa sepeda ing tengah kota. Pak Budi ngira nggawa sepeda luwih cepet. Pak Budi ora seneng macet-macetan. Pak Budi kepingin nggawa mobil.,Pak Budi ngerti yen mobil luwih mahal lan ribet.,Pak Budi langsung nggawa mobil keesokan harine.
Daily Activities,Sinta lagi kepengen ngetik tugas sekolah. Sinta kepingin ngetik tugas ing teras omah. Sinta ngira teras omah udarane seger lan tenang. Sinta ngerti teras omah panas.,Sinta ngetik tugas di kamar tidurnya.,Sinta ngetik tugas di teras omah.
Daily Activities,Rini kepingin nganakake jajanan pasar. Rini kepingin ngajak temane kanggo nganakake. Rini ora duwe resep jajanan pasar. Rini njaluk resep marang bundhe.,Rini lan temane nganakake jajanan pasar bareng-bareng.,Rini mbokne nganakake jajanan pasar liyane.
Daily Activities,Anton wis tuku tiket bioskop kanggo nonton bareng pacar. Anton wis siap-siap. Anton ora tau ngerti yen pacare wis ora bakal teka. Anton teka ing bioskop.,Anton nonton bioskop dhewe.,Anton ngajak wong liyane kanggo nonton bareng.
Daily Activities,Bu Tuti lagi nggoreng tempe. Bu Tuti ngerti yen gorengan wis mateng. Bu Tuti lupa ngecek gorengan. Asap wis ngluwari ruang tamu.,Bu Tuti ngecek gorengan lan ngetokno kompor.,Bu Tuti ora ngerti yen gorengane wis mateng.
Daily Activities,Widya arep ngunjungi nenek ing desa. Widya kudu nggawa oleh-oleh kanggo nenek. Widya mampir ing toko kue sing gedhe. Widya tuku kue sing paling mahal.,Widya ngrasa kue-kue sing murah luwih enak.,Nenek seneng banget ngerti Widya nggawa kue mahal.
Daily Activities,Hendra arep nginep ing omah kakek ing pedesaan. Hendra kepingin ngrasakake udara seger ing desa.  Hendra mbangun tenda ing kebon belakang omah. Hendra ora bisa tidur amarga kepanasan.,Hendra balik menyang kutha.,Hendra seneng banget bisa nginep ing tenda.
Daily Activities,Ibu ngajak Rini lan Dita main ke taman. Rini lan Dita seneng banget. Ibu nyuruh Rini lan Dita mlaku sekuthik. Rini lan Dita kepingin main ayunan.,Rini lan Dita ora gelem mlaku.,Rini lan Dita mlaku nganti taman.
Daily Activities,Mbok Sri ngerti ana tamu sing teka. Mbok Sri nyiyapake sedhep kanggo tamu. Mbok Sri ngajak tamu teka menyang omah.,Mbok Sri ora duwe sedhep kanggo tamu.,Tamu seneng karo sedhep sing disiyapake Mbok Sri.
Daily Activities,Pak Budi kepengen ngenteni anggone seneng. Pak Budi nyiapake becak. Pak Budi ngajak kulawarganne mlaku-mlaku.,Becake Pak Budi rusak ing tengah dalan.,Kulawarga Pak Budi seneng bisa mlaku-mlaku.
Daily Activities,Mbak Ratih kepingin nganakake jajanan pasar. Mbak Ratih ngundang kanca-kancane. Mbak Ratih nggawe lupis lan getuk.,Kancane Mbak Ratih ora teka.,Kancane Mbak Ratih seneng karo jajanan sing dianggo Mbak Ratih.
Daily Activities,,Lakon dilarang masuk ngeri omah tetangga sing lagi istirahat.,Lakon weruh tetanggané seneng banget.
Daily Activities,,Ningrum ngundang tamu kanggo ngunjungi taman sing diurusé Ningrum.,Ningrum ora seneng diajak ngobrol.
Daily Activities,,Budi belajar nggawa wayang kulit ingkang atos lan sabar.,Budi seneng banget di puji tetanggané.
Daily Activities,Pak Joko ngajak kulawargane mlaku-mlaku ing taman. Pak Joko lan kulawargane seneng nglumai angin sore. Pak Joko arep ngajak kulawargane mangan es krim. Pak Joko melupakan dompet ing omah.,Kulawargane Pak Joko prihatin amarga ora bisa tuku es krim.,Pak Joko ngajak kulawargane bali menyang omah.
Daily Activities,Sri mbangun omah anyar kanggo kulawargane. Sri nyuwun tolong marang tetangga kanggo ngangkat kayu. Sri ngerti betapa pentingne gotong royong ing budaya Jawa. Sri ngajak tetangga mangan bareng sawise ngrampungake gawene.,Sri lan kulawargane seneng amarga dak kepancen tetangga.,Sri ngerti banget betapa pentingne kerja keras.
Daily Activities,Dinda arep nganakake upacara slametan ing omah. Dinda ngundang sedaya tetangga lan sanak keluarga. Dinda masak masakane sendiri kanggo slametan kasebut. Dinda kepedulian dèn kakeke sing wis sepuh.,Dinda ngajak kakeke ngobrol lan nyerahke  panganan paling enak.,Dinda ngerti pentingne ngajak sedaya tetangga.
Daily Activities,Duta istirahat sore ing omah. Ibu Duta ngajak Duta ngombe wedang jahe. Duta ora kepengen ngombe wedang jahe amarga kepengen ngombe es teh. Ibu Duta ngomong yen wedang jahe apik kanggo kesehatan.,Duta ngombe wedang jahe amarga ngemot Ibu Duta.,Duta ngombe es teh amarga kepengen.
Daily Activities,Rini lagi nyapu halaman. Rini nggunakake sapu lidi. Sapu lidiné Rini rusak. Rini ngganti sapu lidiné kanthi sapu plastik.,Rini ngerti yen sapu plastik luwih awet.,Rini seneng amarga sapu plastik luwih ringan.
Daily Activities,Sastro lagi nganakake tugas sekolah. Sastro kepengen nonton televisi. Sastro mbalikake tugas sekolahne. Sastro nonton televisi sambil mangan.,Ibu Sastro ngerti yen Sastro ora serius nggarap tugas sekolahne.,Ibu Sastro ngasih ijin marang Sastro kanggo nonton televisi.
Daily Activities,Rini kepingin nglakoni jajanan tradisional wedang ronde. Rini tansah diajaké kakaknya kanggo ngetok ing warung wedang ronde sing paling populer ing kutha. Rini ora ngerti carane ngetok karo wong liya. Rini kepingin ngetok wedang ronde kaya wong-wong.,Rini ngajak kakaknya ngetok wedang ronde bareng.,Rini ora ngendik apa-apa nanging mung nunggu.
Daily Activities,"Di rumah Kurnia, ana ing ngendi-endi wadhuk kanggo mandian. Wadhuk iki digawé saka cai sing diangkut saka sumur. Wadhuk iki dipunyai dening kulawargane Kurnia.",Kurnia ngetok wadhuk kanggo mandian.,Kurnia ngetok wadhuk kanggo masak.
Daily Activities,Pak Bambang nggedhek sawijining becak ing ngarep omah. Pak Bambang nggesi sekolah anaknya kanggo ngantar jemput. Pak Bambang ngganggu anak-anaké kanggo sekolah.,Pak Bambang ngantar anaké sekolah kanthi becak.,Pak Bambang ngantar anaké sekolah kanthi mobil.
Daily Activities,Deno kepingin ngajak Bayu mlaku-mlaku ing Taman Sari sore iki. Deno wis ngajak Bayu sedare. Bayu pengin banget mlaku ing Taman Sari nanging ora duwe sepeda. Bayu mutusake mlaku kaki menyang Taman Sari.,Deno ngajak Bayu ngopi ing warung deket Taman Sari.,Deno ngomong yen Bayu kudu mlaku ing omah.
Daily Activities,Bu Sulis lagi nggawa pringgan ing pasar. Bu Sulis kepingin ngolah pringgan dadi sambal goreng kanggo makan siang. Bu Sulis melu nganti pasar rame. Bu Sulis ora nemu pringgan kanggo sambal goreng.,Bu Sulis mbaleni rencana masak sambal goreng lan ngolah kangkung.,Bu Sulis nganakake pringgan kanggo sambal goreng.
Daily Activities,Rini lagi slametan ing griya kakeke. Rini kepingin nglumpuk ing omah kakeke. Rini wis njaluk ijin marang wong tuwa kanggo menginap. Wong tuwa ora ngijini Rini menginap amarga Rini wis sekolah esuke.,Rini ngerti lan ngiyani keputusan wong tuwa.,Rini ngamuk amarga ora diijini menginap.
Daily Activities,Mbok Sri seneng banget nggawa anak-anakne mudik ke kampung halaman. Scepat-cepet Mbok Sri nyiyapaken jajanan pasar kanggo dibagikake marang tetangga. Nduweni seneng banget ngelih Mbok Sri lan anak-anakne. Dheweke langsung ngajak Mbok Sri ngobrol.,Nduweni ora ngerti yen Mbok Sri lagi ngurus anak-anakne sing lagi ngantuk.,Nduweni langsung diajak Mbok Sri ngobrol sambil ngetok kopi.
Daily Activities,Pak Budi nginep ing griya sing gedhe lan asri. Pak Budi seneng nggawa tamu lan ngadani acara-acara keluarga ing omah. Pak Budi seneng ngliwati wektu bareng keluarga lan tetangga. Pak Budi pada seneng ngumpul bareng Pak Budi.,Pak Budi jeneng wong sing ora seneng pada kesepian.,Pak Budi ngundang tamu saben dina supaya ora kesepian.
Daily Activities,Ani kepengen ngoleksi barang antik. Ani nggoleksi barang antik kanggo diwarisake marang anak cucu. Ani seneng ngunjungi toko antik lan ngetoke barang antik sing unik. Ani duwe kamar khusus kanggo ngsimpan barang antik.,Ani seneng ngerti sejarah barang antik sing dipunyai.,Ani ora ngerti sejarah barang antik sing dipunyai.
Daily Activities,Bu Sri seneng banget nggawé kue pukis. Kue pukis Bu Sri terkenal enak ing kampung.  Mangan kue pukis Bu Sri ora perlu bayar. Tetangga-tetangga suka ngantri jajan kue pukis Bu Sri.,Bu Sri ngisi kue pukis ing kendharaan barang kanggo dibagikake marang tetangga-tetangga.,Bu Sri nambah nggawé kue pukis kanggo dijajak.
Daily Activities,Pak Hasan ngerti pentingne ngingatan anak-anak kanggo nglestarake lingkungan. Pak Hasan tansah ngajak anak-anak ngadeg sampah ing tempatne. Pak Hasan ngajak anak-anak ngisi ulang botol plastik kanggo dijadiake pot. Pak Hasan uga ngajak anak-anak nggolek sampah plastik kanggo diolah.,Pak Hasan ngajak anak-anak menanam pohon ing lapangan.,Pak Hasan ngajak bocah-bocah nggolek barang daur ulang kanggo dijual.
Daily Activities,Maya lagi nglakoni simulasi pijat ing kampus. Maya seneng banget iku karena bisa ngasilke ilmu kanggo bantu wong liya. Maya kepengin ngbuka usaha pijat ing kampungne. Maya ngajak kanca-kancane kanggo bantu ngatur usaha pijate.,Maya ngajak kanca-kancane ngikuti pelatihan pijat lan pangobatan tradisional.,Maya ngetokake usaha pijat ing kampungne.
Daily Activities,,Omah Sri ora ana pager.,Sri seneng banget karo omah anyare.
Daily Activities,,Siti ora duwe kompor.,Siti seneng liat kulawargane seneng karo masakan.
Daily Activities,,Dinda ora duwe murid.,Dinda seneng banget dadi guru.
Daily Activities,Pak Toni nggawa barang-barang bebuahan ing montor. Pak Toni ngantar barang-barang kanggo dipasar. Pak Toni seneng banget bisa ngenteni wong liya. Pak Toni ngerasa mungsuh yen barang-barang kuwi ora bakal dibeli.,Pak Toni ngerugi rugi amarga barang-barang kuwi rusak.,Pak Toni seneng amarga barang-barang kuwi leres dibeli wong liya.
Daily Activities,Bu Rini gelem ngerti ngenani carane nggawa anak-anak. Bu Rini ngajak tetanggane kanggo ngobrol. Bu Rini kepingin ngerti carane ngasuh anak sing becik. Bu Rini ora ngerti carane ngasuh anak sing becik amarga anak-anakne ora nurut.,Bu Rini ngerti yen saben anak beda-beda.,Bu Rini ngerti carane ngasuh anak sing becik.
Daily Activities,Riko kepingin ngajak kakek menyang taman bunga. Riko ngerti kakek seneng ngelih kembang-kembang. Riko mlaku menyang taman bunga bareng kakek. Riko ora nemoni kakek ing taman bunga.,Kakek melu ing rumah sakit amarga sakit.,Riko lan kakek seneng ngelih kembang-kembang ing taman.
Daily Activities,Bayu gelem arep ngerjakake tugas rumahnya. Bayu kepengin ngerjain tugas bareng karo kanca-kancane. Bayu nemu ide kanggo ngajak kanca-kancane ngerjain tugas ing omah salah siji. Bayu ngajak kanca-kancane ngerjain tugas ing omah Dito.,Kancane Bayu ngerti yen tugas kudu dikerjakan pribadi.,Kancane Bayu setuju lan ngerjain tugas bareng-bareng.
Daily Activities,Siska tansah nglakoni aktivitas olahraga saben dino. Siska seneng nglakoni olahraga bareng karo wong liyane. Siska ngajak tetangganipun kanggo nglakoni olahraga bareng. Siska lan tetangganipun nglakoni olahraga bareng saben dina.,Siska lan tetangganipun ngerasa lelah amarga olahraga.,Siska lan tetangganipun terus nglakoni olahraga bareng.
Daily Activities,Raka kepingin ngasah bakat melukisne. Raka duwe bakat melukis sing apik. Raka mulih menyang omah lan langsung nggolèki peralatan melukis. Raka nggambar gambar alam ing dalem omah.,Raka ora bisa nggambar bagus amarga ora fokus.,Raka nggambar gambar alam sing apik.
Daily Activities,Dinda kepingin ngunjungi paman ing desa. Kereta api iki wis penuh. Dinda ora gelem nunggu kereta rek api liyane.,Dinda mbok menunggang becak menyang desa.,Dinda bisa nyilih kereta api liyane.
Daily Activities,Raka kepingin ngunjuk kopi ing warung. Raka ora duwe duit cukup. Raka ngomong marang bundane yen Raka kepingin ngombé kopi.,Bundane Raka ngetok Raka ngombe kopi ing omah.,Raka ngupi kopi ing warung.
Daily Activities,Laras kepingin nonton wayang kulit bareng keluarga. Laras ora ngerti carane nggawe wayang kulit. Laras ngajak sedulur-sedulurmu nonton wayang kulit ing pendopo.,Laras lan sedulur-sedulurmu nonton wayang kulit bareng-bareng.,Laras bisa nggawe wayang kulit.
Daily Activities,Pak Hasan nggawa omah barong. Pak Hasan arep ngundang tetangga. Pak Hasan masak nasi tumpeng. Pak Hasan ngajak tetangga ngadheg bareng.,Pak Hasan nganakake selamatan.,Pak Hasan ngajak tetangga nonton wayang.
Daily Activities,"Ani nglakoni bersih-bersih omah. Ani nyapu, ngepel, lan ngoles. Ani kepéngin lunga nonton wayang kulit. Ani wis rampung bersih-bersih omah.",Ani nonton wayang kulit bareng keluarga.,Ani istirahat ing kamar.
Daily Activities,Setyo arep nganter anak sekolah. Setyo nyiapake sarapan. Setyo mbeleni anak nang sekolah. Setyo mbaleni sikil.,Setyo mrenehi duit jajan marang anak.,Setyo bali bahan bangunan.
Daily Activities,Bayu kepingin ngombe wedang jahe panas. Ibuné lagi masak wedang jahe ing dapur. Bayu ngajak sedulur-sedulurne kanggo ngombe bareng. Sedulur-sedulur Bayu ora kepengin ngombe wedang jahe.,Sedulur-sedulur Bayu lagi nebak-nebak es krim.,Sedulur-sedulur Bayu seneng ngombe wedang jahe.
Daily Activities,Lani lagi nyapu halaman. Bapakne lagi nggolek rumput ing halaman. Ibune lagi nyiram kembang. Nduniake Lani seneng ngerti ngapake.,Lani seneng ngerti ngerjekake tugas bareng keluarga.,Lani ora seneng ngerti ngerjekake tugas bareng keluarga.
Daily Activities,Dinda lagi ndamel kue. Dinda nggunakake resep kanggo nggawé kue lapis. Kue lapis iki bakal dibagi-bagi kanggo tetangga. Tetanggan Dinda seneng banget.,Dinda ora seneng nggawa kue kanggo tetangga.,Tetangga Dinda seneng banget ngerti kue lapis buatan Dinda.
Daily Activities,Pak Budi tansah nglakokake slametan saben wulan. Pak Budi ngajak tetangga kanggo mangan bareng. Pak Budi percaya yèn slametan bisa ngenteni keselamatan. Tetanggan Pak Budi seneng banget diundang.,Pak Budi seneng banget amarga bisa ngadegaken ukhuwah Islamiyah.,Pak Budi seneng banget amarga bisa mangan ora usah masak.
Daily Activities,Maya arep nggawa motor menyang kampus. Maya ragu amarga motoré wis tuwa. Maya ora pengin motoré rusak ing tengah dalan. Maya milih nggawa bis.,Maya ngerasa aman lan nyaman nggawa bis.,Maya ngerasa enak nggawa bis amarga ora kudu ngisi bensin.
Daily Activities,Yono seneng banget nggolek informasi. Yono seneng ngobrol karo wong liyo. Yono ngerti pentingne toleransi. Yono ngajak tetangga kanggo ngobrol ngenani agama-agama kang ana ing Indonesia.,Tetanggan Yono tambah ngerti lan hormat marang agama liyo.,Tetanggan Yono ngerti agama Yono lan nerima.
Daily Activities,Pak Budi seneng ngopi ing sanggar. Dhèwèke ngerteni kopi kudu diseduh kanthi cara sing tepat. Pak Budi ngundang tetangga kanggo ngopi bareng. Pak Budi seneng ngobrol karo tetangga nalika ngopi.,Pak Budi ngundang tetangga kanggo ngopi bareng saben dina Minggu.,Pak Budi ngundang tetangga kanggo ngopi bareng saben dina.
Daily Activities,Sari seneng nggawa bekal saka omah. Dhèwèke ngerasa mangan bekal luwih irit lan sehat. Sari seneng masak masakan tradisional Jawa. Sari seneng ngajak kanca-kancané.,Sari ngajak kanca-kancane ngaturi jajanan pasar.,Sari ngajak kanca-kancane gawé bekal bareng.
Daily Activities,Pak Karno duwe becak sing wis tuwa. Dhèwèke nggunakake becak kanggo nganter penumpang. Pak Karno seneng ngobrol karo penumpang. Pak Karno seneng ngerti kabar wong liya.,Pak Karno ngerti kabar desa amarga ngobrol karo penumpang.,Pak Karno ngganti becake karo motor.
Daily Activities,Rini seneng ngerti basa Inggris. Rini tansah nyawang film Inggris tanpa subtitle. Rini pengin bisa ngomong basa Inggris kaya wong asli. Rini sekolah basa Inggris ing sanggar.,Rini sekolah basa Inggris ing sanggar.,Rini sampe bisa ngomong basa Inggris kaya wong asli.
Daily Activities,Pak Budi ngundang tamu ing omah. Pak Budi nyiyapaken becik-becik. Pak Budi nyedhiyakake wedang jahe lan kue tradisional. Kulawargane Pak Budi seneng ngobrol karo tamu.,Pak Budi ngrasa seneng amarga tamu ketemu lan ngrasa nyaman ing omahne.,Pak Budi kepingin tamu mau tindak neng omahne terus.
Daily Activities,Lintang lagi kepingin jajan es krim. Lintang wis ngumpul duit jajan. Lintang melu menyang warung es krim. Warung es krim lagi tutup.,Lintang bali menyang omah lan ngombe es teh manis.,Lintang nggedobak-gedobak pintu warung es krim.
Daily Activities,Susi ketemu gembala sing lagi nggembala wedhus. Susi pengin ngerti carane nggembala wedhus. Susi nanya gembala cara nggembala. Gembala ngajak Susi nyoba nggembala.,Susi ora bisa ngendalikake wedhus kaya gembala.,Susi seneng banget bisa nggembala wedhus.
