topic,premise,correct_ending,incorrect_ending
Agriculture,Warga padha padha ngandelake tetanduran jagung. Warga kudu ngandelake tetanduran jagung kanthi cara tradisional. Warga ora bisa ngandelake tetanduran jagung kanthi cara modern. Warga tansah ngandelake tetanduran jagung kanthi cara tradisional.,,Warga kudu ngandelake tetanduran jagung kanthi cara modern.
Agriculture,Warga padha-padha nemu tetanduran baru. Warga ora tau tetanduran apa iku. Warga tansah njaluk bantuan saka tetangga. Tetangga njawab yen tetanduran iku kalebu tetanduran jagung.,Warga tansah ngandelake tetanduran jagung kanthi cara tradisional.,Warga ora gelem njaluk bantuan saka tetangga.
Agriculture,Warga kudu nandur tetanduran jagung. Warga ora tau kudu nandur kapan. Warga tansah njaluk bantuan saka para tetua. Para tetua njawab yen warga kudu nandur tetanduran jagung ing mangsa kawisata.,Warga tansah ngandelake tetanduran jagung kalebu tetanduran baru.,Warga ora gelem njaluk bantuan saka para tetua.
Agriculture,Kamil dadi petani ing desane. Kamil seneng nandur pari ing kebon. Kamil ngerti cara ngurus kebon. Kamil tahu kapan waktune nandur.,,Kamil milih nandur kebon wong liya.
Agriculture,Dewi lan adhine nandur kembang ing taman. Dewi nandur melati lan mawar. Dewi lan adhine njagain kembang iki. Kembang iki dadi sumber pendapatan kulawarga.,Kamil sukses panen pari ing kebone.,Dewi lan adhine ora njagain kembang iki.
Agriculture,Wisnu nandur jagung ing kebon. Wisnu ngerti cara nandur jagung. Wisnu njagain kebon iki. Wisnu gelem ngajar warga sekitar nandur jagung.,Dewi lan adhine menehi kembang marang warga sekitar.,Wisnu ora gelem ngajar warga sekitar nandur jagung.
Agriculture,Kiki wis mulih saka sawah lan bingung mburi tanem apa maneh. Kiki wis suwes ngangkat tandur jagung lan padi. Kiki pengen tanem tanduran sing rame anggawe untung. Kiki wis ora pengen tanem jagung maneh.,"Kiki pilih tanem tembakau, sing cocok karo lemah sawah.","Kiki pilih tanem jeruk, sing ora cocok karo lemah sawah."
Agriculture,Andi wis nyiapake acara panen raya ing desa. Andi wis silih sambut karo para tetangga. Andi wis wiwit nyiapake kembang lan dupa kanggo ritual. Andi wis ora pengen acara panen raya dadi lancang.,Andi ngangkataken tradisi leluhur karo ritual panen raya.,Andi ngangkataken kesenangan pribadi karo ritual panen raya.
Agriculture,Dedi wis kesel manggon ing desa sing ora bisa ngasilake gandum. Dedi wis panik manggon ing desa sing kekurangan pangan. Dedi wis pengen pindhah karo keluarga. Dedi wis ora pengen manggon ing desa sing ora bisa ngasilake gandum.,Dedi ngangkataken ide kanggo ngasilake gandum ing desa.,Dedi ngangkataken ide kanggo pindhah saka desa.
Agriculture,Selo ngeluh yen dheweke ora sugih. Selo ndelok iki dheweke mung nduwé lemah sethithik. Selo seneng bali ing lemah ing pesisir wukir. Selo arep tanam pari lan jeroni ing lemah kasebut.,,Selo njaluk bantuan wong liya kanggo gawé sawah.
Agriculture,Tono kerep nonton wong tuwa nggunakake trasi kanggo ngusir wong alus ing sawah. Tono panggah yen trasi iku ampuh kanggo ngusir wong alus. Tono uga arep nganggo trasi kanggo ngusir wong alus. Tono takon marang ibune ngenani trasi.,Selo mulang nganggo pupuk alami kanggo njaga kesuburan lemah.,Tono nganggo trasi kanggo ngusir wong alus ing rumah.
Agriculture,Narto kangen taneman cilik ing desa. Narto ndelok iki dheweke wis dadi wong gedhe. Narto anggep taneman cilik butuh panjurung. Narto mutuske bali menyang desa kangen.,Tono nganggo trasi sacara bijak ing sawah.,Narto tuku sapu kanggo njaga taneman cilik.
Agriculture,Wulan ngeluh yen dheweke ora duwe kathah kasil panen. Wulan ndelok iki dheweke mung nduwé kathah lemah kang durung diolah. Wulan kangen mangan kasil panen dheweke dhewe. Wulan arep njaga lemah kasebut supaya subur.,Narto mangsahake kurban kanggo njaga kesuburan lemah.,Wulan njaluk wong liya kanggo njaga lemah kasebut.
Agriculture,Sarwo kerep ndelok wong tuwa nganggo sesaji kanggo njaga kesuburan lemah. Sarwo panggah yen sesaji iku ampuh kanggo njaga kesuburan lemah. Sarwo uga arep nganggo sesaji kanggo njaga kesuburan lemah. Sarwo takon marang ibune ngenani sesaji.,Wulan nganggo sistem rotasi taneman kanggo njaga kesuburan lemah.,Sarwo nganggo sesaji kanggo njaga kesuburan lemah ing rumah.
Agriculture,Sawah iku mesti ditanduri tanamane sing bermanfaat. Warga desa tansah ngalami kesusahan amarga para petani kurang ngerti tanamane. Desa kudu tansah ngundang ahli pertanian supaya bisa mupangat. Para petani duwe kewajiban kanggo njaga sawah.,,Para petani lali yen njaga sawah kudu nganggo cara tradisional.
Agriculture,Tradisi desa kudu dilestarikake supaya ora ilang. Para warga tansah ngalami kesusahan amarga para pemuda ora ngerti tradisi desa. Desa kudu tansah nglestarikake tradisi supaya terus urip. Para pemuda kudu njaga tradisi desa.,Para petani diwajibake njaga sawah nganggo cara tradisional.,Para pemuda ora peduli karo tradisi desa amarga ora ngerti arti sejatine.
Agriculture,Warga desa kudu njaga sawah nganggo cara tradisional. Para petani tansah njaga sawah nganggo cara modern. Desa kudu tansah nganggo cara tradisional kanggo njaga sawah. Para petani ora ngerti yen sawah kudu dijaga nganggo cara tradisional.,Para pemuda tansah njaga tradisi desa nganggo cara modern.,Para petani njaga sawah nganggo cara modern amarga ora ngerti cara tradisional.
Agriculture,Joko lagi sinau babagan pertanian. Joko weruh petani lokal ngolah sawah. Joko pengin nyoba ngolah sawah kaya petani. Joko ditawari ngolah sawah bareng petani.,,Joko dadi petani sukses ing wektu cekak.
Agriculture,Minggu iki bakal ana festival panen. Panggonane ana ing laladan pertanian. Macem-macem jinis pangan didol kanthi rega murah. Siti lunga menyang festival panen karo bapake.,Joko sadar manawa ngolah sawah ora gampang.,Siti tuku akeh pangan lan mangan kanthi lara.
Agriculture,"Sas miturut tradisi, wong Jawa kudu ngolah sawah sadurunge musim kemarau. Sas kudu ngolah sawah karo wong sepuh. Sas ora tau cara ngolah sawah. Sas ditawari ngolah sawah karo wong sepuh.",Siti ora seneng mangan pangan sing akeh.,Sas dadi wong sepuh ing ngolah sawah.
Agriculture,Rina digawe panas sawah kanggo ngawula minangka panen. Sega putih lan peralatan mangan ditata rapi ing meja. Ana uga jar kripik kanggo ngiringi panen. Bapak lan Ibu lungguh ing meja makan.,Sas sadar manawa ngolah sawah butuh ketelatenan.,Rina langsung njupuk sega lan mangan kanthi lara pas disuguhake panen.
Agriculture,Rofi pacaran karo wong wadon sing seneng ngolah sawah. Dheweke ngerti bocah wadon kasebut saka platform media sosial. Rofi ora tau ketemu karo bocah wadon kuwi. Rofi nyoba ngilangake rasane.,"Rina langsung metu saka meja makan, sawise disuguhake panen.",Rofi ora gelem nresnani bocah wadon sing durung nate ditresnani.
Agriculture,Suku Majenang arep panen pari. Tradisi nalika panen yaiku ngirim sesaji. Suku Majenang ora bisa milih wektu sing pas. Panen kudu diiringi karo sesaji.,Suku Majenang panen pari ing sawah.,Suku Majenang panen pari ing kebon.
Agriculture,Kori kancane arep nandur pari. Kori kancane ora tahu cara nandur pari. Kori kancane butuh bantuan. Kori nandur pari bareng kancane.,Kori lan kancane nandur pari bareng.,Kori nandur pari dhewe.
Agriculture,Desa Baturaden kasil panen pari. Warga desa Baturaden nglakoni ritual pasca panen. Warga desa Baturaden nglakoni ritual karo sesaji. Warga desa Baturaden syukur karo kemakmuran.,Warga desa Baturaden nglakoni ritual pasca panen.,Warga desa Baturaden ora nglakoni ritual pasca panen.
Agriculture,Siti weruh lemah sing subur. Siti wedi yèn ora bisa ngolah lemah sing adil. Siti ngeluh marang bapake yèn ora bisa ngolah lemah sing lancar. Bapake nerangake marang Siti babagan adil lan kejujuran.,Siti diwenehi lemah sing luas.,Siti ora mau njaluk pitulung marang wong liya.
Agriculture,"Budi pancen senengane moco pari. Dheweke entuk kesenengan saka macem-macem cara moco. Ora jarang, moco pari kasebut inspirasi saka acara saben dina. Dheweke pancen pengin dadi petani terkenal.",Dheweke mbangun lumbung kanggo nyimpen pari.,"Mula, dheweke ora mandheg moco pari."
Agriculture,Rina njaluk pitulung marang Darto. Rina janji ora bakal mbaleni kesalahan sing padha. Darto ora percaya karo omongane Rina. Darto milih ninggalake uripe Rina.,Darto menehi Rina kalodhangan kaping pindho.,Darto ora bisa menehi kalodhangan kaping pindho marang wong kang gawe salah marang dheweke.
Agriculture,Widi kudu moco pari ing sawah. Widi ora seneng moco pari. Widi wedi yèn ora bisa moco pari sing lancar. Bapake nerangake marang Widi babagan tanggung jawab.,Widi disusul moco pari.,Widi ora mau moco pari.
Agriculture,"Ida pancen senengane ngolah lemah. Dheweke entuk kesenengan saka macem-macem cara ngolah lemah. Ora jarang, ngolah lemah kasebut inspirasi saka acara saben dina. Dheweke pancen pengin dadi petani sing mandheg.",Dheweke mbangun kebun kanggo ngolah lemah.,"Mula, dheweke ora mandheg ngolah lemah."
Agriculture,Tono kudu njaga sawah. Tono ora seneng njaga sawah. Tono wedi yèn ora bisa njaga sawah sing lancar. Bapake nerangake marang Tono babagan kesabaran.,Tono disusul njaga sawah.,Tono ora mau njaga sawah.
Agriculture,"Gagang jedhing ing omahé ndok Sri rusak. Ora mung kuwi, kuncine rada teyeng. Lawang dadi angel banget dibukak. Kadhangkala, kunci kasebut macet dadi arang digunakake.",Keluarga ndok Sri kudu mbangun jedhing anyar.,Mula lawange arang dikunci lan luwih kerep diblokir nganggo watu.
Agriculture,"Wis mijil Wiyanti tanam pari ing sawahé. Tenggorokan Wiyanti krasa gatel amarga kerep merangi hama. Wiyanti wis saben dina ngombe jamu. Nanging, Wiyanti ora noto panganane amarga isih kerep mangan gorengan.","Akibate, Wiyanti kudu saben dina ngombe jamu lan njaga pola makan.","Akibate, Wiyanti ora perlu ngombe jamu maneh."
Agriculture,Pandanganku bali maneh menyang kebun ing njaba jendhela. Wiwit cilik aku seneng nyawang kebun kang isine pari lan jagung. Saben tetes kaya melodi sing ngajak aku dolanan. Kebun uga ngelingake kanca-kanca cilikku.,Bau sawah sing teka saka pari biasane diarani gurih.,Aku tansah kangen dheweke sanajan aku ora ngerti maneh carane.
Agriculture,Sinta nonton pertunjukan panen pari. Sinta sinau tentang cara panen sadurunge. Sinta penasaran lan pengin nyoba. Sinta diundang ing sawah dening para petani.,Sinta ora kasengsem ing cara panen.,Sinta nindakake cara panen sing padha karo para petani.
Agriculture,Ayu njaluk kesempatan kapindho marang Ibu. Ayu janji ora bakal mbaleni kesalahan sing padha. Ibu ora percaya karo omongane Ayu. Ibu milih ninggalake uripe Ayu.,Ibu menehi Ayu kesempatan kaping tiga.,Ibu ora bisa menehi kalodhangan kaping pindho marang wong kang gawe salah marang dheweke.
Agriculture,Bapak milih ndandani sawah. Bapak pilih tetanduran sayuran awarna ijo. Sawah bapak iki ora teduh. Bapak seneng nglantur sawah.,Mula bapak sukses nglantur sawah.,Mula bapak gagal nglantur sawah.
Agriculture,Wadon iki jejuluk mbak Gendis. Mbak Gendis pinter nanduri kacang. Mbak Gendis wani mburi kacang ing sawah. Mbak Gendis ora wani mlarat.,Mula mbak Gendis dadi warga sing sukses.,Mula mbak Gendis kesel karo urip.
Agriculture,Kuncoro nglantur padi ing sawah. Kuncoro seneng nglantur padi nanging dheweke ora tahu yen padi butuh banyu. Kuncoro lupa yen padi butuh banyu kanggo tumbuh. Kuncoro ora tahu babagan urip padi.,Mula Kuncoro ngerti babagan padi.,Mula Kuncoro gagal nglantur padi.
Agriculture,Joko arep nandur pari ing kebon. Joko ora ngerti nandur pari. Joko njaluk panduan saka bapake. Bapake Joko nerangake marang Joko babagan cara nandur pari.,Joko nandur pari ing kebon bareng karo bapake.,Joko nandur pari ing kebon dhewe.
Agriculture,Siti arep nandur kembang mlathi. Siti ora duwe benih mlathi. Siti njaluk benih mlathi marang tetange. Tetange Siti menehi benih mlathi marang Siti.,Siti nandur kembang mlathi ing plataran ngarep omah.,Siti tuku benih mlathi ing pasar.
Agriculture,Rina arep ngerasmikaken upacara panen. Rina ora ngerti cara ngerasmikaken upacara panen. Rina njaluk panduan saka ibune. Ibu Rina nerangake marang Rina babagan cara ngerasmikaken upacara panen.,Rina ngerasmikaken upacara panen bareng karo warga.,Rina ora ngerasmikaken upacara panen amarga ora ngerti.
Agriculture,Kulo lan kancaku sedoyo nandur pari ing sawah. Kita sinau babagan cara nandur pari saka bapak-bapak desa. Kancaku milih werna pari kang paling bagus. Aku ora suka nandur pari amarga aku milih nggoleki wong kang nandur pari.,,Aku bakal milih nandur pari kanggo mangsa ngarep.
Agriculture,Bapak kudu macak pari ing sawah. Bapak wis sinau babagan cara macak pari saka kakek. Bapak kudu nggawe para wong tani enom. Bapak ora bisa ngerjai wong tani enom.,Kancaku njelajahi babagan cara nandur pari supaya bisa milih werna pari kang paling bagus.,Bapak ora bisa macak pari amarga bapak ora bisa ngerjai wong tani enom.
Agriculture,Aku lan adhikku sedoyo milih werna pari. Aku sinau babagan cara milih werna pari saka ibu. Aku lan adhikku milih werna pari kang paling bagus. Aku ora suka milih werna pari amarga aku milih nggoleki wong kang milih werna pari.,Bapak kasil macak pari lan bisa nggawe para wong tani enom.,Aku bakal milih werna pari kanggo mangsa ngarep.
Agriculture,Kakek kudu macak pari ing sawah. Kakek wis sinau babagan cara macak pari saka simbah. Kakek kudu nggawe para wong tani enom. Kakek ora bisa ngerjai wong tani enom.,Aku lan adhikku njelajahi babagan cara milih werna pari supaya bisa milih werna pari kang paling bagus.,Kakek ora bisa macak pari amarga kakek ora bisa ngerjai wong tani enom.
Agriculture,Aku lan ibu sedoyo nandur pari ing sawah. Aku sinau babagan cara nandur pari saka bapak. Aku lan ibu milih werna pari kang paling bagus. Aku ora suka nandur pari amarga aku milih nggoleki wong kang nandur pari.,Kakek kasil macak pari lan bisa nggawe para wong tani enom.,Aku bakal milih nandur pari kanggo mangsa ngarep.
Agriculture,Bapak kudu ngerjai wong tani enom. Bapak wis sinau babagan cara ngerjai wong tani enom saka kakek. Bapak kudu nggawe para wong tani enom. Bapak ora bisa ngerjai wong tani enom.,Aku lan ibu njelajahi babagan cara nandur pari supaya bisa milih werna pari kang paling bagus.,Bapak ora bisa ngerjai wong tani enom amarga bapak ora bisa nggawe para wong tani enom.
Agriculture,Aku lan kancaku sedoyo milih werna pari. Aku sinau babagan cara milih werna pari saka ibu. Aku lan kancaku milih werna pari kang paling bagus. Aku ora suka milih werna pari amarga aku milih nggoleki wong kang milih werna pari.,Bapak kasil ngerjai wong tani enom lan bisa nggawe para wong tani enom.,Aku bakal milih werna pari kanggo mangsa ngarep.
Agriculture,Kakek kudu macak pari ing sawah. Kakek wis sinau babagan cara macak pari saka simbah. Kakek kudu nggawe para wong tani enom. Kakek ora bisa ngerjai wong tani enom.,Aku lan kancaku njelajahi babagan cara milih werna pari supaya bisa milih werna pari kang paling bagus.,Kakek ora bisa macak pari amarga kakek ora bisa ngerjai wong tani enom.
Agriculture,Aku lan adhikku sedoyo nandur pari ing sawah. Aku sinau babagan cara nandur pari saka bapak. Aku lan adhikku milih werna pari kang paling bagus. Aku ora suka nandur pari amarga aku milih nggoleki wong kang nandur pari.,Kakek kasil macak pari lan bisa nggawe para wong tani enom.,Aku bakal milih nandur pari kanggo mangsa ngarep.
Agriculture,Kulo lan kancaku sedoyo milih werna pari. Aku sinau babagan cara milih werna pari saka ibu. Aku lan kancaku milih werna pari kang paling bagus. Aku ora suka milih werna pari amarga aku milih nggoleki wong kang milih werna pari.,Aku lan adhikku njelajahi babagan cara nandur pari supaya bisa milih werna pari kang paling bagus.,Aku bakal milih werna pari kanggo mangsa ngarep.
Agriculture,Jaka nemu lemah peteng ing pinggir sawah. Jaka kerep nggoleki taneman sing cocog kanggo ditanem ing lemah iku. Jaka milih nandur pari amarga pari ngasilke akeh. Jaka kasil ngolah lemah iku dadi sawah sing subur.,Jaka ngadakake ritual nyadran kanggo ngluhurake taneman.,Jaka langsung menehi lemah iku menyang wong liya.
Agriculture,Sinta duwe kebon kemiri sing wis gedhe. Sinta nandur kemirine nganggo cara tradisional. Sinta nggunakake kesenengan kemiri kanggo ngusir hama. Sinta kasil ngasilke kemiri sing rasanipun enak.,Sinta ngadakake kenduri kanggo ngucap syukur.,Sinta nggunakake pestisida kimiawi kanggo ngusir hama.
Agriculture,Budi kasil nyekel tanduran seta kang wis gedhe. Budi nandur seta nganggo cara tradisional. Budi nggunakake tanduran seta kanggo ngusir hama. Budi kasil ngasilke seta sing rasanipun enak.,Budi ngadakake ritual kanggo ngluhurake tanduran seta.,Budi nggunakake pestisida kimiawi kanggo ngusir hama.
Agriculture,Lestari nemu lemah sing wis garing. Lestari kerep nggoleki cara kanggo ngolah lemah iku. Lestari milih nandur bambu amarga bambu ngasilke akeh. Lestari kasil ngolah lemah iku dadi kebon bambu sing subur.,Lestari ngadakake ritual kanggo ngluhurake taneman bambu.,Lestari langsung menehi lemah iku menyang wong liya.
Agriculture,Damar nandur kopi nganggo cara tradisional. Damar nggunakake tanduran kopi kanggo ngusir hama. Damar kasil ngasilke kopi sing rasanipun enak. Damar ngadakake ritual kanggo ngluhurake tanduran kopi.,Damar ngadakake kenduri kanggo ngucap syukur.,Damar nggunakake pestisida kimiawi kanggo ngusir hama.
Agriculture,Sri nandur jahe nganggo cara tradisional. Sri nggunakake tanduran jahe kanggo ngusir hama. Sri kasil ngasilke jahe sing rasanipun enak. Sri ngadakake ritual kanggo ngluhurake tanduran jahe.,Sri ngadakake kenduri kanggo ngucap syukur.,Sri nggunakake pestisida kimiawi kanggo ngusir hama.
Agriculture,Bapak Wayan kepengin nandur pari ing kebon. Bapak Wayan milih tanah kanggo nandur pari. Bapak Wayan wis ngritik tanah. Bapak Wayan nandur pari ing wengi.,,Bapak Wayan ninggal pari ing kebon tanpa nguburake.
Agriculture,Sumarsih nglakokake upacara nadran. Sumarsih nglakokake upacara nadran kanggo nguripake wewangunan. Sumarsih ngajak kanca-kancane. Sumarsih njaluk tulung wong tuwa.,Bapak Wayan banjur ngritik tanah maneh sawise nandur pari.,Sumarsih nglakokake upacara nadran tanpa nglakokake ritual.
Agriculture,Diah nglakokake panen pari. Diah nglakokake panen pari kanggo nguripake wewangunan. Diah ngajak kanca-kancane. Diah njaluk tulung wong tuwa.,Sumarsih nglakokake upacara nadran kanggo njaluk berkah.,Diah nglakokake panen pari tanpa nguculake syukur.
Agriculture,"Ing dina kamis, aku lan mbokku kebon ing sawah. Mbokku ngajari aku cara ngurus pari. Aku ora mingguhi kudu ngurus pari. Mbokku ngajari aku cara ngluruk tanah.",Mbokku ngajari aku yèn ngluruk tanah kudu dilakoni kanthi sabar lan ajeg.,Mbokku ngajari aku yèn ngluruk tanah kudu dilakoni kanthi cepet lan gegabah.
Agriculture,"Ing lebaran, dadi tradisi kanggo mbok lan simbah ngluruk beras. Nalika dadi bocah, aku mesti ngluruk beras bareng karo mbok lan simbah. Aku ora seneng ngluruk beras amarga kudu mesti nggunakake tangan. Aku luwih seneng main karo kanca-kanca.","Nalika wis gedhe, aku seneng ngluruk beras bareng karo mbok lan simbah.","Malah dadi bocah, aku ora seneng ngluruk beras amarga ora seneng karo beras."
Agriculture,"Ing mangsa panen, para petani kudu ngolah sawah kanggo panen pari. Aku lan mbokku mesti ngolah sawah bareng karo para petani liyane. Aku ora seneng ngolah sawah amarga kudu mesti nggunakake tenaga. Aku luwih seneng main karo kanca-kanca.",Aku lan mbokku mesti ngolah sawah kanggo ngolah pari.,Para petani mesti ngolah sawah tanpa bantuan saka aku lan mbokku.
Agriculture,Sri milih tetanduran kanggo tani ing sawah anyar. Sri pilih tetanduran padi amarga padi iku gampang ditandur. Sri ora tahu yèn tanah mara sawah anyar kudu dibuka sadurunge ditanduri. Sri tansah maca buku bab tetanduran kanggo nambah wawasan.,Sri pilih tetanduran jagung kanggo tani ing sawah anyar.,Sri tansah tani padi ing sawah anyar.
Agriculture,"Ing desa, para petani tansah ngadani upacara sadurunge nandur tetanduran anyar. Upacara kasebut ditujokake kanggo nambah berkah lan kemakmuran. Para petani tansah nganggo busana adat jawa. Para petani tansah menehi sesajen marang leluhur.",Upacara kasebut diiringi karo musik tradisional jawa.,Upacara kasebut diiringi karo musik modern.
Agriculture,"Kancane, Rina lan Lesti, tansah tani ing sawah bareng-bareng. Rina lan Lesti tansah dibantu karo wong tuwa ing desa. Rina lan Lesti seneng tani amarga bisa mangan panganan seger. Rina lan Lesti tansah nganggo busana adat jawa nalika tani.",Rina lan Lesti tansah menehi tetanduran marang wong tuwa ing desa.,Rina lan Lesti tansah menehi tetanduran marang anak-anak ing desa.
Agriculture,Jati lagi nandur pari ing kebon. Tradisi desa Jati yakuwi nandur pari sawise wulan purnama. Jati seneng nandur pari amarga pari kuwi sumber pangan utama. Jati ora mangan ing kantin.,Jati wis sukses panen pari.,Jati lagi mangan ing warung.
Agriculture,Lestari lagi nandur kacang ing kebon. Lestari duwe tradisi nandur kacang sawise upacara sedekah bumi. Lestari seneng nandur kacang amarga kacang kuwi sumber protéin utama. Lestari ora wis panen kacang.,Lestari lagi nandur jagung ing kebon.,Lestari wis panen kacang.
Agriculture,Sinta duwe tradisi nandur bunga sawise wulan purnama. Sinta nandur bunga mawar lan bunga melati ing plataran ngarep omah. Akeh wong sing seneng tanduran Sinta. Ora jarang wong mampir takon arep tuku bungane Sinta.,Sinta saiki lagi nandur bawang ing kebon mburi.,Sinta wis panen bunga mawar.
Agriculture,Damar lagi nandur pari ing sawah. Tradisi desa Damar yakuwi nandur pari sawise upacara sedekah bumi. Damar seneng nandur pari amarga pari kuwi sumber pangan utama. Damar ora mangan ing kantin.,Damar wis sukses panen pari.,Damar lagi nandur bawang.
Agriculture,Budi lagi nandur kacang ing kebon. Budi duwe tradisi nandur kacang sawise upacara sedekah bumi. Budi seneng nandur kacang amarga kacang kuwi sumber protéin utama. Budi ora wis panen kacang.,Budi wis panen kacang.,Budi lagi nandur jagung.
Agriculture,Ani duwe tradisi nandur bunga sawise wulan purnama. Ani nandur bunga mawar lan bunga melati ing plataran ngarep omah. Akeh wong sing seneng tanduran Ani. Ora jarang wong mampir takon arep tuku bungane Ani.,Ani saiki lagi nandur pari ing kebon mburi.,Ani wis panen bunga mawar.
Agriculture,Lurah desa menehi perintah kanggo nandur pari ing sawah. Mbah Karto milih taneman sing tepat kanggo musim udan. Kebutuhan pari ing desa dhuwur. Mbah Karto pilih varietas pari sing tahan banyu.,Mbah Karto saiki lagi ngopeni padine.,Mbah Karto uwalaken taneman sawahne.
Agriculture,Kukuh nandur melati ing pekarangan. Kukuh nandur melati ing tanah sing subur. Tanduran Kukuh anyar tunas. Kukuh seneng nandur melati.,,Kukuh menehi melati marang kanca-kanca.
Agriculture,Rina pengin dadi petani sayur. Rina nandur sayur ing pekarangan. Kebutuhan sayur ing pasar dhuwur. Rina nandur sayur kanggo ngasilake pendapatan.,Rina pilih sayur sing tahan lama.,Rina ora tahan nandur sayur amarga ora untung.
Agriculture,Wayan pengen tani ing sawah. Wayan ora tau kapan waktune tani ing sawah. Wayan tanya ibune ngenani cara tani ing sawah. Ibu nerangake marang Wayan babagan cara tani ing sawah.,Wayan menehi sesajen kanggo leluhur sadurunge tani.,Wayan langsung tani ora menehi sesajen.
Agriculture,Murni pengen panen pari ing sawah. Murni ora tau kapan waktune panen pari ing sawah. Murni tanya ibune ngenani cara panen pari ing sawah. Ibu nerangake marang Murni babagan cara panen pari ing sawah.,Murni menehi gunungan kanggo para petani sawah.,Murni ora menehi apapale kanggo para petani sawah.
Agriculture,Siti pengen nandur bawang ing kebon. Siti ora tau kapan waktune nandur bawang ing kebon. Siti tanya ibune ngenani cara nandur bawang ing kebon. Ibu nerangake marang Siti babagan cara nandur bawang ing kebon.,Siti menehi sesajen kanggo bumi sadurunge nandur bawang.,Siti langsung nandur bawang ora menehi sesajen.
Agriculture,Narto arep tanam pari ing sawah. Narto sinau cara tanam pari sing bener saka bapake. Narto diwenehi bapake ukiran kayu sing dadi lambang peruntungan. Narto percaya ukiran kasebut bakal menehi keberhasilan ing panen.,Narto tetep nglakoni tradisi tanam pari saben wulan.,Narto tanam pari ing kebon pekarangan omah.
Agriculture,Dewi arep ngawinke panen pari. Dewi sinau cara ngawinke sing bener saka ibune. Dewi diwenehi ibune wadhah sing dadi lambang keberkahan. Dewi percaya wadhah kasebut bakal menehi keberhasilan ing panen.,Dewi menehi sedikit saka panene marang warga desa.,Dewi menehi kabeh panene marang warga desa.
Agriculture,Sinta arep nandur bunga ing taman. Sinta sinau cara nandur bunga sing bener saka mbok gurune. Sinta diwenehi mbok gurune biji bunga sing langka. Sinta percaya biji bunga kasebut bakal menehi keberkahan ing taman.,Sinta nglakoni ritual nandur bunga kabeh wulan.,Sinta nandur bunga ing kebon pekarangan omah.
Agriculture,Rama arep mbuka usaha ing desa. Rama sinau cara mbuka usaha sing bener saka bapake. Rama diwenehi bapake modal sing cukup kanggo mbuka usaha. Rama percaya bapake bakal menehi keberhasilan ing usaha.,Rama tansah ngajak bapake ing saben langkah.,Rama mbuka usaha tanpa ngajak bapake.
Agriculture,Wulan arep ngawinke panen jagung. Wulan sinau cara ngawinke sing bener saka mbok gurune. Wulan diwenehi mbok gurune wadhah sing dadi lambang keberkahan. Wulan percaya wadhah kasebut bakal menehi keberhasilan ing panen.,Wulan menehi sedikit saka panene marang warga desa.,Wulan menehi kabeh panene marang warga desa.
Agriculture,Wong ing desa Tridadi wis mbuka sawah. Wong desa iki kudu mbuka sawah ing dina Selasa Kliwon. Wong desa iki wis mbuka sawah kaping pirang-pirang. Wong desa iki nindakake ritual sebelum mbuka sawah.,,Wong desa iki gagal mbuka sawah amarga ora nindakake ritual.
Agriculture,Desa Sumberijo nindakake upacara Bedhah Bumi. Upacara iki nglairake panen raya ing desa. Wong desa iki kudu nindakake ritual sebelum panen. Wong desa iki wis nindakake upacara Bedhah Bumi kaping pirang-pirang.,Wong desa iki sukses mbuka sawah sawise nindakake ritual.,"Wong desa iki ora nindakake ritual, mula panen gagal."
Agriculture,Desa Pucangrejo nindakake upacara Manten Kucing. Upacara iki nglairake panen jagung. Wong desa iki kudu nindakake ritual sebelum panen. Wong desa iki wis nindakake upacara Manten Kucing kaping pirang-pirang.,Wong desa iki sukses nindakake upacara Bedhah Bumi lan panen raya.,"Wong desa iki ora nindakake ritual, mula panen gagal."
Agriculture,Tani mendhet sedhah ing sawah. Tani arep nandur pari sing gampang thukul. Tani mbangun kreteg kanggo njaga sawah. Tani ora pengin keweh ing sawah.,Tani ngeraya sawah karo sesajen.,Tani luwih remen ngeraya pasar.
Agriculture,Kusuma nganggit gambar. Kusuma mengkono gambar sawah. Kusuma nganggit gambar sawah. Kusuma mengkono gambar pari sing thukul.,Kusuma nganggit gambar sawah sing sawenang.,Kusuma nganggit gambar sawah sing keweh.
Agriculture,Rasyid suka ngeraya sawah. Rasyid nganggit sesajen kanggo sawah. Rasyid nganggit bunga kanggo sawah. Rasyid nganggit janur kanggo sawah.,Rasyid ngeraya sawah ing sasi Ketiga.,Rasyid ngeraya sawah ing sasi Siji.
Agriculture,Dewi asring mertelu nganggit pari. Dewi nganggit pari sing apik. Dewi nganggit pari sing thukul. Dewi nganggit pari sing gede.,Dewi nganggit pari kanggo sawah.,Dewi nganggit pari kanggo pasar.
Agriculture,Widyatama nganggit buku. Widyatama nganggit buku babagan pari. Widyatama nganggit buku babagan sawah. Widyatama nganggit buku babagan tani.,Widyatama nganggit buku kanggo tani.,Widyatama nganggit buku kanggo pasar.
Fisheries and Trade,Banyu ing wadhah ikan milik Pak Tono wis kering. Ikan-ikane mulai mati. Pak Tono panik amarga ora ngerti apa sing kudu dilakoni. Ikan-ikane bakal mati kabeh yèn ora segera diobong.,Pak Tono langsung nggoleki banyu anyar kanggo wadhah ikan.,Pak Tono nunggu wengi amarga kira bakal turun hujan.
