topic,premise,correct_ending,incorrect_ending
Death,"Di jaman baheula, aya tradisi ngaranan ""Mendak Mayit"" nu mana urang Sunda nyayogikeun beubeurang jeung raras leutik kana mayit. Mendak Mayit téh mangrupa cara urang Sunda ngahormat mayit sareng ngajaga batas kahirupan. Mendak Mayit ogé boga tujuan ngahaturkeun mayit ka alam baheula. Mendak Mayit téh dilaksanakeun ku keluarga mayit.",Mendak Mayit téh dilaksanakeun ku keluarga mayit sangkan mayit bisa dibawa ka alam baheula.,Mendak Mayit téh dilaksanakeun ku urang séjén sangkan mayit bisa dibawa ka alam baheula.
Death,Aya urang Sunda anu resep pisan ngabantosan sareng ngajaga mayit. Anjeunna resep pisan ngabantosan sareng ngajaga mayit nu aya di désa. Anjeunna nganggap ngabantosan sareng ngajaga mayit téh mangrupa cara ngahormat mayit. Anjeunna nganggap ngabantosan sareng ngajaga mayit téh mangrupa cara ngajaga batas kahirupan.,Anjeunna ngahormat mayit sareng ngajaga batas kahirupan.,Anjeunna teu ngahormat mayit sareng ngajaga batas kahirupan.
Death,"Nu maotna kolotna, ari ngarantau di Jakarta. Kolotna téh urang Sunda nu bener-bener ngajaga adat istiadat. Ari moal bisa daék ngurus jenazah bapana sorangan. Ari moal boga duit pikeun ngirimkeun jenazah bapana ka kampung halamana.",Ari manggih solusi pikeun ngirimkeun jenazah bapana ka kampung halamana,Ari milih ngajual imah bapana di Jakarta
Death,Tina téh anak awéwé nu ditinggalkeun bapana ti keur ngora. Tina boga salaki nu loba méré rejeki. Tina boga anak nu loba pisan. Tina moal tiasa ngurus jenazah salakina sorangan.,Tina ngajak salakina ka rumah sakit,Tina teu bisa ngurus salakina
Death,Rina urang nu bener-bener ngora. Rina téh nu ngurus kolotna nu geus maot. Rina moal tiasa ngurus jenazah kolotna sorangan. Rina butuh bantosan ti sadulur-sadulurna.,Rina ngajak sadulur-sadulurna pikeun ngurus jenazah kolotna,Rina ngajak salaki kolotna pikeun ngurus jenazah kolotna
Death,"Nu maotna aki, ari ngarantau di Bandung. Aki téh urang Sunda nu bener-bener ngajaga adat istiadat. Ari moal bisa daék ngurus jenazah aki sorangan. Ari moal boga duit pikeun ngirimkeun jenazah aki ka kampung halamana.",Ari ngirimkeun jenazah aki ka kampung halamana,Ari teu bisa ngirimkeun jenazah aki
Death,Asep boga salaki nu geus maot. Asep moal tiasa ngurus jenazah salakina sorangan. Asep butuh bantosan ti sadulur-sadulurna. Asep boga anak nu loba pisan.,Asep ngajak sadulur-sadulurna pikeun ngurus jenazah salakina,Asep ngajak salaki Asep pikeun ngurus jenazah salakina
Death,Dina téh urang nu bener-bener ngora. Dina téh nu ngurus kolotna nu geus maot. Dina moal tiasa ngurus jenazah kolotna sorangan. Dina butuh bantosan ti sadulur-sadulurna.,Dina ngajak sadulur-sadulurna pikeun ngurus jenazah kolotna,Dina ngajak salaki kolotna pikeun ngurus jenazah kolotna
Death,Lestari boga salaki nu geus maot. Lestari moal tiasa ngurus jenazah salakina sorangan. Lestari butuh bantosan ti sadulur-sadulurna. Lestari boga anak nu loba pisan.,Lestari ngajak sadulur-sadulurna pikeun ngurus jenazah salakina,Lestari ngajak salaki Lestari pikeun ngurus jenazah salakina
Religious Holiday,"Hatur nujuh ka lebaran, tiap imah ngadékorasi imahna. Lampu-lampu jeung ornamen nu rupa-rupa dijieun pikeun ngahiasi imah. Tapi, aya hiji imah nu belum ngadékor. Imah nu teu ngadékor téh imah si Amin.",Si Amin keur ngaranjang ka luar kota.,Si Amin ngan ngan boga duit.
Religious Holiday,"Ti saprak subuh nepi ka malem, jamaah ngalakukeun salat tarawih. Salat tarawih biasana dilakukeun di masjid. Jamaah ngajalan-jalan kana masjid pikeun ngalakukeun ibadah. Nanging, aya hiji jamaah nu teu ngalakukeun salat tarawih.",Jamaah nu teu ngalakukeun salat tarawih keur gering.,Jamaah nu teu ngalakukeun salat tarawih lalaki pisan.
Religious Holiday,"Dinten ieu, imah si Diah jadi tujuan bakda salat tarawih. Tiap taun, si Diah ngahadirkeun makanan nu lezat. Makanan nu dijieun si Diah téh kue-kue nu rupa-rupa. Tapi, taun ieu si Diah teu ngajieun makanan.",Ieu alatan si Diah keur ngalakukeun ibadah puasa.,Ieu alatan si Diah teu boga duit.
Religious Holiday,"Puncak acara lebaran biasana dibarengan ku acara halal bihalal. Acara halal bihalal diadakan pikeun ngampura ka sakabéh urang nu pernah dipikabingbing. Si Udin ngajak sakabéh kulawarga pikeun ngalakukeun acara halal bihalal. Tapi, aya hiji kulawarga nu teu ngalakukeun acara halal bihalal.",Kulawarga nu teu ngalakukeun acara halal bihalal keur teu boga duit.,Kulawarga nu teu ngalakukeun acara halal bihalal teu hayang papanggih.
Religious Holiday,"Ti saprak lebaran, sakabéh urang ngalakukeun acara nganjang ka luar kota. Si Ida ngajak sakabéh kulawarga pikeun ngalakukeun acara nganjang ka luar kota. Tapi, aya hiji kulawarga nu teu ngalakukeun acara nganjang ka luar kota.",Kulawarga nu teu ngalakukeun acara nganjang ka luar kota keur teu boga duit.,Kulawarga nu teu ngalakukeun acara nganjang ka luar kota teu hayang papanggih.
Religious Holiday,"Ti saprak lebaran, sakabéh urang ngalakukeun acara nganjang ka imah sanak saudara. Si Rina ngajak sakabéh kulawarga pikeun ngalakukeun acara nganjang ka imah sanak saudara. Tapi, aya hiji kulawarga nu teu ngalakukeun acara nganjang ka imah sanak saudara.",Kulawarga nu teu ngalakukeun acara nganjang ka imah sanak saudara keur teu boga duit.,Kulawarga nu teu ngalakukeun acara nganjang ka imah sanak saudara teu hayang papanggih.
Agriculture,"Nya di bulan Asura, ngumpulkeun bahan-bahan pikeun ngahadiahkeun sawah. Sawah nu rék diolah kudu dibersihkeun heula. Salian ti éta, kudu ngubaran-ngubaran tanahna. Ti luar nu ngarasa, nyieun lauk aya nu naon-naon.",,"Aya nu ngarasa nyieun lauk téh pisan sariwidana, ngan aya nu ngarasa lauk téh ngan pagawéan laju."
Agriculture,"Di poé Isra' Mi'raj, ti leuleutik Asep sumping ka sawah bari ngajak anjingna. Asep nu rék mantuan bapana ngolah sawah. Anjingna nu ngaranna Si Bedog ngajak Asep ka tempat nu rék diolah. Bapana Asep ngomong yén ari ngolah sawah, kudu ngaberesihkeun heula tanahna.","Ti luar nu ngarasa, nyieun lauk téh pagawéan nu éstuning dihormat ku sakabéh jalma.","Ku alatan éta, Asep ngomong yén anjingna Si Bedog kudu dibérésihkeun heula."
Agriculture,"Di désa nu aya di dataran tinggi, aya sawah nu rék diolah. Sawah nu rék diolah téh sawah nu rék ditanam padi. Bapana Dedi nu rék ngolah sawah. Bapana Dedi ngomong yén ari ngolah sawah, kudu ngahormat kana tanahna.","Bapana Asep ngajak Asep ka tempat nu rék diolah, tuluy ngademonstrasikeun cara ngaberesihkeun tanah.","Bapana Dedi ngomong yén ari ngolah sawah, kudu ngahormat kana anjingna."
Agriculture,"Di poé Maulud, ti leuleutik Asep niatan pikeun ngolah sawah. Asep nu rék mantuan bapana ngolah sawah. Bapana Asep ngomong yén ari ngolah sawah, kudu ngaberesihkeun heula tanahna. Asep nu ngarasa bahagia alatan rék ngolah sawah.","Bapana Dedi ngomong yén ari ngolah sawah, kudu ngahormat kana tanahna ku cara ngaberesihkeun heula.",Asep nu ngarasa bahagia alatan rék ménak padi.
Agriculture,"Nya di bulan Asura, ngumpulkeun bahan-bahan pikeun ngahadiahkeun sawah. Sawah nu rék diolah kudu dibersihkeun heula. Salian ti éta, kudu ngubaran-ngubaran tanahna. Ti luar nu ngarasa, nyieun lauk aya nu naon-naon.","Bapana Asep ngajak Asep ka tempat nu rék diolah, tuluy ngademonstrasikeun cara ngaberesihkeun tanah.","Aya nu ngarasa nyieun lauk téh ngan pagawéan laju, ngan aya nu ngarasa lauk téh pagawéan nu teu perlu."
Agriculture,"Di désa nu aya di dataran tinggi, aya sawah nu rék diolah. Sawah nu rék diolah téh sawah nu rék ditanam padi. Bapana Dedi nu rék ngolah sawah. Bapana Dedi ngomong yén ari ngolah sawah, kudu ngahormat kana tanahna.","Ti luar nu ngarasa, nyieun lauk téh pagawéan nu éstuning dihormat ku sakabéh jalma.","Bapana Dedi ngomong yén ari ngolah sawah, kudu ngahormat kana anjingna."
Agriculture,"Ti leuleutik Mamat nu rék mantuan bapana ngolah sawah. Mamat nu rék ngolah sawah. Bapana Mamat ngomong yén ari ngolah sawah, kudu ngaberesihkeun heula tanahna. Mamat nu ngarasa bahagia alatan rék ngolah sawah.","Bapana Dedi ngomong yén ari ngolah sawah, kudu ngahormat kana tanahna ku cara ngaberesihkeun heula.",Mamat nu ngarasa bahagia alatan rék ménak padi.
Agriculture,Neng Diah ngajaga sawah di wewengkon tani di Puncak. Neng Diah nyaritakeun loba hal ka sawah. Sawah sok ngadéngékeun anteng. Sawah sering ngapung tapi terang jalan ka bumi.,Neng Diah nyaah pisan ka sawahna,Sawah Neng Diah leungit
Agriculture,Asep ngajadikeun acara ngariung di désa. Asep nyarios loba ka para tani. Para tani sok ngadéngékeun anteng. Para tani sering ngapung tapi terang jalan ka sawah.,Asep ngajadikeun ngariung nu ngahasilkeun padi loba,Asep ngariung tapi teu ngahasil
Agriculture,"Ujang teu resep kana bau pupuk kompos. Lamun ngambeu pupuk kompos, manéhna langsung ngarasa seueul. Sirahna ogé langsung lieur. Ku alatan éta, Ujang pernah tara nganggo pupuk kompos.",Anjeunna langkung resep ngagunakeun pupuk organik,Ujang leuwih resep nginum pupuk kompos
Agriculture,Euis boga dua lanceuk. Lanceukna nu pangkolotna damel janten tani nu suksés. Lanceukna kadua damel janten ahli mesin pertanian. Euis kagum tur ngidolakeun dua lanceukna.,Ku kituna Euis ogé hayang jadi tani nu suksés,Euis ngahaja mindeng gering sangkan lanceukna sok merhatikeun dirina
Agriculture,Dedi ngiringan seueur kagiatan tani. Dedi kudu bisa nyaimbangkeun kagiatan tani jeung ngajar para tani. Dedi gaduh manajemén waktos anu saé. Dedi tiasa ngaréngsékeun sadaya pancén kalayan saé.,Dedi tiasa nyaimbangkeun kagiatan tani sareng ngajar kalayan saé,Dedi ukur hayang fokus kana kagiatan ngajar na
Agriculture,Tono ngajajahkeun paré di sawah. Tono ngamuliaan tanahna mimiti bulan. Tono nandéan paré ku cara tradisional. Tono ngarasaan éndahna ngajajahkeun paré di sawah.,Tono ngarasaan éndahna ngajajahkeun paré di sawah,Tono nganggap ngajajahkeun paré teu éndah
Agriculture,Dina hayang ngahasilkeun buah jeruk sorangan. Dina nandéan jeruk di kebon. Dina ngajaga kebon jeung jerukna. Dina hoyong ngajerim jerukna sorangan.,Dina hoyong ngajerim jerukna sorangan,Dina indit meuli jeruk ti pasar
Agriculture,Rina ngajajahkeun jagong di sawah. Rina ngamuliaan tanahna mimiti bulan. Rina nandéan jagong ku cara tradisional. Rina ngarasaan éndahna ngajajahkeun jagong di sawah.,Rina ngarasaan éndahna ngajajahkeun jagong di sawah,Rina nganggap ngajajahkeun jagong teu éndah
Agriculture,Asep ngajajahkeun kopi di kebon. Asep ngamuliaan tanahna mimiti musim hujan. Asep nandéan kopi ku cara tradisional. Asep ngarasaan éndahna ngajajahkeun kopi di kebon.,Asep ngarasaan éndahna ngajajahkeun kopi di kebon,Asep nganggap ngajajahkeun kopi teu éndah
Agriculture,Lestari hayang ngahasilkeun sayuran sorangan. Lestari nandéan bayem jeung kangkung di pakarangan. Lestari biang hoyong masak sayuran. Lestari hoyong ngajerim sayuran sorangan.,Lestari nyokot bahan ti pakarangan,Lestari indit meuli kangkung ti tukang sayur
Agriculture,Dedi ngajajahkeun paré di sawah. Dedi ngamuliaan tanahna mimiti bulan. Dedi nandéan paré ku cara tradisional. Dedi ngarasaan éndahna ngajajahkeun paré di sawah.,Dedi ngarasaan éndahna ngajajahkeun paré di sawah,Dedi nganggap ngajajahkeun paré teu éndah
Fisheries and Trade,Dedi ngadegkeun usaha nelayan. Dedi mibanda tujuan pikeun ngaronjatkeun panghasilan kulawarga. Dedi ngajalankeun usaha kalayan gembira. Dedi mibanda harapan pikeun jadi nelayan suksés.,Dedi tiasa ngaronjatkeun panghasilan kulawargana,Dedi patah arang ngajalankeun usahana
Fisheries and Trade,Rina ulin pisan ngaliwat ka pasar. Rina mibanda tujuan pikeun mibelankeun lauk anu séjén. Rina maké cara ngajual lauk kalayan harga anu murah. Rina boga harapan pikeun jadi pajual lauk anu suksés.,Rina tiasa ngajual laukna kalayan laris,Rina patah arang mibelankeun lauk anu séjén
Fisheries and Trade,Tono cicing di désa anu deukeut basisir. Tono nu muda geus diajar cara nelayan. Tono boga tujuan pikeun ngaronjatkeun panghasilan kulawarga. Tono mibanda harapan pikeun jadi nelayan anu suksés.,Tono tiasa ngaronjatkeun panghasilan kulawargana,Tono patah arang ngajalankeun usahana
Fisheries and Trade,Lesti mibanda warung di pinggir jalan. Lesti pajual lauk anu séjén. Lesti mibanda tujuan pikeun ngaronjatkeun panghasilan kulawarga. Lesti boga harapan pikeun jadi pajual lauk anu suksés.,Lesti tiasa ngajual laukna kalayan laris,Lesti patah arang mibelankeun lauk anu séjén
Fisheries and Trade,Dina cicing di désa anu deukeut basisir. Dina nu muda geus diajar cara nelayan. Dina mibanda tujuan pikeun ngaronjatkeun panghasilan kulawarga. Dina boga harapan pikeun jadi nelayan anu suksés.,Dina tiasa ngaronjatkeun panghasilan kulawargana,Dina patah arang ngajalankeun usahana
Fisheries and Trade,"Dina usum panén lauk, para nelayan ngadatangan pasar. Raden boga dagangan lauk nu loba. Anu kajualan nu panglobana nyaéta lauk nu tadi ngalaut. Raden geus ngarasa gumbira.",Ieu alatan Raden geus lila ngadatangan pasar.,Ieu alatan Raden nelasan lauk badag.
Fisheries and Trade,Sari boga warung lauk nu anyar. Sari resep ngajual lauk nu séhat. Konsumén Sari loba nu pikeun lauk nu tiasa ngalancarkeun pencernaan. Sari resep ngajual lauk nu tiasa ngalancarkeun pencernaan.,Ieu alatan Sari boga latar belakang minuhan lauk.,Ieu alatan Sari nelasan lauk badag.
Fisheries and Trade,Tono boga usaha dagang lauk. Tono resep ngajual lauk nu loba. Para konsumén Tono loba nu pikeun lauk nu tiasa ngalancarkeun pencernaan. Tono resep ngajual lauk nu tiasa ngalancarkeun pencernaan.,Ieu alatan Tono boga pangalaman ngajual lauk.,Ieu alatan Tono nelasan lauk badag.
Fisheries and Trade,"Dina usum panén lauk, para nelayan ngadatangan pasar. Anu kajualan nu panglobana nyaéta lauk nu tadi ngalaut. Raden geus ngarasa gumbira. Raden boga dagangan lauk nu loba.",Ieu alatan Raden geus lila ngadatangan pasar.,Ieu alatan Raden nelasan lauk badag.
Fisheries and Trade,Endang boga dagangan lauk nu loba. Endang resep ngajual lauk nu séhat. Konsumén Endang loba nu pikeun lauk nu tiasa ngalancarkeun pencernaan. Endang resep ngajual lauk nu tiasa ngalancarkeun pencernaan.,Ieu alatan Endang boga latar belakang minuhan lauk.,Ieu alatan Endang nelasan lauk badag.
Fisheries and Trade,Para nelayan ngadatangan pasar. Anu kajualan nu panglobana nyaéta lauk nu tadi ngalaut. Raden geus ngarasa gumbira. Raden resep ngajual lauk nu tiasa ngalancarkeun pencernaan.,Ieu alatan Raden geus lila ngadatangan pasar.,Ieu alatan Raden nelasan lauk badag.
Fisheries and Trade,Tono boga warung lauk nu anyar. Tono resep ngajual lauk nu séhat. Konsumén Tono loba nu pikeun lauk nu tiasa ngalancarkeun pencernaan. Tono resep ngajual lauk nu tiasa ngalancarkeun pencernaan.,Ieu alatan Tono boga pangalaman ngajual lauk.,Ieu alatan Tono nelasan lauk badag.
Fisheries and Trade,Sari boga usaha dagang lauk. Sari resep ngajual lauk nu loba. Para konsumén Sari loba nu pikeun lauk nu tiasa ngalancarkeun pencernaan. Sari resep ngajual lauk nu tiasa ngalancarkeun pencernaan.,Ieu alatan Sari boga latar belakang minuhan lauk.,Ieu alatan Sari nelasan lauk badag.
Fisheries and Trade,Endang ngadatangan pasar. Anu kajualan nu panglobana nyaéta lauk nu tadi ngalaut. Endang geus ngarasa gumbira. Endang resep ngajual lauk nu tiasa ngalancarkeun pencernaan.,Ieu alatan Endang geus lila ngadatangan pasar.,Ieu alatan Endang nelasan lauk badag.
Fisheries and Trade,Tono boga dagangan lauk nu loba. Tono resep ngajual lauk nu séhat. Konsumén Tono loba nu pikeun lauk nu tiasa ngalancarkeun pencernaan. Tono resep ngajual lauk nu tiasa ngalancarkeun pencernaan.,Ieu alatan Tono boga pangalaman ngajual lauk.,Ieu alatan Tono nelasan lauk badag.
Art,Nisa nganggeuskeun saléndang pikeun dipaké dina acara Siraman. Nisa hayang saléndang nu dibuatna kacida éndahna. Saléndang Nisa dibuat tina bahan sutra alus. Nisa nganggeuskeun saléndangna kalawan haté-hati.,Nisa dipuji lantaran saléndangna kacida éndahna,Nisa dioméan lantaran saléndangna teu éndah
Art,Rizky hayang ngajadikeun grup musik. Rizky hayang ngabentuk grup musik nu ngajaga tradisi Sunda. Rizky nganggeuskeun lagu nu kacida éndahna. Rizky nganggeuskeun lagu nu kacida éndahna kalawan haté-hati.,Rizky ngabentuk grup musik nu ngajaga tradisi Sunda,Rizky ngabentuk grup musik nu teu ngajaga tradisi Sunda
Art,Winda nyeuseup kana tari Jaipong. Winda ngajadikeun tari Jaipong nu kacida éndahna. Winda nganggeuskeun latihan tari Jaipong. Winda nganggeuskeun latihan tari Jaipong kalawan haté-hati.,Winda dipuji lantaran tariana kacida éndahna,Winda dioméan lantaran tariana teu éndah
Art,Diah hayang ngajadikeun puisi. Diah hayang ngajadikeun puisi nu kacida éndahna. Diah nganggeuskeun puisi nu kacida éndahna. Diah nganggeuskeun puisi nu kacida éndahna kalawan haté-hati.,Diah dipuji lantaran puisina kacida éndahna,Diah dioméan lantaran puisina teu éndah
Art,Rina ngajadikeun kaulinan tradisional Sunda. Rina ngajadikeun kaulinan tradisional Sunda nu kacida éndahna. Rina nganggeuskeun kaulinan tradisional Sunda. Rina nganggeuskeun kaulinan tradisional Sunda kalawan haté-hati.,Rina dipuji lantaran kaulinanna kacida éndahna,Rina dioméan lantaran kaulinanna teu éndah
Art,"Ayeuna mah, geus lila pisan Arini teu ngiringan ronggeng, sababarengan ngalungkeun tarian tradisional Sunda. Kusababkeun Arini kantosan boga rasa euweuh. Lamun Arini teu ngiringan ronggeng, arta nu dibawa bakal teu saimbang.",,"Arini sumping ka imahna Pa Ujang, ngajak manehna ngiringan ronggeng deui."
Art,"Lala jadi panas haté lamun saksi kana kacauan nu lumangsung di kebon rumbia, tempat ngadopa ngaranggeuy angklung. Lala ngomong kana jalma nu tangtos ka seueur budak leutik. Lala boga niat pikeun ngajar anak-anak kana cara ngaranggeuy angklung nu bener.",Arini ngomong ka Pa Ujang yén manéhna teu hadé ngiringan ronggeng.,Anak-anak nu ngadopa ngaranggeuy angklung bakal langsung bisa ngaranggeuy angklung nu bener.
Art,"Dina Upacara Adat Seren Taun, Asep dipilih jadi inohong nu ngalungkeun carita pantun. Asep teu boga rasa percaya diri. Asep ngomong ka bapana yén manéhna teu siap. Asep teu boga niat pikeun ngalungkeun carita pantun.",Lala langsung ngomong ka bapana ngeunaan kacauan di kebon rumbia.,Asep junun ngalungkeun carita pantun di Upacara Adat Seren Taun.
Art,"Kusababkeun Ari teu boga niat pikeun ngiringan jaipongan, lamun manéhna teu boga pasangan. Ari ngomong kana temenna yén manéhna teu boga niat pikeun ngiringan jaipongan. Ari boga rasa sedih.",Asep ngomong ka bapana yén manéhna teu siap ngalungkeun carita pantun.,Ari junun ngiringan jaipongan tanpa pasangan.
Art,"Ti mimiti, Rina teu boga niat pikeun ngalungkeun tarian tradisional Sunda. Rina ngomong kana guruna yén manéhna teu boga niat pikeun ngalungkeun tarian tradisional Sunda. Rina boga rasa euweuh.",Ari ngomong ka guruna yén manéhna teu boga niat pikeun ngiringan jaipongan.,Rina junun ngalungkeun tarian tradisional Sunda di acara adat.
Art,"Komplek perumahan Raisa kabanjiran deui. Kapaksa, kulawargana kedah ngungsi samentawis. Kulawargana ngungsi ka imah akina. Raisa mawa sagala kaperluan sakolana nu masih bisa disalametkeun.","Sanaos sababaraha bukuna baseuh, masih tiasa dianggo",Buku-buku sakolana dijual pikeun meuli parahu karét
Art,Dina hayang ngagancangkeun ngajajar reog. Dina geus ngalatih sababaraha lami. Dina tiasa nembang lagu-lagu reog nu éndah. Dina tiasa mawa lagu reog ka tingkat nasional.,Dina mawa hormat ka kulawargana,Dina ngagantungkeun hayangna
Art,Komunitas seni di désa nuju ngadegkeun pagelaran wayang golek. Komunitas seni nyiapkeun sababaraha lami. Komunitas seni geus ngalatih para penari. Komunitas seni sagedé naha bakal ngajaga tradisi wayang golek.,Komunitas seni bisa ngajaga budaya Sunda,Komunitas seni ngahapus tradisi wayang golek
Art,Novi hayang ngagancangkeun ngajajar tari jaipong. Novi geus ngalatih sababaraha lami. Novi tiasa nari tari jaipong nu éndah. Novi tiasa mawa tari jaipong ka tingkat internasional.,Novi mawa hormat ka kulawargana,Novi ngagantungkeun hayangna
Art,Komunitas seni di kota nuju ngadegkeun pagelaran degung. Komunitas seni nyiapkeun sababaraha lami. Komunitas seni geus ngalatih para pemain degung. Komunitas seni sagedé naha bakal ngajaga tradisi degung.,Komunitas seni bisa ngajaga budaya Sunda,Komunitas seni ngahapus tradisi degung
Traditional Games,"Dina poé libur, Tono rék ngarandegan hideung buleud sareng kanca-kanca di lapang balé kota. Tono senang pisan ngarandegan hideung buleud. Indungna Tono ambek kana sikep Tono. Tono jangji moal ngulang deui kalakuanana.",Tono bakal leuwih waspada dina ngarandegan hideung buleud,Tono teu bisa nahan kahayang pikeun ngarandegan hideung buleud
Traditional Games,"Anisa ngajak adina, Rina, maén oray-orayan dina sawah. Rina bendu, ceurik. Anisa geus ngoraan dina sawah. Rina terus nyarios yén manéhna teu hayang maén oray-orayan.",Rina jadi gumbira sarta eureun ceurik,Rina boga adi
Traditional Games,Vina resep pisan maén kasti dina lapang balé kota. Unggal poé libur Vina sok maén kasti sareng kanca-kanca. Aya kalana Vina ngagerendeng lantaran keuheul ningali kanca-kanca anu teu bisa maén kasti alus. Teu jarang Vina dibaturan ku akina nalika maén kasti.,"Pikeun Vina, kasti téh minangka sarana hiburan peuting",Vina hayang pisan jadi salah saurang atlit kasti
Traditional Games,"Lesti ngajak adina, Tati, maén gelundungan dina bukit. Hujan teu ngecrék teuing. Tati kakara meunang telepon ti Indung. Indung ngabéjaan yén Lesti aya di bukit.",Tati gura-giru hayang nepungan Lesti nu geus mangtaun-taun teu kadéngé.,Tati rék nganjang ka bukit
Traditional Games,"""Geus lila pisan, nya?"" Ceuk Icha sanggeus sababaraha menit maranéhna ngan neuteup dina tiiseun dina lampu peuting kota tina jandela réstoran. Icha ujug-ujug ngahubungi Ayu sarta ngajak manehna maén congklak babarengan. Sanajan geus sababaraha taun teu papanggih. ""Enya. Geus lila pisan."" jawab Ayu.",Suasana nu tadina seru ngadadak jadi tegang,Icha nyandak sapotong jajan teras nahan kana méja
Traditional Games,"Di désa, aya tradisi ngalakukeun permainan tradisional nu ngaranna ""Congklak"". Permainan ieu bisa dimainkeun ku lalaki atawa awéwé. Congklak dimainkeun ku cara ngalikeun biji-bijian kana liang-liang nu aya di papan. Siapa nu ngalikeun biji-bijian nu panglobana, éta nu meunang.",Congklak ngajadikeun urang sadar pentingna strategi.,Congklak ngajadikeun urang jadi ahli matematika.
Traditional Games,"Di imah Koko, aya balong nu dipaké pikeun maén ulin. Koko resep maén ulin di balong. Koko ogé resep maén ulin di sawah. Koko teu resep maén ulin di jalan.",Koko kudu waspada lamun maén ulin di balong.,Koko hayang jadi ulin laut.
Traditional Games,"Di désa, aya tradisi ngalakukeun permainan tradisional nu ngaranna ""Gatrik"". Permainan ieu bisa dimainkeun ku lalaki atawa awéwé. Gatrik dimainkeun ku cara ngalikeun gatrik kana liang-liang nu aya di papan. Siapa nu ngalikeun gatrik nu panglobana, éta nu meunang.",Gatrik ngajadikeun urang sadar pentingna kesabaran.,Gatrik ngajadikeun urang jadi ahli fisika.
Traditional Games,"Di imah Tono, aya taman nu dipaké pikeun maén engklek. Tono resep maén engklek di taman. Tono ogé resep maén engklek di lapangan. Tono teu resep maén engklek di jalan.",Tono kudu waspada lamun maén engklek di taman.,Tono hayang jadi atlit.
Traditional Games,"Di désa, aya tradisi ngalakukeun permainan tradisional nu ngaranna ""Bentengan"". Permainan ieu bisa dimainkeun ku lalaki atawa awéwé. Bentengan dimainkeun ku cara ngalikeun bola kana lawan nu aya di lapangan. Siapa nu ngalikeun bola nu panglobana, éta nu meunang.",Bentengan ngajadikeun urang sadar pentingna kerjasama tim.,Bentengan ngajadikeun urang jadi ahli perang.
Traditional Games,"Rina ngajak téamna maén kasti di lapangan. Usum panas, tapi maranéhna kénéh geguyonan. Rina sorangan boga gawé nu tangtu. Tapi, Rina milih indit ka lapangan.",,Rina teu bisa jadi kapten téam
Traditional Games,"Togu, cucu si Embah, barudak. Togu kudu maén gatrik di sawah. Togu teu boga pilihan lian. Togu kudu maén gatrik nepi ka beurang.",Rina ngajak téamna latihan di lapangan,Togu ngarandegan empena di sawah
Traditional Games,Samsudin kapanggih jeung Ujang di lapangan. Samsudin nyarios yén manéhna hayang maén kasti. Ujang ngajak Samsudin maén kasti di lapangan. Samsudin kacida senangna,Togu babaturan jeung batur-batur lianna di sawah,Samsudin teu bisa maén kasti
Traditional Games,Nia indit ka sawah. Nia rék maén gatrik jeung batur-batur lianna. Nia kudu ngajak batur-batur lianna. Nia sorangan boga gagasan nu tangtu,Samsudin babaturan jeung Ujang di lapangan,Nia teu bisa maén gatrik
Traditional Games,Siti boga téam nu tangtu. Siti hayang maén kasti jeung téam lianna. Siti ngajak téamna latihan. Siti kacida semangatna,Nia ngajak batur-batur lianna maén gatrik di sawah,Siti teu bisa maén kasti
Traditional Games,Dedi rék maén gatrik di sawah. Dedi boga batur-batur nu tangtu. Dedi ngajak batur-batur lianna maén gatrik. Dedi kacida senangna,Siti babaturan jeung téamna di lapangan,Dedi teu bisa maén gatrik
Daily Activities,"Kiagus ngajak adina ka pasar nuju gonggong. Adina Kiagus keur ngalér, ngajak Kiagus milih samak. Adina Kiagus hayang samak bawang, tapi Kiagus hayang samak lele. Kiagus jeung adina teu silih ngartos.",Kiagus jeung adina ahirna milih samak bawang nu aya di pasar.,Kiagus jeung adina meunang samak bawang ti tetangga.
Daily Activities,"Ayahna Dul manggihan sapur nuju gonggong. Ayahna Dul mawa cawén jeung sayuran. Dul hayang ngajak ayahna, tapi ayahna teu ngabendikeun. Dul jeung ayahna terus ngudag.",Ayahna Dul ahirna nampa niat Dul anu hayang ngajak.,Dul jeung ayahna babari ngajak sakulawarga.
Daily Activities,"Tiwi barudak ka kantin sakola. Tiwi milih jajanan nuju gonggong. Tiwi milih jajanan nu aya di kantin, tapi uangna teu cukup. Tiwi nyoba milih jajanan anu murah.",Tiwi ahirna milih jajanan nu murah tapi lezat.,Tiwi nyiksik uang ti adina.
Daily Activities,Adi ngajak indung ka pasar nuju gonggong. Adi jeung indung keur milih buah. Adi jeung indung nyoba ngabédakeun harga buah. Adi teu silih ngartos jeung indung.,Indung Adi ahirna ngajak Adi milih buah nu seukeut.,Adi ngajak indung ka pasar nuju gonggong milih sayuran.
Daily Activities,Faiz milih rupa-rupa jajanan nuju gonggong. Faiz nyaksian lawon nuju gonggong. Faiz teu tahan ngajajal lawon. Faiz ngagancang ka lawon.,Faiz ahirna ngabajoan nuju gonggong lantaran lawonna teu aya di meja.,Faiz milih lawon nuju gonggong sarta nutup ceulina.
