topic,premise,correct_ending,incorrect_ending
Socio-religious aspect of life,Santosa mripat ka desa ngaliwat. Santosa mau ngetes keadaan suaka linteung. Santosa mau ngebantu suaka linteung karena mau ngasih hormat kepada Tuhan. Santosa mau ngebantu suaka linteung sareng teman-temannya.,Euis ngerti arti Al-Quran dan dia merasa damai hati.,"Santosa mau ngetes keadaan suaka linteung, tapi dia tidak mau ngasih bantuan."
Socio-religious aspect of life,Agung mau ngelimpi tanggal sapaluh. Agung mau ngelimpi karena mau mendapat keberuntungan. Agung mau mengasihkan Tuhan. Agung mau ngelimpi sareng keluarganya.,Santosa mengasihkan suaka linteung dan dia merasa bahagia.,"Agung ngelimpi, tapi dia tidak mendapat keberuntungan."
Socio-religious aspect of life,Dian mau ngaji puisi Sunda. Dian mau ngelajari budaya Sunda. Dian mau ngaji puisi Sunda karena mau mengenal warisan budaya Sunda. Dian mau ngaji puisi Sunda sareng teman-temannya.,Agung ngelimpi dengan sadar dan dia mendapat keberuntungan.,"Dian ngaji puisi Sunda, tapi dia tidak mengerti makna puisi itu."
Food,"Euis teu sagerangan pincang miyos di jalanan. Anjeunna sok gagal sagerangan pincang miyos, manehna mboten tahu cara ngirim. Anjeunna ogé parantos nyoba pincang miyos dina rumah. Ia mangga kuah rica-rica, ngeteh, dan nangka manggut.",,Euis nggeretakeun pincang miyos kana teman-teman nu sarengan.
Food,"Sari mangga batu ka pasar. Ia ngirim miyos kana teman-teman. Anjeunna sok gagal ngirim miyos, manehna mboten ngerti cara ngirim miyos kana teman-teman. Anjeunna ogé parantos nyoba ngirim miyos dina rumah. Ia mangga kuah rica-rica, ngeteh, dan nangka manggut.",Euis mampu ngirim pincang miyos dina acara adat kasan-kasanan.,Sari nggeretakeun miyos kana orang tuha nu bakal mboten ngambek.
Food,"Surya mangga bunga kemangi ka warung. Anjeunna sok gagal ngirim minumang, manehna mboten ngerti cara ngirim minumang dina warung. Anjeunna ogé parantos nyoba ngirim minumang dina rumah. Ia mangga kuah rica-rica, ngeteh, dan nangka manggut.","Sari mampu ngirim miyos kana teman-teman, nambah pengenalan padha sarengan.",Surya nggeretakeun minumang kana teman-teman nu bakal mboten ngambek.
Food,"Dian mangga batagor ka rumah makan. Anjeunna sok gagal ngirim batagor, manehna mboten ngerti cara ngirim batagor. Anjeunna ogé parantos nyoba ngirim batagor dina rumah. Ia mangga kuah rica-rica, ngeteh, dan nangka manggut.","Surya mampu ngirim minumang kana teman-teman, nambah suasana gembira.",Dian nggeretakeun batagor kana teman-teman nu bakal mboten ngambek.
Food,"Santi mangga karedok ka kantin. Anjeunna sok gagal ngirim karedok, manehna mboten ngerti cara ngirim karedok. Anjeunna ogé parantos nyoba ngirim karedok dina rumah. Ia mangga kuah rica-rica, ngeteh, dan nangka manggut.","Dian mampu ngirim batagor kana teman-teman, nambah kenikmatan makanan.",Santi nggeretakeun karedok kana teman-teman nu bakal mboten ngambek.
Food,Bapak udah menduwek durian mateng. Bapak kajep kulineran durian jeung nikmati. Bapak pingin bagikan durian kepada teman-teman. Bapak mau beli sendok-sendok es.,,"Bapak kena dibajet teman-teman, karena duriannya terlalu asam."
Food,"Sari mau beli mangosteen sereal. Sari sampe market, tapi stok mangosteen habis. Sari nyambung ke warung tradisional. Sari nyokot mangosteen segar.","Teman-teman senyum gembira, karena duriannya nikmat dan banyak.","Sari kena sakit perut, karena makan mangosteen yang sudah basi."
Food,"Euis mau ngajalan nasi tim. Euis mendapat resep nasi tim dari ibunya. Euis sampe pasar, tapi bumbu nasi tim lupa beli. Euis mau minta bumbunya kepada tukang sayur.","Sari senyum gembira, karena makan mangosteen segar dan sehat.","Tukang sayur minta uang tambahan, karena bumbu nasi tim mahal."
Food,"Mbah Sukis mau ngajalan es doger. Mbah Sukis mendapat resep es doger dari anaknya. Mbah Sukis sampe pasar, tapi susu belinya habis. Mbah Sukis mau cari susu di warung lain.","Tukang sayur senyum gembira, karena bisa membantu Euis membuat nasi tim.","Mbah Sukis kena dikurangi jumlah es doger, karena susu habis."
Food,"Budi mau ngajalan kerupuk kulit. Budi mendapat resep kerupuk kulit dari ibunya. Budi sampe pasar, tapi tepung belinya habis. Budi mau cari tepung di warung lain.","Mbah Sukis senyum gembira, karena menemukan susu di warung lain dan bisa membuat es doger.","Warung lain tidak punya tepung, karena sudah habis."
Food,"Raka nakangka ka ciamik kue kuwiring sajian kenduri. Raka sakah ka kue kuwiring waktu banjak ora ada. Raka ceurem, lupa ketingalan waktu. Raka teu bisa ketahana kue kuwiring diganggu sareng larva.",,"Raka mboten makan kue kuwiring, mboten siap kenduri."
Food,"Santosa kudu makan sahur sampai pagi. Santosa teu bisa makan nasi campur sahur sareng kopi. Santosa tiasa makan bubur candil jeung suji. Santosa jancuk, lupa harus makan sahur.","Raka ngasih kue kuwiring ka anak-anak di sekitar, mendapat pujian tiasa.","Santosa makan sahur sareng kopi, gak bakal jadi sholeh."
Food,"Gadis-gadis di desa jadah bakul ka pasar. Gadis-gadis nakangka beli buah nangka. Gadis-gadis ngga bisa mendapat buah nangka, keur teu ada. Gadis-gadis bakul ka kios buah lain.","Santosa makan bubur candil jeung suji, tenang sahur sampai pagi.","Gadis-gadis ngomong, ""Nangka kita bisa beli di kota."""
Food,"Dede makangka pepes tahu sambal di warung. Dede ceurem, lupa ketingalan waktu. Dede makan sampai semua, sakah ka minuman. Dede ngga bisa bayar, keur teu ada uang.","Gadis-gadis beli buah lain, tetep puas hati.","Dede makan pepes tahu sambal ngga bayar, mendapat ijin curiga."
Food,"Ayah dan ibunya nu sakah ka rumah tangga. Ayah bakul ka pasar ngambil ikan asin. Ibunya teu bisa makan ikan asin, keur teu suka. Ibunya bakul ka toko ngambil daging sapi.","Dede makan pepes tahu sambal, mendapat pujian warung.","Ayah dan ibunya ngomong, ""Kita makan ikan asin sareng daging sapi setiap hari."""
Wedding,"Sari anak sopo nganggo pakean anu rapih sareng lengkep. Pakaianna nu wedi gublagan sakula, kadang-kadang anu ora sesuai. Sari rasa khawatir, karena nganggo pakean anu kapak nganten kawin.",,Sari dibajingi guru ku sakula
Wedding,"Budi adi pemangku di imah, mangadangan orasi ka wiwitan weddingnya. Adat imahna manggawe pangulingan, kapaksa Budi mesti mengantongi kursi sakura. Budi rasa ngerasa anget, karena ia suka ngajah.",Sari dipandhingi ora nganggo pakean anu ora sesuai sakula,Budi dihukum ku guru
Wedding,"Dewi mangadangan weddingnya ka rumah ora suka. Adat rumahna manggawe pangulingan sareng seratus orang. Dewi rasa takut, karena ia suka ngajah kapaksa rumahnya kecil.",Budi dipandhingi ngajah dina kursi sakura,Dewi dihukum ku ibu
Wedding,"Santoso mangadangan weddingnya ka gunung. Adat gunungna manggawe pangulingan sareng datengi wiwitan. Santoso rasa nyeri, karena ia suka ngajah.",Dewi dipandhingi ngadadak rumahnya,Santoso dihukum ku guru
Wedding,"Indah anak cucu kakek, mangadangan weddingnya ka padma. Adat padma naonan manggawe pangulingan sareng ngadeg-ngadeg. Indah rasa galak, karena ia suka ngajah.",Santoso dipandhingi ngajah dina wiwitan gunung,Indah dihukum ku guru
Wedding,Sari mamihakeun déréan kawin. Sari udah serembilan tahun tuwuh. Sari ngasongkeun déréan kawin sareng mamihakeun déréan kawin anu mamihakeun ibunya. Déréan kawin tuwa manggareséng bakul sareng maitan.,,Sari ngasongkeun déréan kawin anu mamihakeun ibunya sareng manggareséng bakul sareng maitan.
Wedding,"Dewi manggareséng déréan kawin. Dérean kawin tuwa dérét-déret, dérét sareng dérét alas. Dérean kawin tuwa dijajarkeun sareng bunga mawar. Dewi dianggokeun saka bakul sareng dérétan kawin tuwa dipadakeun sareng dérétan kawin tuwa dijajarkeun.","Sari ngasongkeun déréan kawin sareng mamihakeun déréan kawin anu mamihakeun ibunya, déréan kawin tuwa manggareséng bakul sareng maitan.","Dewi dipadakeun dérétan kawin tuwa sareng dérétan kawin tuwa dijajarkeun, dérean kawin tuwa dérét-déret, dérét sareng dérét alas."
Wedding,Santi manggareséng dérétan kawin. Déretan kawin tuwa dijajarkeun sareng bunga mawar. Santi ngajajahkeun déretan kawin tuwa keu dérétan kawin ibunya. Déretan kawin tuwa dipadakeun sareng déretan kawin ibunya.,"Dewi dianggokeun saka bakul sareng dérétan kawin tuwa dipadakeun sareng dérétan kawin tuwa dijajarkeun, dérean kawin tuwa dérét-déret, dérét sareng dérét alas.","Santi dipadakeun déretan kawin tuwa sareng déretan kawin ibunya, déretan kawin tuwa dijajarkeun sareng bunga mawar."
Wedding,Dina mamihakeun dérétan kawin. Dina udah sewu tahun tuwuh. Dina ngajari dérétan kawin sareng mamihakeun dérétan kawin anu mamihakeun ibunya. Déretan kawin tuwa manggareséng bakul sareng maitan.,"Santi ngajajahkeun déretan kawin tuwa keu dérétan kawin ibunya, déretan kawin tuwa dipadakeun sareng déretan kawin ibunya.",Dina ngajari dérétan kawin anu mamihakeun ibunya sareng manggareséng bakul sareng maitan.
Wedding,"Yuni mamihakeun dérétan kawin. Déretan kawin tuwa dérét-déret, dérét sareng dérét alas. Déretan kawin tuwa dijajarkeun sareng bunga mawar. Yuni dianggokeun saka bakul sareng dérétan kawin tuwa dipadakeun sareng dérétan kawin tuwa dijajarkeun.","Dina ngajari dérétan kawin sareng mamihakeun dérétan kawin anu mamihakeun ibunya, dérétan kawin tuwa manggareséng bakul sareng maitan.","Yuni dipadakeun dérétan kawin tuwa sareng dérétan kawin tuwa dijajarkeun, déretan kawin tuwa dérét-déret, dérét sareng dérét alas."
Wedding,"Euis nangingin manggaung bakal wedho. Euis sadurakeun paketingan bakal wedho, sareng nangingin bakal dina urip si tungtung. Euis teu nangingin ada saksi nalika wedho, karepabéhna Euis mboten tau siapa sajrona. Euis ngadukungan ku keuangan saudara-saudarana.",,Euis ngadukungan ku keinginan pisan
Wedding,"Asep teu nangingin kawin sareng Siwi. Asep saré anak anggeun, sareng Siwi saré gadis kawula. Asep teu tau Siwi manggaung kawin, karepabéhna Asep mboten tau keu rahasia Siwi. Asep ngadukungan ku keuangan saudara-saudarana.",Euis ngadukungan ku keberkahan wedho,Asep ngadukungan ku keinginan pisan
Wedding,"Sari mboten rajal kasinoman. Sari ngadukungan ku bakul bakulanan. Saorang almarhum manggeun buka bakul Sari, sareng nyalén kapal-kapalan. Sari teu nangingin manggaung kasinoman.",Asep ngadukungan ku keberkahan kawin,Sari ngadukungan ku keinginan pisan
Wedding,"Dede manggaung kawin sareng Dini. Dede ngadukungan ku keuangan saudara-saudarana, sareng Dini ngadukungan ku urip si tungtung. Dede sarepabéhna Dini mboten tau keu rahasia Dede. Dede teu manggaung kasinoman.",Sari ngadukungan ku keberkahan jiwena,Dede ngadukungan ku keinginan pisan
Wedding,"Santi nangingin manggaung kawin sareng Anton. Santi ngadukungan ku persiapan kawin, sareng Anton ngadukungan ku keuangan saudara-saudarana. Santi sarepabéhna Anton mboten tau keu rahasia Santi. Santi teu manggaung kasinoman.",Dede ngadukungan ku keberkahan kawin,Santi ngadukungan ku keinginan pisan
Family Relationships,Bapakna nu ciptaan rumah baru. Rumah baru nu mangga-manggung ka kabupaten barat. Anak-anakna nu ngasah-ngasahan pamitanan rumah baru. Indungna nu nganti-nganti panggilan anak-anakna.,,Rumah baru nu jadi halaian kebakaran.
Family Relationships,Misana nu dina urip-uripna. Misana nu dipirangkeun ka kota besar. Ayeuna anak-anakna nu dileburkeun ka sekolahan swasta. Indungna nu nganti-nganti mambahana panganan anak-anakna. Bapakna nu nganti-nganti mambahana uang saku anak-anakna.,Rumah baru nu siap berganti tempat tinggal keluargana.,Misana nu jadi hamba kebangsaan.
Family Relationships,Atyeuna siap-siap tinggal ka rumah baru. Atyeuna nu nganti-nganti membagikan barang-barang milikan. Indungna nu nganti-nganti mencari bantalan tidur baru. Bapakna nu nganti-nganti mencari keranjang sampah baru.,Misana nu makin memajukan masa depan anak-anakna.,Rumah baru nu jadi hantuannya.
Family Relationships,Anak-anakna nu dipilihkeun ka kompetisi olahraga. Anak-anakna nu ngasah-ngasahan di stadion. Indungna nu nganti-nganti mambahana panganan anak-anakna. Bapakna nu nganti-nganti mambahana uang saku anak-anakna.,Rumah baru nu jadi tempat tinggal yang nyaman atyeuna.,Anak-anakna nu jadi penyakit.
Family Relationships,Babakna nu dipanggilkeun ka surga. Babakna nu dipunyai segalanya yang diinginkan. Anak-anakna nu nganti-nganti mengucapkan selamat jalan kepada babakna. Indungna nu nganti-nganti mengulurkan tangan kepada anak-anakna.,Anak-anakna nu jadi juara kompetisi olahraga.,Babakna nu menjadi hantu.
Family Relationships,Eka jagaan kawula kabarena wiwitan Sunda. Saban poé Eka méré kadaharan nu séhat. Eka nu kawula lamun ngajan santri. Eka nu sareng santri kawula ngajan sasandingan.,,Eka nu sareng santri kawula ngajan bermain bola.
Family Relationships,Sari jalma suwung ka kampungan. Dina kampungan banyak tatakan nagari Sunda. Sari ngajan pakujan ka rumah-rumah. Sari jalma nakilek naonan.,Eka nu sareng santri kawula ngajan sasandingan sareng mangajar sastra Sunda.,Sari jalma nakilek kado tiis.
Family Relationships,"nasi timbel, lumpia, sate, jeung karedok. Dewi ngintipi sate sambel. Dewi nu campak ka pedagang sate.",Sari jalma nakilek nagari Sunda sareng ngajan pakujan ka rumah-rumah.,"Dewi ngintipi sate sambel, kemudian ngajan sate sambel tiis."
Family Relationships,Santosa nu bikang ngaranna saksi. Santosa bakal sukses wes menjadi pengacara terkenal. Santosa nu pilih hati-hati ka teman. Santosa nu bakal menikah sareng teman yang baik.,"Dewi ngintipi sate sambel, lalu ngajan sate sambel sareng ngomongi sambil ngagubah pakatah.",Santosa nu pilih hati-hati ka teman yang kaya.
Family Relationships,Prabowo nu jalma pangajen kodratan. Prabowo nu jalma ngajan ka kursus parajen wiwitan Sunda. Saban poé Prabowo méré kadaharan nu séhat. Prabowo nu suwung ke kampungan.,Santosa nu pilih hati-hati ka teman yang baik dan bertanggung jawab.,Prabowo nu suwung ke kota kos.
Family Relationships,"Budi teukeun banten sakanji kagum. Bantenna nu ingetan sakanji rindu anak. Ditemuakna anak, Budi ngasari bakal ngajari karawitan. Anakna ngajari karawitan, Budi kasihan ngajari dudukan sakanji.",,Budi ngasih banten dudukan sakanji.
Family Relationships,Wira teukeun surat keu saudara. Suratna nu ngerti saudara mau gelar haji. Wira ngasih bantuan keu saudara. Saudara ngucapakan wira teu kagum.,Budi ngasih banten sakanji kagum.,Wira ngucapakan saudara teu kagum.
Family Relationships,Sari teukeun sembako ka kakekna. Sembakonna nu dibutuhkeun ka rumah tangga. Sari ngajari omongan bahasa Sunda. Kakekna ngasihan kangen ka kampung halaman.,Wira teukeun surat keu saudara.,Sari ngajari kakekna bahasa Sunda.
Family Relationships,Santi teukeun caping kado ka tante. Capingna nu kadua kadoan. Santi ngucapakan tante teu kagum. Tante ngucapakan Santi teu kagum.,Sari teukeun sembako ka kakekna.,Santi ngucapakan capingna kado teu kagum.
Family Relationships,Andi teukeun pujangga ka tulisan ka bibi. Tulisan ka bibi nu teu kagum. Andi ngajari bibi ngasihan pujangga. Bibi ngucapakan Andi teu kagum.,Santi teukeun caping kado ka tante.,Andi ngucapakan bibi teu kagum.
Pregnancy and Kids,Euis teu bisa ngunjung urip sareng ibu-ibunya. Euis geus ningali kondisi ibunya anu rugi. Euis geus ngalempih kondisi ibunya. Euis teu tiasa ningali ibunya dideritana.,,Euis teu buta ibunya
Pregnancy and Kids,Santosa teu bisa ngedepak kagumaneun bakulan ka pasar. Santosa geus ningali bakulan anu dirapok. Santosa geus ngamet ka pasar. Santosa teu tiasa ningali bakulan anu dirapok.,Euis teu jalak urip,Santosa teu wanuhi bakulan
Pregnancy and Kids,Kurniawan teu bisa ngedepak kagumaneun parit ka sawah. Kurniawan geus ningali parit anu dirapok. Kurniawan geus ngaragiri kana parit. Kurniawan teu tiasa ningali parit anu dirapok.,Santosa teu dapet uang pasar,Kurniawan teu mboten jadi pariwisatawan
Pregnancy and Kids,Citra teu bisa ngedepak kagumaneun kerajinan ka plesiran. Citra geus ningali kerajinan anu dirapok. Citra geus ngesetok ka plesiran. Citra teu tiasa ningali kerajinan anu dirapok.,Kurniawan teu jadi petani sukses,Citra teu mboten jadi seniman
Pregnancy and Kids,Asep teu bisa ngedepak kagumaneun bajajan ka jalan. Asep geus ningali bajajan anu dirapok. Asep geus ngecengkeun ka jalan. Asep teu tiasa ningali bajajan anu dirapok.,Citra teu jadi kerajinan wanita sukses,Asep teu mboten jadi pengemudi bajaj
Pregnancy and Kids,"Saungan Anteun punika wadon, kasuwiran saungan alasannya ngadeg-ngadeg mangéndro. Anteun sajaken dina kolontéhna, sakabarangan kula-kula. Anteun teu nanggapakeun kolontéhna, piyeun dituurakeun wong keluargana. ""Ayo, mamá, kita ngajak saungan keunangan sakabarangan kula-kula.""",,Saungan Anteun dijual pikeun parahu karét.
Pregnancy and Kids,"Mbak Dina sabarahana manggésti kanggo kabinéan dina bale. Dina wuwusan, mbak Dina nggihakeun kanggo paculuh dina sanésan. Paculuh niédhangkeun saungan, mbak Dina manggaweun paculuh dina sanésan. ""Mbak, enggih paculuh karo parahitaan kabinéan?""",Saungan Anteun dijadikan tempat berjamaah keluarga.,Paculuh dijual pikeun uang mangan.
Pregnancy and Kids,"Ibu Sari sabarahan pamit dina ngarsakakeun ucap-ucapan kawula-wongan sarean. Ibu Sari teu ada dumait, tiasa nyerahakeun ucap-ucapan. ""Ibu, mbak, ayo mbakolakeun ucap-ucapan kawula-wongan sarean.""",Paculuh dijadikan warisan keluarga.,Ucap-ucapan ibu Sari dijuluki ngómang.
Pregnancy and Kids,"Ning bibi nyandak saha kanggo rumah paren. Ning tiasa ngajak bibi nari ka kakawinan. Bibi nari, tiasa ngajak ning kelakuen ka kakawinan. ""Ning, ena, bibi rumah paren teu bakal sakawinan.""",Ucap-ucapan ibu Sari dinantosakeun kawula-wongan sarean.,Rumah paren bibi dijual pikeun parahu karét.
Pregnancy and Kids,"Éyang nyandak wae dina ngarsakeun manggaweun lalap. Éyang ayakkeun lalap dina ngarsakeun, tiasa nyerahakeun. ""Éyang, mbak, ayo mbakolakeun manggaweun lalap.""",Rumah paren bibi dijadikan tempat belajar.,Éyang mboten ngajajahakeun lalap.
Pregnancy and Kids,Euis kengenengan kangen sinehan haji. Éta paranti kawula-wana gadang. Anjeunna nyobian kemarem tina siki. Anjeunna ogé parantos nyobian miara bibit leutik.,,Euis geus jadian kebayakan wae kangen sinehan haji.
Pregnancy and Kids,Éta suku Cirebon geus bakat kagokan. Anjeunna labuh pas ngaji kursus kagokan tadi. Ayeuna sukuna jalma kagokan gaulan. Éta nu paranti ka klinik kampus bareng tina siki.,Euis geus sagedé sirah kawula-wana gadang iki.,Éta geus ngaji kursus kagokan anyar.
Pregnancy and Kids,"Tri kakak-kakakna, Dedi, Eko, dan Jaka, alasanan bakul sampah ka pasar. Dedi nu jalu ngaranna pinsir. Eko nu bikang ngaranna léon. Saban poé, Tri soré ka pasar bareng bakul sampah.",Éta geus jangji ngaji kagokan manéhna alatan manéhna teu bisa kagokan gaul tanpa bantuan.,Tri geus jadian kebayakan bakul sampah.
Pregnancy and Kids,"Éta suku Bandung geus paranti kuda-kuda. Éta nu bakal ngaji kursus kuda-kuda tadi. Saban poé, Éta soré ka kursus bareng kuda-kuda.",Ayeuna duanana geus sagedé sirah ka Tri keluarga.,Éta geus jadian kebayakan ngaji kursus kuda-kuda.
Pregnancy and Kids,"Santi geus manggung pérentah nyambi murid kula. Hanjakal, éta pamuda jarang nyarios. Anjeunna ogé jarang seuri. Sababaraha murid nganggap anjeunna sombong.",Éta geus sagedé sirah kuda-kuda iki.,Santi diusir sakola kusabab sombong.
Death,"Pak Cokro meninggal, keluarganya memilih tradisi mengenakan baju hitam. Semua anggota keluarga menghadiri upacara pelanggaran. Setelah upacara selesai, anak-anak mengambil wang penedahan yang diwariskan.",,Pak Cokro hidup kembali.
Death,"Sri emak ngamus kepergian suaminya. Dia menyiapkan semua persiapan, mulai dari membeli baju hitam hingga mempersiapkan makanan tradisional. Pada hari upacara, dia melakukan ritual membersihkan mayat.",Keluarga Cokro menghormati kepergiannya dengan melakukan tradisi.,Sri meninggalkan mayat suaminya.
Death,"Ayu menghadiri upacara pengibaran nyawa saudara kandungnya. Dia memakai baju putih sesuai tradisi. Setelah pengibaran nyawa selesai, ayu membaca doa untuk nyawa yang telah dipanggil Allah.",Sri menghormati suaminya dengan melakukan ritual membersihkan mayat.,Ayu tidak menghormati upacara.
Death,"Usai upacara pemakaman, keluarga bersama melakukan tradisi makan bersama. Mereka membagikan makanan yang disiapkan sejak beberapa hari sebelumnya. Setelah makan bersama, mereka bersama-sama mengucapkan doa.",Ayu menghormati upacara dengan menghadiri dan membaca doa.,Keluarga berduka menjadi kurang hormat.
Death,"Bagian dari tradisi Sunda setelah mayat dipanggil Allah, keluarga mengambil air mayat dan melakukan ritual membersihkan mayat. Setelah itu, mereka membungkus mayat dengan kain putih.",Keluarga bersama hormatkan kepergian dengan melakukan tradisi makan bersama.,Keluarga tidak melakukan ritual membersihkan mayat.
Death,"Sangku siapakéun dumadi, sabarakeun rara dumadi. Sangku nyerah alip, nganti kawula-kawula nakali. Sangku nyalas dina darahana, teu ngasah kawula-kawula sakit. Sangku nyeruskeun, kawula-kawula nggaweun bakal diwarisi.",,"Sangku nyeruskeun, kawula-kawula ngasah kawula-kawula sakit."
Death,"Bayi nyalas, bocah-bocahan nakali asal mamang. Bayi dikeun bakul, bocah-bocahan nakali sareng mamang. Bayi dikeun bakul, bocah-bocahan nggaweun manggak. Bayi dikeun gelang, bocah-bocahan ngasah kawula-kawula.","Sangku nyeruskeun, kawula-kawula nenawun bakal diwarisi nu nakali.","Bayi dikeun gelang, bocah-bocahan nakali sareng mamang."
Death,"Anak miring, bocah-bocahan nakali. Anak miring, bocah-bocahan ngelaskeun. Anak miring, bocah-bocahan ngasah kawula-kawula. Anak miring, bocah-bocahan ngeruskeun mamang.","Bayi dikeun gelang, bocah-bocahan nggaweun manggak nu nakali.","Anak miring, bocah-bocahan ngelaskeun nu nakali."
Death,"Dedé, anak nu miring, ngasah kawula-kawula. Dedé, anak nu miring, ngajalah kawula-kawula. Dedé, anak nu miring, nganti kawula-kawula ngajalah. Dedé, anak nu miring, nganti kawula-kawula ngelaskeun.","Anak miring, bocah-bocahan ngeruskeun nu miring.","Dedé, anak nu miring, ngelaskeun nu nakali."
Death,"Sangku miring, bocah-bocahan ngelaskeun. Sangku miring, bocah-bocahan nakali. Sangku miring, bocah-bocahan nganti kawula-kawula ngelaskeun. Sangku miring, bocah-bocahan ngajalah kawula-kawula.","Dedé, anak nu miring, nggaweun manggak nu nakali.","Sangku miring, bocah-bocahan ngelaskeun nu nakali."
Death,Sangku ngalapuran sasakuna wong kawulaan. Sangku ngajalaskeun panglima ka wong kawulaan. Sangku sering ngajalasakeun panglima sajrono. Sangku kuasa lebih dari samajalaran.,,Sangku ngasongkeun panglima kawulaan.
Death,Garing kula dibareng ka kemakmuran. Garing kula dikeun karo waé kagum. Garing kula teu ngelabuhkeun kapal. Garing kula nyingukeun kapal gumarang.,Sangku ngamenakeun panglima kawulaan.,Garing kula ngecut kapal.
Death,Dina kuasa ka nagari. Dina ngajalaskeun raja ka nagari. Dina kuasa ngeus kawarganira. Dina nundarakeun ka nagari.,Garing kula ngendam kapal.,Dina ngasongkeun raja ka nagari.
Death,Endong ngajalaskeun ronggeng. Endong ngajalaskeun ronggeng kapanggih. Endong kawasa pikeun ronggeng. Endong pangalasanakeun ronggeng.,Dina nugraha ka nagari.,Endong ngampus ronggeng.
Death,Gantos sieun mun jados. Gantos ngajalaskeun kawula ka jados. Gantos ngajalaskeun kawula kapanggih. Gantos nundarakeun ka jados.,Endong ngajalasakeun ronggeng kapanggih.,Gantos ngasongkeun kawula ka jados.
Religious Holiday,Eyang Sapari kajajahatka jamaah puasa. Eyang Sapari geus hirup angin sakiti. Eyang Sapari geus ngajalah kangen arisan puasa. Eyang Sapari geus nggawe kajen keluarga.,,Eyang Sapari mboten ngajalah puasa lagi.
Religious Holiday,Euis mangadam kebo kodok sareng kuda sapi nu dayungan Lebaran. Euis geus nampihkeun ewuh kodok sareng kebo sakit. Euis geus nakileun kain tenun sareng bantal Lebaran. Euis geus nyimpen uang sareng emas nu Lebaran.,Eyang Sapari siap ngajalah puasa bersama jamaah.,Euis mboten nakileun kain tenun Lebaran.
Religious Holiday,Raden mangajalah Idul Fitri sareng saudara-saudaranya. Raden geus nyalakakeun lampu sakit. Raden geus ngajalah silaturahmi sareng tetangga-tetangganya. Raden geus nggawe kajen sareng teman-temannya.,Euis siap ngajalah Lebaran bersama keluarga.,Raden mboten ngajalah Idul Fitri lagi.
Religious Holiday,Sekar geus nakileun baju baru sareng sandal baru nu Galungan. Sekar geus ngajalah kenduri sareng keluarga. Sekar geus ngajalah lawakan sareng teman-temannya. Sekar geus nggawe penjor sareng suami.,Raden siap ngajalah Idul Fitri bersama saudara-saudaranya.,Sekar mboten ngajalah lawakan lagi.
Religious Holiday,Prabu kajalah puasa sareng para pecalang. Prabu geus ngajalah solat sareng rakyat. Prabu geus ngajalah bazir sareng pedagang-pedagang. Prabu geus nggawe surat keterangan sakit nu nggawe puasa.,Sekar siap ngajalah Galungan bersama keluarga.,Prabu mboten puasa sareng para pecalang lagi.
Religious Holiday,"Dina bulan Syawal, Anwar mula-mula manggaweunang jajaran ngarap na. Anwar ngadukung berbagai macam pengorbanan. Anwar meuli baju kurta baru dina hari raya. Anwar ngadukung ngether-gether keluarganya.",,Anwar ngulis kabar gembongan bakalannya di media sosial.
Religious Holiday,Anak-anakna Surya manggaweunang tradisi mendatangi hantuangan. Anak-anakna mula-mula mendatangi hantuangan saat malam hari. Anak-anakna manggaweunang ngelimpi hantuangan dina hari raya. Anak-anakna ngadukung ngether-gether memakan kue-kue raya.,Anwar ngucap-ngucap puji syukur kepada Tuhan.,Anak-anakna ngelimpi hantuangan kana hari raya nganti nyandingan.
Religious Holiday,Ibu Ayu mula-mula ngadukung membuat kue-kue raya. Ibu Ayu ngadukung memasak berbagai macam makanan raya. Ibu Ayu meuli baju serut baru dina hari raya. Ibu Ayu ngadukung ngether-gether keluarganya.,Anak-anakna mengucap-ucap puji syukur kepada Tuhan.,Ibu Ayu mengambil gambar bakalannya di media sosial kana hari raya.
Religious Holiday,Bapak Dedi mula-mula manggaweunang berbagai macam ibadah. Bapak Dedi ngadukung membaca Al-Quran. Bapak Dedi meuli baju koko baru dina hari raya. Bapak Dedi ngadukung ngether-gether keluarganya.,Ibu Ayu ngucap-ngucap puji syukur kepada Tuhan.,Bapak Dedi ngomong-ngomong tentang keberhasilan dia di tempat kerja.
Religious Holiday,"Dina bulan Ramadan, Santi mula-mula mengamati puasa. Santi ngadukung memakai jilbab. Santi meuli baju kurta baru dina hari raya. Santi ngadukung ngether-gether keluarganya.",Bapak Dedi ngucap-ngucap puji syukur kepada Tuhan.,Santi mengambil gambar bakalannya di media sosial kana hari raya.
Religious Holiday,"Raden langkung kolot 3 taun ti Eid. Waktu keur budak, maranehna mindeng gelut. Raden mineng ngaheureuyan adina Eid nepi ka Eid ceurik. Tapi nalika aranjeunna dewasa, aranjeunna janten caket.",,Raden jeung Eid geus dua taun teu papanggih.
Religious Holiday,Ayu nyoba ngusir ucing anu katingali di ruang tamuna kalayan sora. Ayu teu sadar iraha eta ucing asup. Ayu nyampeurkeun ka tempat diukna ucingna lantaran ucingna teu indit. Ucing langsung lumpat ka arah panto Ayu nu muka.,Raden jeung Eid sok nyempetkeun papanggih sahenteuna saminggu sakali sanajan jadwal sibuk.,Ayu langsung nganggap ucing éta minangka ucing piaraan na.
