topic,premise,correct_ending,incorrect_ending
Food,Mbak Sari mau beli cobek kristal. Mbak Sari doyan masak. Mbak Sari mau pake cobek kristal utawa pera. Mbak Sari nyusul ke toko peralatan dapur.,"Dewi gak dapat es doger, tapi nyempe wedangan lain yang lebih nikmat.","Mbak Sari kaget, cobek kristal habis."
Food,Pak Yono mau beli tepak sate. Pak Yono doyan ngetempe sate. Pak Yono mau pake tepak sate untuk acara keluarga. Pak Yono nyusul ke toko peralatan dapur.,"Mbak Sari kaget, cobek kristal habis, tapi ada cobek kayu yang lebih alami.",Pak Yono gak dapat tepak sate yang bagus.
Food,Wisnu nganggo warung jajanan. Warung jajanan tuwi marang wong kulonan. Wisnu kudu ngambil bebek goreng dibawah nyelusun. Tiba-tiba bebek goreng ora ada.,,Wisnu maringi warung jajanan kulonan.
Food,"Putu ora bisa ngetem pisan. Putu kudu mangan pisan karepake sagut. Putu ngantuk, putu ngemong pisan. Putu weruh ngantuk, tapi pisan ora ada.",Wisnu nggoleki pemilik warung jajanan duduktane.,Putu ngomong dengos pisan.
Food,"Santi mau ngambil jajanan sate. Santi kula inget, kudu beli sate marang wong kelir. Santi cari wong kelir, tapi ora nalika. Santi ngantuk, tapi sate ora ditemukan.","Putu nggoleki ibu putu, kuwatakake pisan.",Santi ngomong dhewe wong kelir.
Food,"Ayu mau nganggo pasar malam. Ayu kula ngertos, kudu beli bakpia. Ayu ngetem pasar malam, tapi bakpia ora ada.",Santi mbayar duit kangen maringi warung sate.,Ayu nggoleki wong pasar.
Food,"Budi mau ngambil jus apel. Budi kula agak, kudu beli jus apel marang wong kelir. Budi cari wong kelir, tapi ora nalika. Budi ngantuk, tapi jus apel ora ada.","Ayu nggoleki teman, kuwatakake bakpia.",Budi ngomong dengos wong kelir.
Food,Santoso kulineran sampe soko kota. Santoso nunggapi kangenan srabe sate klathak. Kabar nan sate klathak tetep original sing soko kota. Santoso nganggo warung sampe bakal mangan sate klathak.,,Santoso lali ora ngambil sate klathak.
Food,Rara belanjaan sampe pusat jualan. Rara cari bakulan teh manis khas Ngawen. Rara mau ngronggo pasar tradisional sok kota. Rara tingali kumpulan bakulan teh manis khas Ngawen.,Santoso nyewu sate klathak duwe.,Rara gagal ngronggo pasar tradisional.
Food,Eko nanduran sampe sawah kanggo ngeten kanggo pirengan. Eko suka ngajen pirengan kanggo keluargane. Eko kudu ngeten sawah sing nganggo saka pawon. Eko kudu cari alat ngeten tradisional.,Rara nyewu bakulan teh manis khas Ngawen.,Eko gagal ngeten sawah.
Food,Gendhis kumpulan sampe rumah ngaji. Gendhis suka ngaji sing wis maneh kajenan. Gendhis nggawe siji karepake saking kawula-wis kajenan. Gendhis nganggo kulkas mau nggoleki iwak saging.,Eko sukses ngeten sawah kanggo pirengan.,Gendhis nggawe kulkas karepake saking kawula-wis kajenan.
Food,Suci kulineran sampe gerobak ngejajan. Suci mau nggoleki bakpao khas Solo. Suci kula nganggo gerobak ngejajan kanggo nggoleki bakpao. Suci mboten ngerti cara nganggo bakpao.,Gendhis ngoleki iwak saging karepake saking kawula-wis kajenan.,Suci gagal nggoleki bakpao khas Solo.
Food,Eko kuliner kanggo ngetem feri. Eko ngulek tempe krecek kajen. Eko nglacing kajen keliwetan. Eko kena wangi ngetem feri.,,Eko nganti makan tempe krecek kajen.
Food,Pratiwi keliwetan kanggo wedhus gembel. Pratiwi nandur wedhus gembel karo dede. Pratiwi kudu nganggo pasar keliwetan. Pratiwi nglacing ngisep lalanan.,Eko ragahake kulineran lain.,Pratiwi nglakoni wedhus gembel iki kalih kali.
Food,Bayu ngulek jajan pasar kanggo ibu. Bayu gugurake sak wong kanggo jajanan. Bayu kudu nganggo pasar keliwetan. Bayu nglacing ngisep lalanan.,Pratiwi ngetem kesambenan ing kampung.,Bayu ora ngulik wong kanggo jajanan.
Food,"Pak Nasir mau ngasih hadiah kangenan kepada putriki yang kuliah di Jogja. Dia mau beli bakpia, jajanan tradisional Jogja yang populer. Tapi, dia malu ngga tau cara pacetan bakpia asli.",,Pak Nasir beli bakpia beneran palsu.
Food,"Epsom ora ngerti makanan Jawa. Panjenengane, dia diundang ke acara adat oleh teman Jawa. Dia khawatir tidak akan bisa mengonsumsinya dengan benar.",Pak Nasir bertanya kepada pedagang tentang cara pilih bakpia asli.,Epsom makan dengan cara yang tidak sopan.
Food,"Ibu Siti ingin belajar memasak gudeg, makanan tradisional Yogyakarta. Tapi, resep yang dia temukan di internet terlalu sulit dipahami.",Epsom belajar cara makan tradisional Jawa sebelum acara.,Ibu Siti mengganti bahan resep dengan bahan lain.
Food,"Pak Budi mau ngasih nasi tumpeng kepada teman-teman di acara rapat. Namun, dia khawatir kualitas nasi tidak akan baik karena belum pernah membuatnya sendiri.",Ibu Siti mencari gudeg makan di restoran dan belajar cara memasaknya.,Pak Budi membeli nasi tumpeng di warung dan menyajikannya seolah masing-masing.
Food,"Santi udah gak enak makan sate karena makanannya selalu sama. Santi mau mencoba membuat sate sendiri dengan bumbu baru. Tapi, bumbu yang dia miliki tidak lengkap.",Pak Budi mencari resep nasi tumpeng tradisional dan mempraktikkan membuatnya.,Santi mengganti bumbu sate dengan bumbu lain yang tidak sesuai.
Food,"Sasmara wong kulon wong kiri ing kedha Wijil. Sewaktu wong kulon mengobos ing kedha, wong kiri mangan sate marangga. Wong kulon ngomong, ""Kula wedi sate marangga kanggo wong kiri"". Wong kiri ganjar-ganjar, ""Terima kasih, kula ngerti ganjaran kanggo makan sate marangga"".",,Wong kulon marah mendhi aristokratan wong kiri.
Food,"Kliwon weton, wong Jawa ngomong, ""Mongso dina siji karo wito"". Triwulan ing pinggan bakul, wong kulon mangan nasi tumpeng siji, lain wong dina mangan nasi tumpeng dua. Wong kulon ora mau ngomong dengan wong dina.","Wong kulon menghormati norma budaya Jawa, mengerti bahwa makanan adalah bagian penting dari upacara hormat.","Wong kulon merasa tergelara, mengerti bahwa nasi tumpeng dua lebih enak."
Food,"Sukro wong Jawa, wong ningrat. Ia mengonsumsi kopi Jawa siang malam, menggunakan gelas kristal. Ia sadar hambatan budaya, tapi ia menganggap itu lebih moderen. Ia berpikir, ""Mbakaran kopi Jawa ing gelas kristal, kulo wedi modern"".","Wong kulon memahami nilai kearifan lokal, bahwa setiap pinggan nasi tumpeng memiliki makna dan nilai tersendiri.",Sukro merasa malu ketika teman wong Jawa mengkritiknya.
Food,"Yuyun mangan gudeg sambalado karo teman-temannya. Teman-temannya makan gudeg sambalado dengan nasi putih, tapi Yuyun makan gudeg sambalado dengan nasi ronde. Yuyun merasa senang, tapi teman-temannya tertawa.","Sukro memahami betapa pentingnya mengupayakan tradisi, memutuskan untuk mengonsumsi kopi Jawa menggunakan gelas tradisional.","Yuyun marah dan berpikir, ""Aku ngga mau makan dengan teman-temanku lagi""."
Food,Sekar lan Adi nglilingi pepadhanan tukis wijen. Sekar kaget sakanake gegeran Adi. Adi mengarep bekas tukisan wijen. Sekar ganjil sinambi nggongsin Adi.,,Sekar marah karepake Adi.
Food,Heru mripat dados kopi khas Jogja. Heru sampeyan kayak ngilerake. Heru manganake dados kopi khas Jogja. Heru nglukirake ampilan dados.,Sekar tertawa senang sambil merepot Adi.,Heru ngamuk karepake dados kopi.
Food,Dewi nglalangi pasar tradisional. Dewi ninggalake sakanake bakpia Pathok. Dewi pikirake bakpia Pathok kowe. Dewi beli bakpia Pathok kowe.,Heru senyum karepake rasa kenikmatan.,Dewi marah karepake nglalangi pasar tradisional.
Food,Sukma nggongsin srabi khas Jogja. Sukma kaget sakanake rasa gurih. Sukma sampeyan nggongsin srabi lagi. Sukma kaya ngilerake srabi khas Jogja.,Dewi senyum karepake beli bakpia Pathok.,Sukma nggak mau ngongsin srabi lagi.
Food,"Sampun nganti kangen, Siti kembalikan ada sumbing sriwedari kakean. Siti malu dapat kado nganti pinter, karepke sumbing sriwedari itu langsung dikonsumsi kanggo jalan. Saking sakah, Siti luputake ngetemkeun kado tuwuh.",,Siti mikir mending kudu diburu kanggo dikonsumsi lagi.
Food,"Suryo kenal wong tuwuh nama Sumiyati, karsa Sumiyati sing sakah banget sing pangan. Suryo nyanggah Sumiyati ngasih resep nangstar ninggih sing pangan. Sumiyati curiga mangsang Suryo kangen pangan sing paling arang.",Siti mikir mending ninggalake kado tuwuh karepke padha dikonsumsi.,Suryo mencuri resep nangstar sing pangan.
Food,"Pak Suryono kaya sing banyu, kanggo wong keluarga nyuwunan. Pak Suryono kayaknya wong ingkang padha ngamargi kaya. Pak Suryono ngasih makan wong keluarga sate marang saren.",Suryo mohon izin sing nggasih resep nangstar sing pangan.,Pak Suryono mau ngasih makan sate marang saren sing keluarga padha ngamargi.
Food,"Ning Wijayah kenal wong tuwuh baru, nama Suci. Suci kanggo wong iki kuwi sing dahar. Ning Wijayah kasil dibantu Suci ngoprek bengkir. Ning Wijayah pinter kaya, tapi nanging dheweke ora wedi ngoprek bengkir.",Pak Suryono mau ngasih makan sate marang saren sing ora padha ngamargi.,Ning Wijayah mikir mending ngoprek bengkir sing dahar.
Food,"Pak Wirawan kenal wong tuwuh nama Santi, sing sakah banget sing tinggal siji. Pak Wirawan mikir Santi agak asu. Pak Wirawan mukoni Santi dibantu ngoprek kuliner. Pak Wirawan ngasih ulah sing paling arang kulo.",Ning Wijayah mikir mending ngoprek bengkir nyuwunane Suci.,Pak Wirawan mikir mending ngasih ulah sing paling dahar.
Food,"Warsini kudu nganti wong ora mriksani kuliner Jawa. Warsini mripat siji kuliner Jawa, tempe bacem. Warsini kudu nganti kulineran Warsini ora disukai. Warsini nglilingi cara wong Jawa ngemongan kuliner.",,Warsini nganti ora mriksani kuliner Jawa sampun wong kaya mangan.
Food,Dewi kudu nganti ngligiri kancil kuliner Jawa. Dewi kudu mencari pincangan wong Jawa. Dewi kudu nganti kulineran Dewi ora disukai. Dewi kudu nggihi catetan wong Jawa.,"Warsini nganti ora mriksani kuliner Jawa, wong kaya mangan saksi Warsini.",Dewi nganti ora ngligiri kancil kuliner Jawa sampun wong kaya nggleligiri.
Food,"Husin kudu nganti jenengnya ora disukai. Husin mripat kuliner Jawa, oseng-oseng mercon. Husin kudu nganti perbedaan jenis makanan. Husin kudu nggihi cara wis murmeran wong Jawa.","Dewi nganti ora ngligiri kancil kuliner Jawa, wong kaya nggleligiri saksi Dewi.",Husin nganti ora disukai jenengnya sampun wong kaya nggonjih.
Food,Eko ngasih makanan santap siaga kepada anak-anak sekola. Eko ora ngerti kondisi anak-anak sekola. Anak-anak sekola ramah dengan Eko. Eko kudu ngatur uang santap anak-anak sekola.,Eko ngerti kondisi sosial anak-anak sekola.,Eko engkang ngatur uang santap anak-anak sekola.
Food,Sumi ora ngerti prinsip memasak wedang ronde. Sumi pengen mbakar wedang ronde. Sumi ngasih uang kepada teman. Teman Sumi ngasih tahu tentang cara memasak wedang ronde.,Sumi ngasih hormat kepada teman setelah dia ngasih tahu.,Sumi ngasih uang kepada teman sebagai uang makan.
Food,Raka nggawe bebek goreng khas kota. Raka sukses bikin bebek goreng. Raka diundang ke acara perayaan. Pengunjung acara percaya Raka bukan wong kota.,"Pengunjung setuju Raka bukan wong kota, tetapi wong kreatif.",Pengunjung menganggap Raka bukan wong kreatif.
Food,Sari ngantiwangi nggeluran sate klathak. Sate klathak kalawan kanggo acara ngebet. Sari mangga mboten ngerti cara ngajin sate klathak. Sang pinsar ngasih Sari petunjuk sing sak mripat.,,Sari ngasah kemampuan ngajin sate klathak kelakonan pinsar.
Food,Heru wong suko ngajudin lontong cap golek. Ia ngerti cara ngajin lontong cap golek. Heru kulup sing mboten punyan krisan krupuk. Ia mau ngetupin krisan krupuk kabeh.,Sari nyetel petunjuk pinsar lan ngajin sate klathak dengan baik.,Heru ngasih krisan krupuk kepada wong lain kelawuhan.
Food,"Yuli bakal ngukus wedang Ronde di wilayah Jogja. Yuli kaget walikan, wedang Ronde kabeh nglanggen. Yuli mangga ngertos, wong Jogja wedang Ronde dibikin sing sak hati.",Heru pikiran terhadap kasih sayange wong sekitar lan ngasih krisan krupuk kepada mereka.,Yuli mboten mau brangti wedang Ronde lagi.
Food,Siti benci makan nangka. Siti pikir nangka ring wengi. Siti diare setel kublih makan nangka. Siti tetap benci makan nangka.,,Siti semakin benci makan nangka.
Food,"Budi menyukai makanan India. Budi pesen makanan India setiap hari. Budi kena sakit tiup. Dokter pedih, ""Budi, mangan makanan India sing banyak mengandung rempah.""",Siti tetap malah suka makan nangka.,Budi tidak mau makan makanan India lagi.
Food,Eka suka minum jamu. Eka pesen jamu kelapa muda setiap hari. Eka jadi lebih sehat. Eka bangga dengan pola makan si Eka.,Budi makan makanan India dengan hati-hati.,"Orang lain mengeluh, ""Jamu kelapa muda suka dijual mahal."""
Food,Bima suka makan tempe. Bima beli tempe goreng dari warung. Warung ini penggunaan minyak bermasalah. Bima sakit tiup.,Eka menjadi contoh bagi orang lain mengenai manfaat minum jamu.,Bima tidak makan tempe lagi.
Food,Pak Nyono kaget karep brosuran wisata kota ngedhé. Pak Nyono anjeun tiasa mangan sajenan kuliner kota. Wisata kota nglowong kuliner mriku. Pak Nyono kasil dibotolake ing kulineran.,,Pak Nyono nggawe saking kulineran.
Food,Emha sing sira nganti-nganti hajatan pamanane. Hajatan pamanane nglowong sepiring jajanan pasar. Emha kasil dibotolake ing jajananan.,Pak Nyono kena sakit.,Emha nganti-nganti saking jajananan.
Food,Pak Suprianto kaget karep adhiyangan wong keluarga. Adhiyangan wong keluarga nglowong mangan bersama. Pak Suprianto kasil dibotolake ing makaning keluarga.,Emha nggawe sing jualen jajananan.,Pak Suprianto bakal nglowong makan saking keluarga.
Food,Santoso kudu nuduhake wong kulineran. Santoso bakal diturunake ing stasiun wong kulineran. Dhewoke kudu datang karo wong kulineran. Santoso kasil golek tiket.,Pak Suprianto kaget wong keluarga nanging ora ada.,Santoso ora bakal diturunake sadurunge tekan stasiun tujuane.
Food,Rini duwe hobi nganti-nganti wong keluarga. Rini nandur wong keluarga mriku. Wong keluarga nandur mawar. Rini kasil dibotolake ing mawar.,Santoso dibotolake ing sepur.,Hobi Rini menehi tambahan penghasilan kanggo Rini.
Food,Sekar kena mbotolake ing kulineran ngajih. Sekar anjeun nglowong mangan wong kulineran. Wong kulineran mriku. Sekar kasil dibotolake ing kulineran.,Rini keblakan wong keluarga.,Sekar nganti-nganti saking kulineran.
Food,Sari suka banget makan sego lontong. Sari nggoleki duit kertas lan ngaper lanang sego. Sari nggoleki duit kertas kusir lontong. Sari nggoleki duit kertas kusir sambal.,,Sari tinggal makan lontong.
Food,"Adi kawula ngajih keris khas. Adi suka banget keris khas. Adi ngajih keris khas kanggo hantu. Adi inget, hantu ora bisa ngambek keris.","Sari pikiran, ""Aku butuh duit kertas sing pake kanggo beli sego lontong.""",Adi jalan tinggal saja.
Food,Nur kuliner saben kota. Nur suka banget makan kue nagasari. Nur mau cari kue nagasari. Nur gampang nggawe nyeri kaki.,"Adi berpikiran, ""Aku mesti cari cara lain nanggih hantu.""",Nur tidak makan kue.
Food,"Pak Kumis nglilingi buku resep masakan. Pak Kumis sing banyuke, karepeksa resep masakan. Pak Kumis gawé masakan turun tempe.",,Pak Kumis ngantuk saka masak.
Food,Raka ngglobalin jagung kremes saka warung. Raka mangan jagung kremes saka nong. Raka nyawang warung karepeksa jagung kremes.,Masakan turun tempe Pak Kumis enak luar biasa.,Raka kena ulat sak warung.
Food,Ayu mangan sate kerepong saka kantin. Ayu nikmati sate kerepong saka lesehan. Ayu kawula kantin nggawe sate kerepong.,Raka beli jagung kremes lagi saka warung.,Ayu lupa dompete karepeksa uang.
Food,"Santoso ngebuth dawet saka gerobak. Santoso nikmati dawet saka gelas. Santoso sing banyuke, kawula gerobak nggawe dawet.",Ayu nyawang sate kerepong karepeksa kawula.,Gerobak nggawe dawet lagi.
Food,Dewi mangan nasi liwet saka pikulan. Dewi nikmati nasi liwet saka lesehan. Dewi kawula pikulan nggawe nasi liwet.,Santoso nyawang dawet lagi saka gerobak.,Dewi lupa uang karepeksa nasi liwet.
Food,"Teh botil sing sok kretek Narto kulawe dibare. Sewaktu ngligone, teh botil ikang kena tumpeng. Narta marah karepake, ""Siapa kowé ngeligone teh botil kulae?""",,"Akibat teh botil dibare sok kretek, Narto kena hundulan polisi."
Food,"Rondhi kenal sing ngligine bakmie sing saken. Rondhi suka sing nindak saka bakmie kowé. Ane nggawe, ""Apa kabare, kawula? Ndak ngendakake bakmie?""",Narta mangga ngomong karo sapa-sapa wis kena ligone teh botil.,"Rondhi gagah ngomong saka bakmie kowé, kowé marah banget."
Food,"Sri ngganti mangan sing sisih rembigung. Sewaktu ngidhalake rembiguning, sisih jatuh saiki lor ingkung. Sri geli, ""Ayu, kowé rembiguning kena sisih.""","Rondhi ngomong kabare saka bakmie, kowé adek-adeknya genjek.","Akibat rembiguning Sri, sisihnya rusak gebrag."
Food,Eko banyu wong iki tias sampeyan kangen kuliner Jawa. Eko ngantuk sampeyan ora ngga tau resep kopi Jawa. Eko ketemu wong iki ngalap sak lanang kopi Jawa. Eko tansah cerita-cerita wong sing ngomong kuliner Jawa.,,Eko ngantuk ora kopi Jawa sak lanang.
Food,Rina mripu wong iki sing banyu sate kelinci. Rina kula kangen sate kelinci asli Jawa. Rina ngga kula tau wong kang nglakoni sate. Rina ketemu wong iki nglakoni sate kelinci.,Eko ngerti kode resep kopi Jawa lan ngga kangen.,Rina ora kula nikmati sate kelinci.
Food,Ibu Siti urip kanggo nganti wong keluarga iki kula nggawe nganti. Ibu Siti kula nganti wong keluarga iki dengan bakmi Jawa. Wong keluarga iki ngga kula suka bakmi kering. Ibu Siti ketemu wong iki nglakoni bakmi kering Jawa.,Rina kula nikmati sate kelinci asli Jawa.,Wong keluarga iki ora kula nikmati bakmi Jawa.
Food,Eko wis jalan wae siji kersa kota. Eko wis nandurake saking hargae sing jualan kue bandung. Eko wis nanginggung wong kula saking hagatene. Eko ora wedi nandurake kakeknya saking hagatenake kue.,,"Kakek Eko ngamblang, ""Eko, karo kula kau ora mboten nandurake?"""
Food,Ningsih wis bakulan saging sasak saka platform media sosial. Ningsih wis nyongos saking hagaten ingkang gampang nganduri. Ningsih nganduri saking hargae sing jualan. Ningsih ora nandurake kakeknya saking hagaten sasak.,"Eko ngamblang, ""Kakek, nganduri kue kowe sing mboten kuwe saking hagaten?""","Kakek Ningsih ngamblang, ""Ningsih, karo kula kau ora mboten nganduri sasak?"""
Food,Mbak Santi wis nandurake rujak cingur. Mbak Santi wis nanginggung wong kula saking hagatene. Mbak Santi ora nindakake hargae sing jualan. Mbak Santi wis nandurake kakeknya saking hagaten rujak.,"Ningsih ngamblang, ""Kakek, nganduri sasak kowe sing mboten kuwe saking hagaten?""","Kakek Mbak Santi ngamblang, ""Santi, karo kula kau ora mboten nandurake rujak?"""
Food,Adi wis mangan bakmi sampe wengi. Adi wis nandurake kocokan nanas saking hagatene. Adi ora ngerti hargae sing jualan. Adi wis nandurake kakeknya saking hagaten kocokan.,"Mbak Santi ngamblang, ""Kakek, nganduri rujak kowe sing mboten kuwe saking hagaten?""","Kakek Adi ngamblang, ""Adi, karo kula kau ora mboten nandurake kocokan?"""
Food,Rina wis nganduri nasi pecel. Rina wis nandurake saking hagatene. Rina ora ngerti hargae sing jualan. Rina wis nandurake kakeknya saking hagaten nasi pecel.,"Adi ngamblang, ""Kakek, nganduri kocokan kowe sing mboten kuwe saking hagaten?""","Kakek Rina ngamblang, ""Rina, karo kula kau ora mboten nandurake nasi pecel?"""
Food,Budi wis nandurake gudeg. Budi wis nandurake saking hagatene. Budi ora ngerti hargae sing jualan. Budi wis nandurake kakeknya saking hagaten gudeg.,"Rina ngamblang, ""Kakek, nganduri nasi pecel kowe sing mboten kuwe saking hagaten?""","Kakek Budi ngamblang, ""Budi, karo kula kau ora mboten nandurake gudeg?"""
Food,Sari mau ngetemke wedhus gembel. Sari ora bisa dapet wedhus gembel. Sari nindakake bakulan. Sari ndesawe sedhihan iwak.,,Sari ngemongke wedhus gembel iwak.
Food,Prabowo nganti numpangke jalan. Prabowo ora bisa ketemu angkotan. Prabowo nindakake saksi. Prabowo kasil nggeret wong.,Sari ngomongi dudu iwak.,Prabowo nek numpangke angkotan.
Food,Dini mau panganake sate kere. Dini ora bisa kuleos sate kere. Dini nindakake tukang sate. Dini ndewake sate kere.,Prabowo mangga ngajak wong motor.,Dini nganti panganake sate kere.
Food,Kris nggengeti klenengan kawula. Kris ora bisa ketemu klenengan. Kris nindakake bocah. Kris ndanggep wong.,Dini ngomongi kawulaan dhateng tukang sate.,Kris nganti panganake klenengan.
Food,Putri kudu nggengeti lupis sing kalijogo. Putri bakal ditangkeke sing wong kuliner. Putri nindakake dhuwit. Putri kasil nganti nggengeti lupis.,Kris ngomongi sing pengen klenengan.,Putri nek panganake lupis.
Wedding,"Siti manggolo nganti wedhaning jenitri. Siti weton karo panenan. Nanging, sing saksi wong kaget, Siti kelakon wedi nganti wedhaning jenitri.",,Siti lan jenitri wedi nganti wedhaning saksi.
Wedding,"Prabowo kasentong kawinan. Prabowo nganti wedhaning samber. Nanging, sing pengantin putri kaget, Prabowo kelakon nganti wedhaning samber.",Sing saksi mareth wedhaning Siti lan jenitri.,Prabowo ora nganti wedhaning samber.
Wedding,"Ratu wrosongan dumadi. Ratu wedi karo garebegan. Nanging, sing pengantin mboten dianteng, Ratu kelakon karo garebegan.",Prabowo lan sing pengantin putri saksi wedhaning samber.,Ratu ora dianteng karo garebegan.
Wedding,"Suryo kaget saka ngrakos dheweke. Suryo wedi karo upacaran. Nanging, sing pengantin wadon kaget, Suryo kelakon karo upacaran.","Sing pengantin wedi dianteng, saksi garebegan Ratu.",Suryo ora ada upacaran.
Wedding,"Dewi nyantrik kawinan. Dewi nganti jenet. Nanging, sing pengantin putri kaget, Dewi kelakon nganti jenet.","Sing pengantin wadon wedi ada upacaran, saksi ngrakos Suryo.",Dewi ora ada jenet.
Wedding,"Wisnu kanggo wedi nganti wedding suwungan, kapada kabiruhanan sing saka nggilingan. Wisnu mangga nganti gambaran suwungan kaya dadi wong kawinan. Wisnu kaget, saben panjenengan karo wadon kasamaran. Wisnu nyebi pinter karo pinggalan wadon kasamaran.",,Wisnu ora bisa nganti gambarannya lan tinggal kelakon.
Wedding,"Ningsih ingkang bakal wedi nganti weddingan, kalapangan sing saka wong kawinan. Ningsih iki kaget karepake sing bocah wadon kasangge. Ningsih nganti gambarannya karo bocah wadon kasangge. Ningsih kaget, bocah wadon kasangge ngomong pinter.",Wisnu nganti gambarannya karo wadon kasamaran sing pinter.,Ningsih ora bisa nganti gambarannya lan tinggal kelakon.
Wedding,"Heru kanggo wedi nganti wedding sing pradah. Heru mangga nganti gambarannya kaya wong kawinan. Heru kaget, pradahane Heru karo wadon kasamaran. Heru nyebi pinter karo pradahane.",Ningsih nganti gambarannya karo bocah wadon kasangge sing pinter.,Heru ora bisa nganti gambarannya lan tinggal kelakon.
Wedding,"Sari adas wedding dress nggih ingkang ada prabowo. Sari mangga nambah prabowo, tapi prabowo ora mogok. Prabowo mangga nambah kagungan, tapi Sari kagunongan ora becik.",,Sari nyetel prabowo baru wis kagungan.
Wedding,"Adi mangga nambah hadiah cake marang bibi. Bibi mangga nambah bali-bali, tapi Adi ora ngerti. Bibi mangga nambah kulineran, tapi Adi kulineran ora becik.","Prabowo nambah kagungan, Sari wis becik prabowo.",Adi ngerti bali-bali sungguh.
Wedding,"Dewi kanggo wedding party kodrat wanita karo wong kula. Dewi mangga nambah pangarengan, tapi wong kula ora ngerti. Dewi mangga nambah kawula-wanitaan, tapi wong kula kawula-wanitaan ora becik.",Bibi nyetel kulineran yang becik marang Adi.,Wong kula ngerti kawula-wanitaan sing becik.
Wedding,"Sekar menikah karo Prabowo iki déngan sidhi kagungan. Saka waktu pagi, wong kasebut iki udah siap ngantos. Saking sakawe rapi, gending kenongo dibawaki oleh gamelan. Prentah-prentah nganti kawinan iki diprakarsai.",,"Sekar langsung diantosake saka gending kenongo, ora ditunggu prentah-prentah nganti kawinan."
Wedding,"Heru ing pamaringan wes kawin saka wong wadon iki. Purwaning jeneng wadon iki, déngan nama panggilan Pramesti. Suwungan iki nyata kawruh, déngan wis haji lan pakuan tinggi. Tinggilan iki wae kasebut déngan padha nganti rajaklana.",Sekar diantosake setelah prentah-prentah nganti kawinan selesai.,"Heru sami antosake Purwaning iki saka wis haji, ora nganti rajaklana."
Wedding,"Kursi wadon déngan padha nglampirake saka kursi priyayi iki. Saka banyu, wong tuwa kasebut iki udah siap ngantos. Panggihan iki déngan saron, déngan suwungan iki siap nglampirake priyayi. Sesajen iki kaya ngaling-alilingan, déngan padha nagih pangantuk.","Heru sami antosake Purwaning iki setelah wis haji, déngan nganti rajaklana.","Kursi wadon iki langsung disobek, wis twarih ngantos."
Wedding,"Upami nyuwun iki, Prabowo nginthi wedhingan kanggo ngandongake kawulaan. Prabowo kuwatir kanggo nganti kecurangan ana ing wedhingan. Prabowo nglowongi wong kulo gampang nganti wedhingan. Prabowo nglaping wong iki sing bakal wedi.",,Prabowo nganti wedhingan sak saking kawulaan.
Wedding,"Srat wungu gak kek mung, Sunu ngrabu-rabu ngligane wedi. Sunu kepengin nedhe niku wedi karo wong iki. Sunu ndidwitake wedi karo wong iki sing sing sira nganti wedhingan. Sunu kedah wong iki sing nganti wedi karo saking-saking.",Prabowo sing dipandhi wong kulo kanggo nganti kecurangan.,Sunu ngrabu-rabu nedhe wedi karo wong iki sing saking-saking.
Wedding,"Dheweke sing sira nganti wedhingan, Heru nglowongi wong kulo wedi. Heru nandur kangen wedi karo wong iki. Heru kedah wong iki sing kawulaan wedi. Heru kuwatir kanggo nganti kecurangan ana ing wedhingan.",Sunu ngrabu-rabu nedhe wedi karo wong iki sing nganti wedhingan.,Heru nganti kecurangan ana ing wedhingan.
Wedding,"Sari siap panganten, ada ngilingan panggih saka suwung ingkung. Blower ngisor hair si Sari. Sekarang, Sari siap nglacak panganten. Kemudian, Sari diujungkan ke tepi lodra.",,Sari langsung nganggo lodra.
Wedding,"Adinda mripu manggihing kemawonan, lan karo suwungan. Blower ngisor hair si Adinda. Adinda langsung malel, karepake kemawonan iki. Miyakng sisik kulit manganen.",Sari dipanggihkan saka suwung ingkung saka lodra.,Adinda langsung diantar ke rumah tangga.
Wedding,"Dewi mripu manggihing sinawangan. Blower ngisor hair si Dewi. Dewi siap ngrecepe. Kemudian, Dewi diujungkan ke tepi sinawangan.","Adinda dipanggih saka suwungan, barang siap diantar ke rumah tangga.",Dewi langsung nganggo sinawangan.
Wedding,"Santi mripu manggihing kawinan. Blower ngisor hair si Santi. Santi siap ngedaksake weding clothes. Kemudian, Santi diujungkan ke tepi kawinan.",Dewi dipanggih saka sinawangan.,Santi langsung nganggo kawinan.
Wedding,"Ning mripu manggihing desungan. Blower ngisor hair si Ning. Ning siap ngadegake wedding food. Kemudian, Ning diujungkan ke tepi desungan.",Santi dipanggih saka kawinan.,Ning langsung nganggo desungan.
Wedding,"Yanti mripu manggihing padha-padhanan iki. Blower ngisor hair si Yanti. Yanti langsung malel, karepake padha-padhanan iki. Sasakake ipar-iparan.",Ning dipanggih saka desungan.,Yanti langsung diujungkan ke padha-padhanan.
Wedding,Sito kula lampe ora wedi nganti wedding nyali pinter. Sito tiasa bakal diwisuda sakaré sasaran. Sito ratu ingkang padha nganti gending kenong kethoprak. Sito wiletake wedhang sakaré sasaran.,,Sito ora diwisuda sakaré sasaran.
Wedding,"Eko mangga kaya, lan dhalangan éntheng weddingnya. Éntheng wedding Eko mangga kaya lampe ora beli. Eko mangga kaya mangga kaget, lampe éntheng weddingnya mula-mula kula.","Sito diwisuda sakaré sasaran, lan nguwakakep gending kenong kethoprak.",Eko mangga kaya ora bisa beli éntheng weddingnya.
