topic,premise,correct_ending,incorrect_ending
Fisheries and Trade,"Dina acara pasar mingguan, Ibu Sari ngajual pepes lauk. Pepes lauk Ibu Sari kasohor enak pisan. Loba nu datang ka warungna pikeun meuli pepes lauk. Ibu Sari sok ramah ka sakabeh konsuménna.",Warung pepes lauk Ibu Sari sok rame ku konsumén.,Warung Ibu Sari jarang pisan aya konsumén.
Fisheries and Trade,Bapa Dedi sok ngalatih barudak di kampungna pikeun ngala ikan. Anjeunna ngajarkeun cara ngala ikan anu bener. Barudak di kampung jadi pinter ngala ikan. Tradisi ieu dijaga turun temurun.,Barudak di kampung jadi mahir ngala ikan sarta ngajaga tradisi.,Barudak di kampung teu resep ngala ikan.
Fisheries and Trade,"Pasar terapung di Danau Ciburuy kasohor di mana-mana. Nelayan jeung padagang sok ngajual hasil tangkapan jeung daganganana. Aya anu ngajual lauk, sayuran, jeung hasil bumi lianna. Pasar ieu rame pisan unggal poé.",Pasar terapung di Danau Ciburuy jadi pusat perdagangan anu rame.,Pasar terapung di Danau Ciburuy sepi pisan.
Fisheries and Trade,Pak Wawan sok ngajaga kolam ikannya kalayan tekun. Anjeunna ngurus pakan sarta kabersihan kolam. Hasil panennya sok loba sarta berkualitas. Anjeunna ngajual ikanna ka warung-warung di sakuliah kampung.,Pak Wawan meunang panghasilan anu cukup tina jualan ikanna.,Pak Wawan sering gagal panen sarta teu meunang panghasilan.
Fisheries and Trade,Dadan geus lila jadi tukang nguseup lauk di Situ Ciburuy. Anjeunna sok ngahaturanan bagian tina hasil tangkepanna ka nu miskin. Ieu tradisi geus dilakonan ti jaman kolotna. Dadan bungah bisa nulungan batur.,Ngalakukeun tradisi ieu ngajantenkeun Dadan janten anu dipikahormat di désana.,Dadan henteu tiasa nguseup deui kusabab laukna beak.
Fisheries and Trade,Nyai Ijah sok ngajual hasil ternak laukna ka pasar unggal minggu. Anjeunna salawasna nepikeun harga anu adil ka konsumén. Konsuménna ogé salawasna balanja ka anjeunna. Nyai Ijah bangga kana usaha na.,Konsuménna nambahan terus kusabab kapercayaan kana kualitas lauk Nyai Ijah.,Konsuménna ngamuk kusabab harga laukna mahal.
Fisheries and Trade,Asep diajar nguseup ti bapana di laut Palabuhan Ratu. Anjeunna diajar kumaha cara milih jaring anu bener. Asep ogé diajar ngeunaan tradisi ngurus laut. Anjeunna miharep bisa neruskeun usaha bapana.,Asep jadi pamingpin nguseup di désana sarta ngajarkeun ka nu leuwih ngora.,Asep ngantunkeun usaha nguseup tur milih jadi petani.
Fisheries and Trade,"Mang Ujang boga balong lauk di lemburna. Unggal isuk manéhna ngurus lauk-laukna ku cara méré pakan jeung ngabeberesih balong. Sababaraha kali sapoe, Mang Ujang mariksa kondisi cai balong, sangkan laukna bisa hirup sehat. Manéhna oge mindeng ngajual lauk ka pasar desa.",Mang Ujang dipercaya warga salembur alatan laukna sok hade jeung seger.,Mang Ujang teu kungsi ngajual lauk ka pasar.
Fisheries and Trade,"Bi Tati mindeng ngajual hasil tangkapan laut ka pasar. Manéhna sok milih lauk anu pangsegerna pikeun dijual. Hasilna, dagangan Bi Tati sok laris manis. Teu jarang, manéhna meunang pesenan ti warung-warung makan di sakuliah desa.",Bi Tati jadi salah sahiji padagang lauk anu kasohor di pasar.,Bi Tati kungsi ngalaman rugi gedé alatan laukna teu aya nu meuli.
Fisheries and Trade,"Di desa, aya tradisi nyieun ngarayap dina waktu panen lauk. Warga desa babarengan ngaraksa lauk anu gedé-gedé. Saterusna, lauk-lauk éta dibagi-bagi ka sakuliah warga. Tradisi ieu ngajaga rasa gotong royong jeung sosialisasi di antara warga.",Tradisi ngarayap jadi salah sahiji cara warga ngajaga kadaharan jeung hubungan sosial.,Tradisi ngarayap ngabalukarkeun warga jadi teu akur.
Fisheries and Trade,Kang Dedi ahli pisan dina ngurus tambak udang. Udang-udangna sok jadi gede jeung sehat. Kang Dedi sok ngajarkeun ka pamuda desa ngeunaan cara ngurus tambak anu bener. Anjeunna hayang pamuda desa bisa mandiri dina usaha tambak.,Pamuda desa jadi leuwih sumanget pikeun ngurus tambak sorangan.,Pamuda desa teu aya nu hayang diajar ti Kang Dedi.
Fisheries and Trade,Ibu Ani mindeng ngalakukeun jual beuli lauk di pasar tradisional. Manéhna boga loba pelanggan satia. Ibu Ani sok ngajaga hubungan anu hade jeung para pelanggan ku cara ngobrol jeung ngadengekeun kabutuhan maranéhna. Ieu ngajadikeun usaha Ibu Ani terus maju.,Ibu Ani jadi salah sahiji padagang lauk anu dipikaresep di pasar.,Ibu Ani mindeng teu boga pelanggan alatan laukna teu sae.
Fisheries and Trade,Euis resep ngurus lauk di empang. Euis mindeng meresihan empang jeung ngasih pakan. Euis ngarasa senang lamun laukna sehat sareng gendut. Euis oge ngajual lauk ka pasar.,Euis ngahasilkeun duit tina jualan laukna,Euis teu kungsi ngajual lauk di pasar
Fisheries and Trade,Ujang jeung Udin bapalan lauk ti empang. Maranéhna ngagunakeun jaring keur nyair lauk. Saban minggu maranéhna sok ngajual lauk ka pasar. Ujang jeung Udin boga pelangganna sorangan.,Maranéhna dipercaya ku para palanggan di pasar,Maranéhna teu bisa ngajual laukna di pasar
Fisheries and Trade,Emak Asep nyiapkeun bubu keur nangkap lauk. Emak Asep ngajarkeun Asep kumaha cara masang bubu. Asep diajar masang bubu di empang. Asep bungah bari ngaregepkeun piwuruk Emak Asep.,Asep jadi leuwih pinter nangkap lauk,Asep teu kungsi mikirkeun piwuruk Emak Asep
Fisheries and Trade,Desa Kampung Laut ngayakeun festival lauk. Warga desa bareng-bareng nyiapkeun acara. Aya kompetisi nangkap lauk jeung masak lauk. Warga nu meunang meunang hadiah.,Festival ieu ngajarkeun warga desa kerjasama,Festival ieu henteu dipikaresep ku warga
Fisheries and Trade,Mang Udin boga warung lauk di pasar. Anjeunna wholesaler anu sok nyetok lauk ti nelayan. Mang Udin sok ngajaga kualitas lauk jualanana. Pelanggan Mang Udin sok datang balik.,Mang Udin jadi terkenal di pasar,Mang Udin teu kungsi ngajual lauk di pasar
Fisheries and Trade,"Dina usum hujan, empang di desa sok pinuh. Lauk-lauk di empang jadi leuwih gendut jeung sehat. Warga desa sok panen lauk babarengan. Maranéhna ngajual hasil panen ka pasar kota.",Warga desa meunang penghasilan tambahan,Lauk-lauk di empang teu bisa dipanen
Fisheries and Trade,"Asep nyaéta saurang nelayan di désa Ciburuy. Unggal isuk Asep angkat ka laut pikeun ngala lauk. Di pasar, lauk-lauk hasil tangkepanana dijual ka para padagang. Asep sok nyokot waktu pikeun bercengkrama jeung babaturanana di pasar.",Asep resep ngobrol jeung babaturanana sanggeus ngajual lauk di pasar,Asep ngajual laukna ka tukang sayur
Fisheries and Trade,"Mariam boga warung di sisi jalan utama désa. Unggal isuk Mariam buka warungna jeung ngajual rupa-rupa hasil laut. Aya udang, cumi-cumi, jeung lauk seger anu dipikaresep ku balanja. Mariam sok nyieun sambel spesial pikeun konsumén.",Konsumén resep balanja di warung Mariam lantaran sambelna anu khas,Mariam ngajual laukna ka kapal laut
Fisheries and Trade,Ujang sarta barudak séjén di désa sok ngabantu kolotna ngurus kolam lauk. Unggal poé maranéhna ngurus lauk-lauk jeung méré pakan. Sakapeung Ujang ngajual lauk hasil piaraan ka pasar. Maranéhna diajar tanggung jawab ti ngurus kolam lauk.,Maranéhna jadi leuwih disiplin jeung tanggung jawab,Ujang ngajual laukna ka tukang buah
Fisheries and Trade,"Di désa Citamiang, aya tradisi babarit. Unggal taun, warga désa ngumpul di basisir pikeun nyieun upacara syukur ka laut. Maranéhna ngadahar babarengan jeung ngucapkeun doa pikeun hasil laut anu loba. Tradisi ieu geus aya ti jaman baheula.",Warga désa Citamiang ngareuah-reuah babarit unggal taun,Warga désa Citamiang ngajual hasil lautna ka kota
Fisheries and Trade,Rina boga toko di pasar tradisional anu ngajual rupa-rupa hasil laut seger. Rina sok nyaring lauk-lauk nu pangsegerna pikeun dijual. Para konsumén sering datang ka tokona sabab hasil lautna sok beresih jeung seger. Rina sok ngajaga kapercayaan konsuménna.,Rina ngajaga kapercayaan konsumén kalayan ngajual hasil laut nu seger,Rina ngajual hasil lautna ka toko baju
Fisheries and Trade,"Di désa Sukamaju, aya hiji kolam lauk milik pa Udin. Pa Udin sok ngajarkeun barudak désa kumaha carana ngurus lauk. Sakapeung pa Udin ngajak barudak pikeun ngabersihan kolam babarengan. Barudak jadi resep kana ternak lauk lantaran pa Udin.",Barudak désa jadi nyaho kumaha ngurus lauk anu bener,Barudak désa ngajual laukna ka tukang roti
Art,Mang Ujang kasohor minangka dalang wayang golek di lembur. Anjeunna sok ngadamel carita nu matak ngahudangkeun rasa sunda. Seni wayang golek téh dipaké dina kagiatan adat lembur. Mang Ujang sok ngadamel carita nu matak ngahudangkeun rasa sunda.,Mang Ujang pohara dihormat ku warga lembur alatan jasana dina ngajaga budaya,Mang Ujang henteu diaku ku warga sabab jarang aya di lembur
Art,Tini sok ngiring seka tari jaipong di sakola. Anjeunna latihan unggal poé sangkan tarianna sampurna. Tari jaipong téh sok dipintonkeun dina acara-acara adat. Tini pohara cinta kana seni tari tradisional ieu.,Tini jadi penari jaipong anu kasohor di sakola jeung lemburna,Tini teu kungsi milu manggung dina acara sakola
Art,Asep atanapi anu sok disarebut Kang Asep téh pamaén angklung di kampungna. Anjeunna ngalatih budak-budak sakola dasar maén angklung. Angklung téh sok dipaké dina upacara adat sareng acara sakola. Kang Asep teu pernah lelah ngajarkeun kasenian ieu ka generasi ngora.,Budak-budak di kampung jadi leuwih ngahargaan seni angklung,Budak-budak di kampung jadi bosen kana latihan angklung
Art,Ibu Tati téh guru seni di SMA Cendana. Anjeunna sok ngadamel acara lomba pupuh pikeun murid-muridna. Pupuh téh salah sahiji bentuk puisi Sunda anu tradisional. Ibu Tati keukeuh ngajarkeun pupuh sangkan henteu leungit.,Murid-murid jadi leuwih mikaresep seni sastra Sunda,Murid-murid resep kana pupuh tapi teu pernah milu lomba
Art,Pak Darman kasohor salaku pamaén calung nu handal. Anjeunna sok ngadamel pertunjukan calung dina acara hajatan. Calung téh alat musik tradisional Sunda nu dijieun tina awi. Pak Darman ogé ngajarkeun ka budak-budak supaya bisa maén calung.,Seni calung jadi leuwih dikenal di luar kampungna,Seni calung jadi leungit kusabab kurangna minat budak-budak
Art,Nini Rohaya sok nyanyi lagu-lagu Sunda dina acara adat. Anjeunna boga sora anu merdu sareng ngageuing haté. Lagu-lagu Sunda téh ngandung nilai-nilai luhur budaya Sunda. Nini Rohaya ngarepkeun generasi ngora bakal neraskeun tradisi ieu.,Lagu-lagu Sunda tetep hirup di tengah masyarakat ku usaha Nini Rohaya,Generasi ngora teu aya anu resep kana lagu-lagu Sunda teuing
Art,"Ujang kacida resepna maén kacapi. Anjeunna mindeng maénkeun lagu-lagu tradisional Sunda. Ku alatan éta, Ujang sok diundang ka acara adat. Dina hiji acara, kacapina rusak.",Ujang langsung ngomean kacapina supaya tiasa nuluykeun maén.,Ujang ngantepkeun kacapina rusak jeung eureun maén.
Art,"Nining nyaéta penari jaipongan anu berbakat. Anjeunna sering tampil di acara-acara penting di lembur. Nining hoyong ngajar tari ka murangkalih. Tapi, murid-muridna loba anu teu disiplin.",Nining ngalatih disiplin heula saméméh ngajarkeun tari.,Nining mutuskeun pikeun eureun ngajar tari.
Art,"Mang Dadang jago ngagulkeun suling. Anjeunna sering maénkeun suling di acara pernikahan. Warga desa pohara mikaresep penampilanna. Dina hiji acara, suling Mang Dadang katinggaleun di imah.",Mang Dadang gancang balik ka imah pikeun nyokot sulingna.,Mang Dadang mutuskeun henteu maén suling dina acara éta.
Art,"Tari topéng nyaéta salah sahiji tari tradisional Sunda nu kawentar. Tari ieu sering dipidangkeun di festival-festival budaya. Para penari topéng maké topéng nu beda-beda. Dina hiji festival, salah sahiji topéngna pegat.",Penari gancang ngaganti topéngna pikeun nuluykeun pidangan.,Penari mutuskeun pikeun eureun tari.
Art,"Rara resep pisan maca sajak-sajak Sunda. Anjeunna sering maca sajak di acara sastra. Rara ogé hoyong nyieun sajak-sajak sorangan. Tapi, Rara ngalaman writer's block.",Rara ngagunakeun waktu pikeun ngaleungitkeun stress saméméh nulis deui.,Rara mutuskeun pikeun eureun nulis sajak.
Art,"Wayang golek mangrupakeun seni tradisional Sunda. Dalang mangrupa jalma anu paling penting dina pagelaran wayang golek. Mang Endang mangrupa dalang anu kasohor di lemburna. Dina hiji pagelaran, Mang Endang gering.",Mang Endang ngantepkeun asistenna nu ngalakonan pagelaran bari anjeunna istirahat.,Mang Endang tetep maksa ngalakonan pagelaran sanajan gering.
Art,"Asep resep maén kecapi ti leutik. Anjeunna sok latihan unggal sore. Kecapi téh alat musik tradisional Sunda nu dipikaresep ku Asep. Saban aya acara adat di désana, Asep sok dipenta maén kecapi.",Anjeunna jadi salah sahiji pamaén kecapi anu kasohor di désana,Anjeunna bosen maén kecapi jeung mutuskeun pikeun eureun
Art,Tiara sok ngadongéngkeun carita pantun ka budak-budak di désana. Carita pantun téh warisan budaya Sunda nu kudu dijaga. Budak-budak sok antusias ngadéngékeun caritaan Tiara. Aranjeunna ogé sering naroskeun patalékan ngeunaan carita pantun éta.,Tiara ngarasa bagja bisa ngajarkeun budaya Sunda ka generasi anyar,Tiara ngaraos cape jeung teu hoyong ngadongéng deui
Art,Dadan resep pisan kana jaipongan. Ti SMP manéhna geus sering tampil di sagala rupa acara. Jaipongan téh tari tradisional Sunda nu sering dipake dina acara adat. Dadan diajar jaipongan ti guruna di sakolana.,Anjeunna jadi penari jaipongan anu sering diundang tampil di luar kota,Anjeunna gancang bosen jeung mutuskeun pikeun eureun nari
Art,Euis sok ngagurat puisi dina basa Sunda. Puisi-puisi na sering dipidangkeun dina acara sastra. Anjeunna ngagurat puisi ngeunaan alam jeung kahirupan sapopoe. Puisi-puisi Euis sering dipuji ku réréncanganana.,Euis jadi penyair Sunda anu dipikawanoh di sakuliah désana,Euis kapaksa eureun ngagurat puisi alatan teu aya nu mikaresep
Art,Teten sok nyanyi lagu-lagu kawih Sunda. Anjeunna boga sora anu merdu pisan. Lagu-lagu kawih téh sering dipake dina acara adat Sunda. Teten sering tampil dina acara kawinan jeung sunatan.,Anjeunna jadi penyanyi kawih anu sering diundang ka acara-acara penting,Anjeunna mutuskeun pikeun eureun nyanyi jeung jadi tukang kebon
Art,Nyai sok ngajieun anyaman tina daun lontar. Anyaman téh dipaké pikeun sagala rupa kaperluan sapopoé. Ti leutik Nyai diajar ngajieun anyaman ti indungna. Anyaman Nyai sok dipikaresep ku warga désa.,Anyaman Nyai jadi produk unggulan di désana,Nyai eureun ngajieun anyaman alatan teu aya nu meuli
Art,Wawan resep maén angklung ti leuleutik. Anjeunna sering latihan di sanggar seni. Anjeunna ogé sering tampil di acara-acara adat. Kulawargana bangga ka Wawan.,Wawan jadi pinunjul dina kaulinan angklung di kampungna,Wawan ninggalkeun angklung sarta jadi penyanyi pop
Art,"Dina acara seren taun, warga kampung ngalaksanakeun tari jaipongan. Tari jaipongan ieu diiringi ku gamelan. Sadaya warga antusias ngiringan acara ieu. Arak-arakan tari jaipongan ngaliling kampung.",Acara seren taun ieu jadi tradisi nu diwariskeun ka generasi saterusna,Sadaya warga boga rencana pindah ka kota
Art,Dadan resep maca puisi Sunda. Anjeunna sering milu lomba maca puisi di sakola. Puisi-puisi Dadan sering meunang pangajén. Dadan ogé ngajarkeun batur maca puisi.,Dadan jadi inspirasi pikeun sobat-sobatna,Dadan teu resep maca buku deui
Art,"Dina acara kawinan, keluarga Dedi ngalaksanakeun upacara adat Sunda. Aya kacapi suling nu ngiringi upacara. Tamu-tamu nu hadir ngarasa kagum kana upacara ieu. Upacara ditutup ku saweran.",Upacara adat ieu ngajaga warisan budaya Sunda,Tamu-tamu salempang ku hal-hal gaib
Art,Lilis sering nyerat sajak ngeunaan kahirupan sapopoé. Sajak-sajakna mindeng dimuat di majalah lokal. Lilis ogé sering diundang pikeun maca sajak dina acara budaya. Anu ngadengekeun sajak-sajak Lilis sok kagum.,Lilis jadi salah sahiji panyajak anu dihormati di kampungna,Lilis jadi penyanyi pop anu kasohor
Art,"Dina upacara adat Seren Taun, warga kampung nyiapkeun panganan tradisional. Aya nasi tumpeng, ranginang, jeung opak. Panganan ieu dihaturkeun ka karuhun. Sadaya warga ngahadiran upacara ieu.",Upacara ieu ngajaga rasa syukur ka alam jeung karuhun,Panganan ieu dijual ka pasar saatos acara beres
Art,"Dina kampung Ciburial, wayang golek téh mangrupakeun bagian penting ti budaya masarakat. Ti leutik keneh, Ujang geus diajar maénkeun wayang golek ti bapana. Ujang sering ngadamel pagelaran wayang golek di kampungna. Pagelaran ieu biasana dilaksanakeun dina acara-acara adat.",Ujang jadi dalang anu kasohor di kampungna,Ujang henteu resep kana wayang golek
Art,Neng Siti hiji budayawan anu mikacinta seni tari tradisional Sunda. Anjeunna sering mintonkeun tari Jaipong dina acara-acara adat. Neng Siti ogé ngajarkeun tari Jaipong ka barudak di sakola. Tari Jaipong téh mangrupakeun simbol kabudayaan Sunda anu kacida dipikaresepna.,Barudak di kampung jadi resep tari Jaipong,Tari Jaipong henteu dipikaresep ku warga kampung
Art,Ki Biasa teh saurang ahli kacapi anu geus kondang di Jawa Barat. Anjeunna sering ngajarkeun cara maén kacapi ka pamuda di kampungna. Kacapi téh mangrupakeun alat musik tradisional Sunda anu penting pisan. Sora kacapi téh ngandung nilai seni anu luhur sarta sering dipaké dina upacara adat.,Pamuda di kampung jadi ahli maén kacapi,Kacapi téh alat musik modéren ti luar negeri
Traditional Games,"Dina acara Seren Taun di kampung Ciptagelar, masyarakat sering ngadamel kaulinan kaulinan tradisional. Kaulinan kaulinan ieu téh mangrupakeun warisan budaya ti karuhunna. Salah sahiji kaulinan anu paling dipikaresep téh kaulinan egrang. Kaulinan ieu ngajarkeun barudak ngeunaan pentingna kasabaran jeung kagiatan fisik.",Barudak kampung jadi resep maén egrang,Kaulinan egrang téh asalna ti luar negeri
Traditional Games,"Asep téh saurang juru pantun anu kasohor di kampungna. Anjeunna sering ngagelar acara pantun dina hajatan-hajatan masarakat. Pantun téh mangrupakeun bagian penting tina budaya Sunda anu ngajarkeun nilai-nilai moral sarta kahirupan. Ku pantun, Asep sering nyampeurkeun pesen-pesen anu penting ka masarakat.",Asep dipikaresep ku warga kampungna,Asep henteu bisa nyarita dina basa Sunda
Traditional Games,"Dina kampung urang, oray-orayan téh kaulinan tradisional anu dipaénkeun ku barudak. Biasana dipaénkeun di lapang nu lega. Barudak ngahiji, ngagandengkeun leungeun, ngawangun hiji barisan panjang. Anu dihareup jadi oray, sedengkeun anu tukang ngudag-ngudag.",Kaulinan ieu ngajarkeun barudak pentingna kerjasama,Oray-orayan dipaénkeun ku barudak dina waktu ulangan
Traditional Games,Ucing sumput téh kaulinan anu dipikaresep ku barudak di lembur. Kaulinan ieu biasana dipaénkeun di kebon atawa saung. Hiji barudak jadi ucing anu kudu néangan batur-baturna nu nyumput. Barudak anu nyumput kudu cerdik milih tempat anu teu gampang kapanggih.,Kaulinan ieu ngajarkeun strategi jeung katerampilan nyumput,Ucing sumput biasana dipaénkeun di kelas bari diajar
Traditional Games,Galah asin téh kaulinan anu sarwa merlukeun kakuatan fisik jeung strategi. Pamaén kudu ngalangkungan galah-galah anu didadarkeun di taneuh. Éta galah dijaga ku pamaén anu kudu nangkep lawan anu ngaliwatan. Pamaén anu kasangkep kudu kaluar tina kaulinan.,Kaulinan ieu ngajarkeun pentingna kerja sama tim,Galah asin dipaénkeun ku barudak di sawah waktu panen
Traditional Games,Egrang téh kaulinan anu dipaénkeun ku cara naék kana batang kai anu panjang. Pamaén kudu bisa ngajaga kasaimbangan nalika jalan make egrang. Kaulinan ieu biasana dipaénkeun di tempat anu rata jeung lega. Anu bisa jalan make egrang bakal meunang panghargaan ti baraya jeung babaturan.,Kaulinan egrang ngajarkeun pentingna katangtuan jeung kasabaran,Egrang biasana dipaénkeun di jero imah waktu keur hujan
Traditional Games,Kaulinan congklak téh salah sahiji kaulinan tradisional nu dipaénkeun ku dua urang. Pamaén kudu ngasupan batu konéng kana liang-liang anu aya dina papan congklak. Pamaén kudu mikirkeun strategi pikeun meunangkeun batu anu paling loba. Kaulinan ieu biasa dipaénkeun di emperan atawa saung.,Congklak ngajarkeun pentingna strategi jeung ngitung,Kaulinan congklak biasana dipaénkeun di lapang waktu aya acara hajatan
Traditional Games,Dayat sering maén galah asin sareng babaturanana di lapangan kampung. Galah asin téh salah sahiji kaulinan tradisional anu dipikaresep ku barudak. Dayat sok jadi kapten dina timna. Tim Dayat sering meunang.,Dayat mah lincah jeung pinter strategi.,Dayat teu tiasa maén galah asin.
Traditional Games,Sinta sareng babaturanana resep maén egrang di kebon. Egrang téh kaulinan anu merlukeun kasaimbangan. Sinta sok ngajarkeun babaturanana anu teu bisa. Sinta panghebatna dina maén egrang.,Sinta pinter ngajarkeun maén egrang.,Sinta henteu tiasa ngajarkeun babaturanana.
Traditional Games,Ujang jeung Iwan sering maén oray-orayan di lapangan balé desa. Kaulinan ieu merlukeun barudak boga kasabaran jeung kakuatan. Ujang sering jadi nu dihareup. Iwan sok milih jadi buntut.,Ujang jeung Iwan kompak dina maén oray-orayan.,Ujang teu kungsi jadi nu dihareup.
Traditional Games,Lilis sering maén congklak di teras imahna. Congklak téh kaulinan tradisional anu merlukeun strategi jeung kacepetan. Lilis sok latihan sorangan supaya leuwih jago. Babaturanana sok kagum ku kamampuh Lilis.,Lilis ahli maén congklak.,Lilis teu resep maén congklak.
Traditional Games,Adi jeung Asep sok maén benthik di lapang sabudeureun kampung. Benthik téh kaulinan anu merlukeun katerampilan. Adi sering menangkeun kaulinan ieu. Asep sok nyoba ningkatkeun kamampuhna.,Adi jago pisan maén benthik.,Asep sok meunang ngalawan Adi.
Traditional Games,Ita sok maén sondah di hareupeun imahna. Sondah téh kaulinan anu merlukeun kacermatan. Ita sok ngajak babaturanana pikeun maén bareng. Ita sering meunang dina kaulinan sondah.,Ita mah pinter maén sondah.,Ita henteu pernah meunang sondah.
Traditional Games,"Ujang jeung Dadang sering ulin congklak di bale desa. Congklak téh kaulinan tradisional nu merlukeun strategi. Maranéhna biasa ulin congklak unggal soré sanggeus mulang sakola. Ti saprak maranéhna ulin congklak, maranéhna jadi akrab pisan.",Ieu kaulinan ngajarkeun maranéhna pentingna kerjasama jeung strategi.,Maranéhna lirén ulin congklak lantaran bosen.
Traditional Games,Siti jeung Euis sok ulin galah asin di lapang balé desa. Maranéhna ngajak barudak séjén pikeun ngiluan. Galah asin téh kaulinan tradisional anu merlukeun katerampilan lumpat jeung nyokot posisi. Maranéhna sok ulin galah asin unggal poé Minggu.,Kaulinan ieu ngajarkeun maranéhna pentingna kerja tim jeung kasabaran.,Maranéhna lirén ulin galah asin lantaran sering paadu.
Traditional Games,Didin jeung Asep sering ulin kelereng di kebon tukang imah. Maranéhna boga loba kelereng anu béda-béda warna jeung ukuran. Kalereng téh kaulinan anu merlukeun katerampilan ngarahkeun jeung ngitung jarak. Unggal poé Sabtu maranéhna ulin kelereng ti isuk nepi ka peuting.,Kaulinan ieu ngajarkeun maranéhna pentingna presisi jeung katerampilan.,Maranéhna sering paadu lantaran teu satuju jeung aturan kaulinan.
Traditional Games,Dede jeung Ujang sok maén enggrang di buruan imah. Enggrang téh kaulinan tradisional nu ngagunakeun dua bilah kai jangkung. Dede sok ngajarkeun Ujang kumaha carana supaya ulah teuleum. Maranehna maén nepi ka beurang.,Dede jeung Ujang jadi pinter maén enggrang sarta jadi leuwih deukeut.,Dede jeung Ujang jadi teu senang deui maén enggrang.
Traditional Games,Siti jeung Rina sok maén congklak di bale-bale imah. Congklak téh kaulinan tradisional nu make papan jeung cangkang keong atawa batu. Siti sok ngéléhkeun Rina dina maén. Tapi Rina tetep resep diajar.,Rina jadi pinter maén congklak jeung bisa ngéléhkeun Siti.,Rina jadi teu hayang maén congklak deui.
Traditional Games,Asep jeung Andi sok maén gatrik di lapangan desa. Gatrik téh kaulinan nu merlukeun kai leutik jeung kai panjang. Asep sok jadi juara dina maén gatrik. Andi tetep semangat pikeun ngéléhkeun Asep.,Andi ahirna bisa ngéléhkeun Asep sanggeus latihan keras.,Andi jadi bosen jeung teu hayang maén gatrik deui.
Traditional Games,Ibu ngajarkeun barudak di lembur kumaha cara maén beklen. Beklen téh kaulinan nu maké kancing sarta bola leutik. Barudak téh jadi resep maén beklen unggal sore. Maranehna sok babarengan di buruan imah.,Barudak di lembur jadi pinter maén beklen jeung jadi leuwih akrab.,Barudak jadi teu hayang diajar deui ti Ibu.
Traditional Games,Ayi jeung Tedi sok maén dampu di jalan kampung. Dampu téh kaulinan nu make kotak-kotak nu digambar di jalan. Ayi sok leuwih lincah dina ngaléngkah kotak-kotak. Tedi terus latihan sangkan bisa ngéléhkeun Ayi.,Tedi ahirna bisa ngéléhkeun Ayi dina maén dampu.,Tedi jadi teu hayang maén dampu deui.
Traditional Games,Nana jeung Sasa sok maén oray-orayan di kebon. Oray-orayan téh kaulinan nu merlukeun kerjasama jeung kekompakan. Nana sok jadi kepala oray anu meunang ngarah pamaén séjén. Tapi Sasa teu kungsi nyerah.,Sasa ahirna bisa jadi kepala oray jeung meunang ngarah Nana.,Sasa jadi teu hayang maén oray-orayan deui.
Traditional Games,Asep jeung Ujang resep pisan ulin galah. Unggal sore maranéhna sok ulin di lapang desa. Kalolobaan barudak séjénna ogé milu ulin. Maranéhna sok ngabagi tim pikeun ngalakukeun pertandingan.,Ulin galah téh ngajarkeun barudak ngarti pentingna gawé babarengan.,Maranéhna hoyong jadi tim galah profesional.
Traditional Games,"Ita resep ulin congklak jeung babaturanana. Congklak téh kaulinan tradisional anu dipikaresep ku barudak di lemburna. Unggal poé sabtu, maranéhna ngumpul di imah Ita. Maranéhna ulin congklak nepi ka peuting.",Kaulinan congklak nguatan silaturahmi antara barudak.,Ita hoyong ngadamel congklak ti emas.
Traditional Games,"Rina jeung Santi sok ulin engklek di buruan imah. Engklek téh kaulinan anu merlukeun kasabaran jeung kalenturan awak. Kalolobaan budak awewe di lemburna ogé resep kana kaulinan ieu. Sanajan basajan, maranéhna kacida resepna.",Ulin engklek téh ngajarkeun barudak pentingna kasabaran jeung kasaimbangan.,Rina jeung Santi rék nyieun engklek di mall.
Traditional Games,Ujang jeung Dédi sok ulin egrang di sawah. Egrang téh kaulinan anu merlukeun kakuatan jeung kasaimbangan. Maranéhna sok latihan unggal sore sanggeus balik sakola. Sakapeung maranéhna ngadamel lomba egrang jeung babaturan séjén.,Kaulinan egrang téh ngajarkeun barudak pentingna kasaimbangan jeung kakuatan awak.,Ujang jeung Dédi hoyong jadi atlit egrang internasional.
Traditional Games,Mimin resep ulin oray-orayan. Oray-orayan téh kaulinan anu merlukeun loba barudak pikeun ngajantenkeun oray panjang. Biasana maranéhna ulin dina lapang lega di lemburna. Ti peuting nepi ka sonten maranéhna teu eureun-eureun ulin.,Ulin oray-orayan ngajarkeun pentingna kabersamaan jeung gawé babarengan.,Mimin hoyong jadi oray beneran.
Traditional Games,Dedi jeung Iwan sok ulin gatrik di buruan imah. Gatrik téh kaulinan anu merlukeun kayu panjang jeung pendek. Maranéhna sok ngadamel kayu gatrik sorangan. Unggal sore maranéhna sok adu hebat dina kaulinan ieu.,Kaulinan gatrik ngajarkeun pentingna katerampilan jeung kreatifitas.,Dedi jeung Iwan hoyong ngajual kayu gatrik ka pasar.
Daily Activities,"Wati sok gugah isuk-isuk pikeun ngabantosan indungna masak. Anjeunna biasa ngamandian adina saméméh sakola. Sanggeus beres, Wati ngabersihan imah. Indungna sok muji Wati.",Wati ngarasa reueus bisa ngabantosan.,Wati ngarasa kesel jeung teu hayang ngabantu deui.
