topic,premise,correct_ending,incorrect_ending
Agriculture,Warsih geus siap pikeun ngelakonan tradisi 'Ngaseuk'. Warsih ngumpulkeun bahan-bahan tradisional. Warsih ngajak sanak keluarga maranéhna pikeun ngelakonan tradisi 'Ngaseuk'.,Warsih percaya tradisi 'Ngaseuk' bisa ngajaga keseimbangan alam,Warsih ngelakonan tradisi 'Ngaseuk' pikeun hiburan
Agriculture,Imas ngarasa senang alatan hasil panen buah mangga lumayan geulis. Imas meunang ide pikeun ngadamel olahan mangga. Imas ngajak tetangganya pikeun ngumpulkeun mangga.,Imas ngajak tetangganya pikeun ngadamel jus mangga,Imas ngjual mangga ka pasar
Agriculture,Pak Karta ngawaskeun sawahnya ti saparantos. Pak Karta ngalakukeun pola tanam teuas. Pak Karta ngarasa senang alatan hasil panenna lumayan melimpah,Pak Karta ngagunakeun sistem irigasi tradisional,Pak Karta ngagunakeun mesin panen
Agriculture,"Lina ngajak adikna, Dedi, ke sawah. Lina ngajarkeun Dedi cara nginjek padi. Lina ngomong, ""Kita kudu ngarasa syukur ka Tuhan.""",Lina ngajarkeun Dedi pentingna ngalaksanakan sholat,Lina ngajak Dedi ngopi di sawah
Agriculture,Lina hayang ngatanam padi. Lina teu ngahumia basa para tukang tani anu teu kudu ngatanam padi dina bulan kasebut. Lina ngatanam padi dina bulan kasebut. Lina gagal ngatanam padi.,Lina ngajur keur ngajar di bulan anu leuwih cocog,Lina ngeureunan padi jeung teu ngabagi ka tetanggana
Agriculture,Asep damel sawah anyar di tukang. Asep mikir kudu ngagunakeun pestisida pikeun ngusir hama. Asep teu ngarasa perlu ngagunakeun pupuk alami. Asep hasil panénna gedé pisan.,Asep ngarasa bersalah ku sabab ngagunakeun pestisida nu berbahaya,Asep ngajual hasil panénna ka pasar
Agriculture,Deden aya di pasar. Deden ngelihat urang-urang nu ngajual bibit sayuran. Deden mikir bade ngatanam sayuran di pekarangan. Deden teu ngajalankeun rencana éta teu ngalakukeun riset.,Deden ngadamel kesalahan ku sabab teu ngalakukeun riset,Deden ngajual sayuran hasil panénna ka pasar
Agriculture,Deden hayang ngatanam palawija. Deden ngawaskeun sawahna ti dini. Deden ngajak warga lain pikeun ngabantu ngatanam. Deden geus ngagunakeun pupuk kimia.,Deden ngarasa gugur nyaah sawahna,Deden ngarasa bangga alatan panen palawija
Agriculture,Ibu Ratih ngajabat masak nasi tutug oncom. Ibu Ratih ngagem bahan tradisional. Ibu Ratih ngarencang ngasih ka tetangga. Ibu Ratih teu ngambek kana awan,Ibu Ratih dianggep urang lain salaku tokoh penting,Ibu Ratih jadi terkenal di kampung
Agriculture,Asep ngabagi hasil panen ka tetangga. Asep ngalakukeun kana tradisi. Asep teu ngaresepkeun hasil panen ka tetangga. Asep ngarasa senang ngabantu,Tetangga Asep ngarasa hareupeun,Asep jadi lemes
Agriculture,Ani hayang ngajajah sawah. Ani ngarasa bingung. Ani teu ngerti carana. Ani ngarasa takut,Ani ngajajah sawah bareng bapakna,Ani ngalakukeun kana keinginan ka dia
Agriculture,Udin ngarasa girang. Udin ngukur hasil panen. Udin ngarasa lega. Udin teu ngarasa gugur nyaah,Udin ngasihkeun hasil panen ka kulawargana,Udin ngajual hasil panen ka pasar
Agriculture,Tuti ngajabat ngajak masarakat pikeun ngabantu. Tuti ngajabat ngawaskeun sawah. Tuti berharap panen anyar leuwih gedé. Tuti ngarasa seneng,Masarakat ngarasa hareupeun ka Tuti,Tuti jadi pareangan di kampung
Fisheries and Trade,Pak Karta geus ngapung di laut ti subuh. Ia ngumpulkeun hasil laut pikeun dijual di pasar. Hasil lautna hayang pisan. Pak Karta ngajak anak-anakna pikeun ngantarkan hasil laut ka pasar.,Anak-anak Pak Karta ngagambarkeun hasil laut nu dipunjulna ka pasar.,Pak Karta ngasihkeun hasil laut ka anak-anakna.
Fisheries and Trade,"Ibu Rina geus ngasuh lauk di kolamna. Ia geus ngajarin anak-anakna carana ngasuh lauk. Tapi, aya sadaya kolamna nu teu teu bener. Ibu Rina ngajak anak-anakna néangan pangalaman.",Ibu Rina ngajak anak-anakna mikir pikeun ngatasi masalah kolamna.,Ibu Rina ngabarikeun anak-anakna teu kudu ngasuh lauk.
Fisheries and Trade,"Udin geus ngumpulkeun hasil lautna. Ia hayang ngajual hasil lautna di pasar. Di pasar, Udin ngadamel harga nu leuwih mahal. Tapi teu aya nu meuli hasil lautna.",Udin ngurangan harga hasil lautna supaya bisa dibeli.,Udin ngambek bari di pasar.
Fisheries and Trade,Lia teu resep ikan. Tapi Lia resep jajanan pasar. Lia ngajak nenekna keur masakeun jajanan pasar pikeun dijual. Lia ngajak nenekna pikeun ngadoakan jajanan pasar nu bakal dijual.,Nenek Lia ngajak Lia mun ngadoakan jajanan pasar nu bakal dijual.,Lia ngadoakan jajanan pasar nu bakal dijual supaya laris manis.
Fisheries and Trade,,Euis bisa ngumpelan duit cukup pikeun ngarebut kapal anyar,"Euis teu jadi jualan ikan, malah milih jadi guru."
Fisheries and Trade,,Anak-anakna Pak Budi hayang jadi nelayan safar,Anak-anakna Pak Budi milih jadi pengusaha di kota
Fisheries and Trade,,Olahan ikan Sasa laris di pasar.,"Sasa teu jadi jualan olahan ikan, malah milih jadi guru."
Fisheries and Trade,,Anak-anakna Ibu Susi tiasa ngolah ikan sacara tradisional,Anak-anakna Ibu Susi teu hayang ngolah ikan.
Fisheries and Trade,,Iis tiasa ngurus tambak sareng aya.,Iis teu hayang ngurus tambak.
Fisheries and Trade,Pak Budi ngabuka usaha tambak lele. Pak Budi ngarasa senang sanggeus hasil panen lele mungkina leuwih gedé ti hasil panen saminggu ka tukang tambal ban. Pak Budi ngaresepkeun hasil panen lele ka para pedagang di pasar. Pak Budi ngaresepkeun harga lele nu teu mahal.,Pak Budi digdaya ku sareng para pedagang dina pasar,Pak Budi teu jadi ngajual lele
Fisheries and Trade,Ibu Ratih ngajual ikan asin di pasar. Ibu Ratih ngagunakeun wadah tradisional pikeun ngajual ikan asin. Ibu Ratih geus ngajual ikan asin ti ti leuleutik. Ibu Ratih teu pernah ngarasa lelah ngajual ikan asin.,Ibu Ratih ngajalukkeun doa pikeun usaha barokah,Ibu Ratih ngunduran diri jadi pangjual ikan asin
Fisheries and Trade,Asep ngabagi hasil panen ikan kana tetangga. Asep ngabagi hasil panen ikan ka para tetangga nu teu mampu. Asep ngarasa senang bisa ngabantu tetangganya. Asep ngajak para tetangga pikeun ngadamel gotong royong.,Asep ngajak para tetangga pikeun ngadamel gotong royong ngaborong tambak,Asep geus teu ngabagi hasil panen ikan ka tetangga
Fisheries and Trade,"Dina bulan Ramadhan, Pak Dedi teu jajan di pasar. Pak Dedi ngajual hasil panen ikan di pasar. Pak Dedi ngarasa senang sanggeus hasil jualan ikanna leuwih gedé ti bulan-bulan séjénna. Pak Dedi ngagunakeun hasil jualan pikeun sajadah barudak.",Pak Dedi ngabagi hasil jualan ka fakir miskin,Pak Dedi meuli baju anyar pikeun diri
Fisheries and Trade,Udin geus ngawulan di laut ti subuh. Udin ngabagi hasil tangkapan ikan ka ayana. Udin ngarasa haru sanggeus ayana ngasih upah tambahan. Udin ngajak ayana pikeun ngalieung di laut.,Udin ngajak ayana pikeun ngalieung di laut sabada Salat Maghrib,Udin teu ngarasa lelah ngawulan di laut
Art,"Dina bulan Ramadhan, Nana geus ngalaman make seni kaligrafi pikeun nghias masjid. Dina nu harita, Nana ngarasa susah pikeun nulis kaligrafi. Nana ngarasa teu percaya diri kana hasil karyanana.",Nana geus teu ukur ngalaman kaligrafi,Nana teu bisa nghatta ka masjid
Art,Raka geus ngapunten teu bisa ngasah kecap basa Sunda saluyu budaya. Raka liat vidéo musik Sunda pikeun ngawaspadakeun kecap basa Sunda. Raka ngarasa seru jeung musik Sunda.,Raka jadi ngagumkeun musik Sunda,Raka teu ngarasa suka
Art,Lintang barudak teu suka ukur ngagambar. Ibu Lintang ngajakeun Lintang pikeun ngagambar wayang kulit. Ibu Lintang ngajelaskeun carana ngagambar wayang kulit.,Lintang jadi gemar ngagambar wayang kulit,Lintang ngalukis wayang kulit di tembok
Art,"Di acara ngarakap, Dina ngagambar lukisan kana kain batik. Dina ngagambar gambar alam nu aya di kampungna. Dina ngagambar ku warna-warna nu cerah.",Lukisan Dina di pajang di acara ngarakap,Dina jual lukisanna ka tukang batik
Art,Ajeng resep ngajaban musik tradisional Sunda. Ajeng ngajaban musik Sunda di acara adat kawinan. Ajeng ngajaban musik Sunda bareng jeung koroma.,Ajeng ngarahayat ka koroma,Ajeng teu bisa ngajaban musik Sunda
Art,Asep resep ngajugar kecapi. Asep hayang ngamatoeun musik tradisional Sunda. Asep ngalatih diri ka guru kecapi di kampungna. Asep ngagunakeun kecapi taneuh keur ngamatoeun musik Sunda.,Asep ngadirisakeun musik tradisional Sunda di acara-acara adat.,Asep teu bisa ngamatoeun kecapi.
Art,Nenek Udin resep ngagambar wayang golek. Nenek Udin ngagambar wayang golek dina kulit kerbau. Nenek Udin ngagambar wayang golek nu ngagambarkeun tokoh-tokoh wayang favoritna. Nenek Udin ngasihkeun wayang golekna ka cucuna.,Cucuna hayang ngalestarikan seni wayang golek.,Wayang golekna teu aya nu minat.
Art,"Di kampungna, aya acara resepsi pernikahan. Di acara ieu, para tamu dihibur ku seni jaipongan. Para penari jaipongan ngagunakeun baju adat Sunda nu indah. Para tamu gembira nari jeung para penari.",Acara resepsi pernikahan jadi meriah.,Para tamu teu suka seni jaipongan.
Art,"Dina acara ngarayaan HUT kemerdekaan, anak-anak di kampungna ngalaksanakeun pementasan wayang golek. Anak-anak ngagambarkeun tokoh-tokoh wayang golek nu penting dina sejarah. Anak-anak ngagunakeun basa Sunda dina pementasan.",Pementasan wayang golek ngajuga semangat nasionalisme.,Anak-anak teu bisa ngagambarkeun wayang golek.
Art,"Nenek Imas ahli ngabuat kecap. Kecap buatan Nenek Imas leuwih raos dibanding kecap pabrik. Nenek Imas ngajuarkeun resep kecapna ka cucuna, Dewi. Dewi ngagunakeun resep ieu pikeun jualan kecap.",Kecap Dewi laris manis,Dewi teu resep ngabuat kecap
Art,"Di Kampung Ciamis, aya sayembara Nyanyian Sunda. Para peserta kudu nganyanyi lagu tradisional Sunda. Ujang teu pede pikeun ikut sayembara ieu. Tapi, Ujang ngagonggolakkeun diri pikeun nyoba.",Ujang menang sayembara,Ujang teu percaya diri
Art,"Dina acara pernikahan, Rian ngarekam momen-momen penting. Rian ngagunakeun kamera pikeun ngabadikeun. Rian ngarasa seneng bisa ngabadikeun momen bahagia.",Rian ngasihkeun hasil rekaman kana pasangan nu nikah,Rian jual hasil rekaman ka pasangan nu nikah
Art,"Dina waktu luangna, Rini sering majeunuk di taman. Di taman, aya tempat khusus pikeun ngajenengan seni lukis. Rini geus ngajeni lukisan sejak kénéh budak.",Rini ngeusian buku sketsa dengan gambar-gambar indah,Rini ngajual lukisan-lukisanana di taman
Traditional Games,Reza hayang ngajak Ade maén engklek. Ade teu ngarasa hayang maén engklek. Reza ngajak Ade maén engklek di lapangan kampung. Ade ngarasa teu betah maén engklek di lapangan kampung.,Reza ngajak Ade maén engklek di lapangan kampung,Ade ngasahkeun Ade maén engklek.
Traditional Games,Dita hayang maén congklak. Dita ngajak Icha maén congklak. Icha teu ngarasa hayang. Icha ngusulkeun pikeun maén gobak sodor.,Icha jeung Dita maén gobak sodor,Dita teu ngarasa hayang maén gobak sodor
Traditional Games,Asep ingin maén layangan di sawah. Asep ngajak Dadang pikeun maén layangan. Dadang teu ngarasa hayang maén layangan. Dadang ngusulkeun maén sepak bola di lapangan kampung.,Asep jeung Dadang maén sepak bola di lapangan kampung.,Asep ngajak Dadang maén layangan di sawah.
Traditional Games,Dina asyik maén ular tangga jeung Lina. Dina ngarasa senang nalika bisa ngéléwatkeun tangga. Lina ngarasa sedih nalika dina ngéléwatkeun dia. Dina ngajak Lina pikeun maén deui.,Dina jeung Lina maén deui ular tangga,Lina teu hayang maén deui ular tangga.
Traditional Games,Asep jeung kawan-kawanna ngajalankeun konéng di lapangan. Asep nyoba ngatur konéngna bari ngalawan urut. Asep ngarasa bangga alatan konéngna paling cepet. Konéng Asep ngalawan urut nu poho.,Asep ngarasa senang,Asep ngambek
Traditional Games,"Dina waktu senggang, Udin teu meunang ngalakukeun hal-hal anu seru. Udin nelah ngalakukeun hal-hal anu biasa dilakukeun ku budak-budak séna. Udin ngarengsekeun nanaon anu bisa dilakukeun pikeun ngusir rasa bosan. Udin ningali anak-anak séna ngadamel layangan.",Udin ngajabalkeun budak-budak séna pikeun ngajelaskeun cara ngadamel layangan.,Udin meuli layangan di toko.
Traditional Games,Anya geus lila teu mecengekan sepedaan. Anya ngarasa kangen maén sepedaan jeung kawan-kawanna di jalan pasir. Anya ngajak kawan-kawanna pikeun maén sepedaan di lapangan. Anya jeung kawan-kawanna ngagugupiur sepedaan di lapangan.,Anya jeung kawan-kawanna ngalakukeun lomba sepedaan.,Anya ngajak kawan-kawanna pikeun balik ka imah.
Traditional Games,"Dina waktu luang, Kiki jeung Nana suka main congklak di imahnya.  Kiki geus jadi juara di sakola waktu main congklak. Nana resep ngalahkeun Kiki. Nana nyoba strategi anyar.",Nana bisa ngalahkeun Kiki sanggeus laksa kali maca strategi anyarna,Kiki jeung Nana putus kawan jalma
Traditional Games,Udin geus teu lila pindah ka kampung ti kota.  Udin teu kenal kabeh permainan tradisional di kampung.  Anjeunna mah nyoba-nyoba.,Udin diajar ku kawan-kawan barudakna ngitung di permainan engklek,Udin teu suka ngamanten di kampung
Traditional Games,"Dina waktu sore, anak-anak kampung geus kumpul di lapangan terbuka.   Maranéhna baris ngadadak lomba panjat pinang.   Si Asep ngadeukeutan pinang, tapi teu bisa nepi kana puncak.","Si Asep teu ngasih arsah, terus nyoba nepi kana puncak pinang",Si Asep ngeureuyan pinangna
Traditional Games,"Dina hari minggu, Roni jeung kawan-kawanna ngajak maén petak umpet di sawah. Roni jadi urang nu ngitung. Roni ngitung nepi angka seratus, tapi teu bisa nempo kawan-kawanna.","Kawan-kawan Roni nembongkeun diri, gembira karena teu ketemu",Roni nginum es teh di warung
Daily Activities,Anisa hayang mikul ngarang teh di imahna. Anisa ngumpulkeun daun teh nu geulis. Anisa ngadamel teh panas jeung gula batu.,Anisa nginum teh bareng keluarga sakaligus ngobrol,Anisa jual teh nu geulis ka tetangga
Daily Activities,Asep teu bisa nepi ka kantor alatan hujan deras. Asep teu boga payung. Asep ngawangun atap tina daun pisang,Asep bisa nepi ka kantor meskipun teu betah,Asep dijemput ku supir kantor
Daily Activities,Ibu Rini hayang ngajak anak-anakna ke pasar. Ibu Rini mikaresep jajanan pasar. Ibu Rini ngajak anak-anakna ngadamel jajanan.,Anak-anak Rini senang ngebantu ibu ngadamel jajanan,Ibu Rini ngajak anak-anakna ngebasuh piring
Daily Activities,Bapak Rudi aya di Pasar Baru. Bapak Rudi hayang néangan kain batik. Bapak Rudi nanya-nanya ka para pedagang.,Bapak Rudi nemu kain batik nu leuwih murah,Bapak Rudi pulang tanpa nemu kain batik
Daily Activities,Dinda hayang ngajak teman-temanna ke taman bermain. Dinda ngajak teman-temanna ke taman kota. Dinda ngajak ngélét-ngélét di taman bermain.,Teman-teman Dinda senang bisa ngélét-ngélét,Dinda teu diajak ke taman bermain
Daily Activities,"Anjing imah Nana, anu ngaranna Coco, teu teu suka ka cai. Nana hayang mandikeun Coco ku lantaran Coco ngalimpah-alimpah kaler. Nana nyoba ngasih Coco sabun khusus anjing. Coco ngagirang-girang",Nana ngasih Coco mainan favoritna sangkan Coco teu ngagirang-girang,Coco langsung bersih
Daily Activities,"Ibu suka ngaleungitkeun baju di pager. Ibu percaya baju nu dijemur di pager leuwih cepet kering. Ibu oge percaya baju nu dijemur di pager leuwih harum. Tapi, ayeuna aya awan tutupan di langit.",Ibu ngagantungkeun baju di dalem imah,Ibu teu ngaleungitkeun baju
Daily Activities,Anya keur ngajaga kakek anu teu bisa jalan. Anya nyadiakeun kakek makanan jeung minuman. Anya ogé ngebacakeun basa keur kakek.,Anya ngaku ka kakek yén anjeunna ngasih kakek rasa dicintai.,Anya ngomong ka kakek yén anjeunna hayang jadi dokter
Daily Activities,Ibu aya di dapur lagi masak nasi goreng. Ibu tuluy nyebutkeun ka anakna kanggo ngasupkeun bahan-bahan. Ibu ngajelaskeun resep nasi goreng ka anakna. Anakna ngauruk bahan-bahanna.,Ibu ngajelaskeun ka anakna cara nyusun bahan-bahanna,Ibu langsung masak nasi goreng tanpa bantuan anakna
Daily Activities,Ayah teu bisa maju di jalanan. Ayah ngadamel mobilna teu bisa jalan. Ayah ngecek ban mobilna. Ayah ngecek mesin mobilna.,Ayah ngecek bensin mobilna,Ayah ngajak ibu keur jalan kaki.
Daily Activities,Asep suka ngalakukeun olahraga sore. Asep geus langganan di lapangan bola. Asep teu suka olahraga di imah. Asep ngarasa leuwih semangat olahraga bareng katinggal.,Asep suka olahraga tim.,Asep teu suke olahraga.
Daily Activities,Ibu geus ngamparkeun baju nu gembir. Ibu ngeunaan baju nu gembir. Ibu mikir baju éta teu bisa dipaké deui. Ibu ngaburikeun baju nu gembir.,Ibu ngabuang baju nu gembir.,Ibu ngajual baju nu gembir.
Daily Activities,Tatang suka ngumpulkeun wayang golek. Tatang ng utilization baju. Tatang ngumpulkeun wayang golek ti waktu keur janten anak kecik. Tatang ngarasa bahagia ngumpulkeun wayang golek.,Tatang ngumpulkeun wayang golek salaku hobi.,Tatang ngumpulkeun wayang golek pikeun dijual.
Daily Activities,Dina geus siap pikeun pergi ka sekolah. Dina ngeset tasna. Dina ngecek buku-buku nu kudu dibéréngkeun. Dina ngaluar ka sakola.,Dina ngalaksanakeun tanggung jawabna salaku siswa.,Dina teu sekolah.
Daily Activities,Edo ngajak Dina pikeun nongkrong di cafe. Edo ngajak Dina kanggo ngobrol sarta nginum kopi. Dina teu yakin mau ngagubalan ajakan Edo. Dina mikir aya hal penting nu kudu dilakukeun di rumah.,Dina milih pikeun ngutamakan tanggung jawabna di rumah.,Dina langsung ngagubalan ajakan Edo.
Socio-religious aspect of life,Dinda nyaéta tiasa ngajabat doa. Dinda sering ngadoakeun doa pikeun kahirupan anjeunna. Dinda percaya doa bisa nyieun kahirupan leuwih hadé. Dinda teu geus nikah saminggu.,Dinda teu percaya ka hubungan,Dinda nikah
Socio-religious aspect of life,Raka geus ngalaksanakeun tradisi slametan dina hari lahirna. Raka ngundang sakabéh anggota kulawarga jeung tetangga. Raka ngabagi-bagikeun jajanan pikeun sakabéh tamu. Raka ngarasa hareup ka Allah.,Raka teu percaya ka tak superstition,Raka ngabogaan henteu sedeng
Socio-religious aspect of life,Asep geus ngalaksanakeun puasa Ramadhan. Asep teu ngamum cai jeung kadah ti subuh nepi ka waktu buka. Asep ngalakukeun puasa pikeun ngarasa deukeut ka Allah. Asep teu bisa kontrol emosi,Asep ngarengsekeun puasa,Asep teu ngarasa lapar
Socio-religious aspect of life,Tiara geus ngajalankeun pola hirup sehat. Tiara rutin olah raga sareng ngonsumsi makanan sehat. Tiara percaya pola hirup sehat bisa ngajaga kesehatan badan. Tiara geus teu sareng teman.,Tiara teu geus ngalaksanakeun pola hirup sehat,Tiara geus langsing
Socio-religious aspect of life,"Ibu Ratih nyangka gigi Asep geus ngaluar. Tapi, gigi Asep teu meulah. Ibu Ratih mimiti khawatir. Ibu Ratih ngajak Asep ka tukang gigi pikeun dicek.","Dokter gigi ngeunaan yén gigi Asep masih geulis, tapi perlu dijaga kabeh",Ibu Ratih ngerasa lega teh
Socio-religious aspect of life,"Dina waktu subuh, Vera ngarasa lemes. Vera geus teu bisa ngalakukeun sholat subuh. Vera ngarasa teu betah. Vera ngaduga anjeunna sakit.",Vera ngalakukeun doa kanggo kabebenahan,Vera langsung nginum obat
Socio-religious aspect of life,Pak Budi hayang ngawajibkeun kénéh anak-anakna ngajengan di bulan Ramadhan. Anak-anakna ngarasa susah ngajengan. Pak Budi ngarasa bingung.,Pak Budi ngajelaskan pentingna ngajengan ka anak-anakna,Pak Budi ngapaksa anak-anakna ngajengan
Socio-religious aspect of life,Rina ngarasa teu betah ku sabab nyeri haid. Rina teu ngarasa kuat pikeun ngelakakeun aktifitas sapopoen. Rina mikir kudu nginum obat.,Rina nginum ramuan tradisional anu dijieun ku indungna,Rina nginum obat kimia
Socio-religious aspect of life,Ayah ngasihkeun uang pesangon ka Ibu. Ibu gembira pisan. Ibu langsung mikir pikeun ngabagi uang pesangon ka kulawarga. Ibu ngarasa bahagia.,Ayah ngasihkeun uang pesangon ka Ibu sabab Ayah nembong hasil iuran pensiun.,Ayah ngasihkeun uang pesangon ka Ibu sabab Ayah geus di PHK.
Socio-religious aspect of life,Imah Ibu Ratih geus dihias. Tamu-tamu geus datang. Ibu Ratih geus siap pikeun ngadamel bubur ayam. Anjeunna ngarasa senang.,Ibu Ratih geus nyiapkeun upacara selamatan.,Ibu Ratih hayang ngajak tamu-tamu nonton televisi.
Socio-religious aspect of life,Udin resep pisan ngumpulkeun daun kemangi di taman. Anjeunna nyimpen daun kemangi di wadah. Udin bakal ngagunakeun daun kemangi pikeun ngobati batuk.,Ibun Udin ngajarkeun Udin carana ngolah daun kemangi.,Udin ngasih daun kemangi ka anjing.
Socio-religious aspect of life,Lintang geus siap pikeun ngarit. Anjeunna ngumpulkeun peralatan. Lintang ngajak Asep pikeun ngarit bareng di sawah.,Lintang ngukur hasil panen.,Lintang ngajak Asep ke pasar.
Socio-religious aspect of life,Ibu Ani geus ngumpukan bahan-bahan pikeun ngadamel jamu. Anjeunna ngagunakeun bahan-bahan alami. Ibu Ani percaya jamu bisa ngabantu kesehatan.,Ibu Ani ngabagi jamu ka tetangga.,Ibu Ani ngajual jamu di pasar.
Socio-religious aspect of life,Koko resep pisan ngalukut ka masjid. Anjeunna geus ngarasa teu tenang. Koko hayang ngalakukeun sholat sunnah.,Koko ngarasa tenang lan damai.,Koko ketemu ka saurang kageulis di masjid.
Socio-religious aspect of life,Anya resep pisan ngajak Tini ngawaskeun sawah. Anjeunna ngaresepkeun para dedemit pikeun teu ngerusakeun tanaman.,Anya ngajelaskeun ka Tini pentingna ngajaga alam.,Anya ngasih hadiah ka Tini.
Food,Asep ngumpul di bale bale bareng sareng keur sa fraternity. Asep ngasih jajan surabi pikeun ka sa fraternity. Asep ngajak keur sa fraternity pikeun ngadamel kumpulna leuwih seru.,Keur sa fraternity nariang gembira.,Asep teu ngasih jajan surabi.
Food,Ibu nyadiakeun bubur ayam pikeun sarapan.  Ibu ngajak kulawargana pikeun sarapan bareng. Ayah teu bisa sarapan bareng ku sabab geus rék ka kantor. Ibu teu ngaluarkeun rasa kecewa.,Ibu ngerti tanggung jawab ayah.,Ibu ngambek ka ayah.
Food,"Dina acara ngaraksaeun, Udin ngajak saoahamun nyobakeun jajanan tradisional. Udin ngajelaskan asal-usul sareng cara ngadamel jajanan ieu. Saohamun gembira bisa nyobakeun jajanan anyar.",Saohamun ngajumpakeun budaya Sunda.,Udin teu ngajelaskan asal-usul jajanan ieu.
Food,Dayu marasa lapar ku sabab geus teu dahar ti ageung. Dayu ngaliwat ka warung teu jauh ti imah. Dayu pesen nasi timbel komplit. Dayu ngagatel naon nu aya dina nasi timbel komplit.,Dayu ngarasa kenyang ku nasi timbel komplit.,Dayu teu ngarasa lapar.
Food,Rara resep kana kolak pisang. Rara geus lila teu nginum kolak pisang. Ibu ngajak Rara pikeun nginum kolak pisang nu dijieun ku nenek. Rara ngagira kolak pisangna nenek paling ences.,Rara langsung nginum kolak pisangna nenek.,Rara teu resep nginum kolak pisang.
Food,"Iman nanya kana ibunya, ""Ibu, kenapa nasi uduk dibungkus daun pisang?"". Ibunya jawab, ""Aya rasa khasna, Iman. Daun pisang ngawengku aroma nasi uduk, jadi leuwih harum."" Iman ngarasa penasaran.",Iman ngalakukeun nasi uduk dina daun pisang.,Iman teu ngarti kenapa nasi uduk dibungkus daun pisang.
Food,"Asep ngaku ka kakek, ""Kakek, ayeuna aya jajanan pasar nu teu kahaja di kampung kita."" Kakek ngagurak, ""Ah, jajanan pasar aya rupa-rupa. Tapi, jajanan pasar tradisional teu bakal ilang."" Asep ngaresep jajanan pasar tradisional.",Asep ngajak kakek ngadamel jajanan pasar tradisional.,Asep teu ngerti jajanan pasar tradisional.
Food,"Dina acara pernikahan, semua tamu dilayani makanan Sunda. Aya nasi timbel, ayam goreng, sayur asem, pepes ikan, jeung sambal. Dina acara pernikahan, urang Sunda selalu ngadamel makanan tradisional.",Tamu ngarasa senang ngarasa rasa makanan Sunda.,Tamu teu resep kana makanan Sunda.
Food,"Ibu ngajarkeun Dinda cara ngaganti daun pisang kanggo ngabakul nasi. Ibu ngomong, ""Ngaharti kana alam di dieu penting, Dinda. Kita kudu ngarasa bersyukur."" Dinda ngarasa senang ngalakukeun hal kasebut.",Dinda ngarasa bangga ngaganti daun pisang kanggo ngabakul nasi.,Dinda teu ngerti carana ngaganti daun pisang kanggo ngabakul nasi.
Food,Adi nginget-nginget rasa nasi liwet nu dijieun indungna. Adi ngarasa kangen kana rasa nasi liwet nu dicampur jeung lauk pauk favoritna. Adi ngajak ibunya pikeun ngadamel nasi liwet bareng-bareng.,Adi jeung ibunya ngadamel nasi liwet bareng-bareng.,Adi teu ngarasa kangen kana nasi liwet.
Food,Ayaeun ngadéngé cerita ti kakekna ngeunaan kue balok. Kakekna ngasih tahu yén kue balok mangrupa makanan tradisional Sunda nu dijieun tina tepung ketan. Ayaeun hayang nyobain kue balok tapi teu mikanyaah ka mana beli. Ayaeun ngajak ibu kanggo nyieun kue balok bareng-bareng di imah.,Ayaeun jeung ibu bareng-bareng nyieun kue balok,Ayaeun teu jadi nyobain kue balok
Food,Ineu geus ngarasa lapar nalika balik ti sakola. Ineu ngeliat aya mangga di meja makan. Ineu langsung ngajak adikna pikeun ngabagi mangga. Adikna ngadéngé mangga sareng ngomong yén mangga éta pikeun tamu.,Ineu ngajarkeun adikna pikeun teu ngabagi barang nu teu diwenangkeun,Ineu jeung adikna bareng-bareng ngamanggang mangga
Food,"Kiki resep ngajak kawan-kawanna pikeun ngaronjat di taman. Kiki ngabawa bekal makanan jeung minuman. Kiki ngabawa nasi timbel, ayam goreng, jeung es cendol. Kiki ngajak kawan-kawanna pikeun ngajak arak sareng nginum es cendol.",Kiki jeung kawan-kawanna ngaronjat sambil nginuman es cendol,Kiki teu ngabawa bekal pikeun kawan-kawanna
Food,"Asep resep ngagelar acara arisan di imahna. Asep ngundang para tetangga jeung kulawarga. Asep nyiapakan jajanan pasar jeung minuman tradisional. Asep nyiapkeun bubur ayam, kue pukis, jeung wedang jahe.",Para tamu arisan ngarasa senang jeung nikmat,Asep teu bisa nglengkepan acara arisan
Food,"Lina resep ngeunaan buah-buahan lokal Sunda. Lina ngadamel presentasi ngeunaan buah mangga, rambutan, jeung salak. Lina ngajelaskeun ciri-ciri jeung manfaat buah-buahan éta. Lina ngasih contoh resep olahan buah-buahan.",Lina ngajarkan kawan-kawanna ngeunaan keanekaragaman buah lokal Sunda,Lina teu ngajelaskeun ciri-ciri buah-buahan
Wedding,"Lina gembira lantaran hari ini hari pernikahan adiknya, Nita. Nita bakal dikawinkan dengan pemuda tampan dan baik hati bernama Kemal. Lina berharap pernikahan adiknya berjalan lancar dan penuh kebahagiaan. Lina menyiapkan baju kebaya merah dan emas yang diwariskan dari neneknya untuk dikenakan di hari bahagia adiknya.",Lina membantu Nita mengenakan kebaya dan memberikan doa terbaik untuk adiknya.,Lina iri melihat Nita yang akan menikah dan merasa hidupnya belum menemukan jodoh.
