topic,premise,correct_ending,incorrect_ending
Agriculture,"Sri lan Sari iku sedulur sing arep nandur jagung. Sri wis tau nandur saka wong tuwane. Sari, sing luwih tua, pengin nandur bareng. Sajrone, Sari ora tau nandur lan nggandulake Sri.",Sri ngajarake Sari nandur jagung.,Sri ora gelem nandur maneh.
Agriculture,"Bayu lan Bima iku sedulur sing arep nandur tebu. Bayu wis tau nandur saka wong tuwane. Bima, sing luwih tua, pengin nandur bareng. Sajrone, Bima ora tau nandur lan nggandulake Bayu.",Bayu ngajarake Bima nandur tebu.,Bayu ora gelem nandur maneh.
Agriculture,"""Lho, kok arep tanam jagung maning? Bukane wingi tanemanmu gagal panen?"" tanyaku heran nalika ngeliat Pak Slamet nggarap ladange. ""Iya, tapi aku ora bakal nyerah. Aku kudu coba maning, ben bisa dadi petani sukses,"" jawab Pak Slamet semangat. ""Tapi, Pak, kudu sabar lan ora putus asa. Mungkin perlu ganti tanaman,"" saranku.","""Aku duwe keyakinan, nek aku iso dadi petani sukses.""","""Aku ora duwe pilihan liyane, nek ora nggarap jagung maning."""
Agriculture,"""Neng, iki opo?"" tanyaku kaget nalika ngeliat bunga-bunga ing bak ing teras. ""Bunga-bunga kuwi dadi kenang-kenangan karo bapakku,"" jawabku. ""Bapakmu ngerti nek kowe arep tanam bunga-bunga kuwi?"" tanyane. ""Ora, tapi aku yakin bapakku bakal seneng,"" jawabku yakin.","""Bapakku seneng banget nang bunga, lan aku pengen ngingetake kenangan karo bapak.""","""Aku ora duwe pilihan liyane, nek ora nggarap bunga-bunga kuwi."""
Agriculture,"""Mas, kok arep tanam padi ing sawah kuwi? Bukane ing kono rawan banjir?"" tanyaku heran nalika ngeliat Mas Joko nggarap sawahnya. ""Iya, tapi aku kudu coba. Aku pengen buktiake nek aku iso nggarap sawah kuwi,"" jawab Mas Joko. ""Tapi, Mas, kudu ati-ati. Mungkin perlu cari lokasi liyane,"" saranku.","""Aku kudu coba lan ora bakal nyerah, ben bisa dadi petani sukses.""","""Aku ora duwe pilihan liyane, nek ora nggarap sawah kuwi."""
Agriculture,Sinta pengin nyoba nandur padi ing kebon. Sinta ora tau carane nandur padi. Sinta minta bantuan karo tetanggane. Sinta seneng banget pas panen.,Sinta matur suwun marang tetanggane.,Sinta ora tau matur suwun.
Agriculture,Bayu dadi petani sing sukses. Bayu arep ngajak wong desane nandur jagung. Bayu ngajak musyawarah karo wong desane. Warga desane ora setujuan.,Bayu ngerti kudu ngrespek keputusan warga.,Bayu ora ngalah.
Agriculture,Rara dadi mahasiswa pertanian. Rara kudu magang ing desa. Rara ora tau carane nandur. Rara dadi guru luhur ing desa.,Rara ngajar wong desane nandur.,Rara ora tau nandur.
Agriculture,"""Sapa sing wes nggarap sawah kita, Pak?"" tanyane Joko marang bapake. Bapake, Pak Slamet, iku petani sing getih getah nggarap sawah. ""Wes rampung, Joko. Saiki waktune tanam padi,"" jawabe bapake. Joko seneng, dheweke pengin nuntun bapake nggarap sawah.","Joko lan bapake bareng-bareng nggarap sawah, nindakake tradisi nggarap sawah ing desane.","Joko ora gelem nuntun, dheweke malah main game."
Agriculture,"Ning rumiyin ing sawah, Mbak Ratih weruh segerombolan anak ingkang nggarap sawah. ""Lho, sapa kowe? Kok nggarap sawehe Pak Lurah?"" tanyane. ""Kami anak-anak ingkang pengin nuntun nggarap sawah, Mbak,"" jawabe wong cilik. Mbak Ratih ngerti lan ngajeni wong cilik nggarap sawah.",Mbak Ratih ngajarake tradisi lan cara nggarap sawah sing bener.,Mbak Ratih ora ngerti lan malah nglarani wong cilik.
Agriculture,"""Kapan panen, Pak?"" tanyane Mas Budi marang Pak Tani. Pak Tani iku petani sing getih getah nggarap sawehe. ""Besuk, Mas. Saiki waktune nyiapin upakara panen,"" jawabe Pak Tani. Mas Budi seneng lan pengin nuntun upacara panen.","Mas Budi nuntun upacara panen, ngelakoni tradisi lan ritual sing bener.","Mas Budi ora nuntun, dheweke malah turu."
Agriculture,"""Mbak, kowe wis tau nyetakno sawah ta?"" tanyane Mas Joko marang adunge, Ratih. ""Lho, kowe ora tau to, Mas? Aku wis nyetakno saka minggu wingi,"" jawahe Ratih. Mas Joko nggakjupuk ing adunge, ""Lha, kok aku ora tau. Kowe ora ngomonge."" Ratih ngguyu, ""Aku kersa ngomonge, tapi kowe ora ana ing omah.""","Mas Joko kaget, soale Ratih wis nyetakno saka minggu wingi.","Mas Joko nggakjupuk, ""Lha, kok aku ora tau. Kowe ora ngomonge, Ratih."""
Agriculture,"""Pak, kapan kita bakal tanam padi lagi?"" tanyane Budi marang bapake. ""Kita bakal tanam pas musim tanam tiba, nak,"" jawa bapake. ""Tapi, Pak, kapan musim tanamnya?"" tanyane Budi. Bapake nggakjupuk, ""Kowe ora tau to, musim tanam pas musim ujan.""","Budi seneng, soale musim tanam bakal tiba.","""Lho, kowe ora tau to, musim tanam pas musim kemarau,"" jawa bapake."
Agriculture,"""Mbak, aku pengen bantu tanam bunga ing pekarangan,"" candhane Dina marang adunge, Sinta. ""Boleh, tapi ingat, kita harus tanam dengan rapi,"" jawa Sinta. Dina lan Sinta mulai tanam bunga. Dina ora rapi tanamane, lan Sinta nggakjupuk.","Dina lan Sinta ora ngerti, soale tanamane ora rapi.","Dina lan Sinta seneng, soale pekarangan wis kinclong."
Agriculture,Joko lan Sinta arep nandur padi ing sawah. Sinta ngajak Joko ngobrol nang tengah sawah. Sinta crita yen arep nglakoni tradisi sedekah bumi. Joko lan Sinta nglakoni tradisi sedekah bumi saka wong tuwane.,"Sinta seneng karo tradisi sedekah bumi, yen nglakoni arep ora lali.","Joko lan Sinta ora ngerti tradisi sedekah bumi, padahal wong tuwane wis nglakoni."
Agriculture,Tono lan Tini arep nandur jagung. Tono ngajak Tini ngobrol nang tengah sawah. Tono crita yen arep nglakoni ritual ngarak umbul-umbul. Tono lan Tini nglakoni ritual ngarak umbul-umbul saka wong tuwane.,"Tono lan Tini bangga karo tradisi jawa, yen nglakoni arep ora lali.","Tono lan Tini ora ngerti ritual ngarak umbul-umbul, padahal wong tuwane wis nglakoni."
Agriculture,Jaka lan Nimas arep nandur ketela. Jaka ngajak Nimas ngobrol nang tengah sawah. Jaka crita yen arep nglakoni upacara mitoni. Jaka lan Nimas nglakoni upacara mitoni saka wong tuwane.,"Jaka lan Nimas seneng karo tradisi mitoni, yen nglakoni arep ora lali.","Jaka lan Nimas ora ngerti upacara mitoni, padahal wong tuwane wis nglakoni."
Agriculture,"Joko lan Rini padha njaga sawah. Sawah iku warisan sedulure. Saking padha njagane, wonten misuh misuh. Rini ngamuk lan ngancani bakal njual sawehe.",Joko lan Rini padha ngerti kudu padha ngalah.,Rini ngancani bakal njual sawehe yen Joko ora gelem ngalah.
Agriculture,Pak Lurah ngajak warga nggarap sawah. Sawah iku bakal dadi sumber pangan warga. Warga padha semangat. Sawah iku bakal dadi sumber pangan warga.,Warga padha nggarap sawah lan ngerti pentingnya gotong royong.,"Pak Lurang ngajak warga nggarap sawah, tapi ora ana sing nindakake."
Agriculture,"Tono lan kanca-kancane padha njaga kebon. Kebon iku warisan sedulure. Saking padha njagane, wonten sing ora ngerti carane. Tono ngajari kanca-kancane.",Kanca-kancane Tono ngerti carane njaga kebon.,"Tono ngajari kanca-kancane, tapi kanca-kancane ora gelem ngerti."
Agriculture,Joko lan Rini pengin nandur padi ing sawah. Sawehe wis disiapake. Wong-wong desa padha bantu. Panenan padine sukses.,Joko lan Rini suwun karo wong-wong desa.,Panenan padine ora sukses.
Agriculture,Sela duwe kebon sing luas. Dheweke pengin nandur aneka buah. Sela minta bantuan wong tuwane. Kebone diolah lan disiapake. Sela ora sabar pengin lihat hasil panenan.,Sela seneng lan bangga karo kebone.,Sela ora duwe wong tuwane.
Agriculture,Pak Lurah ngajak wong-wong desa nandur pohon ing alun-alun. Wong-wong desa padha semangat. Pohon-pohon sing dipilih yaiku pohon trembesi. Acara nandur pohon diiringi karo gamelan.,Alun-alun desa saiki adem lan ayem.,Alun-alun desa ora diiringi gamelan.
Agriculture,Siska arep njajal tanam jagung ing pekarangan omah. Siska wis ngundhuh wong tuwa kanggo njupuk benih. Siska njupuk benih lan nggodhonge. Siska ora tau njupuk benih sing bener.,Siska njaluk tulung marang wong tuwa kanggo njupuk benih sing bener.,Siska nggodhonge benih sing salah lan ora tau njupuk maneh.
Agriculture,Bayu njaluk tulung marang wong tuwa kanggo nguripke sawah. Bayu wis njupuk benih lan wis nggodhonge. Bayu ora tau nunggu musim tanam. Bayu nggodhonge benih ing musim kemarau.,Bayu nunggu musim ujan kanggo nggodhonge benih.,Bayu nggodhonge benih lan ora tau nunggu musim tanam.
Agriculture,Ratih arep njupuk hasil panen ing sawah. Ratih wis ngajak kanca-kancane kanggo njupuk bareng. Ratih lan kanca-kancane ora tau njupuk ing wulan bener. Ratih njaluk tulung marang wong tuwa.,Ratih lan kanca-kancane njupuk hasil panen ing wulan bener.,Ratih lan kanca-kancane ora tau njupuk maneh amarga ora tau wulan bener.
Agriculture,Joko lan Rini arep tanam padi. Wong desane padha ngumpul nang sawah. Wong tuwane padha ngucapake doa. Sawahipun wis disiapake.,Taneman padine sehat lan panenipun subur.,Taneman padine ora tumuwu.
Agriculture,Tono lan kanca-kancane arep nggarap sawah. Sawahipun wis padha disiapake. Wong tuwane padha ngucapake doa. Tono lan kanca-kancane padha semangat.,Sawahipun subur lan panenipun melimpah.,Sawahipun ora tumuwu lan panenipun gagal.
Agriculture,Sri lan kanca-kancane arep ngarak sedekah bumi. Wong desane padha ngumpul. Wong tuwane padha ngucapake syukur. Sedekah bumiipun disiapake.,Sedekah bumiipun sukses lan wong desane padha seneng.,Sedekah bumiipun gagal lan wong desane padha kecewa.
Agriculture,Siska pengin njaga sawah. Siska pengin njaga sawah lan ora gelem ngalah. Siska ora gelem dadi wong sing ora peduli. Siska ora gelem ngalah marang wong liya.,Siska ora gelem ngalah marang wong liya.,Siska ora ngerti ngapa kudu ngalah.
Agriculture,Bayu pengin njaga kebon. Bayu ora gelem ngalah marang wong liya. Bayu ora ngerti ngapa kudu ngalah. Bayu ora gelem dadi wong sing ora peduli.,Bayu ora gelem dadi wong sing ora peduli.,Bayu ora gelem ngalah marang wong liya.
Agriculture,Ratih pengin njaga kebon lan sawah. Ratih ora gelem ngalah marang wong liya. Ratih ora ngerti ngapa kudu ngalah. Ratih ora gelem dadi wong sing ora peduli.,Ratih ora gelem dadi wong sing ora peduli.,Ratih ora gelem ngalah marang wong liya.
Agriculture,Sela lan Raka padha njaga sawah. Sela lan Raka padha njaga sawah lan ora tau ora. Sela lan Raka padha njaga sawah lan ora tau ora. Sela lan Raka padha njaga sawah lan ora tau ora.,Sela lan Raka padha njaga sawah lan ora tau ora.,Sela lan Raka padha njaga sawah lan ora tau ora.
Agriculture,Wulan kepingin tanam padi. Padi iku panganan pokok wong Jawa. Wulan kepingin ngerti tradisi tanam padi. Wulan kepingin ngerti tradisi tanam padi lan panen.,Wulan ngajak sedulur lan tetanggane ngiringi.,Wulan ora kepingin ngajak sedulur lan tetanggane.
Agriculture,Bayu lan Bima padha njaga kebon. Bayu lan Bima padha njaga kebon lan ora tau ora. Bayu lan Bima padha njaga kebon lan ora tau ora. Bayu lan Bima padha njaga kebon lan ora tau ora.,Bayu lan Bima padha njaga kebon lan ora tau ora.,Bayu lan Bima padha njaga kebon lan ora tau ora.
Agriculture,Suto pengin tanam padi ing sawah. Suto ora duwe benih padi. Suto nyuwun benih marang tetanggane. Tetanggane Suto ngasih benih padi.,Suto matur suwun marang tetanggane lan langsung tanam padi.,Suto ora ngerti carane tanam padi.
Agriculture,Tini arep nggarap sawah. Tini ora duwe cangkul. Tini pinjam cangkul marang adhe. Adhe Tini ora duwe cangkul.,Tini lan adhe nyuwun cangkul marang bapake.,Tini lan adhe ora ngerti carane nggarap sawah.
Agriculture,Joko lan Rini arep nggarap sawah bareng. Joko ora duwe cangkul. Rini pinjam cangkul marang bapake. Bapake Rini ora duwe cangkul.,Joko lan Rini nyuwun cangkul marang tetanggane.,Joko lan Rini ora ngerti carane nggarap sawah.
Agriculture,"Joko pengin tanam padi ing sawah barune. Sawane wis disi marang. Joko lan sedulur-sedulure padha nyiapin benih lan pupuk. Sawane wis siap, nanging Joko ora weruh kudu nunggu musim tanam.",Joko lan sedulur-sedulure padha nunggu musim tanam lan mrihake sawane.,Joko langsung tanam lan ora nunggu musim tanam.
Agriculture,"Sinta lan sedulur-sedulure padha nyambut panen. Sinta seneng banget, soale panene saiki luwih gedhe. Sinta lan sedulur-sedulure padha ngucapke sukur. Sinta ora ngerti kudu ngucapke sukur saka ngendi.",Sinta lan sedulur-sedulure padha ngucapke sukur saka ngendi wong tuwane.,Sinta ora ngucapke sukur.
Agriculture,Bayu lan kanca-kancane padha nonton wayang kulit. Bayu ora ngerti carane nonton wayang kulit. Bayu ora weruh carane ngerti lakone. Bayu ora seneng karo wayang kulit.,Bayu padha tanya kanca-kancane sing ngerti.,Bayu langsung mlebu lan ora seneng.
Agriculture,Joko arep nandur padi ing sawah. Sawane wis disi marang air. Joko lan sedulur-sedulure nandur padi. Sawane isih krasa basah.,Joko lan sedulur-sedulure mutuske nunggu sawane ngering.,Joko lan sedulur-sedulure tetep nandur padi.
Agriculture,Ning rumiyin arep nggarap sawah. Dheweke wis nyiapin benih lan pupuk. Ning rumiyin lan sedulur-sedulure nandur benih. Sawane isih krasa kering.,Ning rumiyin lan sedulur-sedulure ngombe wedang sepisan.,Ning rumiyin lan sedulur-sedulure tetep nandur benih.
Agriculture,Sinta lan sedulur-sedulure arep metik jagung. Sawah jagunge wis tumuwuh. Sinta lan sedulur-sedulure metik jagung. Sinta ora tau mangan jagung.,Sinta seneng metik jagung.,Sinta ora tau mangan jagung.
Agriculture,Joko arep njajal tanam padi ing sawah e. Sawane wis disiapake lan disi benih. Joko ora duwe pengalaman nangon. Sawane malah ora tumuwuh.,Joko kudu njaluk tulung marang tetanggane kanggo nangoni sawane.,Joko ora njaluk tulung marang tetanggane lan tetep nangoni sawane.
Agriculture,Sri duwe kebon sing gedhe. Ing kebon kasebut ana angsal sing apik. Sri pengin nggawe tradisi sedekah bumi. Sri ngundang tetangga lan sanak sedulur kanggo nggawe acara.,Sri lan tetanggane nggawe acara sedekah bumi kanggo ngucapke sukur.,Sri ora ngundang tetanggane lan nggawe acara sendhiko.
Agriculture,Wulan duwe tugas sekolah nulis cerita babat sawah. Wulan ora ngerti babat sawah. Wulan njaluk bapake kanggo njelasne. Bapake Wulan ora duwe waktune.,Wulan njaluk tulung marang kakake kanggo njelasne babat sawah.,Wulan ora njaluk tulung marang sapa-sapa lan ora nulis tugas sekolah.
Agriculture,"Sinta pengin nandur padi ing sawah. Sinta njaluk ijin marang bapakne. Bapak Sinta ngedumel, ""Padi iku ora gampang, Sinta."" Sinta ngedumel maneh, ""Aku iso, Pak!""","Sinta ora tau nandur padi, malah nandur kembang.",Sinta ora njaluk ijin marang bapakne.
Agriculture,"Bayu lan temen-temen sekolah nandur pohon ing alun-alun. Kegiatan iku bagian saka program sekolah. Bayu seneng banget, soale dheweke seneng karo alam. Bayu lan temen-temen nandur pohon saka jam 8 pagi.",Alun-alun saiki tambah asri karo pohon-pohon anyar.,Bayu lan temen-temen sekolah ora tau nandur pohon.
Agriculture,"Ratih lan keluarga lagi nandur jagung. Ratih njaluk bantuan marang bapak lan ibu. Bapak Ratih ngomong, ""Jagung iku kudu ditanam ing musim kemarau."" Ratih lan keluarga nandur jagung ing musim kemarau.",Jagung sing ditanam Ratih lan keluarga tumbuh subur.,Ratih lan keluarga ora tau nandur jagung.
Agriculture,Sinta padha nggoleki benih sing apik kanggo taneman anyar. Sinta arep tanam jagung lan padi. Sinta padha njupuk benih sing apik saka pasar. Sinta metu saka pasar kanthi seneng.,Sinta padha nindakake tradisi tanam ing desane.,Sinta lali ora nggawa duwit.
Agriculture,Bayu padha ngajak kanca-kancane nggembelake sawah. Bayu padha ngajak kanca-kancane nggembelake sawah bareng. Bayu padha ngajak kanca-kancane nggembelake sawah ing wulan Juli. Bayu padha ngajak kanca-kancane nggembelake sawah lan padha seneng.,Bayu padha nindakake tradisi nggembelake sawah.,Bayu padha lali ora ngajak kanca-kancane.
Agriculture,Ratih padha ngajak kanca-kancane nggembelake kebun. Ratih padha ngajak kanca-kancane nggembelake kebun ing wulan Mei. Ratih padha ngajak kanca-kancane nggembelake kebun lan padha seneng. Ratih padha ngajak kanca-kancane nggembelake kebun lan padha njupuk buah.,Ratih padha nindakake tradisi nggembelake kebun.,Ratih padha ora njupuk buah.
Agriculture,Sela duwe kebon sing apik. Dheweke nandur aneka macem tanaman. Panene Sela luwih apik tinimbang tetanggane. Sela kepengin ngasih panene kanggo sedulure.,Sela ngasih panene kanggo sedulure lan tetanggane.,Sela ngasih panene kanggo sedulure saka wong tuwane.
Agriculture,Ratih duwe sawah sing luas. Dheweke nandur padi lan jagung. Panene Ratih luwih apik tinimbang tetanggane. Ratih kepengin ngasih panene kanggo sedulure.,Ratih ngasih panene kanggo sedulure lan tetanggane.,Ratih ngasih panene kanggo sedulure saka wong tuwane.
Agriculture,Bayu duwe kebun sing apik. Dheweke nandur aneka buah. Panene Bayu luwih apik tinimbang tetanggane. Bayu kepengin ngasih panene kanggo sedulure.,Bayu ngasih panene kanggo sedulure lan tetanggane.,Bayu ngasih panene kanggo sedulure saka wong tuwane.
Agriculture,Sinta lan Rama njupuk benih ing pasar. Sinta milih benih sing apik lan sehat. Rama njaluk bantuan Sinta nangisake benih. Sinta lan Rama njupuk benih ing pasar.,Sinta lan Rama njupuk benih lan njupuk wong tuwa marang pasar.,"Sinta lan Rama ora duwe duwit, benih sing apik ora dadi milik dheweke."
Agriculture,"Joko lan Tole arep njupuk padi. Tole njaluk bantuan Joko nangisake padi. Joko ora duwe wektu, Tole ora duwe kuwat. Joko lan Tole ora duwe wong tuwa.",Joko lan Tole njaluk bantuan wong tuwa marang sawah.,"Joko lan Tole ora duwe duwit, ora bisa njupuk padi."
Agriculture,Rini lan Rini arep njupuk jagung. Rini milih jagung sing apik lan sehat. Rini njaluk bantuan Rini nangisake jagung. Rini lan Rini ora duwe wong tuwa.,Rini lan Rini njaluk bantuan wong tuwa marang sawah.,"Rini lan Rini ora duwe duwit, ora bisa njupuk jagung."
Agriculture,Sugih lan keluarga arep njagong sawah. Ana tradisi njagong sawah ing desane. Sugih lan keluarga kudu njagong saka subuh. Sugih ora gelem bangun subuh.,Sugih ora gelem njagong lan mung nonton televisi.,Sugih bangun subuh lan njagong saka pagi.
Agriculture,Dina lan temen-temen sekolah arep njagong ing ladang. Dina lan temen-temen kudu njagong saka jam Dina ora tau jam Dina telat njagong.,Dina ora gelem njagong lan mung main game.,Dina telat njagong lan mung nonton televisi.
Agriculture,Bayu lan keluarga arep njagong ladang. Bayu lan keluarga kudu njagong saka jam Bayu ora tau jam Bayu ora gelem njagong.,Bayu ora gelem njagong lan mung main game.,Bayu njagong saka jam
Agriculture,Sela lan Dina seduluran. Sela pengin njajal tanam padi. Dina ngajak Sela njajal tanam ing sawah. Sela lan Dina ora ngerti carane tanam padi.,Dina lan Sela njaluk tulung marang tetanggane kanggo ngajari carane tanam padi.,Dina lan Sela ora njajal maneh tanam padi.
Agriculture,Wulan njupuk hasil panen ing sawah. Wulan nemokake segehan ing sawah. Wulan ora ngerti sapa sing nggawe segehan. Wulan ora ngerti segehan iku opo.,Wulan njaluk tulung marang tetanggane kanggo ngerti opo segehan lan sapa sing nggawe.,Wulan ora njaluk tulung marang sapa-sapa.
Agriculture,Bayu lan Raka njupuk hasil panen ing sawah. Bayu nemokake segehan ing sawah. Bayu ora ngerti sapa sing nggawe segehan. Bayu ngira segehan iku saka Raka.,Bayu njaluk klarifikasi marang Raka.,Bayu ora njaluk klarifikasi marang Raka.
Agriculture,"Siska pengin njajal tanam padi ing sawah. Saking semangat, Siska ora weruh waktune. Siska langsung njajal tanam padi. Siska ora ngerti carane tanam padi.",Siska minta bantuan karo tetanggane kanggo njajal tanam padi.,Siska ora weruh carane tanam padi.
Agriculture,"Rama lan Rini arep njajal tanam jagung. Rama lan Rini ngobrol nang sawah. Rama lan Rini ora weruh waktune. Saking semangat, Rama lan Rini langsung tanam jagung.",Rama lan Rini minta bantuan karo tetanggane kanggo njajal tanam jagung.,Rama lan Rini ora ngerti carane tanam jagung.
Agriculture,Dina lan Dika arep njajal tanam tomat. Dina lan Dika ora weruh waktune. Dina lan Dika langsung njajal tanam tomat. Dina lan Dika ora ngerti carane tanam tomat.,Dina lan Dika minta bantuan karo tetanggane kanggo njajal tanam tomat.,Dina lan Dika ora weruh carane tanam tomat.
Agriculture,"Sinta lan Sinta kembar identik sing apik. Sinta pinter banget ing seni lan budaya, Sinta liyane pinter ing matematika. Sajrone, Sinta lan Sinta seneng banget nonton wayang kulit. Dheweke padha nonton wayang kulit bareng-bareng.",Sinta lan Sinta padha ngrasakake budaya lan tradisi Jawa.,Sinta lan Sinta ora ngerti cerita wayang kulit.
Agriculture,"Bayu lan Bagas padha sekolah ing SMP. Bayu pinter banget ing olahraga, Bagas pinter ing musik. Sajrone, Bayu lan Bagas padha seneng nonton pentas seni. Dheweke padha nonton pentas seni bareng-bareng.",Bayu lan Bagas padha ngrasakake seni lan budaya Jawa.,Bayu lan Bagas ora ngerti pentas seni.
Agriculture,"Rara lan Rara kembar identik sing apik. Rara pinter banget ing bahasa Inggris, Rara liyane pinter ing bahasa Jawa. Sajrone, Rara lan Rara seneng banget nonton ludruk. Dheweke padha nonton ludruk bareng-bareng.",Rara lan Rara padha ngrasakake budaya lan tradisi Jawa.,Rara lan Rara ora ngerti cerita ludruk.
Agriculture,Wisnu pengin nyoba tanam padi. Bapakne ngajarake cara bener tanam padi. Wisnu nindakake petunjuk bapake. Tanamane Wisnu ora tumbuh.,Wisnu ora putus asa lan coba maneh.,Wisnu ngambek lan ora nyoba maneh.
Agriculture,Sela lan kanca-kancane arep nonton wayang. Sela ora duwe tiket. Kanca-kancane Sela wis tuku tiket. Sela ora bisa nonton wayang.,Sela tuku tiket lan nonton bareng kanca-kancane.,Sela ora tuku tiket lan mulih.
Agriculture,Ratih lan kanca-kancane arep nonton pentas tari. Pentas tari iku bagian saka tradisi panen. Ratih ora duwe tiket. Kanca-kancane Ratih wis tuku tiket. Ratih ora bisa nonton pentas.,Ratih tuku tiket lan nonton bareng kanca-kancane.,Ratih ora tuku tiket lan ora nonton.
Agriculture,"Selahe dina, Pak Warno njupuk sego jagung kanggo sarapan. Dheweke njupuk sego jagung sing wis mateng saka pasar. Sego jagung iku panganan tradisional sing umum dikonsumsi ing wong Jawa. Pak Warno pengin njupuk sego jagung kanggo sarapan bareng keluarga.",,"Pak Warno ora seneng sego jagung, dheweke mlebu dapur lan njupuk panganan liya."
Agriculture,Wulan lan temen-temen sekolah nang sawah. Wong tuwa njelasake proses tanam padi. Wong tuwa ngajeni wong cilik cara ngolah sawah. Wulan lan temen-temen sekolah seneng lan ngerti pentingnya pertanian.,Sarapan bareng keluarga iku tradisi sing dijunjung ing budaya Jawa.,"Wulan lan temen-temen sekolah ora peduli karo pertanian, dheweke mung seneng main ing sawah."
Agriculture,Bayu lan keluarga njupuk buah ing pasar tradisional. Pasar iku padha jualan buah-buahan lokal. Bayu lan keluarga njupuk buah kanggo acara syukuran. Syukuran iku tradisi kanggo ngucapke sukur ing budaya Jawa.,Wulan lan temen-temen sekolah diwenehi benih padi kanggo ditanam ing pekarangan sekolah.,"Bayu lan keluarga ora ngerti tradisi, dheweke mung seneng njupuk buah."
Agriculture,Sinta pengin tanam padi ing sawah. Sinta ora ngerti carane. Sinta mboten ngerti carane ngolah sawah. Sinta ora bisa tanam padi.,Sinta njaluk tulung marang tetanggane kanggo ngolah sawah.,Sinta ora bisa tanam padi amarga ora ngerti carane.
Agriculture,Bayu pengin nyedakake sawah. Bayu ora ngerti carane ngolah sawah. Bayu mboten ngerti carane ngolah sawah. Bayu ora bisa nyedakake sawah.,Bayu njaluk tulung marang tetanggane kanggo ngolah sawah.,Bayu ora bisa nyedakake sawah amarga ora ngerti carane.
Agriculture,Rara pengin tanam jagung. Rara ora ngerti carane. Rara mboten ngerti carane ngolah tanah. Rara ora bisa tanam jagung.,Rara njaluk tulung marang tetanggane kanggo ngolah tanah.,Rara ora bisa tanam jagung amarga ora ngerti carane.
Agriculture,"Joko wis sinau nandur padi saka bapake. Sawise bapake nggawe sawah anyar, Joko padha nandur ben ora ana sing nganggur. Joko lan bapake padha nandur padi saka varietas anyar. Panen sing kasil akeh banget.","Joko lan bapake seneng, padha nandur padi maneh taun iku.",Bapake Joko ora duwe wong kanggo nandur sawah anyar.
Agriculture,"Sinta lan kanca-kancane padha nandur pohon ing sekolah. Sawise padha nandur, saka guru biyologi ngajak sapa-sapaan karo pohon. Sinta lan kanca-kancane padha ngucapake namane lan ngucapake harapan kanggo pohon. Sapa-sapane iku nyenengake sapa-sapane.",Sinta lan kanca-kancane padha ngerti pentingnya ngrawat alam.,Guru biyologi ngucapake namane saka pohon.
Agriculture,"Wis dina Minggu, Pak Slamet padha nandur ing kebon. Sawise padha nandur, Pak Slamet lan kanca-kancane padha ngumpulake hasil panen. Pak Slamet padha nggawe sayur lan buah kanggo disedekake ing masjid. Sedekah iku nyenengake wong liya.",Pak Slamet lan kanca-kancane padha seneng bisa nolong wong liya.,Pak Slamet lan kanca-kancane padha nandur maneh taun iku.
Agriculture,Dina arep nyetok panganan. Dina arep nyetok panganan kanggo lebaran. Dina tansah nyetok panganan kanggo lebaran. Dina ora weruh panganan opo kanggo lebaran.,Dina nyetok panganan tradisional kanggo lebaran.,Dina ora weruh panganan opo kanggo lebaran.
Agriculture,Wulan arep nyetok panganan. Wulan arep nyetok panganan kanggo lebaran. Wulan tansah nyetok panganan kanggo lebaran. Wulan ora weruh panganan opo kanggo lebaran.,Wulan nyetok panganan kanggo seduluran.,Wulan ora weruh panganan opo kanggo lebaran.
Agriculture,Raka arep nyetok panganan. Raka arep nyetok panganan kanggo lebaran. Raka tansah nyetok panganan kanggo lebaran. Raka ora weruh panganan opo kanggo lebaran.,Raka nyetok panganan kanggo seduluran.,Raka ora weruh panganan opo kanggo lebaran.
Agriculture,"Joko ngerti bener wiwit saka biyen, wong Jawa kudu ngerti pertanian. Dheweke arep nguri-uri tradisi nempé. Panenan sing luwih apik bakal didedahake ing pasar. Joko seneng banget karo hasil panene.",Dheweke ngucapke sukur marang Gusti kang murbeng dumadi.,Dheweke ngajak kanca-kancane nang diskotik.
Agriculture,Sri ngerti kudu nglakoni sedekah bumi. Dheweke ngajak kanca-kancane nempé bareng. Panenan sing luwih apik bakal didedahake ing pasar. Sri seneng banget karo hasil panene.,Sri ngucapke sukur marang Gusti kang maha kuasa.,Sri njupuk hasil panene siji-siji.
Agriculture,Bayu ngerti kudu nglakoni upacara mitoni. Dheweke ngajak sedulur lanang nempé bareng. Panenan sing luwih apik bakal didedahake ing pasar. Bayu seneng banget karo hasil panene.,Bayu ngucapke sukur marang Gusti kang ngemong urip.,Bayu ngajak sedulur lanang nang bioskop.
Fishers and Trade,Joko ora duwe ijin kanggo neli. Ijin kanggo neli iku wajib. Polisi bakal nindak lanjar marang wong sing ora duwe ijin. Joko kudu mbayar denda.,"Joko ora duwe pilihan liya, mung mbayar denda.",Polisi ngasih ijin neli marang Joko.
Fishers and Trade,"Sinta pengin nyoba jualan online. Sinta duwe produk unggulan, jamu tradisional. Sinta ora tau nggawe website. Sinta ora tau ngirim barang.",Sinta njupuk jasa dropshipper kanggo ngirim barang.,Sinta njupuk jasa web developer kanggo nggawe website.
