topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Fisheries and Trade,Sinta terus latihan ngeuyeuban lauk,Sinta ninggalkeun ngeuyeuban lauk,Sinta teu resep pisan ngeuyeuban lauk,Sinta kapaksa ngeuyeuban lauk lantaran bapana sakit,Sinta teu terbiasa ngeuyeuban lauk,Sinta ngarasa késel nalika ngeuyeuban lauk
Pregnancy and Kids,Ema langsung ngahubungi indungna cenah teu tiasa nganjang dinten ayeuna.,Ema ngahubungi indungna ngomong yén manéhna bakal langsung ka imahna.,"Nalika mangsa keur hamil, Ema diajaran ku indungna pikeun nginum jamu tradisional pikeun nambah darah","Ema nu keur hamil 3 sasi, geus loba nginum jamu tradisional",Indungna ngucapkeun yen jamu tradisional téh ngamangpaatkeun pikeun nambah darah na,"Ema sieun mun anjeunna gering tuluy papanggih orok, anjeun bakal népakeun panyakitna"
Art,Ira pernah bisa nari Jaipongan,Ira teu resep nari Jaipongan,Ira ngarasa hésé kana nari Jaipongan,"Lamun ngiring tari Jaipongan, manéhna langsung ngarasa bingung",Ira kudu ngajalankeun kakuatan sareng katangkasan,"Ku alatan éta, Ira pernah tara nari Jaipongan"
Food,Ira bakal suksés ngajual sate maranggi,Ira gagal ngajual sate maranggi,"Ayeuna, Ira rék nyieun sate maranggi",Sate maranggi téh makanan has Sunda nu loba dipikaresep urang,Ira rék ngajual sate maranggi téh di pasar,Ira bakal ngajual sate maranggi jeung temenna
Pregnancy and Kids,Anakna bapak bahagia,Anakna bapak hayang murpul,Bapak hayang ngajak anakna keur ngajajah,Bapak ngajak anakna keur ngajajah di sawah,Anakna resep bari ngajajah,Bapak ngajak anakna keur bilas
Food,Anjeunna gura-giru hayang ngajaga kasehatan awakna.,Ayah ngadahar surabi nu tos dibeli.,Ayah ngabéjaan yén surabi téh éféktif kanggo ngajaga kasehatan,Ayah ngabéjaan yén surabi téh résép ti Sunda Baheula,Ayah ngabéjaan yén surabi téh loba kaayeunanan,Ayah ngabéjaan yén surabi téh cara ngajaga kasehatan
Pregnancy and Kids,Barudakna terus ngembangkeun minat maca,Ibu kacida pisan kana buku anu teu laku,"Di imah, Ibu geus ngadegkeun warung bacaan pikeun barudak",Barudak resep maca buku cerita rakyat Sunda,Ibu ngajak barudak pikeun maca bareng-bareng,Ibu hayang barudakna ngarti kana tradisi Sunda
Agriculture,Udin tiasa ngahasilkeun kopi nu alus.,Udin gagal ngahasilkeun kopi.,Udin ngahaja ngamimitian tanam kopi,Udin resep tanam kopi,Udin nimbang-nimbang tanam kopi bari nunggu usum hujan,Udin hayang ngahasilkeun kopi nu alus
Wedding,Yola nyanghareup upacara pangantenan kalayan tempat duduk nu rapi.,Lani lupa ngajaga dekorasi pikeun upacara pangantenan.,Lani ngajaga dekorasi pikeun upacara pangantenan,Lani milih dekorasi nu rapi jeung rancak,Lani nyiapkeun dekorasi nu rancak,Lani ogé ngajaga dekorasi nu rapi
Art,Tarian ieu téh ngajadikeun désa Sunda téh jadi kasohor.,Tarian ieu téh ngarugikeun warga désa.,Tari Jaipong téh salah sahiji tarian nu kasohor di Sunda,Tarian ieu ngajadikeun nu nonton téh bisa ngarasakeun kajembaran,Tarian ieu ngagunakeun gerakan nu dinamis sarta éksprésif,Tarian ieu ngajadikeun nu nonton téh bisa ngalakukeun apresiasi nu tinggi
Traditional Games,Asep jadi jawara maén bekel di kampungna.,Asep hésé ngalakukeun bekel.,Asep lalaki anu boga keterampilan maén bekel,Asep senang maén bekel di buruan,Asep nyandak bekelna sarta teras ngajak batur ku Asep,Asep sarta batur Asep ngalaman petualangan anu sarua
Pregnancy and Kids,Rina ngajaga anak jeung jadi dewasa.,Lestari teu ngajaga anak,Lestari boga anak nu umurna lima taun,Lestari hoyong ngalakukeun tradisi ngajaga anak nu umurna lima taun,Lestari hoyong ngajaga anak jeung jadi sehat,Lestari Hoyong ngajaga anak nu hadé
Death,Kang Deden bisa ngurus warisan ti bapana kalayan adil,Kang Deden ngan ngurus warisan pikeun dirina,Kang Deden téh kudu ngurus warisan ti bapana,Kang Deden kudu ngajak kulawarga lian pikeun ngurus warisan,Kang Deden kudu ngurus sakabéh prosés pambagian warisan,Kang Deden kudu adil dina ngurus warisan ti bapana
Religious Holiday,Nengah nu niat ngora,Nengah teu ngajak batur sareng kolot,Nengah ngayakeun acara Maulid Nabi,Nengah ngajak batur sareng kolot,Nengah ngasih-asih duit sareng kadaharan,Nengah ngadéngékeun kasenian
Agriculture,Urang miwah munggah ka sawah sarta ngalakukeun ritual panén raya,Urang teu terlibat kana ritual panén raya,"Di désa urang, aya tradisi ngalakukeun ritual panén raya",Ritual éta dilakukeun ti jam 5 subuh nepi ka jam 7 subuh,Upacara éta dilakukeun ku cara miwah munggah ka sawah,Urang maturkeun rasa syukur ka Gusti Nu Maha Kuasa
Family Relationships,Batur-batur di désa miboga hubungan anu harmonis,Batur-batur di désa berselisih,Komunitas adat di désa Endang miboga sistim gotong royong anu kuat,Ibu Endang salawasna méré conto nu baik kana batur,Anjeunna salawasna siap pikeun mantuan,Anjeunna ogé ngajak batur-batur lian pikeun mantuan
Traditional Games,Lili sumping ka kejuaraan nasional,Lili teu bisa maén dam deui,Lili janten juara maén dam,Lili terus ngokolakeun papan dam,Lili geus lila téh maén dam,Lili hayang jadi juara nasional dam
Religious Holiday,Indah hayang ngajak adi-adina ngalongok kolotna,Tohonga nu dibeli teu cocog jeung hiasan imah,Saepul resep pisan ngaberesih imah saméméh Idul Fitri,Saepul nepi di toko pikeun meuli boros sajadin,Saepul hayang ngaberesih imah saméméh Idul Fitri,Saepul ngajak babaturanna pikeun ngaberesih
Traditional Games,Asep kacida senangna deui maen galah,Asep teu nyangka yén sawah téh geus dibalén jadi kebon cau,"Di hari Minggu, Asep jeung baturan-baturanna ngalakukeun tradisi maen galah di sawah",Asep ngajak baturan-baturanna ka sawah nu aya di wétaneun désana,Maranéhna rék maen galah di sawah nu geus garing,Asep geus lila teu maen galah
Wedding,Diah ngalaksanakeun upacara midodare kalayan sukses,Para undangan teu ngajak kadaharan,"Di poé panganténan, para undangan datang ka rumah pangantén","Para undangan ngawakilan keluarga, sahabat, jeung tetangga",Para undangan ngajak kadaharan nu geus dirojong ku keluarga pangantén,Para undangan ngajak kadaharan nu geus dirojong ku pangantén
Food,Arman henteu hilap mésér kolak cau nu gurih di dinya salami bulan Ramadhan.,Arman henteu bisa ngajual kolak di masjid.,"Di bulan Puasa, Arman sering ngajual rupa-rupa kolak di masjid",Anjeunna suka milih kolak cau nu rasana gurih,Arman loba ngajajal rupa-rupa rasa kolak nu ada,Arman kacida resep kana kolak cau nu rasana gurih
Traditional Games,Kastina bisa tahan lila pisan,Kastina langsung ngabeledug ka jero selokan,Anjeunna resep pisan maén Kasti,Anjeunna geus lila teu maén kasti,Anjeunna ngajak sobat-sobatna ka lapang,"Pas nepi lapang téh, anjeunna langsung maén kasti"
Art,Yayat sareng rekana dipuji ku raloba jalma,Yayat ngalanggar kekecawaan pasundut,Yayat resep pisan ngawih di lagu Sunda,Yayat ngawih di acara perayaan hari jadi,Yayat ngalungkeun suara anu merdu,Yayat ngajak rekana pikeun ngawih bareng
Death,Asep nyanghareupan kabéh prosési adat séwangi nu aya di séwangi bapana,Asep ngadéngé kana hiji lagu nu teu aya hubunganana jeung acara séwangi bapana,"Di pamentasan pésta adat séwangi bapana, Asep ngawakilan kulawarga",Asep ngawakilan sakabéh kabéh kulawarganya,Asep ngajadikeun sakabéh aturan adat séwangi,Asep ngalaksanakeun sakabéh kewajiban adat séwangi nu aya di séwangi bapana
Socio-religious aspect of life,Ngabasuh tetep dilestarikeun nepi ka kiwari.,"Ku kituna, Nia malih jadi ogé nu remen ngalakukeun ritual.",Indung Nia resep pisan ngalakukeun ritual,Nia ogé sok ngabulkeun ritual bareng indungna,Maranéhna jadi leuwih ngarti kana budaya Sunda,Nia jeung indungna diajar budaya Sunda ku bapakna
Pregnancy and Kids,Indah langsung ngahubungi baléud cenah teu tiasa nganjang dinten ayeuna.,Indah ngahubungi baléud ngomong yén manéhna bakal langsung ka imahna.,Indah ngarasa bangga jadi bapana nu alus,Indah rék ngasuh baléudna,"Indah ngasuh baléudna, Indah salawasna ngaberesikeun baléud","Indah janten bapana nu alus, Indah sieun yen anjeunna gering tuluy papanggih baléud, anjeun bakal nepakeun panyakitna"
Fisheries and Trade,Wawan bakal tuluy ngajaga warung ibuna,Wawan warung ibuna teu laku,Ibu Wawan boga warung leutik di deukeut walungan,Ibu Wawan jual rupa-rupa lauk jeung sangu,Wawan resep pisan ngajaga warung ibuna,Wawan hayang warung ibuna maju
Fisheries and Trade,Dina tiasa ngaronjatkeun panghasilan kulawargana,Dina patah arang ngajalankeun usahana,Dina cicing di désa anu deukeut basisir,Dina nu muda geus diajar cara nelayan,Dina mibanda tujuan pikeun ngaronjatkeun panghasilan kulawarga,Dina boga harapan pikeun jadi nelayan anu suksés
Agriculture,Siti tiasa ngahasilkeun padi anu lobang pas dina poé kacang,Siti tiasa ngahasilkeun padi anu lobang pas dina poé tilem,Siti nuju ngamimitian ngamimitian panén raya,Siti geus ngajaga tanaman padi,Siti geus ngabeulis jukut,Siti hoyong ngahasilkeun padi anu lobang
Socio-religious aspect of life,Ayah jeung batur-batur ngalakukeun buka puasa bareng,Ayah jeung batur-batur ngalongok pasar,Ayah ngayakin yén ngalakukeun puasa téh hiji cara ngajaga diri,Ayah hayang ngajak batur jeung kulawargana ngalakukeun puasa,Ayah ngajak batur jeung kulawargana ngalakukeun puasa di masjid,Ayah jeung batur-batur ngalakukeun puasa bareng
Family Relationships,Raisa mimiti ngarti tujuan haturan kasebut pikeun ngahormat karuhun,Raisa yakin yén tujuan haturan téh pikeun ngahormat kolotna,"Nalika umur 10 taun, Raisa diajar ku kolotna pikeun ngajaga tradisi kulawarga",Raisa diajar pikeun ngaturkeun sesajén kana leuit,"Sesajén kasebut disebut ""haturan"" sarta ngandung rupa-rupa kadaharan, kembang, sareng dupa",Raisa geus lila bingung ngeunaan tujuan haturan
Socio-religious aspect of life,Tati ngajéntrékeun rasa hormat ka Gusti,Tati hayang ngarobah agamana,Tati hayang jadi saé atikan,Tati ngalakukeun wirid pagi jeung soré,Tati hayang ngajéntrékeun rasa hormat ka Gusti,Tati diajar pikeun ngajaga iman
Agriculture,Sinta gumbira nandang béas nu loba,Sinta ngarasa teu boga kasempetan nandang béas,"Di hiji désa nu ngaranna Subang, urang remen ngokolakeun tangkal béas nu barasih","Dina ngokolakeun béas, urang ngan miharep yén tangkal béasna bakal ngahasilkeun béas nu loba",Sinta hayang ngokolakeun tangkal béas nu barasih,Sinta ngabawa parabot tani saperti pacul jeung wuwuhan
Traditional Games,Ira jeung batur-batur na bisa maén Sorodot kalayan rasa gumbira,Ira teu bisa maén Sorodot,Ira resep maén Sorodot di undakan,Sorodot téh tradisional Sunda,Ira ngajak batur ti sakola,Maranéhna hoyong maén di undakan nu seger
Socio-religious aspect of life,Urang ngalakukeun puja-rasa ka Gusti Allah,Sawah urang jadi kacau,"Di désa urang, aya tradisi nu ngaranna Ngabogoh ka sawah",Tradisi ieu ngingetkeun urang kana pentingna puja-rasa ka Gusti Allah,Sawah urang aya di wétan désa,"Ku cara ngabogoh, urang ngaharapan bisa ngarah sawah urang jadi subur"
Traditional Games,Bocah nu meunang bakal ngahareup-hareupan deui di pertandingan satuluyna.,Asep ngahareup-hareupan sareng bocah-bocah téh.,Asep sering ngalungkeun bocah di sakola ka tempat maén Gatrik,Bocah-bocah téh ngahareup-hareupan ngalawan lawan-lawan nu tangguh,"Asep jadi wasitna, nangtukeun nu meunang sareng nu éléh",Asep hoyong terang siapa nu pang tangguhna
Wedding,Kudapati nu éndah téh dijadikeun hantaran pikeun panganten,Panganten lalaki teu resep kudapati nu éndah,"Di imah panganten, aya loba kudapati nu lezat",Kudapati éta dijieun ku batur panganten,Panganten lalaki ogé ngawadahan jajanan nu éndah,Panganten awéwé ngajak batur-batur panganten rék ngajieun kudapati lian
Religious Holiday,Irfan ngabaca Al-Quran di masjid jeung loba ngarti,Irfan teu milih maca Al-Quran dina Isra' Mi'raj,"Nalika Isra' Mi'raj, nu ngaranna Irfan, ngalaksanakeun ritual ngabaca Al-Quran",Irfan resep maca Al-Quran,Irfan ngabaca Al-Quran di masjid,Irfan loba ngarti tina kisah Isra' Mi'raj
Family Relationships,Siti ngahadép dokter anu pasien.,Siti ngahadép bidan anu pasien.,Siti aya kakeunaan,Siti kakeunaan leungeun nalika ngagantungkeun pakéan pikeun dijemur,Leungeun Siti nu kakeunaan kaserang lara,"Lantaran éta, Siti kudu ka rumah sakit"
Socio-religious aspect of life,Rina akhirna bugar tur sehat alatan usahana nu serius tur sabar.,Rina nganggo heula kana bumi tapi Rina tetep boga kasakit.,Rina ngalakukeun ritual ngabungkus heula kana bumi,Rina nganggo heula anu geus dibungkus kana bumi,Rina nganggo heula kana bumi pikeun ngaberesihan awakna,Rina nganggo heula kana bumi pikeun ngaronjatkeun kaséhatan awakna
Agriculture,Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén nu ngandung harti rasa syukur.,Upacara éta dilaksanakeun ku cara ngalangsarkeun duit.,"Di désa Sunda, aya tradisi nu ngaranna ""Mipit"" nu diayakeun saméméh ngamimitian tanam paré",Upacara éta téh mangrupikeun wujud rasa syukur ka Gusti Nu Maha Kawasa,Upacara éta dilaksanakeun ku cara ngalangsarkeun sesajén,Upacara éta dilaksanakeun ku cara ngibad keur raeuk
Pregnancy and Kids,Batur ngahudangkeun Aki nu keur istirahat,Aki nari jeung batur na bari istirahat,Aki anyar aya ka imah,Aki ngaganggu istirahat,Aki teu bisa neruskeun istirahat,Aki ngajak batur na nari
Daily Activities,Imah Ayu jadi bersih jeung rapih.,Imah Ayu jadi kotor jeung brangasan.,"Tiap sabtu, Ayu jeung kulawargana ngalaksanakeun kagiatan babarengan",Anjeunna hayang ngabersihan imah,Ayu resep ngabersihan kamar,Anjeunna ogé resep ngabersihan taman
Religious Holiday,Ayah hayang ngabagikeun makanan ka jalma anu miskin pikeun ngajadikeun Idul Fitri anu leuwih rahay.,Ayah ngan hayang ngabagikeun makanan ka jalma kayas.,"Dina poé Idul Fitri, Ayah ngajak anak-anakna ka masjid",Anjeunna rék ngayakeun salat Idul Fitri,Ayah nganggap yén ngayakeun salat Idul Fitri téh penting,Ayah hayang ngabagikeun makanan ka jalma anu miskin
Art,Rina junun jadi penari Jaipong anu éndah,Rina henteu ilubiung kana Tari Jaipong,Rina ogé sieun ngajoré Tari Jaipong,Rina nyangka Tari Jaipong téh hésé,Rina junun ngajoré nepi ka bisa,Rina sieun ngajoré sakola tari di deukeut imahna
Pregnancy and Kids,Tina ngalaksanakeun tradisi pangasihan sareng ngabogaan peran anu saé pikeun ngajaga bayina,Tina ngajadikeun tradisi pangasihan sareng teu ngabogaan peran anu saé,"Tina nu boga bayi umur tilu saminggu geus ngalamarkeun tradisi ""Pangasihan"" pikeun bayina",Tradisi pangasihan téh ngagantosan namina anu éndah sareng nu boga harti,Tina rék ngalamarkeun tradisi pangasihan pikeun ngajaga bayina,Tina ngahubungi dukun bayi pikeun ngalaksanakeun tradisi pangasihan
Family Relationships,Lestari ngajak bapana ngahadiran upacara adat sacara maya,Lestari ngajak bapana ngahadiran upacara adat sacara langsung,Lestari sedih lantaran bapana teu bisa ngahadiran upacara adat,Bapana keur sakit,Lestari pengin bapana hadir,Lestari ngajak ibuna manggihan cara ngahadiran bapana
Agriculture,Paré nu dihasilkeun loba pisan,Lahan anyar téh ngarandapan kakekalan,"Di désa Sunda, para patani ngamimitian ngabuka lahan anyar pikeun ngatanam paré",Tradisi nu dipiboga désa ieu téh ngamimitian ngatanam paré ka luhur kaarah gunung Tangkuban Perahu,Ieu tradisi téh dipercaya pikeun ngahasilkeun paré anu loba,"Bareng-bareng, para patani ngalakonan ritual sesajén"
Fisheries and Trade,Asep beukah di tangki lauk,Asep meunang lauk nu murah pisan,"Dina poé Minggu ieu, Asep sareuy jeung dulur-dulurna di pasar ikan","Asep téh budak nu teu weléh, geus ngajajal kaulinan nu ngabahayakeun",Asep ngajajal ngaganggu lauk-lauk anu dijual di pasar,Asep nyangkem kana tangki lauk nu aya di pasar
Religious Holiday,Ratu tiasa ngayakeun buka puasa sareng kulawargana kalayan saé.,Wira teu jadi ngayakeun kagiatan maulid.,"Di poé Maulid Nabi Muhammad SAW, umat Islam ngayakeun kagiatan perayaan maulid","Ti saprak isuk, Wira geus ngalatih pikeun ngayakeun kagiatan maulid",Wira boga perenah nu saé pikeun ngayakeun kagiatan maulid,Wira rék ngangkat mobil barudakna
Daily Activities,Lestari jeung Tono diajar ti indungna yén pasar malem mangrupi tempat nu ngeusi kadaharan nu amis.,Tono jeung Lestari ceurikna ngalanglang ka pasar malem.,"Tono jeung adina, Lestari, resep pisan ngalanglang ka pasar malem",Pasar malem hareup imah maranehna loba ngajual kadaharan nu amis,Tono jeung Lestari mineng ngajak indungna ngalanglang ka pasar malem,Kacapna maranehna babarangan waktos sateunah ngalanglang
Traditional Games,Rina ngajak téamna latihan di lapangan,Togu ngarandegan empena di sawah,"Togu, cucu si Embah, barudak",Togu kudu maén gatrik di sawah,Togu teu boga pilihan lian,Togu kudu maén gatrik nepi ka beurang
Fisheries and Trade,Ieu alatan Raden geus lila ngadatangan pasar.,Ieu alatan Raden nelasan lauk badag.,"Dina usum panén lauk, para nelayan ngadatangan pasar",Anu kajualan nu panglobana nyaéta lauk nu tadi ngalaut,Raden geus ngarasa gumbira,Raden boga dagangan lauk nu loba
Daily Activities,Lesti nyarankeun Rina rék milih baju nu pas,Rina milih baju nu leuwih alus batan Lesti,Rina jeung Lesti nu keur narima undangan resepsi nikah,Rina jeung Lesti nu teu tiasa milih baju anu pas,Rina jeung Lesti nu keur nangtung di depan lemari pakaian,Rina milih baju anu teu cocog
Pregnancy and Kids,Indri ngaberesihan imah sacara rutin jeung lengkep,Indri teu ngaberesihan imah,Indri rék ngaberesihan imah,Indri ngaberesihan imah sakuriling,Indri ngaberesihan imah ti luhur nepi ka handap,Indri ngaberesihan imah sacara rutin
Socio-religious aspect of life,Yosi mimiti ngalanjutkeun tradisi kalayan sukacita,Yosi teu boga waktu pikeun ngalanjutkeun tradisi,Yosi hayang ngalanjutkeun tradisi,Yosi mimiti ngabogaan kabéh bahan nu diperlukeun,Yosi hoyong nganggo baju nu rapi pikeun ngalanjutkeun tradisi,Yosi nganggo baju nu rapi pikeun ngalanjutkeun tradisi
Agriculture,Batur-batur Rendi nu ngokolakeun paré,Tigor ngokolakeun paré soré,Tigor rencana ngokolakeun paré anyar,Tigor nitah batur-baturna ngolah lemah,Tigor soré ngariungkeun kulawarga pikeun ngokolakeun paré,Tigor hayang ngokolakeun paré anyar
Food,Gado-gado Tono jadi incu ti désana.,Tono teu boga pangabisa nyieun gado-gado.,Tono teu percaya mun éta kawentar ku gado-gadona,Tono boga gado-gado nu rancak jeung bervariasi,Tono nyieun gado-gado nu rasana nu kacida éndahna,Tono boga harapan nu gedé ti gado-gadona
Wedding,Dina lalaki nu dipikareueusna nu ngaranna Asep geus ngahadiahan kawinan téh,Dina lalaki nu dipikareueusna nu ngaranna Asep teu ngahadiahan kawinan téh,"Dina nu ngaranna ""midodare"" rék ngagawé upacara adat Sundanese nu ngaranna ""seserahan"" salaku simbol rasa hormat ka kolotna",Dina rék ngahadiahan kawinan misan ti Dina,Dina rék ngajak lalaki nu dipikareueusna pikeun ngahadiahan kawinan téh,Dina lalaki nu dipikareueusna téh geus aya di imah adi ti lalaki nu dipikareueusna
Family Relationships,Ieu kajadian alatan Ira tiasa ngabagi waktu antara padamelan sareng nyalanjang ka babana.,Ieu kajadian alatan ibu téh boga niat nyolong buah apel ti désa.,Ibu ngusir barudak nu nyolong buah apel di kebon,"Lantaran barudak nu nyolong buah apel di kebon, Ibu matak sedih pisan",Ibu ngahareupkeun ka barudak nu nyolong buah apel di kebon salaku karuhun maranéhna,Ibu teu boga niat nyolong buah apel ti kebon nu aya di désa
Food,Lesti ngarasa bahagia ku ingetanana,Lesti ngarasa sedih kacida,Lesti ngakak sorangan,Lesti ngarasa lucu kana kolot uluk na,Kolot uluk na kungsi ngajak Lesti makan kolén,Lesti ngarasa kacida bahagiana
Food,Ima tiasa ngolah rupa-rupa kadaharan Sunda nu dijual di acara éta.,Ima teu boga kabéh rupa-rupa kadaharan Sunda nu dijual di acara éta.,Ima ngarasa loba miharep ngadatangan acara hajatan di désa,Ima ngajak babaturan jeung kulawarga,Ima ngadatangan acara hajatan di désa nuju diwidian,Ima tiasa ngolah rupa-rupa kadaharan Sunda nu dijual di acara éta
Food,Siti nginum bandrek sangkan awakna méntas,Siti nginum bandrek sangkan awakna gering,"Siti cicing di Cianjur, Jawa Kulon","Siti resep nginum bandrek, bandrek téh inuman nu dijieun tina jaé, gula beureum, jeung rempah-rempah",Siti mikaresep bandrek siga tiis,Siti mikaresep nginum bandrek mun musim hujan
Family Relationships,Yoga jeung lanceukna ngomong sareng nyanggakeun rasa hati.,Yoga teu ngarti rasa lanceukna.,Yoga resep ngomong ka lanceukna,Yoga loba nanya ka lanceukna,Lanceuk Yoga langsung ngomong ka Yoga,Yoga teu nyangka lanceukna hayang ngomong
Art,Rina teu boga duit leutik,Tukang ngamen ngarampog duit Rina,Rina indit ka pasar kana metromini,"Aya tukang ngamen di metromini, ngalungkeun suling Sunda",Tukang ngamen ménta saeutik duit ti Rina,Rina henteu masihan artos ka tukang ngamen
Pregnancy and Kids,"Ku kituna, Cukuran jadi tradisi nu penting pikeun urang Sunda nalika boga budak anyar lahir.",Cukuran henteu penting pikeun urang Sunda nalika boga budak anyar lahir.,"Nalika ngarawat budak anyar lahir, urang Sunda boga tradisi ngalakukeun upacara Cukuran",Cukuran dilaksanakeun nalika budak umur tujuh poé,Cukuran boga tujuan nangtayungan budak ti pageuh jeung nasib nu goréng,Cukuran ogé jadi ajang ngabéréskeun rasa syukur ka Gusti
Daily Activities,Rara jeung Arga diajar ti indungna yén sawah mangrupi sumber hirup kulawarga.,Arga jeung Rara ceurikna ngalanglang ka sawah.,"Arga jeung adina, Rara, resep pisan ngalanglang ka sawah nepi ka sungai","Sawah hareup imah maranehna loba ngahasilkeun pare, sawo, jeung peuteuy",Arga jeung Rara mineng ngajak indungna ngalanglang ka sawah,Kacapna maranehna babarangan waktos sateunah ngalanglang
Socio-religious aspect of life,Aranjeunna siap-siap ngahadiran kawinan misan Siti make saragam kebaya.,Ayeuna aranjeunna siap pikeun indit ka rumah sakit.,Papakéan nu dipaké Siti nyaéta kebaya beureum jeung emas,Siti jeung kolotna maké kebaya anu warna jeung corakna sarua,Indungna maké kebaya jadi bawahan batik beureum,Bapa make kaos lengan panjang nu sarua jeung Siti
Traditional Games,Ujang jeung Dina junun ngalahkeun lawan-lawanna.,Ujang jeung Dina boga temen anyar nu ngajajalkeun engklek sareng maranéhna.,Ujang jeung Dina suka maen engklek di jalan,Jalan ieu tempat favoritna pikeun maen engklek,Ujang jeung Dina loba pisan ngagunakeun engklek nu warna konéng,Ujang jeung Dina hayang jadi jawara engklek
Family Relationships,Ieu kajadian alatan ibu nu teu resep ngali barudak nu nyolong buah apel di kebon.,Ieu kajadian alatan barudak nu aya di désa téh teu loba sakola di kota.,Léngkah ti barudak nu aya di désa sarta sakola di kota,Barudak nu aya di désa téh loba nu sakola di kota,Léngkah ti barudak nu aya di désa téh boga niat anu hadé pisan,Léngkah ti barudak nu aya di désa téh boga niat anu goréng pisan
Traditional Games,Sinta sumping ka kejuaraan nasional,Sinta teu bisa maén bentengan deui,Sinta janten juara maén bentengan,Sinta terus ngokolakeun banténg pikeun maén bentengan,Sinta geus lila téh maén bentengan,Sinta hayang jadi juara nasional bentengan
Pregnancy and Kids,Asep ngaronjatkeun doa supados bayina salamet,Asep teu méré ngaran ka bayina,Asep kacida gumbira nalika ngaraharja yén manéhna jadi bapa,"Asep ngajalankeun tradisi ""munggah"" nalika bayina lahir",Asep kudu ngajaga bayina di imah,Bayina Asep kacida lucu nalika dibedong
Fisheries and Trade,Ida bakal jadi ahli akuakultur nu handal,Ida kapaksa ninggalkeun cita-citana,Ida resep pisan maca buku,Ida miboga loba buku ngeunaan teknologi akuakultur,Ida boga cita-cita pikeun jadi ahli akuakultur,Ida ngabaca buku-buku éta sacara intensif
Wedding,Dedi kacida bahagia nalika ngarawal kawinanna,Dedi teu ngarawal kawinanna,Dedi sapopoé ngalakuken pesta kawinan pikeun dirina sorangan,"Anjeunna ngurus kabéh hal nu patali jeung pesta, ti milih tempat réuni nepi ka milih menu makanan",Dedi ogé ngundang sakabéh kulawarga jeung babaturan,Anjeunna ngajangkep kabéh pesta nu saé jeung éndah
Socio-religious aspect of life,Asep ogé kudu ngalakukeun zikir saméméh idul fitri.,Asep henteu kudu zikir lamun anjeunna teu solat.,Asep resep ngalakukeun zikir,Anjeunna resep ngalakukeun zikir unggal poé Jumaah,Zikir téh salah sahiji cara Asep ngajaga iman,Asep kudu ngalakukeun zikir saméméh ngalakukeun solat
Religious Holiday,Asep sareng kulawargana ngagantung kemeja rapih,Asep sareng kulawargana ngayonkeun baju olahraga,"Sateuah nyangcay puasa, Asep ngajak kulawarga ka mesjid",Asep jeung kulawargana ngagantung kemeja,Asep jeung kulawargana saré dina jam 9 malem,Asep jeung kulawargana siap-siap pikeun sholat tarawéh
Socio-religious aspect of life,Tina ngalakukeun solat sacara teratur.,Tina ngan ngalarapkeun solat di hari raya.,Tina geus lila teu ngalarapkeun solat,Tina hayang ngalarapkeun solat sacara rutin,Tina ngajak babaturan pikeun ngalarapkeun solat bareng,Tina ngagorowok kacida ku solat nu hadé
Religious Holiday,Sapi nu dijieun tina kertas téh dihancurkeun,Sapi nu dijieun tina kertas téh dijual,"Tiap poé Idul Adha, masarakat Sunda ngalakukeun tradisi ngagempur sapi",Sapi nu dijieun tina kertas dihias jeung warna-warna,Tradisi ieu ngajadikeun masarakat Sunda deukeut jeung agama,Sapi nu dijieun tina kertas téh ngingetkeun masarakat Sunda kana kisah Nabi Ibrahim
Pregnancy and Kids,Titin ngajaga kaséhatan budakna sangkan budakna sehat,Titin tara ngajaga kaséhatan budakna,Titin teu nyangka bakal jadi indung,Titin teu tiasa ngajaga budak,Titin ngajaga budakna sangkan budakna sehat,Titin ngajaga kaséhatan budakna
Art,Rina ngadéprésiasi batur yén manéhna baris ngadongengkeun carita Sunda nu éndah.,Sinta hoyong ngajual gitar Sunda.,"Sinta nuju kampus bareng batur, Dina",Anjeunna hoyong ngahadiahkeun gitar Sunda ka batur,Sinta ngajajal lagu Sunda nu éndah,Dina kacida senang nu nulungan Sinta ngajajal lagu Sunda
Food,Indra hayang ngabéjaan yén kopi Sunda téh loba kaayeunanan.,Indra nginum kopi nu tos dibeli.,Indra hayang ngabéjaan yén kopi Sunda téh loba urang resepna,Indra ngabéjaan yén kopi Sunda téh kacida ngajaga kasehatan,Indra ngabéjaan yén kopi Sunda téh cara ngajaga kasehatan,Indra ngabéjaan yén kopi Sunda téh loba pangaruhna
Daily Activities,Manéhna hirup pisan kana olahraga ati-ati,Mamat hayang jadi atlit minton terkenal sangkan bisa ngahibur nepi ka wanci peuting,Mamat resep pisan minton di wanci peuting,Unggal peuting sanggeus solat isya Mamat bakal ngabawa raket minton,Anjeunna ogé resep minton di lapangan nu aya di komplek imahna,Mamat teu jarang ngajak sobat-sobatna pikeun minton
Fisheries and Trade,Rudi bakal tuluy ngajaga pagawe abahna,Rudi teu resep ngiring abahna ka pasar,Ayahna Rudi ngajual lauk di pasar,Rudi resep pisan ngiring abahna ka pasar,Rudi diajar cara ngajual lauk nu alus,Rudi hayang ngajaga pagawe abahna
