topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Indonesia,Ayah dan Bunda hanya bisa tertawa melihat tingkah teman-teman Dio.,Ayah dan Bunda beda umurnya cukup jauh.,Orang tua Dio akrab dengan teman-teman Dio.,"Teman-teman Dio bahkan memanggil orang tua Dio dengan Ayah dan Bunda, sama seperti panggilan Dio.","Setiap main ke rumah Dio, mereka heboh memanggil Bunda untuk meminta makan.","Jika bermain di akhir pekan, Ayah akan ditarik untuk ikut bermain bersama mereka."
Indonesia,Ayah mengikuti rapat secara daring,Ayah pergi ke kantor untuk menghadiri rapat,Ayah tidak pergi ke kantor,Ayah harus menghadiri rapat,Ayah sedang berada di ruang tamu,Ayah menjadi pemimpin rapat
Indonesia,Ayah merasa malu ketika ditanya dengan nada menggoda apakah ia masih aktif mengikuti kegiatan pramuka.,Ayah merasa kaus kakinya adalah kaus kaki paling keren di kantornya saat ini.,Kaus kaki Ayah tertukar dengan kaus kaki Puput.,"Ayah yang terburu-buru ketika tadi akan berangkat kerja, asal saja mengambil kaus kaki hitam di meja.",Ternyata itu adalah kaus kaki pramuka milik Puput yang sudah disiapkan dari semalam.,Ayah baru sadar ia memakai kaus kaki hitam berlambang tunas kelapa karena ditanya oleh teman kantornya.
Indonesia,Ayva mengajari Kity bermain sepatu roda,Kity tidak mau berteman dengan Ayva,Ayva bermain sepatu roda,Ayva memiliki teman baik,Teman Ayva bernama Kity,Kity tidak bisa bermain sepatu roda
Indonesia,Azhar dan timnya merayakan kemenangan mereka,Azhar mengikuti kompetisi robotik tersebut sendirian,Azhar mengikuti kompetisi robotik,Azhar dapat membuat robot untuk membantu arsitek,Azhar bekerja secara tim,Tim Azhar menjadi pemenang lomba robotik tersebut
Indonesia,Azizah sangat peduli dengan keadaan mukanya,Azizah mengabaikan jerawat yang muncul,Muka Azizah muncul jerawat,Azizah panik dan meminta ibu membelikan skincare untuknya,Azizah memakai skincare dengan rutin,Muka Azizah kembali mulus seperti sedia kala
Indonesia,Bagi nenek sinetron menjadi sarana hiburannya di malam hari,Nenek sangat ingin menjadi salah satu pemeran sinetron,Nenek sangat suka menonton sinetron,Tiap sore setelah sholat isya beliau duduk di depan layar televisi selama 3 jam,Sesekali beliau bergumam karena kesal melihat pemeran antagonis yang tingkahnya sering menjahati pemeran utama,Tak jarang nenek juga ditemani kakek ketika menonton sinetron
Indonesia,Baginya pekerjaan ini adalah salah satu berkah yang sangat ia syukuri,Untung kerap mengeluh dengan pekerjaannya sebagai seorang tukang sapu,Untung bekerja sebagai tukang sapu,Sudah 5 tahun profesi ini ia lakoni,Ia mengaku menjalaninya dengan ikhlas,Meski pendapatannya hanya 500 ribu per bulan
Indonesia,Bahir lulus tes potensi akademik,Bahir ingin menjadi guru,Bahir mengikuti tes potensi akademik,Bahir harus memiliki nilai yang tinggi jika ingin lulus,Bahir ingin menjadi seorang perwira,Seorang perwira harus lolos tes potensi akademik
Indonesia,Bahkan di akhir pekan ia harus les piano dan matematika,Memiliki tempat les sendiri adalah keinginan Hima,Hima sedang bosan sekali les,"Dalam seminggu, jadwalnya penuh dengan les","Di hari Senin, Rabu dan Jum'at ia harus les bahasa",Hari Selasa dan Kamis ia harus les lukis
Indonesia,"Bahkan, warga komplek sebelah juga mengenal Ichsan",Setiap hari Ichsan berangkat ke sekolah dengan anak tetangganya,Ichsan adalah seorang anak yang ramah,Ia pandai bergaul dengan orang berbagai usia,"Ketika bergaul, ia tidak pernah membeda-bedakan",Semua tetangganya mengenal Ichsan dan senang mengobrol dengannya
Indonesia,Baju seragam titin terkena gunting saat mengerjakan prakarya,Orang tua Titin membelikan Titin mainan baru,Titin meminta baju baru kepada orang tuanya,Seragam Titin robek terkena gunting,Titin menggunakan gunting untuk mengerjakan prakarya,Orang tua Titin segera membelikan Titin baju baru
Indonesia,Bapak yang ikut menonton bersama Cakra menyuruh Cakra mengambil air dulu untuk Cakra minum setelah berulang kali batuk seperti barusan.,Bapak yang ikut menonton bersama Cakra menyuruh Cakra membeli jus di ujung gang rumah mereka.,Cakra tertawa sampai terbatuk-batuk.,Ia geli sekali melihat adegan lucu di film yang ia tonton.,"Setelah batuknya terhenti, ia kembali fokus menonton.",Muncul adegan lucu lain yang membuat Cakra lagi-lagi tertawa sampai terbatuk-batuk.
Indonesia,Barnes menjadi pemimpin prajurit pada 2 tahun setelahnya,Barnes adalah seorang pedagang termuda di wilayah istana,Barnes adalah prajurit yang sangat muda,Barnes lolos seleksi prajurit untuk melindungi istana,Barnes mengabdikan jiwa dan raganya,Barnes bertanggung jawab atas keselamatan keluarga kerajaan
Indonesia,Baru sekarang Winda punya keberanian untuk benar-benar mewujudkannya.,Baru sekarang Wina ingin pergi ke salon untuk potong rambut.,Wina menggunting sendiri rambutnya yang telah lebih panjang dari biasanya.,Rambut sepunggung Wina kini telah hilang.,Wina terlihat berbeda dengan potongan rambut seleher ditambah poni lurus di atas alis.,Sudah lama Wina ingin mencoba gaya rambut pendek dengan poni.
Indonesia,Batik adalah salah satu budaya Indonesia,Dian lebih suka mengikuti tren budaya barat,Dian sering memakai batik,Dian ingin melestarikan budaya Indonesia,Dian tidak malu saat memakai batik,Dian bangga dengan batik yang pakai
Indonesia,Baxter mempromosikan rotinya,Baxter menjual nasi goreng yang sangat lezat,Baxter memiliki pabrik roti,Baxter terkenal sebagai pembuat roti yang enak,Tetangga Baxter membeli roti darinya,Roti Baxter mulai terkenal hingga ke luar kota
Indonesia,Bayi yang ada di album foto tersebut adalah foto Warqa,Tidak ada foto tentang Warqa saat masih kecil,Warqa pergi ke gudang papa,Warqa menemukan sebuah album foto,Album foto itu dibuat setelah Warqa lahir,Warqa melihat foto seorang bayi di dalam album foto tersebut
Indonesia,Beberapa anak seringkali menangis bosan di tengah pemutaran film,Cemilan untuk anak-anak rasanya terlalu manis,Sebenarnya Tomi senang menemani adiknya menonton di bioskop,Ia tidak pernah masalah ikut menonton film untuk anak-anak,Menurutnya film untuk anak-anak juga menarik,Hanya ada satu hal yang tidak ia suka jika menonton film anak-anak
Indonesia,"Beberapa saat tidak ada jawaban lagi dari eci, ternyata ia benar-benar telah tertidur pulas.","Eci sesungguhnya anak yang rajin, namun ia terlalu sibuk akhir-akhir ini.","""ci, lo udah baca sampai bab berapa?"" tanya nisa kepada eci, teman sebelah ranjangnya.","""masih bab dua, gua udah ngantuk berat nih"" jawab eci setengah sadar.","Eci sangat ingin tidur, namun ia harus mempersiapkan ulangan biologi untuk besok.","""yaudah lo tidur aja, besok pagi gue bangunin"" nisa memberi saran kepada eci."
Indonesia,Beberapa siswa kelas XI dan X dapat berlari dengan cepat,"Anggota tim basket SMA Angkasa terdiri dari siswa kelas X, XI, dan XII",Semua anggota tim basket SMA Angkasa dapat berlari dengan cepat,Beberapa siswa kelas XI dan X adalah anggota tim basket SMA Angkasa ,Siswa kelas XII SMA Angkasa tidak diperbolehkan mengikuti kegiatan non akademis,Salah satu kegiatan non akademis di SMA Angkasa adalah ekstrakulikuler Basket
Indonesia,"Beberapa teman menertawakan, hingga muka ku langsung merah dan panas menahan malu bercampur senang.",Aku dibawanya ke lapangan basket dan ia mengajakku bermain basket.,"""balik ke kelas yuk, ntar loe dicariin"" ajaknya setelah beberapa menit kami bersembunyi dibelakang gedung kelas.","""iya, loe duluan aja, gue takut barengan"" jawabku.","""ah udah, santai aja, kita kan udah kelas dua belas, ga capek sembunyi terus?"" ucapnya sambil mengacak-acak rambutku.",Ia lalu menggandenga tanganku dan menggiringku ke kelas.
Indonesia,"Begitu selesai, Heni segera memberikan buku absen kepada Bu Remince dan pamit pulang.","Begitu selesai, Hani meminta imbalan kepada Bu Remince.",Heni menyanggupi tugas yang diberikan oleh Bu Remince.,Bu Remince memintanya untuk membantu menuliskan nama anak kelasnya di buku absen.,"Setelah jam pelajaran Bu Remince berakhir, Heni mengikuti langkah Bu Remince menuju ruang guru.","Di sana, Heni mengerjakan tugasnya pada bagian belakang ruang guru yang biasa dipakai untuk rapat."
Indonesia,Bella mengaduh keras sampai abang ojek di depan rumah menoleh kaget.,Bella mengaduh keras karena dipukul.,Bella tidak sadar jika lantai rumahnya baru saja dipel.,Bella ingin mengambil uang untuk membayar ojek yang dinaikinya.,Bella memasuki rumah dengan setengah berlari.,Bella pun terpeleset karena lantai licin.
Indonesia,Bella tidak lagi bahagia dalam rumah tangganya,Bella merubah sikap kepada suaminya,Bella menjalani rumah tangganya dengan bahagia,Bella tidak ada masalah apapun dengan suaminya,Sampai suatu hari sikap suaminya berubah,Bella mulai merasakan prahara di dalam rumah tangganya
Indonesia,Ben menjaga rumah karena tidak ada kunci cadangan lagi,Ben bermain dengan teman-temannya di tempat bowling,Ben mencari kunci rumah di setiap sudut rumah,Adik Ben membawa kunci cadangan terakhir,Ben memutuskan untuk menduplikat kunci rumah jika adiknya sudah pulang,Ben tidak bisa pergi dan harus berada di rumah
Indonesia,"Berhubung adiknya terus merengek, akhirnya Tata membelikannya",Tata menjual adiknya ke penjaga toko karena kesal,Hari ini Tata sangat kesal,Adiknya meminta ia membelikan mainan,Tata sudah mengingatkan bahwa harga mainan yang dijual terlalu mahal,"Apalagi, kualitasnya tidak sesuai dengan harganya yang mahal"
Indonesia,"Berkat ibu yang merawatnya, Lilia merasa jauh lebih sehat",Sepanjang hari ibu memarahi Lilia yang sakit,Seharusnya hari ini Lilia pergi ke acara keluarga,"Namun, ia demam sejak tadi malam karena kehujanan",Lilia harus tinggal di rumah dan istirahat,Ibu memutuskan untuk tinggal dan merawat Lilia
Indonesia,Berta mulai membereskan kue-kuenya dari stan bazar agar bisa pulang lebih awal sebelum gelap.,Berta mulai membuat kue yang baru untuk dijual.,Kue-kue yang dijual Berta di bazar sudah hampir laku semuanya.,Hanya tersisa dua cupcake dan satu kotak nastar.,Berta melihat jam yang melingkar di pergelangan tangan kanannya.,Jam menunjukkan pukul setengah 6 sore.
Indonesia,Bian telah berhasil mengajari Galvin,Galvin dan Bian tidak pernah melihat tombak sebelumnya,Galvin diajarkan Bian menggunakan tombak,Galvin tidak bisa memainkan tombak,Bian tidak menyerah mengajari tombak,Galvin akhirnya bisa menangkap ikan dengan tombaknya setelah 3 minggu berlatih
Indonesia,Bianca menangis melihat proses pengeluaran sedotan plastik dari seekor penyu yang terlihat kesakitan.,Bianca menangis melihat banyaknya sampah di sungai-sungai.,Ambar menyayangkan berita yang dilihatnya di TV.,"Banyak laut yang telah tercemar keadaannya, terutama oleh sampah plastik.",Hewan-hewan laut pun terkena imbasnya.,Salah satu contohnya ditunjukkan oleh pembawa berita.
Indonesia,Biasanya ia menyiapkan mie rebus atau makanan ringan,Menonton film sebaiknya dari sumber yang legal,Setiap akhir pekan Dena begadang menonton film,Ia senang streaming di malam hari karena internetnya lancar,Sambil menonton film ia ditemani segelas teh manis hangat,Ia juga menyediakan makanan
Indonesia,Biasanya ia minum susu kedelai atau susu almond,Susu sapi tidak baik untuk kesehatan,Dino alergi dengan laktosa,Ia tidak bisa minum susu sapi,"Jika ia minum susu, perutnya akan sakit","Oleh karena itu, Dino harus meminum susu lain"
Indonesia,Biasanya mereka bermain di sekitar warung yang menjual ayam goreng,Kucing adalah hewan mamalia,Kucing Tania sangat suka bermain di luar rumah ,"Setelah makan pagi, kucingnya akan berjalan-jalan ke luar rumah",Ia akan kembali ke rumah saat jam makan sore,Tetangganya bercerita kucing Tania sering bermain dengan kucing komplek
Indonesia,Biaya kuliah Dwi ditanggung oleh Yoongi sebagai bentuk beasiswa,Dwi bekerja untuk Yoongi agar mendapatkan uang,Dwi berkuliah di salah satu universitas negeri dengan beasiswa dari seseorang yang dekat dengannya,Dwi dekat dengan seorang laki-laki kaya,Yoongi adalah seorang aktor ternama yang terkenal karena ketampanannya,Yoongi sering memberikan uang  dan barang secara cuma-cuma kepada orang yang dekat dengannya
Indonesia,Bila membuat kesalahan terhadap Jiray,Jiray selalu bersama dengan Bila,Bila pernah membuat kesalahan,Bina merasa sangat menyesal,Jiray sangat membenci Bila,Bila tidak pernah bermain bersama Jiray lagi
Indonesia,Birto membawa penjahat tersebut ke penjara,Penjahat yang dikejar Birto lolos,Birto bekerja sebagai komandan polisi,Birto mendapatkan panggilan tugas,Birto harus menangkap penjahat,Birto berhasil mengalahkan penjahat tersebut
Indonesia,Bob anak yang berbakat dalam dunia musik,Bob dan tantenya sering menonton tv bersama,Bob memiliki pita suara yang bagus,Dari kecil ia sudah dilatih bernyanyi oleh Tantenya yang juga seorang penyanyi,Bob juga mampu memainkan berbagai instrumen,"Gitar, piano, dan terompet adalah beberapa contohnya"
Indonesia,Bowling adalah olahraga yang disukai Sirius,Sirius tidak suka bermain bowling,Sirius bermain bowling,Sirius berhasul menjatuhkan beberapa bagian,Sirius sangat lihai bermain bowling,Sirius sering bermain bowling
Indonesia,Brandom berjanji akan segera menyelesaikan pekerjaannya,Brandom keluar dari pekerjaannya,Brandom tidak dapat menyelesaikan pekerjaannya,Brandom mengalami sakit yang menghalanginya menyelesaikan pekerjaannya,Brandom meminta dispensasi dari atasannya,Atasan Brandom memberikan dispensasi 3 hari sejak batas waktu
Indonesia,Brian merasa dia tidak pernah bahagia,Brian merasa senang ketika mengalami patah hati,Brian baru saja mengalami hati,Brian duduk di atas jendela kamarnya,Brian menatap langit sambil berteriak marah,Brian merasa hidup tak adil kepadanya
Indonesia,Bu Ai baru saja melahirkan.,Bu Ai baru saja pulang.,"Wendy, sahabat Arta, berusaha menenangkan Arta.",Wendy tahu Arta tidak bermaksud jahat dengan menuduh Arta sebagai pencuri.,Arta hanya panik karena uang kas kelas mereka adalah tanggung jawab Arta sebagai bendahara.,Ditambah lagi dengan jumlahnya yang besar karena mereka baru saja patungan uang hadiah untuk anak Bu Ai.
Indonesia,Bu Aida menawarkan pelajaran tambahan untuk Panca mengenai bagaimana membuat rangkuman yang baik agar Panca tidak lagi kebingungan.,Bu Aida menawarkan Panca untuk tidak usah mengerjakan tugas merangkum jika memang tidak suka.,Panca tidak pernah menyukai tugas merangkum dari Bu Aida.,Panca merasa rangkuman buatannya tidak bisa memuat pokok-pokok yang dibutuhkan.,"Setiap kali merangkum, Panca selalu berakhir dengan menyalin seluruh materi yang ada.",Bu Aida yang mengetahui kebingungan Panca memanggilnya ke ruang guru.
Indonesia,Bu Ida yang menyadari kegelisahan anak didiknya hanya bisa tersenyum maklum.,Bu Ida yang menyadari kegelisahan anak didiknya segera berniat memanggil Kepala Sekolah.,Hati Ika deg-degan menanti hasil Ujian Nasional yang akan keluar siang nanti.,"Ika sudah tidak fokus mendengarkan penjelasan dari wali kelasnya, Bu Ida.",Mata Ika bolak-balik melihat ke arah Bu Ida di depan dan ke jam tangan di pergelangan tangan kirinya.,Teman-teman Ika yang lain juga banyak yang bertingkah gelisah seperti Ika.
Indonesia,Bu guru menghukum Rina dengan memberikan PR tambahan,Bu guru memuji ide Rina yang cerdas,Bu guru tidak habis pikir dengan kelakuan Rina,"Saat murid-murid diminta mengumpulkan PR, tiba-tiba Mila panik",Buku PR yang ia bawa raib dari tasnya,Ternyata Rina mengambil buku itu tanpa izin Mila untuk menyalinnya
Indonesia,Buah tidak jatuh dari pohonnya dan kini Feri menjadi artis cilik ,Feri anak yang cengeng dan menyayangi ibunya.,Feri anak yang tampan dan berbakat,Tidak heran karena orang tua Feri adalah artis papan atas,Ayahnya seorang musisi terkenal,Ibunya seorang aktor pemain film 
Indonesia,Buku novel yang dibuat Kiara diadaptasi dari kisahnya sendiri,Kiara menerbitkan kamus ensikplodia,Kiara senang membuat cerita tentang kehidupan,Kiara sering membuat cerita tentang dirinya,Kiara telah menerbitkan 5 buku novel,Semua ide cerita Kiara berasal dari perjalanan hidupnya
Indonesia,"Buku pertama bergenre fantasi, buku kedua bergenre horror, serta buku ketiganya bergenre romansa.",Ayu sangat menyukai rumah barunya karena berada di kawasan yang rimbun pepohonan.,"Sepulang sekolah, ayu kembali melanjutkan tulisannya.","Kali ini ia menulis novel romansa, yang terinspirasi dari kisahnya sendiri.",Patah hati menjadi hal yang menguntungkan bagi ayu karena ia mendapatkan ide baru untuk menulis.,Sejauh ini ayu sudah menerbitkan tiga buku novel dengan genre berbeda.
Indonesia,Bulan memilih berbelok saja walaupun artinya ia memutar lebih jauh.,Bulan memilih memelihara kucing.,Bulan membelokkan sepedanya ke arah kiri.,Sebenarnya Bulan ingin mengambil jalan lurus.,Namun anjing yang duduk jauh di depannya mengubah pikiran Bulan.,Bulan takut dengan anjing.
Indonesia,"Bumi menghembuskan napas, ia tidak ingin memberi komentar apapun dan membiarkan dirinya mendengarkan keluh nara.",Lagi-lagi nara memarahi bumi karena kesalahannya sendiri.,"""Bumi, apakah aku tidak lagi punya tempat dihidupnya? Ah aku kesal dengan diriku sendiri"" suara nara berubah datar.",Nara sedang bersedih karena tidak diberitahu ketika sahabat dekatnya masuk rumah sakit.,"""Tidak nara, ia hanya tak ingin kau khawatir"" bumi ragu2, takut perkataannya akan semakin menyakiti nara.","""Harusnya aku lebih sering menanyakan kabarnya"" nara kembali menyalahkan diri."
Indonesia,Bunga tersebut tidak sesuai dengan keinginan ibu,Kakak membelikan ibu rumput palsu,Ibu suka merangkai bunga,Ibu meminta kakak membeli bunga di toko online,Kakak membelikan bunga yang terlalu kecil,Ibu protes dengan bunga yang dibeli kakak
Indonesia,Carter menerapkan ilmunya saat melihat fosil di dalam gua,Carter bosan berlibur mengunjungi goa,Carter berkunjung sebuah goa di daerah Jawa Timur,Goa tersebut terkenal dengan keindahannya,Fosil yang tertinggal di dalam goa menarik untuk dipelajari,Carter selalu tertarik dengan sejarah dan peninggalannya
Indonesia,Catarina tidak bisa melupakan sahabatnya,Catarina adalah orang yang sangat mudah melupakan sesuatu,Catarina menangis sedih,Bayang-bayang sahabatnya tidak juga pergi dari ingatannya,Catarina ingin melepas kesedihannya,Catarina merindukan sahabatnya
Indonesia,Cella adalah teman yang baik hati dan tidak sombong,Rain berhutang perhiasan pada Cella,Cella membelikan Rain perhiasan,Rain sangat senang,Cella senang berbagi kepada orang lain,Cella tidak sombong dengan kekayaannya
Indonesia,Chiko terkena tilang karena tidak memakai helm,Chiko menilang pengendara bermotor,Chiko akan pergi dengan sepeda motor,Chiko lupa memakai helm,Pengendara motor yang tidak memakai helm akan kena tilang,Polisi berjaga sepanjang jalan yang dilewati Chiko
Indonesia,Christa ingat sekali ia masih memegang kunci motornya sambil mendengarkan penjelasan Pak Hara di jam pelajaran terakhir tadi.,Christa ingat ia menjual motornya kepada Pak Hara.,Christa berjalan mengelilingi kelasnya dengan posisi kepala menunduk.,Kelas Christa dalam kondisi kosong tanpa ada orang lain.,Sepuluh menit telah berlalu sejak bel pulang sekolah berbunyi.,Christa sedang mencari kunci motornya yang hilang.
Indonesia,Cian senang mimpinya dapat diwujudkan oleh ayahnya,Ayah Cian tidak mengetahui keinginan Cian,Cia senang menonton film tentang putri kerajaan,Cian sering berkhayal bertemu dengan seorang pangeran,Ayah Cian mengabulkan keinginan Cian,Ayah Cian berpura-pura menjadi seorang pangeran
Indonesia,Ciara membenci Guro dan tidak akan memaafkannya,Guro akan selalu dimaafkan oleh Ciara,Ciara tidak akan pernah bisa memaafkan penghianat,Ciara tidak rela dirinya dikhianati oleh orang lain,Guro mengkhianati sahabatnya untuk urusannya sendiri,Ciara adalah sahabat Guro
Indonesia,Ciella mengoleksi banyak buku,Ciella tidak memiliki buku,Ciella membeli rak buku baru,Ciella menata bukunya di rak baru tersebut,Kamar Ciella menjadi lebih rapi,Ciella sangat suka membaca buku
Indonesia,Cila sangat menyayangi burung merpatinya,Burung merpati Cila hilang,Cila memelihara seekor burung merpati,Cila menceritakan banyak hal kepada burung merpati,Burung merpati selalu diam mendengarkan,Burung merpati sering terbang namun tahu arah pulang
Indonesia,Clara tidak akan melupakan kebaikan teman-temannya.,Clara tidak peduli dengan teman-temannya.,Clara berbahagia tinggal di Bandung selama kuliah.,Udaranya dingin dan orangnya ramah-ramah.,Teman-teman Clara selalu menolong Clara pada masa awal-awal ia tinggal di Bandung.,Kadang kala temannya yang tinggal di Bandung mengajak Clara untuk menginap di rumahnya.
Indonesia,Cucu-cucu kakek sulit menerima kenyataan ini,Cucu-cucu kakek masih suka mengunjungi kakek di rumahnya.,Kakek sudah berusia 70 tahun,Semua cucunya menyayanginya,"Meski kakek sudah sakit-sakitan, mereka selalu mengunjungi beliau setiap hari",2 bulan lalu kakek telah menghembuskan nafas terakhirnya
Indonesia,DIna tidak malu menjadi anak seorang pedagang,Dina ngambek tidak mau sekolah lagi,Ayah Dina adalah seorang pedagang,Ayah DIna berjualan di depan sekolahnya,Jadi mereka sering berangkat bersama,"Saat istirahat, Dina sering membantu ayahnya"
Indonesia,Daisy sangat bijak dalam menjalani kehidupan,Daisy menghalalkan segala cara untuk mencapai puncak kejayaannya,Daisy ingin mencapai puncak kejayaannya,Daisy diminta untuk menikmati seluruh prosesnya,Daisy merasakan seluruh luka dan bahagia ketika menuju puncak kejayaannya,Daisy akan selalu bangkit jika memang harus terjatuh
Indonesia,Damian menjadi saksi di pengadilan,Damian tidak berada di tempat kejadian saat hal itu terjadi,Damian tidak sengaja menjadi saksi mata,Kejadian yang Damian lihat sangat mengejutkan,Damian tidak menyangka hal tersebut akan terjadi,Damian segera melaporkannya kepada pihak berwajib
Indonesia,"Dana berusaha berlari menghampiri Vera tetapi terlambat, kepala Vera sudah terhantam bola basket.",Dana berusaha berlari menuju gerbang sekolah.,Teriakan Dana mengagetkan banyak anak.,Sekarang adalah jam istirahat pertama di sekolah.,Sebuah bola basket terlihat melayang dari arah Dana dan teman-temannya yang sedang bermain basket.,Bola tersebut mengarah ke Vera yang berjalan melintasi lapangan sekolah dengan telinga terpasang earphone.
Indonesia,Dede berharap kura-kuranya berumur panjang agar bisa terus menjadi teman mainnya.,Dede berharap kura-kuranya bisa berubah menjadi kura-kura ninja.,Kura-kura peliharaan Dede dirawatnya dengan baik.,Setiap hari Dede selalu memberinya makanan.,Kura-kura tersebut adalah hadiah ulang tahun dari Ayah.,Sudah satu tahun berlalu sejak Dede memeliharanya.
Indonesia,Delisa berhasil membanggakan kedua orang tuanya,Delisa menganut agama islam,Delisa sedang ujian hafalan sholat,Delisa takut melupakan beberapa ayat ,Delisa sudah menghafal surat pendek sejak satu bulan yang lalu,Delisa dapat melalui ujian hafalan sholatnya
Indonesia,Delman Pak Con tidak dapat dikendarai,Kuda Pak Con hilang,Delvin menaiki delman,Delman membutuhkan kuda untuk berjalan,Pak Con membutuhkan seekor kuda,Kuda Pak Con sedang sakit
Indonesia,"Dengan adanya acara ini, universitas berharap bisa membantu mereka yang membutuhkan darah",Donor darah sangat menarik karena mendapatkan makanan setelahnya,"Tiga bulan sekali, Universitas Harapan mengadakan acara donor darah",Acara tersebut diselenggarakan oleh universitas,Mahasiswa juga diperbolehkan ikut serta donor darah,Acara ini diselenggarakan selama satu hari penuh
Indonesia,Dengan berat hati mereka mengakhiri hubungan mereka,dengan senang hati mereka mengakhiri hubungan mereka,Ikhwan dan Maya sudah berpacaran 4 tahun lamanya,Mereka kenal satu sama lain ketika masih menjadi mahasiswa di IPB.,Hubungan yang telah dijalin lama kini harus diakhiri,Karena orang tua Maya tidak menyetujui hubungan mereka
Indonesia,Deri tidak mendapatkan barang yang dicarinya,Deri dapat melihat dengan jelas dalam kegelapan,Deri ingin mengambil barang di gudang,Lampu di gudang mati,Deri tidak dapat melihat apapun,Deri menyerah
Indonesia,Devan adalah pembunuh yang sebenarnya,Devan tdak mungkin menjadi seorang pembunuh,Devan menjadi tersangka kasus pembunuhan,Devan dibawa ke kantor polisi untuk diinterogasi,Devan menjawab semua pertanyaan dengan lancar,Devan senang dapat membalaskan dendamnya
Indonesia,Di sana telah berkumpul beberapa anggota ekskul atletik yang siap untuk memulai latihannya.,Di sana telah berkumpul anggota ekskul basket yang siap untuk memulai latihannya.,Atletik adalah ekskul baru di sekolah Rissa.,"Rissa suka berlari, makanya ia memutuskan untuk bergabung di ekskul atletik.",Kegiatan pertama ekskul atletik akan dilakukan nanti pada jam sepulang sekolah.,"Begitu bel pulang sekolah berbunyi, Rissa segera berjalan menuju lapangan sekolah."
Indonesia,"Di tengah perjalanan, Lila muntah karena pusing",Ia lebih memilih untuk menyetir bus kelasnya,Siswa SD Harapan akan karyawisata ke kebun binatang sebagai penanda kenaikan kelas,Mereka pergi naik bus karyawisata,Lila mendapat kursi di belakang karena ia terlambat datang,Ia merasa pusing dan mual duduk di kursi belakang
Indonesia,Dia tidak akan makan junk food lagi,Didit tidak bisa menolak godaan junk food,Minggu kemarin Didit masuk rumah sakit,Dia terkena penyakit usus buntu,Akhir-akhir ini dia sering sekali memakan junk food,Sekarang dia menjadi jera
Indonesia,Diana dinobatkan menjadi duta pelajar berkarakter,Diana menyerah dengan lomba bidang non akademis tersebut,Diana mengikuti perlombaan bidang non akademis,Pemenang dari perlombaan tersebut akan menjadi duta pelajar berkarakter,Diana memberikan kemampuannya yang terbaik untuk menjadi pemenang perlombaan,Diana menjadi juara pertama perlombaan tersebut
Indonesia,Dianti telah terbiasa melalukannya karena sudah tahu bahwa Saufika memang lama sekali jika menulis.,Dianti sudah terbiasa menulis di papan tulis.,Saufika menulis materi yang tertera di papan tulis.,Suasana kelas sudah sepi.,"Hanya ada Saufika dan teman sebangkunya, Dianti.",Dianti menemani Saufika mencatat materi dari jam pelajaran terakhir tadi.
Indonesia,Dika mengaku perutnya kram karena ia meminum minuman dingin saat perutnya kosong,Teman-teman Dika tidak pernah sakit kram perut,Perut Dika tiba-tiba kram,Ia meringis kesakitan karena sakit yang menusuk,Teman-teman Dika langsung menolong Dika yang kesakitan,Mereka membawa Dika ke UKS
Indonesia,"Dikarenakan rasa hormatnya kepada saudaranya, Pangeran Jaka belum berani menyatakan perasaannya",Pangeran Jaka dan Joko akhirnya bertarung memperebutkan tahta kerajaan.,Sudah sering Pangeran Joko mendatangi rumah Sri Mulan untuk melamarnya,Tapi dengan lembut Sri Mulan terus menolak tawaran sang Pangeran,"Sri Mulan selama ini menyukai Pangeran Jaka, adik dari Pangeran Joko","Begitu juga halnya dengan Pangeran Jaka, ia sangat menyukai Sri Mulan."
Indonesia,Dilan melanggar hukum yang telah ditetapkan pemerintah,Dilan tidak bersalah jika berkerumun,Indonesia sedang dilanda pandemi,Masyarakat harus menjaga diri,Pemerintah melarang masyarakat untuk berkerumun,Dilan menyelenggarakan pesta di rumahnya
Indonesia,Dio selalu mendorong Alana untuk berkarya,Tidak ada orang yang mengerti dengan maksud dari puisi Alana,Alana sangat senang membuat puisi,Alana selalu menuliskan keresahan dalam bait puisi,Alana paham banyak hal yang tidak bisa orang lain pahami,Dio selalu memahami maksud dari puisi Alana
Indonesia,Dira berharap hal itu segera terjadi,Dira datang seorang diri ke pernikahan sahabatnya,Dira menghadiri resepsi pernikahan sahabatnya,Dira datang dengan tunangannya,Dira mengenalkan tunangannya kepada sahabatnya,Sahabat Dira berharap Dira segera menyusulnya
Indonesia,Dirna akhirnya berenang bersama Agus,Agus mengabaikan keberadaan Dirna,Agus mengajak Dirna untuk berlibur ke pantai,Agus berenang terlebih dahulu,Dirna menolak ajakan agus,Agus menarik Dirna menuju laut
Indonesia,Diskusi akan dilanjutkan nanti di saat istirahat kedua sambil makan siang.,Diskusi akan dilanjutkan nanti setelah semester sudah berganti.,Gloria duduk bersandar pada tembok belakang kelasnya.,Ia dikelilingi oleh teman-temannya yang lain.,Mereka sedang berdiskusi mengenai penampilan untuk perayaan Hari Guru Nasional.,Tanpa terasa bel tanda waktu istirahat pertama berakhir berbunyi.
