topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Death,"Sanggeus layon dikurebkeun, Ema Icih mulang diaping ku kulawargana",Ema Icih nangis bari seuri ningali kubur salakina,Ema Icih nganteurkeun layon salakina ka pakuburan,Layon salakina dianteur ku sababaraha tatangga jeung kulawargana,Ema Icih nangis bari ceurik nalika nempo kubur salakina ditutup taneuh,Ema Icih ngarasa sedih pisan ditinggalkeun salakina
Family Relationships,Dede ngarti tur daék milu ka imah nini,Dede tetep embung milu ka imah nini,Ema ngajak Dede jeung Aa ka imah nini,Ema jeung Aa hayang nyaba nini,Dede mah embung milu da Dede boga PR,Ema nganasehatan Dede sangkan milu nyaba nini
Art,Imas jeung Dede tampil nari jaipong di acara kawinan lanceukna.,Imas jeung Dede mah teu resep nari jaipong.,Imas keur latihan tari jaipong di bumi,Imas ngajak lanceukna Dede kanggo latihan bareng,"Dede mah teu bisa nari, tapi Imas sabar ngajarna",Imas jeung Dede terus latihan nepi ka bisa nari jaipong bareng
Fisheries and Trade,Mang Ade tiasa nyumponan kabutuhan lauk kanggo palanggan-palangganna,Mang Ade ngajual lauk anu teu seger,Mang Ade dagang lauk di pasar Cicadas,Anjeunna ngajual lauk seger anu asal tina balong,Mang Ade masang harga anu wajar kanggo laukna,Seueur palanggan anu mesen lauk ka Mang Ade
Daily Activities,Indungna ngadukung kaputusan Tini pikeun nabung,Tini nganggap nabung mangrupikeun ide anu goréng,Tini ngumpulkeun duit sakuna,Manéhna hayang meuli sepatu anyar,Manéhna ngarencanakeun bakal nabung sakedik-sakedik ti artos jajanna,"Manéhna yakin sugan dina sababaraha bulan ka hareup, artosna bakal cekap pikeun meuli sapatu"
Food,Neng Siti hoyong ngajagi kacintaan kana bubuahan lokal,Neng Siti mésér bubuahan impor anu langkung mirah,Neng Siti nuju milarian bubuahan lokal di pasar,"Anjeunna mendakan rambutan, mangga, sareng durian anu kacida seungit",Neng Siti mésér sababaraha kilo bubuahan pikeun kulawargana,Neng Siti resep pisan kana bubuahan lokal
Pregnancy and Kids,Budak Rani tumuwuh janten budak anu pinter sareng séhat,Rani ngantep budakna ulin sorangan,"Dina ngurus budak leutik, Rani kedah ati-ati",Rani kedah ngawaskeun budakna nalika ulin,Rani kedah mastikeun budakna dahar anu séhat,Rani kedah ngajak budakna ngobrol sareng ulin babarengan
Wedding,Acara nikahan Joko sareng Lina lancar,Seueur tamu undangan anu teu dongkap,Acara nikahan Joko sareng Lina dilaksanakeun di aula,Seueur sanak baraya anu diondang,Tamu undangan dibéré bingkisan minangka tanda matuh,Joko sareng Lina ngarasa bungah pisan dina acara nikahan na
Pregnancy and Kids,Orok Andi sareng Sari tumuwuh kalayan séhat,Andi sareng Sari teu paduli kana pangrojong orokna,"Dina ngurus orok, Andi sareng Sari kedah sabar",Aranjeunna kedah sering-sering ngaganti popok sareng nyusuan,Aranjeunna kedah mastikeun orok teu tiris sareng hangat,Andi sareng Sari silih gantian ngajaga orok
Socio-religious aspect of life,Nini Icih tiasa ngamumulé kaarifan lokal Sunda ka generasi ngora.,Incu-incu Nini Icih teu hoyong terang kana budaya Sunda.,Nini Icih resep ngawurukkeun kaarifan lokal ka incu-incuna,Anjeunna sering nyaritakeun carita rakyat Sunda ka incu-incuna,Nini Icih oge ngawurukkeun babasan Sunda anu ngandung ajén moral luhung,Incu-incu Nini Icih resep ngupingkeun carita tina Nini
Pregnancy and Kids,Doni lila-lila bisa leumpang sorangan,Doni teu bisa leumpang nepi ka kolot,Doni geus mimiti diajar leumpang,Doni sering labuh nalika diajar leumpang,Ema Doni ngajaga Doni supaya teu labuh,Doni diajar leumpang unggal poé
Pregnancy and Kids,Ieu mangrupikeun salah sahiji cara Rina ngadidik anakna,Rina meryogikeun anakna janten ustadz,Aya hiji kabiasaan di kulawarga Rina,"Sabada budak umur 7 taun, aranjeunna diajar ngaji","Unggal sonten, budak aranjeunna diajar ngaji di bumi ustadz",Rina oge sering ngabantuan anakna diajar ngaji di bumi
Socio-religious aspect of life,Asmini henteu kagungan masalah jeung kulitna,Asmini janten langkung bodas kulitna,Asmini kagungan kabiasaan nganggo lulur tradisional,"Lulurna didamel tina bahan-bahan alami sapertos kencur, jahe, sareng temulawak",Asmini rutin nganggo lulur saminggu sakali,Kulitna janten beresih sareng sehat
Fisheries and Trade,Neng Siti nyarankeun lauk hias anu mirip jeung koki,Neng Siti ngajual lauk koki anu teu aya,Neng Siti ngagaduhan usaha lauk hias,Anjeunna ngajual rupa-rupa lauk hias anu éndah,Hiji poé aya konsumén anu hayang mésér lauk koki,Tapi lauk koki anu dipésér teu aya
Religious Holiday,Wayan ngaraos tengtrem sanggeus ngalaksanakeun upacara Nyepi,Wayan kaluar bumi jeung ulin ka laut,"Dina dinten Nyepi, Wayan jeung kulawargana ngalaksanakeun upacara Melasti",Aranjeunna ngumbah arca-arca suci di laut,"Dina dinten Nyepi, Wayan jeung kulawargana teu ngalakukeun kagiatan naon-naon","Aranjeunna cicing di bumi, ngadoa, jeung mapatkeun mantra"
Daily Activities,Dedi muka hordéng jandéla sangkan panonpoé asup ka kamar.,Dedi ngalangkungan sarapan sangkan teu telat ka sakola.,Dedi rék indit ka sakola,Manéhna hudang isuk-isuk pisan,"Sanggeus solat Subuh, anjeunna ngabebereskeun ranjang",Dedi sarapan heula saméméh indit ka sakola
Agriculture,Jagong Neng Imas tumuwuh subur sarta loba buahna,Neng Imas henteu jadi nandur jagong,Neng Imas rék nandur jagong di kebon,Anjeunna meuli binih jagong nu alus,"Saatos nandur, anjeunna getol ngarawat pepelakan jagongna",Anjeunna miharep panen jagong anu seueur
Daily Activities,Motor Pa Agus tiasa dianggo deui saperti sediakala.,Pa Agus langsung mésér motor anyar.,Pa Agus keur memperbaiki sapédah motorna,Ban motorna bocor sareng kedah diganti,Pa Agus mésér ban énggal di bengkel caket imahna,"Sanaos teu apal kana mesin, Pa Agus nyobaan memperbaiki nyalira"
Pregnancy and Kids,Ieu mangrupa tradisi anu sae pikeun ngabersihan orok,Orokna langsung tiasa ngomong sanggeus disiram,Geulis nembe ngalahirkeun orok awéwé,Kulawargana ngayakeun upacara Marhabaan,Geulis ngalakukeun tradisi siraman ka anakna,Orokna diberesihan ku cai anu dicampur kembang
Agriculture,Neng Siti miara pepelakan bongborosanna unggal dinten.,Neng Siti langsung ngala bongborosan saatos sababaraha poé melak.,Neng Siti rék melak bongborosan di buruan imahna,Anjeunna nyiapkeun siki sareng pacul,Neng Siti ngagali taneuh sababaraha sentimeter,Siki bongborosan ditanam kalayan ati-ati
Food,Mang Udin jadi legenda gorengan di wewengkon eta.,Mang Udin geus jadi presiden gorengan.,Mang Udin dagang gorengan di hareupeun sakola,"Gorenganana loba rupana, aya bala-bala, gehu, combro, misro, jeung cilok",Barudak sakola resep meuli gorengan Mang Udin sabada balik ti sakola,Mang Udin geus dagang gorengan ti taun 90an
Food,"Ku kaparigelan sareng kaaslianana, Neng Rani meunang juara hiji",Neng Rani kalah dina éta lomba,Neng Rani janten wakil Jabar dina lomba ngolah kadaharan tradisional,Anjeunna kedah ngolah sangu liwet sareng lauk pauk,Neng Rani nganggo bahan-bahan alami,Anjeunna masak dumasar kana cara anu geus diajarkeun ku nini-ninina
Fisheries and Trade,Warga désa sumanget pisan pikeun ilubiung dina lomba masak lauk,Warga désa teu resep acara pesta panen taun ieu,"Désa Sukamaju boga tradisi ""Pesta Panen"" unggal taun",Warga désa ngumpul ngadahar bareng jeung mikaresep hasil panén,"Taun ieu, panitia pesta panen hoyong ngayakeun lomba masak lauk","Saha waé anu bisa masak lauk pangaraosna, bakal jadi juarana"
Food,Déwi milih peuyeum jeung dodol lantaran éta kadaharan has Sunda anu awét.,Déwi mésér kopi Bandung pikeun oleh-oleh kulawargana di lembur.,Déwi hayang meuli oleh-oleh pikeun kulawargana di lembur,Manéhna ningali aya rupa-rupa kadaharan has Bandung,"Aya peuyeum, rangginang, jeung dodol",Déwi mésér peuyeum jeung dodol pikeun oleh-oleh ka lembur
Family Relationships,Adi nyuhunkeun pitulung ka bapana pikeun ngala buah mangga,Adi naék kana tangkal sorangan,Adi nuju ulin di buruan imah,Manéhna ningali tangkal mangga anu buahna seueur pisan,"Adi hoyong ngala buah mangga, tapi manéhna sieun labuh",Adi teringat yén hiji waktos akina labuh tina tangkal
Traditional Games,"Salasaurang budak awéwé meunang maén, bari bungah pisan","Congklakna peunggas, terus maranéhna eureun maén",Barudak keur arulin congklak di buruan sakola,Aya opat urang budak anu keur maén,Dua budak awéwé jeung dua budak lalaki,Maranéhna keur seru pisan maénna
Pregnancy and Kids,Rina tiasa pulih kalayan saé sareng orokna séhat,Rina langsung ngalakukeun padamelan beurat saatos ngalahirkeun,"Saatos ngalahirkeun, Rina ngalakukeun adat opat puluh dinten",Rina ngajaga kaséhatan sareng ngadahar dahar anu séhat,Rina henteu langsung ngalakukeun padamelan beurat,Rina fokus kana ngurus orok sareng nyusuan
Food,Gorengan peuyeum Neng Iteung kasohor di désa,Neng Iteung ngan ngadamel gorengan peuyeum pikeun dituang sorangan,Neng Iteung nuju ngagoréng peuyeum di pawon imahna,Peuyeum diiris ipis-ipis teras dicelupkeun kana adonan tepung,Teras peuyeum digoréng dugi ka warnana konéng emas,Neng Iteung ngajual gorengan peuyeum ka warung-warung
Agriculture,Kagiatan di sawah jadi rame jeung patani bungah.,Para patani sedih lantaran paréna gagal dipanen.,"Dina mangsa panen, sawah-sawah di lembur Cihaur katingal konéng ku paré",Para patani bungah pisan lantaran hasileun paréna alus,"Sababaraha patani aya anu ngajual langsung paréna ka pasar, aya ogé anu neundeun heula di leuit",Ibu-ibu patani mah aya anu langsung numbuk paré jadi béas pikeun kaperluan sapopoé
Family Relationships,Dedi jeung tatanggana silih rojong,Tatanggana Dedi silih pisah,Dedi jeung kulawargana bébéakan ka lembur,Dedi mawa oleh-oleh keur tatanggana,Tatanggana ngarasa dihargaan ku Dedi,Tatanggana oge sok méré kadaharan ka Dedi
Fisheries and Trade,Pa Amin janten pasosore anu suksés di désana,Pa Amin ngeureunkeun usaha balong lelena,Pa Amin ngagaduhan balong lele anu lega pisan,Unggal dinten anjeunna ngurus lele-lelena kalayan saé,Pa Amin ngajual lele-lelena ka pasar di kota,Loba jalma anu resep meuli lele ti Pa Amin kusabab kualitasna hadé
Art,Kang Ujang jadi panutan pikeun generasi ngora dina ngamumulé seni suling,Kang Ujang eureun maénkeun suling kusabab teu aya deui anu ngondang,Kang Ujang téh ahli dina maénkeun suling,Sora suling Kang Ujang bisa ngirut haté nu ngadéngé,Kang Ujang mindeng diondang dina acara-acara hajatan di lembur,Kang Ujang angger ngalatih generasi ngora pikeun maénkeun suling
Fisheries and Trade,Usaha Ceu Imas maju kusabab anjeunna teliti ngurus lauk péték,Lauk péték Ceu Imas leutik-leutik kusabab teu dibéré dahareun,Ceu Imas ngagaduhan usaha lauk péték,Anjeunna masihan dahareun anu berkualitas kanggo lauk-laukna,Ceu Imas ogé teliti dina milih bibit lauk,"Ayeuna, usaha Ceu Imas geus ngabogaan seueur palanggan"
Daily Activities,Dedi muka ban sepédahna di bengkel,Dedi muka ban sepédahna di warung,Dedi indit ka sakola nitih sepédah,Manéhna ngarasa hésé ngayuh sepédahna,Ban sepédahna loyo,Dedi eureun heula pikeun muka ban sepédahna
Food,Mang Asep ngajagi kabiasaan ngopi di masarakat desana,Mang Asep henteu resep ngopi sareng bade ngalirkeun kabiasaan ngopina,Mang Asep gaduh kabiasaan nginum kopi ti leutik keneh,Unggal enjing anjeunna sok ngopi heula sateuacan mios ka kebon,Mang Asep oge sok nraktir tatangga anu liwat payuneun imahna ku kopi racikanana,Mang Asep dipikawanoh minangka kuncen kopi di desana
Agriculture,"Saméméh naném, Neng Tuti ngalakukeun tahlil heula",Neng Tuti langsung naném sayuran tanpa aya persiapan,Neng Tuti boga kahayang jadi patani,Neng Tuti muka lahan di sabudeureun imahna,Lahan rék ditanami ku rupa-rupa sayuran,Neng Tuti ngamimitian naném binih sayuran
Wedding,Nasi tumpeng jadi simbol pikeun ngadu'akeun panganten anyar.,Tamu ondangan kedah ngadahar sakabéh kadaharan anu disadiakeun.,Dina acara walimahan aya rupa-rupa kadaharan Sunda,Nasi tumpeng jadi hiji kadaharan anu kudu aya dina walimahan adat Sunda,"Salian éta, aya ogé rupa-rupa kadaharan nu dijieun tina lauk, sayur, jeung bubuahan",Tamu ondangan bébas milih kadaharan anu dipikaresep
Religious Holiday,Kulawarga Rani kumpul ngalangkungan Natal di sabudeureun tangkal Natal anu geus dihias,Rani teu ngahias tangkal Natal di imahna,"Saméméh Natal, Rani sibuk ngahias tangkal Natal di imahna","Manéhna masang lampu kelap-kelip, hiasan bentuk salju, sareng hiasan bentuk malaikat dina tangkal Natal",Rani ogé masang bintang emas dina pucuk tangkal Natal,"Saatos réngsé, tangkal Natal Rani katingal éndah pisan"
Fisheries and Trade,Tambak Pa Engkos seueur anu ngagaleuh kusabab kualitas laukna anu saé,Tambak Pa Engkos nganggur kusabab teu aya anu ngagaleuh,Pa Engkos gaduh seueur tambak lauk nila,Anjeunna nerapkeun metode anu efisien kanggo ngurus lauk,"Hasilna, lauk-lauk tambakna janten sehat tur subur",Seueur padagang anu hoyong ngagaleuh lauk ti Pa Engkos
Art,Neng Iteung meunang hadiah lomba nulis sajak tingkat nasional.,Neng Iteung mah teu resep nulis sajak.,Neng Iteung keur nulis sajak ngeunaan alam,Neng Iteung resep pisan nulis sajak ti leuleutikna,Sajak-sajak Neng Iteung sering dimuat di majalah sakola,Neng Iteung gaduh impian jadi panyajak anu mashur
Pregnancy and Kids,"Ku kituna, orok moal reuwas nalika diajar leumpang",Orok langsung tiasa leumpang,Aya hiji adat di wewengkon Sunda,"Sabada orok umur opat puluh poé, aya upacara turun bumi","Dina ieu acara, orokna diturunkeun ka taneuh",Maksudna supados orok teu sieun kana taneuh
Pregnancy and Kids,Indung Susi ngabungkus putrana maké genep lampin,Indung Susi ngabungkus putrana maké baju orok nu alus,"Dina adat Sunda, aya kabiasaan ngabungkus orok ku lampin",Lampin téh mangrupa lawon anu diwangun jadi bujur sangkar,Orok dibungkus ku sababaraha lampin,Ieu tujuanna sangkan awakna orok anget jeung teu gampang kagémblung
Fisheries and Trade,Pa Dadang milih tetep setia ka suplier lami lantaran geus percaya kana kualitas barangna,Pa Dadang ngaganti sadaya suplier na jadi suplier anyar,Pa Dadang gaduh usaha toko sembako di pasar,Anjeunna mindeng mésér barang-barang daganganna ti suplier anu geus lila dikenal,"Hiji poé, aya suplier anyar anu nawaran harga leuwih murah",Pa Dadang nimbang-nimbang pikeun ngaganti suplier na
Food,Opak mangrupa hiji kadaharan has Sunda nu dijieun tina sampeu,Opak mangrupa kadaharan nu dijieun tina beas,Neng Imas keur ngadamel opak di dapur,Opakna dijieun tina sampeu nu geus diparut,Saterusna opakna digoréng nepi ka garing,Neng Imas réngsé ngagoréng opak
Fisheries and Trade,Hasilna dipaké pikeun kas désa jeung kagiatan sosial,Warga désa teu ilubiung dina acara ngubaran balong,Desa Sukamaju boga tradisi ngubaran balong loba lauk,"Unggal taun, warga désa ngayakeun acara ngubaran balong babarengan",Lauk-lauk hasil ngubaran dibagi rata ka sakabéh warga,Sésana dijual ka pasar-pasar di sakuriling désa
Pregnancy and Kids,Aldi janten budak anu tiasa ngagunakeun sababaraha basa,Aldi ukur kedah diajar basa nasional,Aldi ayeuna umurna genep taun,Aldi mimiti diajar maca sareng nulis,Indungna ngawurukan basa daérah ka Aldi,Aldi tiasa komunikasi nganggo basa daérah
Art,Pintonan Carita Pantun ngajantenkeun Édi leuwih reueus kana budaya Sunda,Édi ngarasa carita pantun henteu pikaresepeun,"Dina hiji peuting, aya pintonan Carita Pantun Sunda di lembur Édi",Dalang carita pantun nyaritakeun carita Mundinglaya Dikusumah,Édi nongton bari ngabayangkeun kumaha gagahna Mundinglaya nalika ngalawan musuh-musuhna,"Sanggeus pintonan réngsé, Édi ngarasa reueus janten urang Sunda"
Food,Kulawarga Neng Siti resep pisan kana sayur asem beunangna,Neng Siti teu tiasa masak sayur asem,Neng Siti damel sayur asem kanggo tuang beurang,Sayur asem mangrupikeun kadaharan khas Sunda anu didamel tina sayuran seger,Sayur asem biasana ditambihan bumbu-bumbu husus,Neng Siti masak sayur asem unggal dinten kanggo kulawargana
Pregnancy and Kids,Ieu mangrupikeun salah sahiji sunnah Nabi Muhammad SAW,Kulawarga ieu resep kana kagiatan anu anéh,"Dina hiji kulawarga, aya anu boga kabiasaan","Sabada orok lahir, aranjeunna nyayagikeun hajat aqiqah","Dina acara aqiqah, orok dicukur buukna","Saatos dicukur, buukna ditimbang ku emas atanapi perak"
Food,Dimas kalah dina lomba ngadahar seblak,Dimas jadi juara lomba ngadahar seblak,"Dina acara ulang taun sakola, aya lomba ngadahar seblak","Saha waé anu bisa ngahabiskeun seblak panggancangna, manéhna anu jadi juarana","Dimas ngilu lomba éta, tapi manéhna teu kuat pedas",Dimas tetep ngilu lomba najan teu kuat pedas
Pregnancy and Kids,Adat opat puluh poé mangrupa kearifan lokal masarakat Sunda.,Adat opat puluh poé mangrupa adat anu dilakukeun saméméh ngalahirkeun.,Geulis nembe bae ngalahirkeun,Geulis ngalaksanakeun adat opat puluh poé,Geulis teu meunang kaluar imah salila opat puluh poé,Ieu adat dilakukeun pikeun ngajaga kasehatan indung jeung orok
Agriculture,Pa Asep gumbira panen jagongna suksés,Pa Asep ngajual lahanna,Pa Asep nyiapkeun lahan pikeun melak jagong,Manéhna ngagarap tanah dumasar kana élmu nu geus ditarima ti karuhunna,"Saacan melak, Pa Asep ngayakeun upacara adat",Jagong nu dipibuatna loba pisan buahna
Food,Cai hérang mangrupa inuman anu séhat,Cai hérang matak gering tenggorokan,"Nuju ulin ka imah Neng Iteung, Asep disuguhan ku cai hérang",Cai hérang anu disadiakeun rasana seger pisan,Cai hérang anu disuguhkeun ditambihan ku gula beureum jeung cipati jeruk nipis,Asep ngarasa seger sanggeus ngaleueut cai hérang
Art,Rani ngoleksi waditra pikeun ngamumulé kabudayaan Sunda,Rani ngajual waditra-waditra koleksina,Rani ngumpulkeun rupa-rupa waditra Sunda,"Geus sababaraha taun, koleksi waditranamangrupa sababaraha rupa","Aya kacapi, suling, jeung kendang",Rani sesekali maénkeun waditra-waditra éta
Traditional Games,Perepet Jengkol mangrupa kaulinan anu ngabutuhkeun katangkasan suku,Perepet Jengkol mangrupa kaulinan anu matak borosot,Barudak Cikalong ngarumpul di alun-alun pikeun arulin Perepet Jengkol,"Aturanana basajan, anu meunang paling loba Perepet Jengkol, manéhna nu jadi juarana",Perepet Jengkol ditembongkeun ku cara ngagunakeun sugu jeung jempol suku,Kaulinan ieu dilaksanakeun unggal soré
Pregnancy and Kids,Ngabungkus orok ku lampin mangrupikeun tradisi turun-tumurun.,Orok dibungkus ku lampin supados teu tiis.,Aya kabiasaan ngabungkus orok ku lampin dina 40 poé kahiji sanggeus lahir,Ieu hal dilakukeun sangkan awakna orok tetep anget,Lampin ieu dijieun tina kain anu lemes sarta teu ngiritasi kulit orok,Sababaraha kolot percaya yén ngabungkus orok tiasa ngabantu orok sare tiasa leuwih éngab
Death,Prosés ieu mangrupa salah sahiji tata cara anu kedah dilakukeun sateuacan ngubur mayit,Prosés ieu dilakukeun sangkan mayit teu hirup deui,Ema Lina ngabungkus layon salakina ku boéh bodas,Layon anu geus dibungkus tuluy ditaruang,Sababaraha tatangga sareng kulawarga ngabantu prosés ieu,"Sababaraha waktos deui, layon rék dianteur ka pakuburan"
Religious Holiday,Siti ngarasa kacida bersyukur tiasa ngarayakeun Lebaran di tengah kulawarga.,Siti ngarasa teu resep ngarayakeun Lebaran di imahna.,"Dina dinten Lebaran, Siti jeung kulawargana ngalaksanakeun sholat Ied di masjid",Siti ngarasa kacida bagjana ninggali jalma-jalma nu maké baju muslim énggal,Siti silaturahmi jeung saderek-saderekna saatos sholat Ied,Siti ogé nyayagikeun hidangan khas Lebaran di imahna
Agriculture,Neng Imas ngalaksanakeun paménta bapana kalayan taliti,Neng Imas henteu ngalaksanakeun paménta bapana margi dianggap henteu penting,Neng Imas nembe mimiti diajar melak di buruan imahna,"Anjeunna melak tomat, cabe, sareng buncis",Neng Imas ngalaksanakeun sababaraha paménta ti bapana nalika melak,Paménta éta dipercanten tiasa ngajantenkeun taneman tumbuh kalayan subur
Family Relationships,Nisa jadi inget kana kasabaran bapana ngadidik manehna,Nisa ngarasa sebel ka bapana nu ngajaran manehna sepedaan,Nisa keur nengetan album poto kulawargana,Nisa mendakan poto anjeunna waktu budak,"Dina poto eta, Nisa keur diajar sepeda ku bapana",Bapana katingal sabar ngajaran Nisa
Traditional Games,Kaulinan ieu ngalatih Siti sareng Nia sangkan tenget dina ngitung,Siti sareng Nia resep dahar biji congklak,Siti resep ulin congklak sareng Nia di buruan imahna,Aranjeunna mindeng ngahijikeun duit kanggo mésér congklak énggal,Congklak mangrupikeun kaulinan tradisional anu maénkeunana ngagunakeun biji-bijian,Siti sareng Nia biasana ulin congklak saatos marulang ti sakola
Religious Holiday,Kaulinan Lebaran janten kabiasaan anu dipilampah ku kulawarga Olga unggal taun.,Kaulinan Lebaran mangrupikeun kagiatan anu dilarang ku pamaréntah.,Pasukan Olga sibuk nyiapkeun kaulinan Lebaran,Aya rupa-rupa kaulinan anu keur dipersiapkeun,"Aya petasan, mercon, jeung rupa-rupa senapan angin","Salian ti éta, aya ogé kaulinan anu bisa dimainkeun ku sakulawarga"
Traditional Games,Kaulinan oray-orayan ngabutuhkeun gawé bareng anu hadé,Kaulinan oray-orayan bisa dilakukeun sorangan,Oray-orayan mangrupa kaulinan barudak Sunda anu pikaresepeun,Ieu kaulinan biasana dilakukeun ku sababaraha urang budak,Maranéhna nyieun barisan bari nyekel pinggang batur anu aya di hareupna,Budak anu aya di bagian hareup berperan jadi sirah oray
Wedding,Éta kamar téh engké bakal dipaké ku Sari jeung Andi sanggeus aranjeunna akad nikah.,Imas ngahias éta kamar pikeun tamu undangan anu rék nganjang ti jauhna.,Imas ngahias kamar pangantén kalawan rupa-rupa kembang jeung lampu kelip-kelip,Kasur jeung sepréna ogé diganti ku nu anyar,Imas nyiapkeun ogé kue-kue keur pangantén di méja gigireun ranjang,Kamar pangantén jadi pinuh ku hiasan nu alus
Food,"Saatos dahar, Nana ngabantun nini ngibereskeun dapur sareng nyeuseuh parabotan",Nana nolak kadaharan anu didamelkeun nini sareng langsung angkat ka warung,Nana nuju liburan di lembur nini sareng aki di Sumedang,Nini masak sangu liwet sareng lauk anu rupa-rupa,"Aya lalapan, aya sambel tarasi, sareng lauk anu didamel tina lauk emas anu nembe dipancing ku Aki",Nana ngarasa kadaharan anu didamel ku nini rasana ngeunah pisan
Traditional Games,Kaulinan ieu ngajarkeun Rina sareng Tina sangkan tiasa gawé babarengan dina hiji tim,Rina sareng Tina resep ulin di perpustakaan,Rina sareng Tina ulin oray-orayan di buruan sakola,Kaulinan ieu dilakukeun ku sababaraha urang murid,Oray-orayan mangrupikeun kaulinan tradisional anu maénkeunana kedah nyieun barisan anu panjang,Rina sareng Tina mindeng ulin oray-orayan saatos dahar dina jam istirahat
Art,Abah Asep tetep mintonkeun kasenianana kalayan sumanget,Abah Asep mutuskeun teu datang ka acara éta,Abah Asep minangka salah saurang seniman kacapi anu kawentar di désa,"Unggal aya acara di désa, Abah Asep sok diondang pikeun mintonkeun kabisa maénna","Tapi dina hiji acara, Abah Asep ngarasa teu séhat","Sanajan kitu, Abah Asep tetep datang ka acara éta"
Death,Kulawargana ngajual sababaraha petak sawah pikeun mayar hutang,Bi Eem hirup deui sarta cageur saperti sasari,Ema Bi Eem ngabeberah di rumah sakit,Tilu minggu ti payun anjeunna tos tilar dunya,Kulawargana bingung kumaha mayar biaya rumah sakit,Sedengkeun biaya pemakaman ogé kedah disadiakeun
Socio-religious aspect of life,Bi Nunung ngawulangkeun ka réréncanganna kumaha cara ngagunakeun minyak kalapa,Bi Nunung nyumputkeun rahasia kasehatan buukna,Bi Nunung gaduh kabiasaan nganggo minyak kalapa dina buukna,Buukna panjang sareng séhat,Réréncangan Bi Nunung naros kumaha carana ngajaga buuk,Bi Nunung ngajelaskeun yen minyak kalapa mangrupikeun rahasia buukna anu séhat
Pregnancy and Kids,Andi ngadeukeutan bapana sarta nyaritakeun masalahna.,Andi angkat kabur ti imah.,Andi ngarasa sedih pisan alatan teu lulus ujian akhir,Manéhna sieun ngecewakeun kolotna,Andi mikir rék kabur ti imah,Andi inget kana omongan bapana yén bapana bakal salawasna ngadukung Andi
Fisheries and Trade,"Ti harita, tukang sayur teu pernah deui nyindir Mang Asep.",Mang Asep ngagorowok ka tukang sayur di hareupeun jalma réa.,"Hiji poé, Mang Asep kasindir ku tukang sayur nu dagang di pasar",Tukang sayur nyindirna yén Mang Asep mah teu pernah ngagaleuh sayuran di manéhna,"Padahal, unggal poé Mang Asep balanja di pasar","Isukna, Mang Asep ngagaleuh sayuran lolobana di éta tukang sayur"
Fisheries and Trade,Pa Asep ngalaporkeun masalah ieu ka pulisi,Pa Asep ngaganti usaha dagang janten tukang dagang bubuahan,Pa Asep gaduh balong lele anu seueur pisan eusina,Manéhna ngajual lauk lele ka pasar unggal dinten Rebo sareng Saptu,"Dina hiji dinten, Pa Asep ngaraos sedih margi seueur lele anu paéh",Rupina aya nu méré racun kana balong lelena
Agriculture,Usaha dagang hasil kebon Neng Tuti maju pisan,Neng Tuti kawalahan ngurus kebonna nu lega,Neng Tuti resep pisan kana pepelakan,Anjeunna gaduh kebon anu pinuh ku rupa-rupa pepelakan,Unggal dinten anjeunna rajin ngurus kebonna,Neng Tuti ogé ngajual hasil kebonna ka pasar
Socio-religious aspect of life,Upacara siraman ieu mangrupa salah sahiji rangkaian adat pernikahan Sunda,Neng Tuti ngarasa sedih kudu ngalaksanakeun upacara siraman,Neng Tuti rék ngalaksanakeun upacara siraman,Anjeunna nyiapkeun sababaraha rupa kembang,Upacara siraman dilaksanakeun saméméh akad nikah,Neng Tuti ngarasa gugup pisan
Family Relationships,Kabiasaan gotong royong kulawarga Imas janten bukti tina ayana rasa paduli ka sasama,Kulawarga Imas ngarep pamulang duit tina ngabantuan tatangga anu boga gawe,Kulawarga Imas ngagaduhan kabiasaan gotong royong,"Lamun aya tatangga anu boga gawe, kulawarga Imas pasti ngabantuan",Imas jeung lanceukna mah mindeng mantuan ngabersihan lokasi acara,Ari indung bapana Imas ngabantuan masak di dapur
Socio-religious aspect of life,Neng Iteung bingah pisan bisa suguhan kadaharan nu loba rupana,Neng Iteung mesen kadaharan ti restoran,Neng Iteung keur sibuk nyiapkeun dahareun keur acara syukuran di imahna,Manehna kedah masak sababaraha rupa kadaharan pikeun suguhan para tamu,Neng Iteung ngumpulkeun bahan-bahan kadaharan nu diperlukeun,"Sanggeus sadayana bahan geus lengkep, Neng Iteung mimiti ngolah"
Agriculture,"Ku cara kitu, tangkal-tangkal kopi Mang Asép bisa medalkeun biji kopi anu loba jeung kualitasna alus.",Mang Asép ngagantung spanduk gedé di kebon kopina.,Mang Asép gaduh kebon kopi di Pangalengan,Anjeunna rajin ngurus kebon kopina unggal poé,Mang Asép ngagunakeun pupuk organik ti limbah héwan pikeun nyuburkeun tangkal-tangkal kopi,Anjeunna ogé ngalaksanakeun pamangkasan kalayan rutin
