topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Indonesia,Kebiasaan ini telah dilakukan selama setahun belakangan oleh Pak Herman dan Bu Herman.,Pak Herman dan Bu Herman terpaksa ikut makan di panti asuhan.,Kegiatan Pak Herman di setiap Minggu pagi adalah membakar ayam.,Sementara Bu Herman membuat sambal dan memasak nasi.,Pak Herman dan Bu Herman akan membawa masakan mereka ke panti asuhan di dekat rumah.,Mereka juga akan ikut makan di sana bersama anak-anak panti asuhan dan pengurus yang ada.
Indonesia,Keduanya sering meributkan hal-hal kecil,Dodit dan Didit saling menghormati,Dodit mempunyai adik bernama Didit,Jarak usia mereka dekat,Oleh karena itu mereka sering bertengkar,Sulit untuk mendamaikannya
Indonesia,Keduanya turun di gerbang komplek dan berjalan kaki ke rumah masing-masing,Mereka menyetir angkutan umum sampai rumah,Mitha dan Mila selalu pulang sekolah bersama,Rumah mereka berada di komplek yang sama,Mereka naik bus umum dari sekolah,Setelah itu mereka turun di terminal dan naik angkutan umum
Indonesia,"Keesokan harinya, ia terkena flu berat",Ia bermain hujan sekaligus mandi sore,Hari ini hujan turun dengan deras,"Hingga bel sekolah berbunyi, hujan belum juga berhenti",Ichsan sudah tidak sabar untuk pulang ke rumah,Ia pulang hujan-hujanan demi menonton kartun kesukaannya
Indonesia,Kegigihan Zira menjadi panutan bagi teman seusianya,Jika ada siswa yang lebih baik Zira akan memarahinya,Zira adalah siswa yang kompetitif,Ia selalu ingin menjadi yang terbaik,Ia selalu berusaha unggul di bidang akademik maupun non akademik,Remaja itu bekerja keras dengan belajar dan mengikuti berbagai kegiatan ekstrakurikuler
Indonesia,Kehidupan Safina berubah,Safina dapat berlari dengan cepat,Safina mengalami patah tulang kaki,Safina membutuhkan orang lain untuk membantunya berdiri,Safina membutuhkan tongkat untuk berjalan,Safina tidak bisa menjalani kehidupannya dengan normal
Indonesia,Kehujanan sebelum mulai bekerja akan membuat jelek suasana hati Irina seharian.,Kehujanan sebelum mulai bekerja adalah rencana Irina.,Irina bergegas berangkat karena takut hujan turun.,Jarak dari indekosnya menuju kantor tidak jauh.,Irina dapet mencapainya dengan berjalan kaki selama sepuluh menit.,Namun Irina tidak mau mengambil risiko kehujanan dalam perjalanan menuju kantor.
Indonesia,Keinginan Sandhika mustahil untuk terwujud,Sandhika selalu pergi dengan ayahnya,Sandhika sangat merindukan ayahnya,Ayah Sandhika meninggal saat ia masih kecil,Sandhika berharap dapat memutar ulang waktu,Sandhika ingin bertemu lagi dengan ayahnya
Indonesia,Keisya telah jatuh hati kepada Boni,Keisya dan Boni hidup bahagia selamanya,Keisya akhir-akhir ini memperhatikan seorang anak laki-laki di kelasnya,Anak itu bernama Boni,"Boni memang anak yang pendiam, namun sangat tampan",Keisya suka tersipu malu jika berpapasan dengan Boni
Indonesia,Kekompakan anak-anak kelas 11 IPA 3 memang patut dibanggakan.,Kekompakan anak-anak kelas 11 IPA 3 memang menyusahkan.,Respons anak-anak kelas 11 IPA 3 sesuai dugaan Yoyo.,Tidak ada yang keberatan uang patungan hadiah untuk anak Bu Ai digunakan Acha.,Bahkan beberapa anak yang memiliki rezeki lebih meminta untuk dihubungi bila Acha masih membutuhkan uang.,"Mereka juga setuju untuk memberikan uangnya kepada Acha, bukan meminjamkannya."
Indonesia,Kelompok Barry menjadi kelompok dengan gerakan senam terbaik,Barry tidak bisa menciptakan musik,Barry harus menciptakan musik yang dinamis,Kelompok Barry harus menjalani ujian senam,Barry meminta saran dari teman-temannya,Barry dan kelompoknya berlatih dengan keras
Indonesia,Keluarga Julfikar akan mengunjungi kampung halaman mereka,Julfikar bergama kristen,Ibadah puasa telah selesai ditunaikan keluarga Julfikar,Umat islam akan merayakan idul fitri,Tradisi rakyat Indonesia saat idul fitri adalah mudik,Mudik berarti berkunjung ke kampung halaman
Indonesia,Keluarga broken home menjadi cara terbaik dalam mendidik anak,Anak hanya perlu mendapatkan kasih sayang seorang ibu,Keluarga berperan penting dalam penguatan karakter anak,Keluarga yang harmonis akan menghadirkan pribadi anak yang menyenangkan,Keluarga yang broken home akan menciptakan pribadi yang buruk bagi anak,Seorang anak berhak mendapatkan kasih sayang dari kedua orangtuanya
Indonesia,Kemarin adalah hari terakhirku melihatnya,Kucingku sedang di rawat di rumah sakit hewan,Hari ini aku tidak bersemangat,Kucingku hilang,Entah dia pergi kemana,Padahal semalam aku masih melihatnya
Indonesia,Kendra tidak memiliki jadwal pada jam tersebut,Kendra tidak bisa mengisi seminar,Kendra mendapatkan surat elektronik,Surat tersebut berisi undangan untuk mengisi seminar,Kendra melihat jadwalnya ,Kendra bersedia mengisi seminar tersebut
Indonesia,Kerap kali Anjas di-bully oleh sepupunya sendiri,Anjas sering tertawa melihat sepupu-sepupu nya,Memang sedih kehidupan Anjas,Sejak kecil ia telah ditinggal kedua orang tuanya,Ia hidup menumpang di rumah tantenya,"Sayangnya, sepupu Anjas tidak begitu menyukainya"
Indonesia,Keributan tersebut membuat guru dari kelas sebelah memasuki kelas mereka dan mengomel.,Keributan tersebut membuat kelas mereka menang penghargaan.,Ammar sibuk menebak arti dari gerakan yang dibuat Tuti.,Di kelas Ammar dan Tuti tidak ada guru yang masuk.,Mereka dan teman-teman sekelas sedang bermain tebak kata dari gerakan tubuh.,Riuh rendah suara mereka terdengar sampai ke koridor.
Indonesia,"Keripik kentang tersebut ternyata sudah melempem, membuat Tama memaksakan diri bangkit untuk mencari makanan lain.","Keripik kentang tersebut diminta oleh Rana, adiknya.",Tama merasa kelaparan padahal jam menunjukkan pukul 10 malam.,Rasa lapar itu berusaha ditahan Tama.,Satu jam berlalu dan Tama masih belum bisa tidur karena perutnya berbunyi terus.,Tama mengambil keripik kentang sisa tadi siang yang ada di meja kamarnya.
Indonesia,"Kesya, Dira, dan Fina tidak pergi dengan kendaraan yang sama",Dira menumpang mobil Kesya,Dira menaiki sepeda,Fina menaiki motor,Kesya menaiki mobil,"Kesya, Dira, dan Fina akan pergi ke kedai kopi"
Indonesia,"Ketika ada adegan Olaf bernyanyi, Feli akan ikut bernyanyi dengan Mima mengikuti suara Olaf.","Ketika ada adegan Olaf bernyanyi, Feli akan mematikan TV agar Mima tidak bisa menontonnya.","Frozen merupakan film yang paling sering diputar oleh keponakan Feli, Mima.",Mima suka sekali dengan tokoh Olaf di film tersebut.,Olaf adalah boneka salju ciptaan Elsa dan Anna yang hidup karena kemampuan ajaib milik Elsa.,Feli hanya bisa tertawa melihat kegirangan Mima setiap Olaf muncul.
Indonesia,"Ketika siap panen, warga diperbolehkan mengambil dari kebun secukupnya",Tinggal di desa memang sangat menyenangkan,Warga RW 1 memiliki tabungan bersama,Tabungan itu digunakan untuk membeli sebuah lahan kosong,Lahan kosong itu dijadikan kebun bersama,Kebun itu ditanami sayur dan buah
Indonesia,Kezia lupa membawa dompetnya,Kezia pergi menonton film,Kezia pergi ke supermarket,Kezia ngin membeli kebutuhan rumah,Kezia mencari dompetnya di tas,Kezia keluar dari supermarket dengan tangan kosong
Indonesia,Khanza meminta maaf atas keteledorannya dan memperbaiki laporan buatannya,Khanza kesal karena tidak merasa salah dan menolak perintah atasannya,Hari ini Khanza ditegur tegas oleh atasannya,Ia melakukan sebuah kesalahan pada pekerjaan yang diberikan dua hari lalu,Laporan-laporan yang ia buat tidak sesuai dengan standar perusahaan,Atasannya meminta Khanza memperbaiki laporan yang ia buat
Indonesia,Kiara dapat menjadi designer terkenal,Kiara tidak tertarik pada bidang seni,Designer merupakan seseorang yang kreatif,Kiara sangat kreatif dan kritis dalam berkarya,Kiara ingin menjadi seorang designer,Kiara dapat membuat model baju yang ia imajinasikan
Indonesia,Kina sedih karena orangtuanya tidak mendukung cita-citanya,Orangtua Kina adalah penulis yang terkenal,Kina bercita-cita menjadi penulis,Ia ingin menulis novel fantasi keren yang dibaca oleh orang di seluruh dunia,Sayangnya orangtua Kina tidak mendukung cita-citanya,Mereka ingin Kina untuk fokus belajar menjadi pengacara
Indonesia,Kini Emil sudah memiliki lebih dari lima puluh kalung buatan sendiri,Emil anak yang tidak pandai bersosialisasi,Emil sedang suka membuat kalung,Kalung itu dibuat dari benang nilon dan manik-manik,Manik-manik yang ia gunakan berwarna-warni,Ia juga menggunakan manik-manik dengan bentuk yang unik
Indonesia,Kini Laras seorang aparat sipil di propinsi Bengkulu,Laras menjadi ahli akuntan di sebuah kota swasta di Jakarta,Laras bercita-cita menjadi PNS,Saat berkuliah dia memilih jurusan Akuntansi,Ia lulus cumlaude dengan IPK yang mengagumkan,Ketika melamar kerja sebagai aparat negara semuanya juga berjalan lancar
Indonesia,Kini ia bertingkah layaknya seekor monyet dan tidak bisa berbicara normal layaknya manusia biasa,Kini Jojo berencana berkuliah di Universitas Indonesia jurusan ilmu kehutanan,Sejak kecil Jojo dibesarkan oleh seekor monyet,Dia terjatuh ke sungai ketika bayi dan tidak ditemukan keberadaannya,Seekor monyet betina memungutnya di pinggir sungai dan merawatnya hingga berusia 17 tahun,Jojo hidup bersama keluarga monyet
Indonesia,Kini keduanya sudah sebesar kepala Mela,Kura-kura suka memakan ikan bakar,Mela memiliki dua ekor kura-kura,Kura-kura jantan bernama Jojo,Kura-kura betinanya bernama Momo,"Setiap hari, Mela memberi mereka makanan yang sehat"
Indonesia,Kini mereka siap untuk menghadiri acara pernikahan sepupu Bowo dengan batik seragam mereka.,Kini mereka siap untuk pergi ke rumah sakit.,Baju yang dipakai Bowo adalah batik berwarna merah emas.,Bowo dan orang tuanya memakai batik dengan warna dan corak yang sama.,Ibu memakai batiknya sebagai bawahan kebaya merah.,Bapak memakai kemeja lengan panjang sama seperti Bowo.
Indonesia,Kini rumahnya dihiasi rajutan yang cantik-cantik,Ibu ingin Arina belajar menjahit saja,Arina sedang suka merajut,Ia memiliki satu kotak besar berisi benang rajut berwarna-warni,Jika ada waktu kosong ia akan merajut,Ia merajut berbagai pernak-pernik rumah seperti taplak meja
Indonesia,Kira tidak jadi memasak untuk makan malam,Kira berjualan sate madura,Kira memikirkan makanan untuk dimasak nanti malam,Kira mendapatkan tugas baru dari atasannya,Kira lapar dan membutuhkan makanan dengan cepat,Kira memutuskan membeli sate madura
Indonesia,Kiran merahasiakan pekerjaannya ,Kiran diberikan fasilitas yang sangat memadai untuk bekerja,Kiran menjadi agen rahasia,Kira diberikan banyak fasilitas,Kiran mengetahui barang terbaru di bidang teknologi,Kiran menggunakan banyak benda untuk mendukung pekerjaannya
Indonesia,Kisah Ani dan Yoyo hanya tinggal sebuah kenangan,Ani dan Yoyo berencana memulai hidup baru bulan depan.,Sudah 2 hari Ani tampak lesu,Dia tidak mau makan dan mukanya terlihat sedih,Matanya sembab tidak bisa melupakan mantan pacarnya Yoyo,Padahal Yoyo telah memiliki pacar baru
Indonesia,Kolak buatan Ibu pasti habis dalam waktu singkat oleh Keke yang berebutan dengan kedua adiknya.,Kolak buatan Ibu pasti habis dijual.,Kolak buatan Ibu adalah kolak kesukaan Keke.,Ibu biasanya menambahkan tapai cukup banyak di kolak buatannya.,Keke yang suka tapai tentu sangat senang.,Keke bisa makan 3 gelas setiap Ibu membuat kolak.
Indonesia,Kompor ibu kehabisan gas sehingga tidak dapat menyala,Kakak sedang berkuliah,Ibu ingin memasak opor ayam,Kakak membantu ibu memasak,Ibu hendak menyalakan kompor,Ibu meminta kakak membeli gas
Indonesia,Kondisi kamar Helen tidak baik untuk kesehatan,Setiap kamar wajib memiliki jendela,Kamar Helen sangat lembab,Ia jarang sekali membersihkan kamarnya,Ia juga tidak pernah membuka jendela kamarnya,"Akibatnya, tidak ada pertukaran udara di kamarnya"
Indonesia,Kristof semakin dekat dengan mimpinya menjadi seorang serdadu,Kristof mengikuti pelatihan menjadi dokter,Kristof mengikuti akademi angkatan laut ,Kristof ingin menjadi seorang serdadu yang gagah,Kristof lolos hingga tahap terakhir,Kristof resmi diterima oleh akademi
Indonesia,Kucing Nisa hilang,Miki menemani Nisa mencari kucingnya,Nisa memiliki kucing ,Kucing Nisa bernama Miki,Nisa mencari kucingnya dimana-mana,Nisa tidak menemukan kucingnya
Indonesia,Kucing-kucing itu sehat dan bersih karena dirawat dengan baik,Penjaga sekolah ingin beternak kucing,Kucing-kucing di SMA Harapan sangat menggemaskan,Terdapat dua ekor kucing dewasa dan empat ekor anak-anaknya,Siswa sekolah ini sering bermain bersama kucing-kucing ini,Enam ekor kucing tersebut dirawat oleh penjaga sekolah
Indonesia,Kurikulum di Indonesia tidak pernah diubah,Anak jalanan tidak berhak mendapatkan pendidikan,Pendidikan adalah hak segala bangsa,Pemerintah fokus membenahi pendidikan di Indonesia,Pelajar merasakan dampak dari perubahan kurikulum,Kurikulum diubah agar dapat disesuaikan dengan kemajuan teknologi
Indonesia,Lagu-lagu ciptaan Melly banyak digandrungi berbagai kalangan,Lagu-lagu ciptaan Melly tidak begitu disukai oleh anak-anak,Siapa yang tidak kenal Melly Goeslaw,Beliau merupakan salah satu komposer terkenal di Indonesia,Telah banyak lagu-lagu yang ia ciptakan mewarnai berbagai film layar lebar di Indonesia,"Contohnya saja, film Ayat-Ayat Cinta, dan Ada Apa Dengan Cinta"
Indonesia,Laily melatih dirinya untuk menjadi seorang motivator,Laily takut berbicara di depan umum,Laily ingin menjadi seorang motivator,Laily ingin memberikan semangat untuk orang lain,Laily ingin hidupnya berguna,Laily senang berbicara di depan umum
Indonesia,Laksmi dan Jonathan tidak bisa menjalin hubungan,Laksmi akan menikah dengan Jonathan,Laksmi harus menjalin hubungan dengan laki-laki yang seagama,Laksmi beragama islam,Jonathan beragama kristen protestan,Laksmi dan Jonathan saling menyukai
Indonesia,"Lalu tiba-tiba lutfan membalas suratnya, dan runtuhlah tembok pertahanan yang dibangun oleh diana selama ini.",Diana tinggal di salah satu komplek perumahan mewah dikotanya.,"Akhir tahun ini, diana kembali mengirimkan surat pada lutfan.",Isinya lagi-lagi adalah tentang rindu dan menanyakan keberadaan lutfan.,"Seperti biasa, diana tidak mengharapkan balasan surat dari lutfan.",Diana sudah bertekad bahwa kali ini adalah surat terakhirnya untuk lutfan.
Indonesia,"Lalu, hasilnya ia jual untuk bahan kerajinan tangan",Setelah kering bunganya ia tanam kembali,Kayla menanam banyak sekali bunga di tamannya,Bunga-bunga itu memiliki warna yang beragam,"Ketika mekar, sebagian bunga itu ia petik ",Bunga yang ia petik dijadikan bunga kering
Indonesia,Lampu kamar Gera kembali menyala terang,Gera tidak memiliki kamar,Lampu kamar Gera mati,Gera tidak bisa belajar dalam gelap,Gera meminta ayah mengganti lampu kamarnya,Ayah menuruti permintaan Gera
Indonesia,Laptop Reza terendam banjir dan tidak bisa diselamatkan,Laptop Reza sudah lama tidak dibersihkan,Reza hanya bisa meratapi nasibnya,Semalam ia meletakkan laptop miliknya di lantai,Ia tidak menyangka semalam akan hujan deras,Hujan deras yang tak kunjung berhenti itu membuat rumah Reza kebanjiran
Indonesia,Larry segera menggendong Ruly dan berlari ke toilet stasiun.,Larry segera menggendong Ruly dan masuk ke kereta.,"Larry tidak mengacuhkan tarikan tangan adiknya, Ruly.",Fokus Larry tertuju pada ponsel di tangannya.,Larry sedang mencari jalan menuju Monas dari stasiun melalui google maps.,"Ketika Ruly merengek ingin ke toilet, Larry langsung menoleh kaget ke arah Ruly."
Indonesia,Lasya tinggal bersama neneknya,Lasya sangat menyayangi Gabriel,Gabriel adalah ayah Lasya,Lasya sangat membenci ayahnya,Gabriel pernah mengkhianati keluarganya,Lasya tidak tinggal bersama seseorang yang ia benci
Indonesia,Layla membeli bubur bayi untuk anaknya,Layla selalu memasak bubur bayinya di rumah,Layla hendak memberikan makan untuk bayi kecilnya,Layla tidak sempat memasak,Layla merasa bayinya sudah sangat kelaparan,Layla pergi ke sebuah stand makanan
Indonesia,Lea sudah mengumpulkan kertas ulangannya,Lea tidak mengerjakan ulangan,Kertas ulangan Lea hilang,Lea baru saja kembali dari toilet,Lea bingung mencari kertas ulangannya,Teman sebangku Lea mengingatkan Lea
Indonesia,Lemari buku itu ia keluarkan untuk membasmi rayap,Buku yang dimakan rayap memiliki harga yang tinggi,Nino kaget saat ia membereskan lemari bukunya,Bagian belakang lemari bukunya sudah habis oleh rayap,Beberapa bukunya juga sudah habis dimakan rayap,Nino berusaha menyelamatkan buku-buku yang masih utuh
Indonesia,Lena merasa beruntung karena tubuhnya mungil,Lena ingin menjadi tinggi seperti teman-temannya,Memiliki tubuh yang mungil tidak selalu merugikan,Lena justru senang memiliki tubuh mungil,"Saat wisata, teman-temannya selalu memberikan tempat duduk yang enak","Ketika foto bersama, ia pasti terlihat karena berada di depan"
Indonesia,Lena tidak mengetahui rasa garam,Lena selalu menambahkan garam pada setiap masakannya,Lena tidak boleh memakan makanan yang asin,Lena memiliki masalah pada lambungnya,Lena hanya boleh memakan makanan yang manis,Lena tidak pernah mencoba garam selama hidupnya
Indonesia,"Lepas dari pengawasan sedikit saja, anaknya bisa menghilang entah kemana",Anak usia satu tahun seharusnya tidak boleh banyak berjalan,Mina sangat khawatir pada anak bungsunya,Anaknya baru saja berusia satu tahun,"Belum lama ini, anaknya bisa berjalan dengan lancar","Sejak bisa berjalan, anaknya sangat aktif"
Indonesia,Liana harus berpuasa untuk yang kesekian kalinya,Liana dapat memakan nasi sesukanya,Keluarga Liana sangat miskin,Ibu Liana bahkan tidak memiliki beras lagi untuk dimakan,Keluarga Liana bertahan dengan keterbasan mereka,Liana tidak dapat makan nasi hari itu
Indonesia,Liburanku sangat menyenangkan,Aku tidak betah ingin segera pulang,"Liburan kemarin, aku menghabiskan waktu bersama keluarga",Kami pergi ke kampung halaman ayah,Pemandangan di sana sangat indah,"Udaranya segar, suasananya pun tenang"
Indonesia,Liffy tidak bisa menemani Myoko ke perpustakaan,Liffy juga mau mengembalikan buku ke perpustakaa,Myoko harus mengembalikan buku ke perpustakaan,Myoko meminta Liffy untuk menemaninya,Liffy memiliki urusan lain yang harus segera diselesaikan,Liffy meminta maaf kepada Myoko
Indonesia,"Lika juga belajar banyak hal dari cerita-cerita tersebut, tentang apa yang sebaiknya dilakukan atau tidak dilakukan di dalam hidup.",Lika juga ingin bisa hidup seperti cerita-cerita tersebut suatu saat nanti.,Lika menyukai cerita legenda sejak ia kecil.,Dulu Ibu sering membacakan cerita legenda untuk Lika setiap malam sebelum tidur.,"Dari mulai cerita Keong Mas, Sangkuriang, Jaka Tarub, sampai Malin Kundang.",Lika tumbuh besar dengan cerita-cerita tersebut.
Indonesia,Lila menangis dan meminta maaf pada ibu,Lila memainkan pecahan vas bunga yang ada di lantai,Lila dan saudara-saudaranya sedang asyik bermain kejar-kejaran,Mereka berlari kesana kemari tanpa berhati-hati,Tiba-tiba Lila menyenggol vas bunga ibu,Vas itu jatuh ke lantai dan pecah
Indonesia,Lila pasrah jika nanti nilainya jelek,Game membantu untuk mengerjakan soal biologi,Semalam Lila asyik bermain game online,Ia lupa jika hari ini ada ulangan biologi,"Saat jam pelajaran biologi, ia langsung panik",Ia tidak bisa menjawab soal ulangan
Indonesia,Lila sangat senang karena merasa lebih bugar dengan rutin berolahraga,Kelas yang lama melelahkan dan Lila tidak mau olahraga lagi,"Setiap sore, Lila pergi ke pusat kebugaran","Sejak masuk kuliah, ia rutin mengikuti kelas Zumba",Ia ingin menjaga pola hidup sehat dan olahraga secara teratur,Kelas berlangsung selama satu jam setiap sesinya
Indonesia,Lilah makan di kafe yang dekat dengan alam,Lilah makan di kafe yang tertutup,Lilah mencari kafe yang nyaman,Lilah sangat suka memandang langit,Lilah suka berada di alam,Lilah menemukan kafe yang sesuai keinginannya
Indonesia,Lili senang sekali mendapatkan pakaian baru,Lili tidak suka berbelanja di pusat perbelanjaan,Hari ini ibu mengajak Lili ke pasar,Mereka akan membeli pakaian rumah untuk Lili,Pakaian rumah Lili semuanya sudah kekecilan,Ibu membelikan Lili satu lusin pakaian rumah
Indonesia,Lily tidak bekerja selama 1 bulan,Lily dimaafkan dan mendapatkan misi baru,Lily gagal menyelesaikan misi terakhir,Lily mendapatkan teguran keras dari atasannya,Lily dibebastugaskan selama 1 bulan,Lily berlatih keras untuk menebus kesalahannya
Indonesia,Liora akan bertanya nanti sepulang sekolah.,Liora akan menghabiskan mie ayam Gea nanti sepulang sekolah.,Gea mengaduk mie ayam di mangkuknya dengan tatapan kosong.,Liora yang duduk di depannya menatap Gea heran.,Tidak biasanya Gea bersikap seperti ini saat memakan mie ayam kesukaannya.,Bel masuk yang berbunyi menahan Liora dari keinginan untuk bertanya ada apa.
Indonesia,Lomba ini dimenangkan oleh perwakilan siswa,Perlombaan ini semakin membosankan,"Dalam rangka peringatan hari jadi sekolah, SMA Harapan mengadakan lomba",Lomba pertama adalah tarik tambang antar guru dan siswa,Perwakilan setiap kelas bersiap melawan perwakilan guru,Perlombaan berlangsung dengan sengit
Indonesia,Lulu membantu ibunya meminum obat,Lulu tidak peduli kalau ibunya sedang sakit,Ibu Lulu sedang sakit,Lulu harus membeli obat untuk ibunya,Lulu pergi ke apotek terdekat,Lulu mendapatkan obat yang ibunta butuhkan
Indonesia,Lulu menyimpan uang tersebut,Mutiara tersebut palsu karena merupakan makanan kerang,Lulu membeli sebuah kerang ,Kerang tersebut menghasilkan mutiara,Lulu menjual mutiara yang ia dapatkan,Lulu mendapatkan banyak uang
Indonesia,Mae tetap mengikuti lomba lain untuk membanggakan kedua orang tuanya,Mae tidak pernah mengikuti lomba,Mae menjadi finalis lomba pidato,Mae telah mengusahakan yang terbaik untuk perlombaannya,Mae gagal membanggakan kedua orang tuanya,Mae tidak patah semangat
Indonesia,Maharani membuat spaghetti cheese bolognese,Maharani tidak bisa memasak spaghetti,Maharani sangat menyukai keju,Maharani selalu memasak makanannya dengan keju,Maharani ingin membuat spaghetti,Maharani menambahkan keju pada spaghettinya
Indonesia,Mahdi mengetahui cara membuat pacarnya bahagia,Mahdi lupa dengan hari valentine,Mahdi ingin merayakan valentine dengan pacarnya,Mahdi mempersiapkan makan malam yang romantis,Mahdi juga membeli hadiah untuk pacarnya,Pacar Mahdi merasa sangat bahagia
Indonesia,Maka dari itu ia dengan tekun belajar mengenai otomotif,Persaingan pabrik mobil saat ini semakin ketat,Romi sedang mendalami dunia otomotif,Ia belajar mengenai mobil dan juga motor,Ayah Romi memiliki sebuah bengkel kecil,"Suatu hari, Romi ingin membuat bengkel ayahnya lebih maju dan besar"
Indonesia,"Maka dari itu, Hari sering marah jika ada yang menggelitikinya",Hari adalah anak yang sangat periang,Hari paling tidak suka digelitiki,Ia sangat mudah kegelian jika digelitiki,"Apabila ada yang menggelitikinya, Hari akan tertawa","Sekalinya tertawa, ia akan sulit untuk berhenti"
Indonesia,"Maka dari itu, Lila sangat dekat dengan mereka",Lila sedang mengumpulkan uang untuk ke luar negeri,Lila sangat dekat dengan adik-adiknya,"Sejak kecil, mereka tinggal di rumah kakek",Orangtua mereka sibuk bekerja di luar negeri,Lila yang mengurus adik-adiknya setiap hari sejak kecil
Indonesia,"Maka dari itu, ia tidak pernah berhenti menulis cerita",Ia membangun toko buku untuk dirinya,Gema sangat suka menulis cerita,Ia mendapatkan inspirasi dari berbagai kejadian,"Tidak jarang, ceritanya terinspirasi dari kejadian sehari-hari",Ia sangat ingin menjadi novelis terkenal
Indonesia,"Maka dari itu, mamanya terus mencoba membuat biskuit apel",Biskuit paling sering ditambahkan dengan coklat atau keju,Hari ini mama Yana mencoba membuat biskuit apel lagi,Mama Yana sangat ingin membuat biskuit apel yang enak,"Di percobaan pertama, biskuit apel buatan mamanya sangat enak",Rasa biskuit apel di percobaan berikutnya tidak seenak yang pertama
Indonesia,"Maka dari itu, pindahan membuat kita memikirkan barang mana yang harus dibawa dan barang mana yang harus ditinggalkan.",Hari ini aku pindah rumah ke kota sebelah.,Hal yang tidak aku sukai adalah pindahan.,"Pindah rumah, pindah kosan, atau pindah kamar sekalipun.","Seperti kata raditya dika, kita harus bertemu kembali dengan barang2 lama yang bahkan tidak ingin lagi dilihat.",Barang-barang yang membawa kembali kenangan2 manis yang berujung pahit dari masa lalu. 
Indonesia,"Malangnya, aku mendapatkan kejutan yang cukup buruk hari ini.",Aku keluar kelas sambil menangis di pelukan salah seorang temanku.,Sore itu aku hanya ingin cepat pulang.,Hanya ingin melepaskan semua sesak yang masih agak tertahan ketika dikelas.,"Ternyata benar, setiap hari penuh dengan kejutan.",Entah itu sesuatu yang baik atau yang buruk.
Indonesia,Mama mengisi ulang handphonenya di kamar,Ayah tidak memiliki handphone,Ayah mengisi ulang handphonenya,Ibu juga ingin mengisi ulang handphonenya,Hanya ada satu tempat pengisian ulang di kamar,Mama membujuk ayah
Indonesia,Manu akan menunaikan ibadah haji pada tahun ini,Manu ingin berlibur ke Paris,Manu sangat ingin mengunjungi Baitullah,Manu ingin mengelilingi ka'bah,Manu sangat merindukan tanah suci,Allah mengabulkan doa Manu di tahun ini
Indonesia,Maria telah mengirimkan aplikasi pendaftaran Indonesian Idol dan akan berkompetisi Juni mendatang,Maria ingin menjadi juri Indonesian Idol pada bulan Juni mendatang,Sudah 10 tahun Maria menonton acara Indonesian Idol di RCTI,Maria sangat ingin berpartisipasi sejak kecil,Namun kala itu usianya belum memenuhi peraturan Indonesian Idol,Tahun ini usia Maria genap 17 tahun dan ia diperbolehkan untuk ikut serta
Indonesia,Masakan Bu Mia selalu laris manis.,Masakan Bu Mia tidak diminati oleh para tetangganya.,Masakan Bu Mia telah dikenal memiliki cita rasa yang enak.,"Setiap hari, Bu Mia menawarkan masakannya kepada para tetangga melalui group chat RT.",Bu Mia akan memotret masakannya beserta harga jualnya pada pukul 7 pagi.,Sedikitnya porsi yang tersedia menyebabkan masakan Bu Mia telah habis dipesan hanya dalam hitungan menit.
Indonesia,Masyarakat harus mendukung pemerintah untuk menghentikan penularan Covid-19,Masyarakat dapat berkeliaran dengan bebas,Indonesia menerapkan new normal di masa pandemi,Masyarakat harus menaati beberapa peraturan di masa seperti ini,Pemerintah ingin menghentikan laju penyebaran Covid-19,Masyarakat dihimbau untuk selalu menaati protokol kesehatan
Indonesia,Mata Rania menjadi sangat perih terkena kuah bakso,Mata Rania menjadi bagus karena terkena sambal,Rania sedang makan bakso ,Ia menuangkan banyak sekali sambal di mangkuknya,"Saat ia sedang menyuap, baksonya jatuh dan masuk kembali ke mangkuk",Kuahnya tidak sengaja masuk ke mata Rania
Indonesia,Matanya perih sekali karena terkena air laut,Matanya menjadi segar setelah terkena air laut,Mamat dan keluarganya berlibur ke pantai,Dengan semangat Mamat menunggu ombak di pinggir pantai,Tiba-tiba ombak yang cukup kuat menghantam wajahnya,Airnya masuk ke mata Mamat
Indonesia,Mau tidak mau ia harus mengecat kembali tembok rumahnya,Tante Ranti meminta ganti rugi pada keponakannya,Tante Ranti sangat kaget,Tembok rumahnya penuh dengan coretan,Coretan tersebut dibuat menggunakan spidol,Ternyata keponakannya yang masih kecil mencoret-coret tembok
Indonesia,Maudy langsung berkata akan ke rumah sekarang begitu Bapak menghubunginya melalui telepon.,Maudy berkata akan mendaftar ke universitas yang diinginkan Vika.,Vika sedih karena gagal masuk ke universitas yang ia inginkan.,Beberapa hari ini Vika mengurung diri di kamar.,Ibu dan Bapak khawatir dengan keadaan Vika.,"Bapak pun berinisiatif meminta sepupu terdekat Vika, Maudy, untuk menginap di rumah agar bisa menemani Vika."
Indonesia,Mawar pernah mengajarkan Ezran tentang arti kehidupan,Ezran tidak memiliki pengalaman berharga dengan Mawar,Ezran memiliki seorang sahabat perempuan,Mawar hanya memiliki satu sahabat laki-laki,Ezran memiliki pengalaman yang berharga dengan sahabatnya,Pengalaman berharga Ezran adalah tentang memahami arti kehidupan
