topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Socio-religious aspect of life,"Saatos diubaran ku ajengan, panyakit Neng Lina beuki cageur.",Neng Lina angkat ka rumah sakit pikeun operasi.,Neng Lina ngalaman gering aneh,Neng Lina mah teu bisa cageur najan tos ka dokter,Kolotna nyarankeun sangkan ngadu'a jeung menta tulung ka ajengan,Neng Lina nurut kana saran kolotna
Socio-religious aspect of life,"Dina ujian kadua, Dika lulus kalawan peunteun nu alus.",Dika mutuskeun henteu sakola deui.,Dika ngarasa sedih sabab teu lulus ujian,Dika mikir moal aya deui kasempetan pikeun lulus,Dika inget kana nasehat indungna yen urang kudu ikhtiar,Dika ngadu'a jeung diajar leuwih giat deui
Socio-religious aspect of life,Jin nu ngaganggu eta warga leungit saatos maca ayat kursi unggal peuting.,Haji Muhyiddin ngusir jin ku cara silat.,Haji Muhyiddin kasohor salaku dukun nu tiasa ngaleungitkeun jin,Aya hiji warga anu datang ka anjeunna pikeun menta tulung,Eta warga ngarasa diganggu ku jin di imahna,Haji Muhyiddin nyarankeun sangkan eta warga maca ayat kursi unggal peuting
Socio-religious aspect of life,"Saatos wudhu, Neng Siti solat kalawan khusu'.",Neng Siti mutuskeun henteu solat.,Neng Siti keur ngantri wudhu di masigit,Antrian wudhu panjang pisan nepi ka kaluar masigit,Neng Siti ngarasa hoyong geura-giru solat,Tapi anjeunna sabar nungguan giliran wudhu
Socio-religious aspect of life,Neng Imas ngarasa leuwih kuat sarta sabar ngahadapan masalahna,Neng Imas jadi putus asa sarta ninggalkeun agamana,Neng Imas keur ngadoa ka Gusti Allah,Anjeunna neda ka Gusti Allah supados dibikeun kasabaran,Neng Imas keur nyanghareupan masalah anu hésé,Anjeunna yakin Gusti Allah bakal mantuan anjeunna
Socio-religious aspect of life,Pa Haji Soleh jadi jalma anu sabar sarta bijaksana,Pa Haji Soleh jadi jalma anu sombong sarta teu paduli ka batur,Pa Haji Soleh ngalaksanakeun ibadah sholat unggal dinten,Anjeunna ogé rajin ngaos Al-Quran,Pa Haji Soleh ngarasa tengtrem sarta ayem dina kahirupanana,Anjeunna ngarasa deukeut ka Gusti Allah
Socio-religious aspect of life,Neng Siti leuwih ngartos sarta ngahargaan budaya Sunda,Neng Siti ninggalkeun budaya Sunda sarta milih budaya asing,Neng Siti keur ngalaksanakeun upacara adat,Anjeunna maké pakean adat anu alus,Neng Siti milu kana kagiatan adat di lembur,Anjeunna ngarasa reueus jadi bagian tina budaya Sunda
Socio-religious aspect of life,Mang Asep leuwih percaya kana ubar tradisional Sunda,Mang Asep ngangge ubar modérn sarta ninggalkeun ubar tradisional,Mang Asep keur dahar daun sirih,Anjeunna percaya yén daun sirih bisa ngajaga kaséhatan awakna,Mang Asep ogé ngangge daun sirih pikeun ngubaran lukana,Anjeunna ngarasa leuwih séhat sarta kuat
Socio-religious aspect of life,Neng Rina jadi pangjait kebaya anu terkenal di lembur,Neng Rina ninggalkeun kagiatan ngajait sarta milih jadi pagawé kantor,Neng Rina keur ngajait kebaya,Anjeunna rancagé pisan dina ngajait,Neng Rina hoyong ngajaga sarta mertahankeun pakean tradisional Sunda,Anjeunna ngarasa pakean tradisional Sunda éndah sarta unik
Socio-religious aspect of life,"Ambu nyarita yén mimpi Mang Endang téh ngan saukur igauan, ulah dipikiran teuing",Ambu nyarita yén mimpi Mang Endang mangrupa pituduh yén anjeunna bakal meunang kasenangan,"Dina hiji wengi, Mang Endang ngimpi hal anu anéh",Anjeunna ngimpi panonpoé bijil ti kulon,Mang Endang ngarasa bingung ku naon anu dipimpina,Anjeunna nyarita ka Ambu ngeunaan impianana
Socio-religious aspect of life,"Ku getolna ibadah, Neng Imas ngarasa ayem jeung tengtrem",Neng Imas ngarasa capé kumargi seueur teuing ibadah,Neng Imas kasohor jadi awéwé anu getol ibadah,"Unggal wengi, anjeunna solat tahajud",Anjeunna ogé mindeng maca al-quran sanggeus solat fardu,Neng Imas ngarasa yén ibadah minangka hal anu penting dina kahirupanana
Socio-religious aspect of life,Kulawargana ngarasa sugema sabab Haji Muhyiddin kapanggih dina kaayaan salamet,Kulawargana ambek ka Haji Muhyiddin sabab geus ngajadikeun aranjeunna hariwang,"Dina hiji poé, Haji Muhyiddin katilar",Kulawargana bingung naha Haji Muhyiddin teu aya di bumi,Kulawargana milarian Haji Muhyiddin ka mana-mana,"Nepi ka ahirna, Haji Muhyiddin kapanggih dina kaayaan sare di masjid"
Socio-religious aspect of life,Kagiatan meuleum hui di mangsa katiga jadi tradisi kulawarga Mang Asép,Mang Asép jeung kulawargana ngarasa rugi kumargi kudu meuleum hui seueur teuing,"Dina hiji mangsa katiga, Mang Asép jeung kulawargana meuleum hui di buruan",Bau seungitna hui nu dipeuleum nyebar ka sakuliah lembur,Tatangga-tatanggana daratang ka bumi Mang Asép pikeun milu meuleum hui,Mang Asép jeung kulawargana ngarasa bungah
Socio-religious aspect of life,"Sanggeus ngaleueut cai jahe jeung madu, Neng Siti ngarasa leuwih hadé","Neng Siti mah alim ka dokter, teu percaya kana ubar tradisional",Neng Siti ngarasa puyeng jeung teu ngarasakeun damang,"Awakna ngarasa panas, tapi leungeunna tiis",Neng Siti ngarasa hanaang,Indungna masihan Neng Siti cai jahe anu geus dicampur madu
Food,Daun katu bisa dipaké pikeun nyayur sarta loba khasiatna,Daun katu teu bisa dipaké pikeun nyayur,Dina aya di dapur,Dina keur nyieun sayur asem,Dina nyayur ngagunakeun daun katu,Daun katu téh daun nu loba khasiatna
Food,"Haji Sakim meuli rupa-rupa bubuahan, aya nu asalna ti kebon anjeunna",Haji Sakim meuli bubuahan ti luar nagri,Haji Sakim keur nganggur,Anjeunna ka pasar meuli bubuahan,"Anjeunna meuli buah sawo, jeruk, jeung nanas",Sawo jeung jeruk asalna ti kebon anjeunna
Food,Bi Eem rék damel opak tina bahan-bahan anu geus disadiakeun,Bi Eem henteu tiasa nyieun opak,Bi Eem rék nyieun opak,Bahan-bahanna geus sadia,"Aya tipung beas, kalapa, gula, jeung uyah",Bi Eem ngolah éta bahan jadi opak
Food,Siti Aminah nuju nyangu sayur nganggo lalab sarta bumbu,Siti Aminah nuju ngagoréng sayur,Siti Aminah nuju ngahurun cai keur nyangu,Cai diwadahan kana panci,"Sanggeus cai ngagolak, lalab diasupkeun",Siti Aminah nambahan bumbu kana cai nu keur ngagolak
Food,Mang Udin nganggo sééng awi pikeun mindahkeun cai keur ngaleueut,Mang Udin nganggo sééng awi pikeun ngagosok,Mang Udin gaduh sééng nu dijieun tina awi,Mang Udin mindahkeun cai nganggo sééng,Cai nu aya dina sééng dikoclékkeun kana gelas,Gelas éta rék dipaké keur ngaleueut
Food,Opak Neng Imas kasohor di sakuliah désa,Neng Imas ngarasa rugi usaha opak,Neng Imas ngadamel opak di bumi unggal dinten,Anjeunna nganggo bahan-bahan anu seger,Neng Imas masak opak kalayan sabar,Neng Imas hoyong usahana sukses
Food,Peuyeum Mang Ujang kasohor ka mana-mana,Mang Ujang henteu remen ngadamel peuyeum deui,Mang Ujang kagungan karesep ngadamel peuyeum,Mang Ujang ngangge sampeu anu sae kualitasna,Peuyeum anu didamel Mang Ujang rasana ngeunah pisan,Peuyeum anu didamel Mang Ujang didamel tina sampeu pilihan
Food,Seblak Neng Nia kasohor di sakuliah kota,Neng Nia kapok ngadamel seblak,Neng Nia hoyong ngadamel seblak,Neng Nia ngangge bahan-bahan anu seger,Neng Nia masak seblak kalayan sabar,Neng Nia hoyong seblakna ngeunah
Food,Gipang Mang Asep laris katumbas ku balaréa,Mang Asep henteu ngadamel gipang deui,Mang Asep ngadamel gipang unggal poe,Mang Asep ngangge santen sarta gula beureum,Gipang anu didamel Mang Asep rasana amis,Mang Asep masak gipang dugi ka kulitna coklat
Food,Rangginang Neng Susi kasohor di sakuliah kota,Neng Susi henteu ngadamel rangginang deui,Neng Susi ngadamel rangginang unggal poe,Neng Susi ngangge beas ketan anu sae kualitasna,Neng Susi ngadamel rangginang kalayan taliti,Rangginang anu didamel Neng Susi rasana gurih
Food,"Sanggeus mateng, sayur asem anu raos pisan tos siap dihidangkeun","Sanggeus mateng, sayur asem teh raosna haseum pisan",Neng Imas keur masak sayur asem di dapur,Anjeunna ngagunakeun katel anu tos lami pisan,Bahan-bahan sayur asem tos dicampur janten hiji,Teras katel ditutupan tur seuneu di komporma dihurungkeun
Food,Peuyeum jeung rangginang ieu baris dipasihkeun ka kulawargana di bumi,Peuyeum jeung rangginang ieu baris didahar sorangan ku Kang Asep,Kang Asep meuli oleh-oleh makanan has Bandung,Anjeunna meuli peuyeum jeung rangginang,Peuyeum jeung rangginang dibungkus ku daun cau,Kang Asep ngarasa bungah pisan
Food,Kadaharan tradisional ieu minangka ciri has tina budaya urang Sunda,Kadaharan tradisional ieu henteu aya rasana,"Dina acara hajatan, aya loba pisan kadaharan tradisional anu dihidangkeun","Aya karedok, tutug oncom, gado-gado, jeung sajabana",Para tamu ngantri pikeun nyokot kadaharan,Maranehna ngaraosan pisan kadaharan tradisional ieu
Food,Neng Siti janten kasohor di kampungna kulantaran seblak anu didamelna,Neng Siti janten kasohor di kampungna kulantaran ngadamel roti tawar,Neng Siti keur ngadamel seblak di bumi,"Anjeunna ngagunakeun bahan-bahan sapertos kerupuk, ceker, jeung sajabana",Seblak anu didamel ku Neng Siti rasana pedes pisan,Kulawargana resep pisan kana seblak ieu
Food,Mangga gedong gincu mangrupa buah khas ti Jawa Barat,Mangga gedong gincu mangrupa buah khas ti Kalimantan,Kang Ujang meuli buah mangga gedong gincu di pasar,Manggana seger pisan tur amis rasana,Kang Ujang ngarasa untung pisan tiasa meuli buah mangga ieu,Buah mangga ieu baris dibagi-bagi ka kulawargana
Food,Adonan opak teras didadar dina tampah anu parantos diseungitan minyak.,Adonan opak disimpen dina kulkas supados tiis.,Neng Imas nuju ngadamel opak di dapur,Opak nyaéta kadaharan has Sunda anu didamel tina sampeu,Neng Imas ngagiling sampeu dugi ka lemes,"Saterusna, sampeu nu parantos digiling dicampur sareng gula"
Food,Sadayana bahan dicampur sareng bumbu seblak anu parantos disaoskeun.,Kerupukna dipanggang jeung dikeueum deui dina minyak panas.,Kang Aép damel seblak di warung tuang anjeunna,"Bahan utamina nyaéta kerupuk, tofu, jeung sosis",Kerupuk dikeueum heula dina cai panas,"Lajeng, tofu sareng sosis diiris leutik-leutik"
Food,"Tungtungna, anjeunna mésér peuyeum, rangginang, sareng chocodot.","Ahirna, anjeunna mésér baju jeung celana pikeun kulawargana.",Neng Nisa nuju milarian oleh-oleh pikeun kulawargana di Bandung,Anjeunna nuju aya di Jalan Buah Batu,Seueur pisan rupa-rupa kadaharan has Bandung anu tiasa dianggo oleh-oleh,Neng Nisa bingung badé mésér naon mawon
Food,Mang Ujang masang tumpeng di tengah méja sareng dihiasan ku lalapan saperti kangkung jeung timun.,Mang Ujang ngadamel tumpeng tina roti tawar supados teu riweuh.,"Dina acara hajatan, Mang Ujang ngadamel tumpeng",Tumpeng nyaéta kadaharan anu didamel tina sangu anu dibentuk siga gunung,Di sabudeureun tumpeng biasana dihiasan ku anéka lalapan jeung kadaharan sanésna,Tumpeng biasa aya dina acara-acara penting
Food,Kang Asep masihan cendol kana gelas anu aya santan jeung gulana.,Kang Asep nyicingan cendol ku daun téh supados warnina janten hideung.,Kang Asep nuju ngadamel cendol di warungna,Cendol nyaéta inuman anu didamel tina tepung sagu,Tepung sagu diolah janten butiran-butiran leutik anu warnina héjo,"Cendol biasana disuguhan sareng santan, gula, jeung és"
Food,Neng Iteung sering tuang di warung Bi Eem unggal dinten libur.,Neng Iteung gaduh warung nasi timbel.,Neng Iteung gaduh rencang anu ngaranna Bi Eem,"Bi Eem boga warung nasi anu ngaranna ""Nasi Timbel Bi Eem""","Sapertos nami warungna, Bi Eem masak sangu timbel sareng lauk pauk anu ngeunah pisan",Neng Iteung resep pisan ka Nasi Timbel Bi Eem
Food,Kang Yana ngeunah pisan salak Manonjaya anu meunang tina Pasar Cibadak.,Kang Yana meser buah jeruk di Pasar Cibadak.,Kang Yana ngagaleuh buah salak ka Pasar Cibadak,Kang Yana meser salak 5 kilo kanggo dipasihan ka garwana,Salak anu dipilih ku Kang Yana anu geus asak tur amis,Salak Manonjaya kaasup buah anu kawentar di wewengkon Tasikmalaya
Food,Cau emas ngandung seueur gizi anu hadé keur awak.,Haji Komar dahar apel unggal enjing.,Haji Komar boga kabiasaan dahar cau unggal enjing,Cau anu dipilih ku Haji Komar nyaeta cau emas,"Saméméh didahar, cau dibulak heula ku Haji Komar",Haji Komar ngarasa cau emas bisa ngajaga kaséhatanna
Food,Sayur asem mangrupikeun kadaharan tradisional anu asalna ti Jawa.,Neng Siti diajar masak sayur asem ti bapana.,Neng Siti resep masak sayur asem,Bahan-bahan sayur asem anu diperlukeun ku Neng Siti gampang dipimilik,Sayur asem cocog pisan didahar sareng sangu anget,Neng Siti diajar masak sayur asem ti ibuna
Food,Opak sampeu mangrupikeun hahampangan has Sunda.,Neng Enok ngadamel opak tina beas.,Neng Enok gaduh karesep ngadamel opak,Opak anu didamel ku Neng Enok dijieun tina sampeu,"Neng Enok ngical sampeu dugi ka lemes, teras dipipis sareng dipanggang",Opak sampeu Neng Enok ngeunah pisan
Wedding,Adat ngabeungkeut leungeun minangka ciri khas adat sunda dina acara nikahan,Rina jeung Doni langsung peupeus sanggeus kawin,"Dina acara nikahan Rina jeung Doni, aya hiji adat anu kudu dilakukeun",Adat éta nyaéta ngabeungkeut leungeun pangantén,Maksud tina adat ieu nyaéta sangkan dua pangantén tetep ngahiji,"Sanggeus kawin, Rina jeung Doni kudu silih rojong"
Wedding,Adat ngalamar penting pisan dina budaya sunda saméméh nikah,Siti nampik lamaran Joko,Siti jeung Joko bade nikah,"Saméméh nikah, aya adat ngalamar",Kulawarga Joko ngalamar ka kulawarga Siti,"Dina acara ngalamar, aya rupa-rupa barang jeung kadaharan anu dibawa"
Wedding,Sawér pangantén jadi salah sahiji rangkaian acara penting dina nikahan adat sunda,Pangantén teu merlukeun wejangan ngeunaan kahirupan rumah tangga,"Dina nikahan adat sunda, aya acara sawér pangantén",Tujuan tina sawér nyaéta méré wejangan ka pangantén,Eusi wejangan biasana ngeunaan kahirupan rumah tangga,Sawér dilakukeun ku kolot atawa sesepuh kulawarga
Wedding,Acara nincak endog ngagaduhan harti anu jero pikeun pangantén,Nincak endog nembongkeun pangantén lalaki kedah nincak pamajikanana,"Dina nikahan adat sunda, aya acara nincak endog",Pangantén lalaki kudu nincak endog ayam kampung nepi pecah,Ieu acara ngagambarkeun yén salaki kedah muka kahirupan anyar jeung pamajikan,Salaki ogé kudu siap nyanghareupan rupa-rupa masalah rumah tangga
Wedding,Baju adat sunda jadi ciri khas dina acara nikahan adat sunda,Pangantén maké baju adat sunda ngan ukur pikeun pamer,"Dina nikahan adat sunda, pangantén lalaki maké baju kampret jeung pangantén awéwé maké kebaya",Baju kampret mangrupa baju adat pikeun lalaki sunda,"Samentawis éta, kebaya mangrupa baju adat pikeun awéwé sunda",Baju kampret jeung kebaya biasana dipaké dina acara-acara penting
Wedding,Nia jeung Dika sepakat maké baju adat Sunda di acara nikahan,Nia jeung Dika mésér baju nikah ti luar negeri,Nia jeung Dika rék nikah,Nia hayang maké kebaya hejo di acara nikahan,Dika hayang maké beskap hideung,Nia jeung Dika neraskeun ngarencanakeun acara nikahan
Wedding,Nia jeung Dika nempo duit nyawer mangrupa doa ti sémah,Nia jeung Dika nganggap duit nyawer mangrupa bayaran keur acara nikahan,Acara nyawer di nikahan Nia jeung Dika,Ema Nia nyawer maké duit logam,Nia jeung Dika narima duit nyawer ti sémah,Sémah ngado duit ka Nia jeung Dika
Wedding,Nia jeung Dika leuwih alus maké baju adat Sunda di acara nikahan,Nia jeung Dika henteu maké baju adat Sunda di acara nikahan,Nia jeung Dika maké baju pangantén adat Sunda,Nia maké siger jeung kebaya bodas,Dika maké beskap hideung jeung iket,Nia jeung Dika jadi pangantén nu kacida saéna
Wedding,Nia jeung Dika silih méré hantaran salaku tanda cinta,Nia jeung Dika méré hantaran ngan keur formalitas,Nia jeung Dika ngadamel hantaran,"Hantaran eusina baju, kadaharan, jeung buah-buahan",Hantaran diserahkeun saméméh acara nikahan,Hantaran mangrupa hadiah pikeun calon pangantén
Wedding,Nia jeung Dika ngarasa bersih lahir batin sanggeus acara siraman,Nia jeung Dika nolak acara siraman kusabab hésé,Nia jeung Dika ngayakeun acara siraman,Siraman dilakukeun ku kolot jeung dulur,Siraman mangrupa acara mandi pangantén,Siraman ngandung harti méréskeun diri saméméh nikah
Wedding,Éta hal minangka wujud pamugi ka nu kawinan sangkan bisa hirup ayem tentrem.,Dea jeung salakina ngarencanakeun moal dahar sasarengan deui sanggeus kawinan.,"Dina acara nikahan Dea, aya rupa-rupa kaolahan kadaharan Sunda",Tamu undangan dibéré nyobaan sangu tumpeng nu dipuncaki ku konéng,"Lian ti éta, aya ogé rupa-rupa lalaban, lalapan, jeung sambel nu ngarendeng tumpeng","Dina rohangan anu béda, sajian ti rupa-rupa daérah ogé dipidangkeun"
Wedding,Beas nu katampung ku tamu undangan dianggap baris méré kabarokahan.,Tamu undangan arumpul pikeun ngalakukeun perang beas.,Upacara sawér dilakukeun sanggeus prosési akad nikah réngsé,"Aya anu ngawihkeun rupa-rupa sawér, boh sawér pangantén lalaki boh sawér pangantén awéwé",Eusi saweranna mangrupa piwuruk keur rumah tangga anyar,Tamu undangan geus siap-siap nampung beas nu disawérkeun
Wedding,"Lian ti hiasan sirah, pangantén ogé maké kalung sarta ali-ali.",Emas nu aya dina siger bisa dicokot sanggeus upacara nikahan bérés.,"Dina dangdanan pangantén Sunda, aya sababaraha rupa hiasan sirah","Pangantén lalaki maké iket, benten jeung pangantén awéwé anu maké siger",Siger mangrupa hiasan luhur berbentuk kerucut nu ditaretes inten,Siger nu dipaké ku pangantén awéwé melambangkeun kamulyaan
Wedding,Siraman mangrupa salah sahiji prosési nu teu bisa dipisahkeun tina acara nikahan adat Sunda.,"Sanggeus acara siraman réngsé, pangantén awéwé nuluykeun siram deui di laut.","Saméméh acara nikahan, aya acara siraman keur pangantén awéwé","Dina acara siraman, aya tujuh sumber cai suci nu dipaké","Cai suci nu dipaké diantarana cai tujuh sumur, cai hujan, jeung cai laut","Sabada acara siraman, pangantén awéwé diasupkeun kana hateup"
Wedding,Jaka sareng calon bojona nikah dina acara adat Sunda.,Jaka sareng calon bojona nikah dina acara adat Jawa.,Imas sibuk nyiapkeun panganten,"Anjeunna rék nikahkeun putrana, si Jaka",Imas nyadiakeun baju adat Sunda pikeun Jaka sareng calon bojona,Tamu undangan parantos ngantosan di tempat nikahan
Wedding,Neng Rani yakin panganten bakal resep kana kadon.,Neng Rani masihan kado anu teu dipikahoyong ku panganten.,Neng Rani nuju milih kado nikahan,Anjeunna ningali sababaraha pilihan kado di toko,Neng Rani hoyong masihan kado anu unik sareng bermanfaat,Anjeunna milih seperangkat alat dapur
Wedding,Acara siraman lumangsung kalawan lancar.,Acara siraman batal lumangsung.,Keluarga Mang Asep keur nyiapkeun acara siraman,Siraman mangrupa adat Sunda saméméh nikah,Cai anu dianggo siraman dicampur kembang tujuh rupa,Seueur dulur sareng kulawarga anu ngabantu nyiapkeun acara
Wedding,Tamu undangan sami seneng sareng sugema ku hidangan anu disadiakeun.,Tamu undangan teu resep kana kadaharan anu disadiakeun.,"Dina acara nikahan, aya rupa-rupa kadaharan has Sunda","Tamu undangan tiasa nyicipi nasi timbel, sayur asem, sareng lalapan",Aya ogé kadaharan ringan sapertos kue-kue tradisional Sunda,Sadayana kadaharan anu disadiakeun rasana lezat
Wedding,Pangantén jangji bakal ngajaga cahaya suci rumah tanggana.,Pangantén teu ngalaksanakeun adat meuleum harupat.,"Saatos upacara nikah réngsé, aya adat meuleum harupat",Harupat diduruk ku pangantén lalaki sareng awéwé,Harupat anu hurung ngalambangkeun cahaya suci dina rumah tangga,Kulawarga sareng tamu undangan nyaksian adat ieu
Wedding,Tungtungna Rina milih baju anu disarankeun ku indungna,Rina mutuskeun moal nikah,Rina nuju nyiapkeun acara nikahan,Anjeunna kedah milih baju pangantén anu cocog sareng témana,Rina ngagaduhan sababaraha pilihan baju anu kacida saéna,"Tapi, anjeunna hésé mutuskeun baju anu badé dipakéna"
Wedding,Pangantén lalaki sareng istri ngalakukeun adat ngaréndéng kalayan lancar,Pangantén lalaki sareng istri nolak ngalakukeun adat ngaréndéng,"Dina acara nikahan, aya sababaraha adat anu kedah dilakukeun",Salah sahijina nyaéta ngaréndéng,Pangantén lalaki sareng istri kedah ngalakukeun ieu adat,Tamu ondangan ngantosan kanggo nempo prosési ieu
Wedding,Tamu ondangan ngadahar tumpeng kalayan rasa anu ngeunah,Tamu ondangan nolak kanggo ngadahar tumpeng,"Dina acara nikahan, aya sababaraha kadaharan has anu disadiakeun",Salah sahijina nyaéta tumpeng,Tumpeng mangrupikeun kadaharan anu wajib aya dina unggal acara nikahan,Tumpeng ngagaduhan harti minangka doa kanggo pangantén
Wedding,Pangantén nampi seueur doa ti kulawarga sareng tamu ondangan,Teu aya anu ngabagéakeun doa kanggo pangantén,"Saatos acara nikahan, aya adat ngariung","Dina ieu adat, pangantén lalaki sareng istri diuk di luhur palaminan",Kulawarga sareng tamu ondangan ngabagéakeun doa kanggo pangantén,Ieu mangrupikeun momen anu kacida pentingna
Wedding,Rina milih baju pangantén warna bodas anu kacida cocog sareng anjeunna,Rina milih baju pangantén warna hideung,"Dina milih baju pangantén, aya sababaraha aturan anu kedah dicumponan",Salah sahijina nyaéta warna baju,Baju pangantén biasana nganggo warna bodas atanapi gading,Ieu ngagaduhan harti suci sareng beresih
Family Relationships,Acara syukuran lumangsung kalayan lancar tur mabrur,Saudara jeung tatangga teu aya nu datang kana acara,Dani jeung kulawargana bade ngalaksanakeun syukuran,Aranjeunna ngondang sadaya kulawarga jeung tatangga,Dani dibantuan ku lanceuk jeung adina nyiapkeun acara,Tatangga ogé ngabantu masak jeung nyiapkeun tempat
Family Relationships,Ema Siti enggal damang alatan diurus ku barudak jeung tatanggana,Siti jeung kulawargana teu merhatikeun ema Siti,Ema Siti gering parna,Siti kedah ngurus emana sapeuting jeput,Lanceuk jeung adi Siti gentian ngarawat emana,Tatangga ogé sering ngalayad jeung nyangking kadaharan
Family Relationships,Lingkungan jadi beresih jeung warga jadi leuwih akur,Warga teu aya nu daék ilubiung dina gotong royong,Keluarga Dadang ngayakeun gotong royong,Sadaya warga ngaberesihan lingkungan,"Barudak ngakumpulkeun runtah, ibu-ibu nyiapkeun tuangeun",Bapa-bapa nyiapkeun parabot jeung alat-alat
Family Relationships,Naufal ayeuna langkung wanoh ka kulawarga sepuhna,Naufal henteu acan kantos tepang sareng kulawarga sepuhna,Naufal gaduh tugas kulawarga,Anjeunna kedah nyieun silsilah kulawargana,Naufal ngulemkeun ka sepuh jeung kulawarga nu sanes,"Aranjeunna mere nyaho yuswa, pagawean, jeung tempat tinggal"
Family Relationships,Acara tujuh bulanan lumangsung kalayan hikmat,Hani jeung kulawargana henteu angkat kana acara tujuh bulanan,Hani diondang ka acara tujuh bulanan,Anjeunna indit bareng jeung adi sareng lanceukna,Aranjeunna nyandak bingkisan pikeun calon orok,Hani jeung kulawarga ngadoa kanggo kasalametan calon orok
Family Relationships,Anak-anak Dede ngabujuk jeung ngahibur Dede nu ngarasa sedih.,Anak-anak Dede ninggalkeun Dede sorangan.,Dede mah geus kolot pisan,Manéhna cicing jeung kulawargana,"Dina hiji poé, aya budak ngaganggu manéhna",Anak-anakna nyampeurkeun Dede anu keur sedih
Family Relationships,Haji Udin satuju pikeun ngabantu mayar biaya sakola éta budak.,Haji Udin nampik pikeun ngabantu kulawarga éta.,Haji Udin kasohor pisan di lembur,Anjeunna sering ngabantu batur nu keur susah,Hiji poé aya kulawarga nu datang ka bumi Haji Udin,Maranéhna ménta bantuan pikeun mayar biaya sakola anakna
Family Relationships,Dulur-dulur nu lian tetep ngayakinkeun Neng Imas yén acara tetep seru sanaos aya nu teu datang.,Dulur-dulur nu lian mungkas acara lantaran aya hiji anggota kulawarga nu teu datang.,Neng Imas boga dulur loba pisan,Unggal minggu sok aya acara kumpul bareng,"Hiji waktu, aya salah sahiji dulurna nu teu bisa datang",Neng Imas ngarasa sedih lantaran acara teu lengkep
Family Relationships,Ema Siti ngadatangan bumi tatanggana pikeun nanyakeun kaayaanana.,Ema Siti cuek wae kana tatanggana nu teu katingali.,Ema Siti kagungan tatangga nu someah,Unggal soré sok ngobrol di buruan,"Hiji poé, Ema Siti teu ningali tatanggana",Ema Siti ngarasa hawatir
Family Relationships,Mang Asep jeung dulurna akur deui sarta acara kulawarga tetep dilaksanakeun.,Mang Asep jeung dulurna teu akur deui sarta silaturahmi kulawarga pegat.,Kulawarga Mang Asep kasohor pisan soal karukunanana,Unggal taun sok ngayakeun acara kumpul,"Taun ieu, aya pacogregan antara Mang Asep jeung dulurna",Acara kulawarga batal dilaksanakeun
Family Relationships,Adi rajin diajar supados tiasa ngabantosan abah sareng ema,Adi angkat ti bumi kalayan teu pamit,Abah nyarita ka Adi ngeunaan kaayaan kulawarga,Adi ngarasa sedih lantaran teu acan tiasa ngabantosan abah sareng ema,Ema masihan pangrojong ka Adi,Adi gaduh tekad kanggo ngabantosan kulawargana
Family Relationships,Bi Eem tetep bersikap sopan sanaos aya tatangga anu teu resep,Bi Eem ngajak gelut tatangga anu teu resep,Bi Eem resep pisan ngobrol sareng tatangga,"Unggal sonten, anjeunna sok ngumpul di buruan bari ngopi",Tatanggana oge resep kana carita-carita Bi Eem,"Tapi, aya salah sahiji tatangga anu teu resep"
Family Relationships,Kang Aep ngamimitian ngurangi porsi cai anu diinum,Kang Aep mutuskeun pikeun ngaganti cai ku soda,Kang Aep gaduh kabiasaan nginum cai anu seueur,Saban dinten anjeunna tiasa nginum dugi ka 3 liter cai,Garwana sok ngingetkeun Kang Aep supados ngajaga kasehatan,Kang Aep oge sadar yen anjeunna kedah ngatur pola hirupna
Family Relationships,"Sanajan indungna reuwas, tapi tetep ngarojong pilihan Neng Rani",Indungna nyalahkeun kaputusan Neng Rani motong buuk,Neng Rani boga kabiasaan motong buuk unggal sabulan sakali,Manehna resep pisan nyoba gaya buuk anyar,Indungna ngarojong karesep Neng Rani,"Dina hiji dinten, Neng Rani mutuskeun pikeun motong buuk sacara drastis"
Family Relationships,Garwana mupakat asal Mang Ujang tiasa ngabagi waktos sareng kulawarga,Mang Ujang langsung ngical sadaya koleksi perangkona,Mang Ujang boga karesep kana ngumpulkeun perangko,Anjeunna tos ngumpulkeun perangko ti sababaraha nagara,Garwana henteu ngarojong kabiasaan Mang Ujang,Mang Ujang nyoba ngabujuk garwana ku cara ngajelaskeun yen ieu teh hiji investasi
Family Relationships,Tatanggana ngarasa dipikatineun sarta ngarasa kuat deui sanggeus curhat ka Bi Ijah,Bi Ijah malah nyarioskeun masalah éta tatangga ka jalma séjén,Bi Ijah téh wanoja anu resep pisan nulung batur,Anjeunna mindeng ngajak tatangga-tatanggana pikeun ngariung di bumi masing-masing unggal bulan,"Dina hiji pangriung, aya salah sahiji tatanggana anu keur nyanghareupan masalah rumah tangga",Bi Ijah kalawan sabar ngadangukeun curhatanana sarta méré naséhat ka anjeunna
Family Relationships,Nana ngajak dulur-dulurna pikeun gentosan ngurus bapana di bumi,Nana ngajak bapana pikeun tinggal sareng anjeunna di kota,"Mang Udin kagungan tilu putra, nyaéta Asép, Dadang, sarta Nana","Asép sareng Dadang parantos nikah sarta gaduh kulawarga masing-masing, sedengkeun Nana masih kuliah",Nana sering mulang ka bumi unggal minggu pikeun nepungan sepuhna,Nana ngarasa sedih ningali bapana anu ngarandapan udur
