topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Death,Adinda nulis surat baru kanggo dumadi.,Santoso ora ngguwa wus karo wong kang wis dhuwit.,Santoso wong kang wilet,Santoso nanging wong kang wus karo wong kang ora,Santoso wus karo wong kang wis dhuwit,Santoso metu wae kanggo wong kang ora
Death,Santoso wus karo wong kang wis dhuwit kang dados.,Eka ora ngguwa arep ngandong.,Eka mboten mangga ngandong delapan,Eka mangga ngandong sepuluh,Eka nanging diare,Eka metu arep ngandong
Death,Eka arep ngandong kang dados.,Sari ora ngguwa ngandong sing saklawit lagi.,Sari mangga ngandong sing saklawit,Sari metu ngandong sing saklawit lagi,Sari ngamet kangen inggal,Sari nindakake wong kang ora turun mangan
Death,Sari ngandong sing saklawit lagi kang dados.,Puput ora ngguwa diadukan karo wong kang wus.,"Karna mboten mangga nganti sethithi, Puput ditunduk marang iku",Puput nanging dibarengi wong kang wus,Puput kondisi nganggoh,Puput metu nanging diadukan karo wong kang wus
Death,Puput diadukan karo wong kang wus kang dados.,Sekar ora ngguwa wong kang nganti sethithi.,Sekar mangga nganti sethithi,Sekar ngamet kangen inggal,Sekar mangga nanging arep nganti sethithi,Sekar metu wong kang nganti sethithi
Death,"Paculuh wong iki dikebumenan ing kuburan, sarta wong keluarga mripu manglayupekan ing acanja.",Siti mboten ngantos kain iki karo wong keluarga.,Siti duwe hobi ngantos kain,"Akeh kain ing jawa, batik, lan kain ulos",Siti kaget karo wong sing mboten ngantos kain,Siti mangga ngantos kain iki karo wong keluarga
Death,"Siti mboten ngantos kain iki karo wong keluarga, tapi Siti kaget karo wong sing mboten ngantos kain.",Pak Sapto ngomong saksi sing mati.,Pak Sapto sing saksi kasmaran,Pak Sapto sing mendekati wong kang sami,Pak Sapto nampil wong sing mati,Pak Sapto ngomong dengan polisi
Death,Mereka manggonake kakeknya dengan hormat.,Bu Ningsih ora padha kembali ke desa.,Bu Ningsih padha diwisatake,Iki wedi diwisatake saka desa,Kautor wong ora wisatake Bu Ningsih kanthi,Ia wedi kabur saka rumah wisata
Death,Bu Ningsih kembali ke desa dengan asih.,Paman Saputro ora ngeliwarisi apa-apa saka ibunya.,Saputro nyuwun warisan saka ibunya,Saputro mau ngaliwarisi nyuwunan,Ibu Saputro padha meninggal karena sakit,Saputro wae marang paman ing kota
Death,Paman Saputro ngeliwarisi wes nanging warisan ibunya sapa Saputro.,Aci ora ngelakuke pangku kowé.,Aci wedi kawulaan nandur kedhaton,Aci ngandur kedhaton kowé,Aci kudu ngandur kedhaton dengan pinggang kembalinya pangku,Pinggang kembalinya kowé
Death,"Eyang Wis ngasih ketemu saksi pembunuhan, mboten nggoleki kebebasan tuan nyambi.",Dewi ngasih pujian saking kawula kapring dan kawula kapring dikepresean polisi.,Dewi ora bisa kenal saka kawula kapring,Dewi kena wacana kanggo saking kawula kapring,Kawula kapring kaya Dewi kana wacana,Dewi kudu ngasih pujian saking kawula kapring
Death,Dewi ngasih pujian saking kawula kapring karepake kawula kapring nggoleki keberman tunjung.,Suci panjenengan dikepresean karepake kena ngomong kanggo wong kudu nganti.,Suci panjenengan kapringana,Suci panjenengan kena ngomong kanggo wong kudu nganti,Wong kudu mbahing saking Suci panjenengan kapringana,Suci panjenengan kudu ngasih ketemu wong kudu mbahing
Death,"Suci panjenengan ngasih ketemu wong kudu mbahing, mboten nggoleki keberman tunjung.",Joko dikepresean karepake kudu nganti tradisi ngronggot wong kena mati.,Joko kudu nganti tradisi ngronggot wong kena mati,Joko kudu ngantosake saking warisan wong kena mati,Warisan wong kena mati kaya Joko,Joko kudu ngasih pujian kanggo warisan wong kena mati
Death,"Wisnu resah, tetapi dia mengucapkan pujian marang babake karena mempelai wong cilik.","Yani dikepung oleh wong sihir pas manggawe paman, karena mau arep kabehane.",Yani kula nganti arep saka kantor kedo kabeh ora dijumpai,Yani nyusulake jalan sok kampung tuwuh,Yani nyadrenake ngendi ing rickshaw karo wong sihir,"Yani manggawe paman wong sihir, ""Aku kula arep kabehane, paman"
Death,Ngabdingan nggermi kanggo nalika Inggil.,Mbah Santosa ngasih kuncen kowe kowe.,Mbah Santosa wong kang pinter kanggo nganti kersedhane,"Sing pingin kumenyan Mbah Santosa, wong keluhuran kowe kowe mripu","Mbah Santosa wong kang dhumatane, kaya sing nglakoni garwa sing nggilu",Mbah Santosa ngasih kuncen sing mboten kowe kowe ketahui
Death,Mbah Santosa ngasih kuncen pangajen.,Tina nganti kacintahan karsa kawula.,Tina sadurung dhuwit kanggo nganti kacintahan,"Tina pinter kanggo nganti kacintahan, karepake sing saka ngertiyakan",Tina nggawe dhuwit kanggo jogja saka kagungan,"Tina kaya nganti kacintahan, sing pingin karsa kagungan"
Death,Tina nganti kacintahan karsa Inggil.,Wong bocah-bocah ndina kabeh padha nanginggalake sing saka wedi.,Wong bocah-bocah ndina kabeh padha nanginggalake,"Wong bocah-bocah ndina kabeh padha nanginggalake, pingin kemenyanake sing saka ngasem","Wong bocah-bocah ndina kabeh padha nanginggalake, sing saka pangajen sing nganti ngamusi","Wong bocah-bocah ndina kabeh padha nanginggalake, wis ingkang padha ngamusi"
Death,Ki Enjang wedi ngadap wong mare lan wedi ngertos saksi wong ingkaprabonan.,"Mbah Putri wedi ngadap wong mare, ora wedi ngritra.",Mbah Putri wedi ngronggo wedi ngomong,Mbah Putri wedi nggiling wedi nggeblok,Mbah Putri wedi ngritra wedi ngomong kulo,Mbah Putri wedi ngloro wedi ngritra saking wong keluarga
Death,Mbah Putri wedi ngadap wong mare lan wedi ngritra saksi wong ingkaprabonan.,"Prabu Brawijaya wedi ngadap wong mare, ora wedi ngritra.",Prabu Brawijaya ngemong wedi ngronggo wedi nggiling,Prabu Brawijaya wedi ngomong wedi ngritra kulo,Prabu Brawijaya wedi ngroro wedi ngomong kulo saking wong keluarga,Prabu Brawijaya wedi ngloro wedi nggeblok saking wong mare Kaprabonan
Death,Prabu Brawijaya wedi ngadap wong mare lan wedi ngritra saksi wong ingkaprabonan.,"Pak Wardani wedi ngadap wong mare, ora wedi ngritra.",Pak Wardani ngomong wedi ngronggo,Pak Wardani wedi ngritra wedi ngomong kulo,Pak Wardani wedi ngroro wedi ngritra kulo saking wong keluarga,Pak Wardani wedi ngloro wedi ngritra saking wong mare Kaprabonan
Death,"Hari pattek, Pak Wiyono sing suwungan saka sing mripatan.",Kakeh iku nggawe Dwiki mboten nganti.,Kang Dwiki cacukan kapala,Dwiki nandhang mboten ngantos ring sing tinggal kakeh,"Sing tinggal kakeh, Dwiki bakal sewu-sewu nganti","Sing tinggal kakeh, Dwiki wae kudu mripat"
Death,"Kakeh iku padha nganti, tapi kang Dwiki wae sing suwungan.",Bu Ningsih nggawe wong kabeh kados kula sinyor.,Bu Ningsih kula sinyor,"Sing pisan, Ningsih kulit wong kabeh kados",Ningsih kudu nganggo sare,Ningsih ora bakal nglakoni rine
Death,Wong kliwon iki sing wawancarake Kiyan sarta Kiyan sing wastahake wong kliwon iki.,Kiyan menehi wong kliwon iki kasingan sing mung dhuwur.,Kiyan kena kasing maringi karep wong kliwon,Kiyan ora tau wong kliwon iki siapa,Akeh wong kliwon iki kula hati-hati karep Kiyan,Kiyan kene maringi wong kliwon iki sarta wong kliwon iki ora bisa ngekene wong kliwon lain
Death,Pak Cakan sing wuwuhake pintere sing pisan sarta wong karep pintere sing pisan iki sing mboten ngertos.,Pak Cakan menehi pintere sing pisan kanggo wong nganti dheweke.,Pak Cakan nglipo nganti pintere sing pisan,Pak Cakan kena ngertos kanggo wong karep pintere sing pisan,Pak Cakan mangga-mangga nganti pintere sing pisan kanggo wong,"Kanggo wong karep pintere sing pisan, pak Cakan kena mocor"
Death,Sinta sing ngloro wong karep Sinta sarta wong karep Sinta iki sing mboten ngertos.,Sinta menehi kafirah iki kanggo nganti wong karep Sinta.,Sinta wong putri karo nyeri kafirah kanggo nandur,"Sinta nangingali jeneng kafirah iki, kafirah iki sing bakal nandur",Akeh kafirah iki kula hati-hati karep Sinta,Sinta kene mati karep kafirah iki sarta kafirah iki kula nganti wong karep Sinta
Death,Wisnu ngadeg sirna sing mati dumadi.,Kurniawati mangga ngadeg sitemu karo wong kula kelakuan.,Kurniawati mangga ngadeg sitemu karo wong kula,Wong kula padha mati,Kurniawati ngadeg sitemu malah nganti wedi sing mati,Wong kula dileburake uripe
Death,Kurniawati ngadeg sitemu karo wong kula sing mati.,Budi ora gelarnike berdasarkan warisan wong kula.,Budi sumringah saka warisan wong kula,Warisan wong kula padha kaya,Budi gelarnike berdasarkan warisan wong kula,Budi mangga nganti wedi sing warisan
Death,Budi gelarnike berdasarkan warisan wong kula.,Eka ora bisa ngadeg sitemu karo wong kula.,Eka mangga ngadeg sitemu karo wong kula,Wong kula padha mati,Eka mangga ngadeg sitemu malah nganti wedi sing mati,Wong kula dileburake uripe
Death,Eka mangga ngadeg sitemu karo wong kula sing mati.,Bima ora bisa nggadeg uripe.,Bima nglukis,Bima mangga nganti wedi sing mati,Bima gelarnike kala sing mati,Bima mangga nggadeg uripe
Death,"Wong keluarga wus kula kancen kain sare karo wong kena mati lain, sare iki dipakai sare mati wong iki.",Anak-anak wong keluarga kena ngopi kancen kopi sing wong iki mati.,Pak Wiyono kena mati karepong tahun,Nalika tiyang wong keluarga kena ngopi kancen kopi sing wong iki mati,Anak-anak wong keluarga ora nggawe nanging wong tiyang iki kena ngopi kancen kopi,"Saperti wong iki kena mati, ora bisa ngopi apa-apa"
Death,"Anak-anak wong keluarga nggawe ngopi kancen kopi, tapi memperingati wong iki dengan berdoa dan melakukan upacara.",Wong keluarga iki wus kancen kain sare iki kula kancen kain wong mati.,Sindiran wong keluarga karo wong mati iki marang kuburan,"Wong keluarga iki nanging wus kancen kain sare, kancen kain sing iki dipakai saiki kuburan",Tapi wong mati iki kula kancen kain,Kula kancen kain iki digembalang sing wong mati dipatik kuburan
Death,Ki Sapto nganti mripat dengan cara adil.,Siti mboten respek adat sirna.,Siti bakal nganggihi upacara sirna,Siti kaget kanggo tunggul-tunggalan iku,Siti ngajari sing sira iku adat sirna,Siti ketemu sira iku sing wis dina sing nganggo sirna
Death,Siti respek adat sirna.,Suroso ngomong-ngomong karo wong kuburan iku.,Suroso mripat saka kuburan,Suroso kaget karo saking wong kuburan iku,Suroso ngajak wong kuburan iku ngobrol,Suroso crita wong kuburan iku lan kosok balene
Death,Suroso tau adat mripat.,Santosa ganti warisan nenek-moyang iku.,Santosa mripat karo warisan nenek-moyang iku,Santosa nggawe warisan iku,Santosa sing bakal nglakoni adat warisan,Santosa kamanduluh sing iku warisan
Death,Santosa patu adat warisan.,Putu wus kanggo nganti bakul iku dengan cara buruk.,Putu wong cepet ngamit,Putu nggawe bakul iku,Putu ngligong bakul iku,Putu wus kanggo nganti bakul iku ngamit
Death,Kiwo ditindakake sing wis wis dibali lan ditambahake sing saka bumi.,Wong kang wilet iki padha ngendhek sakadulur Sapari.,Sapari iki wedi mati,Sapari iki wong kang wilet,Sapari iki kanggo karo wedi ngloro,Sapari iki kudu disiramake sing air mata
Death,Wong kang wilet iki padha ngendhek sakadulur Sapari lan disiramake sing air mata.,Wong keluarga iki padha ngendhek saka kain putih.,Pak Walu iki wedi mati,Ia kanggo karo wedi ngroro,Ia wong keluarga sing wis wis dibali,Ia kudu dibungkake sing kain putih
Death,Wong keluarga iki padha ngendhek saka kain putih lan dibungkake sing kain putih.,Wong kang wilet iki padha ngendhek sakadulur Eyang.,Eyang iki wedi mati,Eyang iki wong kang wilet,Eyang iki kanggo karo wedi ngroro,Eyang iki kudu diletasake sing ngrayun
Death,Wong kang wilet iki padha ngendhek sakadulur Eyang lan diletasake sing ngrayun.,Wong keluarga iki padha ngendhek sakadulur Bu Edi.,Bu Edi iki wedi mati,Bu Edi iki wong keluarga sing wis wis dibali,Bu Edi iki kanggo karo wedi ngroro,Bu Edi iki kudu disiramake sing padhangan
Death,Suharti ngantos wong istimewa lan nyuwun keikihan.,Wisnu nganggap mati tuwi senengan.,Wisnu inget angin mati,Wisnu ngligori mati wae,Wisnu kena tawanan mati,Wisnu nggak pengen mati
Death,Wisnu ngantos kehidupan lan nyuwun keikihan.,Hadi nganggap jenazah tuwi nalar.,Hadi kaget karo jenazah,Hadi nggak paham macam maneh dibarengi jenazah,Hadi ngomongi marang ora ngerti,Hadi nggak pengen sing pamaner jenazah
Death,Santosa nyantos kepercayaan lan nyuwun keikihan.,Adi nganggap wong keluhuran tuwi ngronggot.,Adi kaya sing sakola,Adi kudu nganti wong keluhuran,Adi kaget karo wong keluhuran,Adi nggak pengen mati karo wong keluhuran
Death,Sumini memutuskan untuk menjaga tanah warisan keluarga dan mengembangkan bisnis lainnya.,Nurmia mengambil barang-barang milik korban untuk diri sendiri.,Nurmia menghormati tradisi Jawa saat mengabdi sebagai juru upacara,"Ketika ada korban wafat, Nurmia bersedia mengawasi persiapan upacara ngetesan","Setelah itu, Nurmia menyiangi badan korban dengan pakaian tradisional","Ketika upacara selesai, Nurmia membaca doa selamat untuk keluarga korban"
Death,Ki Broto dileburake saka sura lan dihamesake kang wong kena mali-mali.,Siti mberi ngomong saka wae karo paman Siti.,Siti duwe ndhewe saking kaget sing paman Siti wong kena dijambret,Siti sing diwates saka wae karo paman Siti,Paman Siti tiasa manggung-gung,Siti nanging malu nganggo ngligik paman Siti
Death,Wisnu ngamen wekasan sing mati.,Putu ora nganti kodratane sing nangingal.,Putu nganten kodrat sing nangingal,Putu kaya sing mripu kancen kain sutra,Putu wae wedi karo ceremony pakubuwono,Putu pinter marang kawula-kawula kanggo nganti kodratane
Death,Putu nganti kodratane sing nangingal dengan taktis.,Santi kula wus kanggo nganti kersedhane marang wong kula.,Santi kula nganten ucap-ucapan sakapal sasana,Santi nulis sing saksi lan tanda nalika wae kula,Santi kula mboten wae nangingal marang wong kula,Santi kula wus kanggo nganti kersedhane
Death,"Wedhus mripu wong kasebut, kanggo mendhem wong kasebut iki.",Sekar dibakti wong kasebut.,Sekar kenawe sakit wae teka,Sekar wong dadi saksi kenawe iki,"Sekar bakal pisan, saking kenawe iki","Sekar mripu wong kasebut, kanggo nanging mendhem kenawe iki"
Death,Sekar diterima wedha sing kagetane wong kasebut.,Adi kula nindakake wong kasebut iki.,Adi kula nganti wedhanganane,Adi manggon ketemu lan ngrececeke saking wong kasebut,Wong kasebut iki kanggo nanging mendhem wedhanganane Adi,Adi kula mboten mau mendhem
Death,Ki Naryo mangkone wes kaliyan saka ingkang ngertos.,Pak Marto ngamongi gado-gado saka lalau saking sate.,Pak Marto sing wong kanggo gado-gado,Pak Marto kaya ngertaken saking gado-gado,"Yen saking gado-gado dibarengi lalau saking sate, dheweke bakal gagah ngomong","Mula saben metu, Pak Marto kabeh ngertaken saking gado-gado"
Death,Pak Marto ngomongi gado-gado saka nasi.,Putu nangis saka surat Sari.,Sari nantang Putu,Putu kabeh kula saking tantangan Sari,Sari ora ngertos saking tantangan Putu,Sari kepengin nulis surat
Death,Putu ngertos saking surat Sari.,Sumiyo ngamongi sarong saka kapragaman.,Sumiyo kanggo nganggo sarong,Sumiyo kaya ngertos saking sarong,"Yen saking sarong iku ora nglangi, dheweke bakal sesak ambegan","Mula saben metu, Sumiyo kabeh kula saking sarong"
Death,Sumiyo mangkone sarong saka kapragaman.,Wong tuwane dhewe-dhewe paring wejangan marang Santi lan Suryo iku supaya ora nindakake maneh.,Santi lan Suryo kembar,"Santi pinter saking mata pelajaran sastra, Suryo pinter saking mata pelajaran matematika",Santi lan Suryo kabeh kula saking wes kaliyan,Dheweke ditemokake amarga nilai ujian bebarengan
Death,Ayah Sedap akan menyerahkan warisan kepada teman-teman Siti Sedap yang membutuhkan.,Putra-putra wong tidak melakukan upacara kenangan.,"Pak Sastro wong kakek yang tinggal sendirian, meninggal dunia",Putra-putra wong mengadakan upacara kenangan,Putra-putra wong memakai baju cemeng saka warna-warna yang berbeda,Putra-putra wong membawa kantong dhuwit untuk menghampiri jenazah
Death,"Wisnu ngertos wong iki kang duren, ora kajenengake.",Putu diarepake wedi sare.,Putu ora bisa nggawe karya wae kanggo sare,Putu kabeh hati kena wedi,Putu mbubuni wedhangan sare,Putu wis ingkang kena wedi sare
Death,"Putu ngasorake wedi sare, tiasa kabeh hati kena wedi.",Dewi ngasorake wong iki.,Dewi kasil kangen wong iki sing ngerti kuwungan Dewi,Dewi kabeh hati kena wedi,Dewi kasil nganggo wong iki,Dewi kasil wae wong iki kelakon
Death,Kiwo ngaprak sarenan sakarto kanggo mbebansos tulusan.,"Ema ora mbakti wong kasebutan, saka wong kasebutan tingali mboten mau nganti Ema.",Ema kena mboten mbakti,Ema kudu nganti wong kasebutan,Ema kene kromosom ngrangsewane,Ema kudu mbakti wong kasebutan
Death,"Ema mbakti wong kasebutan, lamun wong kasebutan mbakti balik Ema.","Adi ora wasthe wong kasebutan, saka wong kasebutan ngamuji Adi kanggo nangingin.",Adi lagi ngalahake wong saking kagetan,Adi kudu nendhe wong kasebutan,Adi kene sakit sakit,Adi kudu wasthe wong kasebutan
Death,"Adi wasthe wong kasebutan, saking wong kasebutan ngamuji Adi sakit sakitnya.","Siti ora ngetempi ngebok, saka ngebok marah Siti kanggo nangingin.",Siti kena mboten ngetempi ing ngebok,Siti kudu mbakti ngebok,Siti kene marah banget,Siti kudu ngetempi ngebok
Death,"Siti ngetempi ngebok, saking ngebok mbakti Siti kanggo wilujengan.","Sukoco ora kasipilan, saka wong kasebutan ngamuji Sukoco kanggo nangingin.",Sukoco kena mboten kasipilan,Sukoco kudu mbakti wong kasebutan,Sukoco kene mboten gampang ngunjing,Sukoco kudu kasipilan
Death,Sureni mbakti saka wong kliwon kanggo urip iku.,Kang Awang ngguyu turunake saka gunung krucil kanggo ngamukti.,Kang Awang ngrabu saka wong sasi karep urip iki,Kang Awang kaget wae saking nganggohake saka urip sasi,Kang Awang kaya wong ora bisa ngamukti,Kang Awang iku wong sing nenek moyang kang wesi
Death,Kang Awang mbakti saka wong sasi kanggo urip iku.,Adi ngguyu turunake saka gunung krucil kanggo ngamukti.,Adi kodrat ngrabu saka wong pasar karep urip iki,Adi kaget wae saking nganggohake saka urip pasar,Adi kaya wong ora bisa ngamukti,Adi iku wong sing nenek moyang kang wesi
Death,Adi mbakti saka wong pasar kanggo urip iku.,Pak Marto ngguyu turunake saka gunung krucil kanggo ngamukti.,Pak Marto ngrabu saka urip iki,Pak Marto kaget wae saking nganggohake saka urip iki,Pak Marto kaya wong ora bisa ngamukti,Pak Marto iku wong sing nenek moyang kang wesi
Death,Pak Marto mbakti saka saka urip iku.,Bu Wati ngguyu turunake saka gunung krucil kanggo ngamukti.,Bu Wati ngrabu saka urip iki,Bu Wati kaget wae saking nganggohake saka urip iki,Bu Wati kaya wong ora bisa ngamukti,Bu Wati iku wong sing nenek moyang kang wesi
Death,Bu Wati mbakti saka urip iku.,Santoso ngguyu turunake saka gunung krucil kanggo ngamukti.,Santoso kodrat ngrabu saka urip iki,Santoso kaget wae saking nganggohake saka urip iki,Santoso kaya wong ora bisa ngamukti,Santoso iku wong sing nenek moyang kang wesi
Death,"Wong kulon-kulonan diundhangake marang kubur Kiyan, siji-siji wong kulon-kulonan ngomong-ngomong kangen Kiyan.",Ibu Wisnu ora bisa ngendi kanggo ring Ponorogo kanggo ngarsipake kesudahan Wisnu.,"Wisnu kena peleset kendaraan, wafat kapan ipun",Wisnu ditimbakake ing ring Ponorogo,Ibu Wisnu nganggo ring Ponorogo kanggo ngarsipake kesudahan wafat Wisnu,Kawula ngarsipake sarira Wisnu karo ngarsipake iki
Death,Ibu Wisnu saksi kapan sarira Wisnu dikelem ing kuburan.,Kafan Siti dikelem ing kuburan karo wong kulon-kulonan.,"Siti senyum kanggo kepalih wong, kapungsi wafat kapan ipun",Siti dikelem ing ring Solo,Kafan Siti dipatikake kanggo tembakan,"Bloro Siti dikelem ing kuburan, wong kulon-kulonan dipunakake sampun kabeh"
Death,"Wisnu diadhiris saka kagungan, tetapi wong kulo ora ditunggu.","Siti diadhiris saka kagungan, wong kulo kaya padha.",Siti nanging dhidhat mripat,Mripat kanggo wong kulo,Siti kena urip kalih,Siti sing nganggo wong kulo
Death,"Siti diadhiris saka kagungan, tetapi wong kulo padha ngamut.","Santosa diadhiris saka kagungan, tapi jonggrang kulo ora ada.",Santosa nanging pangangge jonggrang,Jonggrang kula wong solo,Santosa kaya padha,Santosa sing ngamut kena wong kulo
Death,"Santosa diadhiris saka kagungan, tetapi jonggrang kulo padha ada.","Dewi diadhiris saka kagungan, gamelan kulo kaya padha.",Dewi kula manah gamelan,Gamelan kula Solo,Dewi ora ketemu gamelan,Dewi sing weh kanggo gamelan
Death,"Dewi diadhiris saka kagungan, tetapi gamelan kulo ora ada.","Sukarno diadhiris saka kagungan, tapi srengenge kulo ora ada.",Sukarno nanging pangangge srengenge,Srengenge kula panas,Sukarno kaya padha,Sukarno sing ngamut kena srengenge
Death,Ki Narya ngasorake saking wong kute kabeh.,Mbak Tika dibungkam saking wong kampung.,Sapawarga kampung Ngadisuryan keluh kepung,Dhuh mripat saking wong iki,"Mbak Tika wong edan, kayet iki",Mbak Tika nglakoni pangajaran tanpa haksari
Death,Mbak Tika diwatesake kanggo wong kampung.,"Babinsa ngomong, ""Wong ki Mangun ora boleh nganti kelakonan.""",Wong ki Mangun wus kedhuwuran,Dhuh mripat saking bocah iki,"Wong ki Mangun keluh kepung, anggonané iki",Babinsa karo wong ki Mangun nganti kelakonan
Death,"Babinsa ngomong, ""Wong ki Mangun wajib nganti kelakonan.""",Pamané iki wus ngamenake Ndeso Ki Ageng.,Ndeso Ki Ageng nganti pamané iki,Pamané iki wong edan,Pamané iki nglakoni pangajaran tanpa haksari,"Ndeso Ki Ageng ngomong, ""Aku panganten pamané iki"
Death,Ndeso Ki Ageng ngamusake pamané iki.,"Ki Hadi ngomong, ""Sekawané ku kelakonan.""",Sekawan Ki Suryo lan Ki Hadi wonten mboten,Dhuh mripat saking wong kawula,Ki Suryo ngasorake saking bae,"Nanging, saking paresan kenangan, Ki Suryo mbakalake kawula"
Death,Saking wong tuwa kula diwaspake saking wong tuwA kula kula diaduk-adukake.,Santi kula dikebumi saka mertua kula.,Santi kula nanging padha ngerti apa kabar saking mertua kula,Santi kula padha ngomong saking mertua kula saka jaruman,"Nanging, mertua kula ora bisa ngomong, karep saking kondisi kesakitan",Mertua kula padha mati saka kondisi kesakitan
Death,Pak Marto ngasih tanda bahwa wong keluargane iki harus dihormati.,Slametan iki mung wae kaget marang wong keluarga.,Rumah Ki Sapto ketewu kanggo slametan,Slametan iki kaget marang wong keluarga sing ngulik,"Ki Sapto ngomong, ""Ing slametan iki kita ngadep wong keluarga",""" Wong keluarga iki tiasa ngertos"
Death,Sari ngasih tanda bahwa kawula sing iki bakal membantu wong keluarga iki dengan baik.,"Pak Wiyono ngomong, ""Wong keluarga iki ora mampu ngadepi kain ageng iki.""",Pak Wiyono ngajari wong keluarga iki kari kain ageng,Kain ageng iki kaget marang wong keluarga iki,"Pak Wiyono ngomong, ""Kain ageng iki nggih kula ngajarin kita ngadepi",""" Wong keluarga iki belum mampu ngadepi"
Death,"Purwaningsih respected her grandfather's will and the family's wishes, preserving the inherited land for future generations.","Kurniawan refused to attend the funeral, saying it was a waste of time and money.",Kurniawan's uncle had a serious accident and was on the brink of death,"Kurniawan and his family rushed to the hospital, hoping for a miracle","The doctors did their best, but Uncle Mangku eventually passed away","The family prepared for the traditional Javanese funeral, complete with offerings and prayers"
Death,Pak Wedhus nglampuhake wedana mati rapat kanggo wong tika iki.,Siti ngasih hadiah wong kedhuwu kanggo ngetekake cathetan.,Siti ngloro kuburan kakek iku,Siti kena ngulek kancing wong kedhuwu,Siti nindakake wong kedhuwu kanggo ngloro kuburan,Siti ndebot kanggo wong kedhuwu kanggo ngetekake cathetan
Death,Siti ngloro kuburan kakek iku sampun sing sempetan.,Heru ngasih hadiah kapala wong mati.,Heru ngulek pakerjaan sing layak kulo,Heru kena ngupas kapala wong mati,Heru ngomongi kabolon kanggo wong mati,Heru ngasih ucup kapala wong mati
Death,Pak Marto diwasakake pangarep.,Risa dikecekake kasmaran.,"Risa manggawe kalih, kedheweke kang wae kedhatonan",Dheweke sing keliwon karo mripat wong kasebutan,"Risa sing saksi, nanging kadang-kadang wong-wong iki kowet ring Risa ketemu sing bakal","Risa ketawa, kaya sing wis kudu, ""Wong kasebutan ora bisa ngandung"
Death,Risa diwisesake saksi.,Putu dikecekake kasmaran.,Putu mboten diwatesaken wong kasebutan,Dheweke kudu ngantos wong-wong iki,"Putu ngantos wong kasebutan, asal-asalan diwatesake",Prentheng wong kasebutan dikecekake kasmaran
Death,Raden Ayu dikebumi di tanah karaman kuburan.,Anak-anaknya Pak Cakil mberi babat nyamuktinya kanggo jualan.,Pak Cakil kena mati,Anak-anaknya kudu ngadap jerih payah kanggo mripat wong sihir ing kabar maling,Babat nyamukti Pak Cakil dibakar kanggo mangaji sihir,Ibu Cakil ngasih wong sihir uang emas kanggo mati Pak Cakil
Death,Anak-anaknya Pak Cakil mberi babat nyamuktinya kanggo dikebumikan.,Kain sutera duwe dibelitake wong kanggo dijual.,Bu Slamet kena mati,Kamar sing sadurunge diadji lodhran,Kain sutera duwe pakai wong kudu meretas,Sesaji wedhangan dibungkah-bungkah kanggo pangaji
Death,Babat nyamukti Ki Sapto dikebumi di kuburan kagungan.,Babat nyamukti Siti Senenyor dikebumi di tepi sungai.,Siti Senenyor kena mati,"Siti Senenyor wong kang pisan, mboten boleh dibungkul",Sesaji wedhangan dibungkah-bungkah kanggo pangaji,"Dhuhur saka wetonan, wong kudu ngadap jerih payah kanggo mripat wong sihir ing kabar maling"
Death,Eko wedi gusti wae saking obat.,Siti diadhari wong kadhaton.,Siti nggih kula ing karaton,Siti kena kasmaran kanggo wong kadhaton,Siti kudu tingali wong kadhaton,Siti kaya sing mati kados ing kadhaton
Death,Siti wedi gusti wae lan kenaspake wong kadhaton.,Sri ditindak saka slametan.,Sri nglakoni slametan,Sri kena nanjar ing slametan,Sri kudu mriki saka slametan,Sri ora bisa nganti apa-apa
Death,Sri wedi gusti wae lan kenikmati slametan.,Macapat Santoso diadhari wong.,Santoso kula kanggo tembang macapat,Santoso mati kados ing tembang macapat,Wong keliru kanggo Santoso,Wong kula kanggo macapat Santoso
Death,Macapat Santoso kenenggal wong.,Suroto meninggal dunia.,Suroto kula kanggo garebegan,Suroto kena nalika saking garebegan,Suroto kudu nedha obat,Suroto ora tau kanggo obat
Death,Pak Marto diwongke dala wedokan.,Bu Ningsih mau ngalungsi wong klien.,Bu Ningsih ngelungsi saka wong klien,Wong klien mboten bayar kancetan,Bu Ningsih mau ngurus tuntas,Wong klien mau nambah masalah
Death,Bu Ningsih ngurus masalah dengan bijaksana.,Suroso mau nguripin urip wong putri.,Suroso ora bakal dewek,Suroso mau nguripin wong tiri,Wong tiri nggawe wong putri,Suroso mau nguripin urip wong tiri
Death,Suroso banjur nangis nguripin wong tiri.,Santosa mau nindhiri tanah kusut lain.,Santosa mau nglindhiri tanah,Tanah Santosa kusut,Santosa mau nguripin kasihan ora diwaresak,Santosa mau nindakake kancetan
Death,Wong Jawa ngerti karsa suwo-suwoan kabeh wong Jawa.,Wong keluarga ku nganggo ngestok karo tatabara kakek Gede.,"Kakek Gede wong Jawa kang wong keluarga ku, wis mangga kemadian",Kakek Gede wis dibakal karo lingkungan rumah ing dhuwur-dhuwuran,Seso-seso wong keluarga ku wis ngestok karo tatabara kakek Gede,Pinteranan kakek Gede wis nglakoni karo wong keluarga ku
