Topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Pregnancy and kids,Dadang jeung Dina ngajaga anakna jeung ngarukunkeun kebutuhanna.,"Dadang jeung Dina teu boga waktos pikeun ngajaga anakna, anjeunna teu boga manajemén waktos anu saé.",Dadang jeung Dina boga anak nu masih balita,Anjeun boga tradisi ngajaga anakna jeung ngarukunkeun kebutuhanna,Dadang jeung Dina ngajaga anakna jeung béréan ka dalapan,Anjeun boga manajemén waktos anu saé
Pregnancy and kids,Asep moal leungit ka pasar.,Asep ngajadikeun pasar teu henteu leungit ka pasar.,Asep moal leungit ka pasar,Asep ngajadikeun pasar teu henteu leungit ka pasar,Asep teu boga duit,Asep mah geus teu boga duit
Pregnancy and kids,Nining bakal ngadadeukeun budakna di imah anu barunya.,Nining bakal ngadadeukeun budakna di imah luhurna.,Nining geus nikah sareng Asep,Asep ogé geus nyia-nyiakeun imah,Nining teh ngabogaan imah jeung Asep,Nining ogé geus ngandung
Pregnancy and kids,Imah bakal ngajadikeun anakna sacara sehat jeung bener.,Imah bakal ngajadikeun anakna tanpa rencana.,Imah teh geus ngandung,Anjeunna boga képerluan nu kudu dipunten,Imah geus ngajadikeun daptar belanja,Imah ogé geus ngajadikeun rencana keuangan
Pregnancy and kids,Uwa bakal ngasuh budakna jeung bener jeung ngajarkeun budaya Sunda.,Uwa teu boga pengalaman ngasuh budak.,Uwa teh geus boga cucu,Uwa ogé boga pengalaman ngasuh budak,Uwa geus ngasuh anakeuna sarta anakeuna boga anak,Uwa ogé geus ngasuh budakna
Pregnancy and kids,Badu bakal ngadadeukeun budak jeung ngajarkeun budaya Sunda.,Badu teu boga rencana ngadadeukeun budak.,Badu teh geus nikah,Badu jeung bapangna geus ngarencanakeun bakal ngadadeukeun budak,Badu jeung bapangna geus ngajadikeun rencana keuangan,Badu jeung bapangna ogé geus ngajadikeun rencana ngadadeukeun budak
Pregnancy and kids,Éta bakal ngajadikeun anakna jeung bener.,Éta bakal ngajadikeun anakna tanpa rencana.,Éta teh geus ngandung,Anjeunna boga képerluan nu kudu dipunten,Éta geus ngajadikeun daptar belanja,Éta ogé geus ngajadikeun rencana keuangan
Pregnancy and kids,"Diah nunggu hasil teskeunana, teu sabar pengen ngandung.",Diah geus boga anak sarta ngarasa kagum ka jelema anu teu boga anak.,Diah ngarasa kagum ka jelema nu boga anak,Diah geus nikah sareng tiasa ngandung,Diah ngarasa harita saperti nu geus dialami ku jelema anu boga anak,Diah ogé pengen ngarasa jadi jelema anu boga anak
Pregnancy and kids,Juju menta wewengkon ku familina pikeun ngadungkeun anakna.,Juju geus ngandungkeun dua anakna jeung ngarasa teu aya masalah.,Juju ngarasa bingung jeung panik,Juju ngandung ka dua,Juju ngarasa teu tiasa ngadungkeun anakna,Juju teu boga cukup duit pikeun ngadungkeun dua anak
Pregnancy and kids,Ari ngadungkeun anjeunna jeung ngarasa harita.,Ari teu ngadungkeun anjeunna jeung ngarasa teu harita.,Ari geus ngandung,Ari naha ngadungkeun anakna ku cara nu bener,Ari ngadungkeun anjeunna ku cara nu bener,Ari geus ngandungkeun anjeunna
Dearh,Nining teu parantos jajan saterusna,Neni beli kerupuk jeung Nining,Nining hayang ngajual kerupuk,Nining nganjang ku Neni,Nining nanyakeun Neni hoyong jajan,Nining ngarokkeun kerupukna
Dearh,Ari kudu ngajaga anakeun nu sakit,Ari nempo sayur di pasar,Ari kudu ngajaga anakeun,Ari nganjang ka pasar,Ari teu nempo sayur,Ari balik ka imah
Dearh,Iwa jeung bapana ngadahar sayur bareng dina dapur,Iwa jeung bapana ngadahar di luar imah,Iwa ngadahar jeung bapana,Iwa ogé ngadahar sayur,Bapana Iwa ogé ngadahar sayur,Iwa jeung bapana ngadahar bareng
Dearh,Lala jeung Nining ngarokkeun kaosna bareng dina imah,Lala jeung Nining ngarokkeun kaosna di luar,Lala ngarokkeun kaos,Lala ngarokkeun kaosna jeung Nining,Lala jeung Nining ngarokkeun kaos bareng,Nining ngarokkeun kaosna jeung Lala
Dearh,Jihan jeung temenna ngadahar mie bareng dina kantin,Jihan jeung temenna ngadahar di luar sakola,Jihan ngadahar jeung temenna,Jihan ogé ngadahar mie,Temenna Jihan ogé ngadahar mie,Jihan jeung temenna ngadahar mie bareng
Dearh,Asep ogé ngiringan pamajikan anu lagi ngadukung,"Asep ogé ngiringan pamajikan anu lagi ngadukung, tapi pamajikan Asep geus wangsul",Asep kudu ngadukungan pamajikan na,"Pamajikan Asep aya di kasur, luhur pisan",Asep ogé ngadukung jeung nganterkeun pamajikan anu henteu bisa ngadukungan diri,Pamajikan Asep ngarasa teu enak di awakna
Dearh,Dadan ngarasa imahna geus teu bener,"Dadan ngarasa imahna geus teu bener, tapi anjeunna geus tiasa ngajual imahna","Uwa dina anjeunna, Dadan hayang ngajual imahna",Dadan mah geus lebet di imahna,Dadan geus ngajual imahna ku harga nu murah,Dadan ngarasa henteu nyaman di imahna
Dearh,"Sri ogé ngadahar siga keneh, tapi anjeunna geus tiasa ngadahar","Sri ogé ngadahar siga keneh, tapi anjeunna geus tiasa ngadahar, tapi anjeunna geus tiasa ngadahar",Sri lagi ngadahar sareng kulawargana,Anjeunna ngadahar di dapur,Anjeunna ngadahar siga keneh,Sri ogé ngadahar siga keneh
Dearh,"Asep geus ngarasa bisi, hayang ngarasa ti anu kénéh.","Asep geus ngarasa bisi, teu hayang ngarasa ti anu kénéh.",Asep geus ngarasa bisi ti sapanjang anu di dadina,"Geus aya di siga 30 menit, tapi Asep teu bisa nganan",Asep tiasa nembongkeun nu aya di séjénna,Asep geus ngarasa bisi ti anu teu kénéh
Dearh,Ari jeung adiknya ngadagoan kana sarta-sarta.,Ari ngadagoan kana Adit.,Ari teu resep jeung jalma nu hobi ngadagoan,"Anjeunna boga prinsip, ari jalma boga kénging jeung kahirupan, ngan nuju kudu nyaho ngadagoan","Ari jeung adiknya, Adit, tiasa dibilang nu leuwih kaya di antara saduluran",Ari teu resep jeung Adit nu leuwih sering ngadagoan
Dearh,Asep teu acan ngeunaan éta ku sadaya.,Asep ngarasa kengingan jeung anjeunna.,Aya nu ngabereskeun di warung kopi,"Éta si Asep, peker janitor di kantor anu nganjang ka warung kopi",Asep geus ngarasa kengingan jeung anjeunna,Asep teu biasa ngahujat orang
Dearh,Euis ngarasa harap ka tukang urut nu boga rasa karesma,Euis teu boga duit sakalihna,Indungna Euis ngan aya di salu,Euis ngiringan indungna ka tukang urut,Indungna Euis kudu diturunkeun badanna,Tukang urut nyiapkeun handuk panas
Dearh,Asep ngiringan kawas sepedana ka tukang las sabab hareup ngajual,Asep hareup ngajual sepedana,Asep ogé boga kawas sepedana,Asep ngiringan kawas sepedana ka tukang las,Asep hareup ngajual kawas sepedana,Asep kudu ngadahar duit
Dearh,Ridwan ngadahar di warung saperti biasa,Ridwan ngadahar di warung sarta ngiringan duitna ka tukang las,Ridwan hareup ngadahar sapanjang dina,Ridwan ngan boga duit leutik,Ridwan ngiringan duitna ka warung,Ridwan ngadahar di warung
Dearh,Idin hareup ngajual tina saperti biasa,Idin ngiringan tina ka pasar saperti biasa,Idin hareup ngiringan tina,Idin ngiringan tina ka pasar,Idin hareup ngajual tina,Idin ngan boga duit
Dearh,"Si suami langsung ngajelaskeun ka tukang jualan, ""Maap, tadi teh dianggo belanja Lebaran.""","Si suami langsung ngajelaskeun ka tukang jualan, ""Maap, tadi teh dianggo nyiapkeun Lebaran.""",Aya sepasang suami-isteri nu nuju ka pasar,Isterina geus nyiapin daptar belanja pikeun nyiapkeun Lebaran,"Sareng-sareng di pasar, si isteri ngabandungkeun ka tukang jualan palawija",Isterina méré ka tukang jualan
Religious Holidays,Kulawargana ngarasa henteu sabar nunggu tradisi lebaran.,Kulawargana ngarasa henteu sabar nunggu tradisi lebaran di luar imah.,Aya sepasang kulawarga nu ngajadikeun tradisi Lebaran,Kulawargana ngajadikeun tradisi ngahijikeun ka sanak saudara,"Aya nu ngajadikeun tradisi ngalebaran di imah, sarta aya nu ngajadikeun tradisi ngalebaran di luar imah",Kulawargana ngarasa henteu sabar
Religious Holidays,Asep sareng Dadang kudu nganterkeun barangna keur ngiringan haji.,Asep sareng Dadang nuju nganterkeun barangna ka pasar.,Asep kalayan Dadang kudu ngahiji rihin ka Jakarta,Asep sareng Dadang ngarencanakeun ngajalan bareng,Asep sareng Dadang nuju kudu nganterkeun barang ka Jakarta,Asep sareng Dadang nyiapin barangna
Religious Holidays,Dina ngiringan umroh kalayan paréntahna.,Dina ngiringan umroh ka Bali.,Dina ngarencanakeun ngajalan ka Mekkah,Dina boga duit nu cukup,Dina ngahiji rihin ka Mekkah,Dina ngahiji rihin ka Mekkah kalayan paréntahna
Religious Holidays,Uwa Dede ngajadikeun tradisi ngajadikeun kue pikeun ngiringan lebaran.,Uwa Dede ngajadikeun tradisi ngajadikeun kue pikeun ngiringan lebaran ka Bali.,Uwa Dede boga tradisi nu teu biasa,Uwa Dede ngajadikeun sareng nyieun kue nu lada,Uwa Dede ngajadikeun tradisi ieu sapanjang bulan puasa,Uwa Dede ngajadikeun tradisi ieu pikeun ngiringan lebaran
Religious Holidays,Teteh Neng ngiringan haji sareng kuya-kuyana ka Mekkah.,Teteh Neng ngiringan haji sareng kuya-kuyana ka Bali.,Teteh Neng ngiringan haji,Teteh Neng ngiringan haji sareng ka Mekkah,Teteh Neng ngiringan haji kalayan kuya-kuyana,Teteh Neng ngiringan haji kalayan kuya-kuyana nu lada
Religious Holidays,Mang Ujang ngiringan tradisi ngalaksanakeun ngabagikeun paréléngan ka tetangga.,Mang Ujang ngiringan tradisi ngalaksanakeun ngabagikeun paréléngan ka pasar.,Mang Ujang boga tradisi nu lada,Mang Ujang ngiringan tradisi ieu sapanjang bulan puasa,Mang Ujang ngiringan tradisi ieu pikeun ngiringan lebaran,Mang Ujang ngiringan tradisi ieu sareng nu lain
Religious Holidays,Asep ngajual anu dianggo ka bapa-bapa keur ngajaga tradisi lebaran,Asep ngajual anu dianggo ka bapa-bapa dina pasar anu teu bener,Asep ngan pangrumasan ka pasar,Asep ngan sakola,Asep ngajual anu dianggo ka bapa-bapa,Asep teu ngajual anu dianggo ka éta
Religious Holidays,Yanti ngiringan jeung sadayana kolotna ngajaga tradisi ngabangun ka masjid sababaraha poé dina,Yanti teu ngiringan jeung sadayana kolotna,"Ti kolot, Yanti geus diajar dina kolotna yén anjeunna kudu ngabangun ka masjid sababaraha poé dina",Yanti ngiringan jeung sadayana kolotna ka masjid,Yanti ngiringan jeung sadayana kolotna ngabangun ka masjid,Yanti ngiringan jeung sadayana kolotna ngajaga tradisi ieu
Religious Holidays,Dadan ngajaga tradisi lebaran sareng ngajual anu dianggo ka sadayana dina pasar,Dadan teu ngajaga tradisi lebaran,Dadan ngajaga tradisi lebaran,Dadan ngalungkeun pisan kaparantosan,Dadan ngajaga tradisi lebaran dina imahna,Dadan ngajaga tradisi lebaran sareng ngajual anu dianggo ka sadayana
Agriculture,Asep jeung temanna ngarasa ngagaduhkeunkeun kokolot nu ngabénér.,Asep jeung temanna ngarasa saperti aya nu anyar di sawah.,Asep jeung temanna ngahijian ka sawah,Asep ngarasa saperti aya nu anyar di sawah,Anjeunna nempo ka tamiénna,Tamiénna Asep nempo ka seueur kokolot nu ngabénér
Agriculture,Lilis jeung kulawargana ngarasa sedih.,Lilis jeung kulawargana nuju ka pasar.,Lilis boga sawah nu loba,Anjeunna niat ka ngabénér padi,Lilis jeung kulawargana nuju ka sawah,Sawahna Lilis ngagaduhkeunkeun
Agriculture,Uwa ngajual sawahnya ka tetanggana.,Uwa ngarasa lelah ka ngabénér.,Uwa geus tuwa,Anjeunna boga sawah nu loba,Uwa ngarasa lelah ka ngabénér,Anjeunna ogé teu boga anak
Agriculture,Abah jeung ina ngarasa ngagaduhkeunkeun kokolot nu ngabénér.,Abah jeung ina ngarasa saperti aya nu anyar di sawah.,Abah jeung ina ngahijian ka sawah,Abah ngarasa saperti aya nu anyar di sawah,Abah nempo ka ina,Ina nempo ka seueur kokolot nu ngabénér
Agriculture,Nining jeung kulawargana ngarasa sedih.,Nining jeung kulawargana nuju ka pasar.,Nining boga sawah nu loba,Anjeunna niat ka ngabénér padi,Nining jeung kulawargana nuju ka sawah,Sawahna Nining ngagaduhkeunkeun
Agriculture,Dadang ngaharepan patarosan ti pemerintah.,Dadang ngajual tanahna pikeun modal.,Dadang hayang ngarobah cara tani,Dadang parantos ngarobah sistim tani di ladangna,Dadang kudu ngahasilkeun panenan anu leutik tapi berkualitas,Dadang teu boga cukup modal
Agriculture,Yaya ngarasa pangabosan.,Yaya ngarasa anu ngahasilkeun panenan.,Yaya geus ngalaman teu boga panenan,Yaya nangtungkeun panenan padi,Yaya teu ngarasa lepatna,Yaya ngarasa panenan anu dihidupkeun ku anjeunna
Agriculture,Oci ngeunaan anu ngajual sayuran.,Oci ngahasilkeun sayuran anu leuwih banyakeun.,Oci ngajual sayuran di pasar,Oci ngajual sayuran ti ladangna sorangan,Oci geus ngalaman lepatna,Oci teu bisa ngahasilkeun panenan anu leuwih banyakeun
Agriculture,Bapanna Euis buta aksara.,Bapanna Euis geus ngalaman kalainan ti manéhna leutik keneh.,Euis ngarasa sedih ngadengekeun cerita ti bapanna,Bapanna Euis ngalaman kalainan ti manéhna,Bapanna Euis teu bisa ngabaca,Bapanna Euis geus ngalaman kalainan ti manéhna leutik keneh
Agriculture,Rara ngaharepan bantuan ti ahli tani.,Rara ngajual tanahna pikeun modal.,Rara geus ngalaman ngarasa lepatna,Rara ngarasa lepatna sapopoe ngarobah sistim tani,Rara teu boga cukup modal,Rara teu boga cukup pengetahuan
Agriculture,"Asep geus ngabuktikeun yén hese, leungit, jeung bener oge bisa ngahasilkeun panen nu loba.",Asep nyaho yén loba nu di tanam oge bisa leungit.,Asep geus ngajadikeun ladang nu loba,Asep niat ngarawat jeung ngarawat ka loba nu di tanam,Asep nyaritakeun keur sadayana nu loba,"Nu hese, nu leungit, jeung nu bener"
Agriculture,Abdi Uwa Asep ngabogaan keur ngarawat loba anu di tanam ku Uwa Asep.,Uwa Asep geus ngarukun ka abdi anu geus ngarawat loba.,Uwa Asep geus tuwa,Uwa Asep ngajadikeun loba nu di tanam,Uwa Asep teu kersa ngarawat loba,Uwa Asep ngarukun pisan ka abdi nu geus ngarawat loba
Agriculture,Tradisi anu diwarisi ku Kang Abah ogé diwarisi ku anak-anakna.,Tradisi anu diwarisi ku Kang Abah ogé dihilap ku anak-anakna.,Kang Abah geus ngajadikeun hamparan padi nu loba,Kang Abah boga anak nu ngajadikeun hamparan padi oge,Kang Abah ngajadikeun tradisi nu ngarawat padi,Anak-anakna ogé ngajadikeun tradisi anu sami
Agriculture,Tradisi anu diwarisi ku Yayi ogé diwarisi ku warga sadaya.,Yayi teu ngajadikeun tradisi anu ngarawat sawah.,Yayi boga sawah nu loba,Yayi niat ngajadikeun tradisi nu ngarawat sawah,Yayi ngajadikeun tradisi anu ngarawat sawah,Yayi ngajadikeun tradisi anu ngarawat sawah ku sadaya warga
Agriculture,Yadi ngawengku tradisi leluhur,Yadi teu boga tradisi nu kudu diturunkeun,Yadi geus ngalaman panen kaheuluan,Anjeunna ngarasa bangga jeung hasil panenan anu loba,Yadi harep bade ngajual panenan ka pasar,Anjeunna ogé ngabogaan tradisi ngarupakeun hasil panenan ka tetangga
Agriculture,Udin ngajalan tradisi ngarupakeun ka tetangga,Udin teu boga tradisi turunan,Udin boga kebun singkong anu loba,Anjeunna ngaharepan bade ngajual singkong ka pasar,Udin ogé ngarupakeun singkong ka tetangga,Anjeunna ngarasa henteu tiasa ngadahar singkong sakabehna
Agriculture,Asep ngabangun sanggar seni kaasupna tradisi,Asep teu boga hubungan jeung tradisi seni,Asep geus ngalaman ngabentuk sanggar seni,Anjeunna ngaharep bade ngajalan tradisi ngawengku seni tari,Asep ogé ngajual hasil panenan ka pasar,Anjeunna ngarupakeun hasil panenan ka tetangga sacara rutin
Agriculture,Uwa Yana harita jadi pedagangan nu puguh.,Uwa Yana teu boga sayur nu kudu dijual deui.,Uwa Yana ngajual hasil panen sayur di pasar,"Dina pasar, anjeunna dipisahan ku salah sahiji pedagangan",Uwa Yana kudu ngajual sayurna ka hargana nu leuwih murah,Uwa Yana teu acan ngarasa puguh jeung sakabehna
Agriculture,Asep ngarasa henteu genah jeung hasil panenna.,Asep ngabenerkeun alat-alatna jeung cara nu bener.,Asep geus nyiapin laherna pikeun diarani,Asep ngarasa loba hal nu kudu ditimbang,Asep ngabenerkeun genahna alat-alat anjeunna,Asep ngarasa teu puguh jeung hasil panenna
Agriculture,Maman harita hasil panenna boga kualitas nu luhur.,Maman teu boga waktu pikeun ngawengku nu bener.,Maman ngaharepan hasil panen anjeunna boga kualitas nu luhur,Maman ngajieun pamupukan jeung perawatan nu bener,Maman ngarasa loba usaha anjeunna,Maman teu boga waktu pikeun ngawengku
Agriculture,Ida harita hasil panenna loba.,Ida teu boga alat-alat anu puguh.,Ida geus ngarancang panen anjeunna,Ida ngabenerkeun jadwalna jeung patarosan cuaca,Ida ngabenerkeun alat-alat anjeunna,Ida teu boga waktu pikeun ngarancang deui
Fisheries and Trade,Ari jeung Dadan sahabaran nu hade.,Ari jeung Dadan teu ngartos.,Ari jeung Dadan geus sahabaran ti saré,Ari ngajual ikan di pasar,Dadan ngajual sayur,Ari jeung Dadan boga kebiasaan nu sarupa
Fisheries and Trade,Sinta ngan jual kuringna.,Sinta teu boga utang.,Sinta teu boga duit,Sinta kudu bayar utang,Sinta hoyong ngajual kuringna,Sinta nyumput kuringna di dalem kandang
Fisheries and Trade,Ridwan kudu ngajual ikan nu hade.,Ridwan boga duit anu leutik.,Ridwan boga kapal nelayan,Ridwan ngajual ikan ka pasar,Ridwan ngarasa henteu adil,Ridwan nyaho henteu boga duit
Fisheries and Trade,Wulan kudu ngajaga kuringna.,Wulan teu boga warung.,Wulan ngajual kopi di pasar,Wulan boga warung kopi,Wulan ngarasa kuringna teu sehat,Wulan ngajual kuringna ka pasar
Fisheries and Trade,Asep kudu ngajual ikan anu halal.,Asep boga ijin.,Asep ngajual ikan di pasar,Asep boga perahu,Asep teu boga ijin,Asep ngajual ikan di pasar geus saré
Fisheries and Trade,Asep teu boga duit pikeun balanja,Asep ngajual parahu sapari nyerepkeun duitna.,Asep dumasar ka pasar,Asep ngajual ikan,Asep teu bisa nyerepkeun duitna,Ikan-ikan Asep dicolong
Fisheries and Trade,Nining kudu ngajual pakan lele di pasar nu séjén.,Nining ngajual pakan lele ka tetangga.,Nining ngajual lele,Lele-lele Nining laku pisan,Nining ogé ngajual pakan lele,Pakan lele Nining teu laku
Fisheries and Trade,Dadan nyaho yén warungeur ogé ngalawan tetanggana.,Dadan ngajual warungna ka tetanggana.,Dadan ngarasa teu serep jeung tetanggana,Dadan teu boga aya nu diomongkeun,Dadan parigé ka warung,Dadan ngobrol jeung warungeur
Fisheries and Trade,Asep bisa ngajaga usaha kolam ikanna jeung béréngsih,Asep teu boga kolam ikan,Asep geus ngajaga kolam ikan sapuluh taun,Asep ngarawat jeung ngaraga ikan dina kolamna jeung hati-hati,Ikan-ikan di kolam Asep geus gede jeung sehat,Asep panen jeung jual ikan sapuluh kilonan
Fisheries and Trade,Dinda ngabanggakeun kolotna anu boga usaha dagang,Dinda teu boga warung kopi,Dinda ogé geus ngajual kopi di pasar,Dinda ngeunaan kopi jeung teh ti pasar,Dinda jual kopi jeung teh di pasar tradisional,Dinda geus ngarasa loba pangalaman dagang
Fisheries and Trade,Reno ngabanggakeun kolotna anu boga usaha ternak,Reno teu boga ayam.,Reno geus ngalung keur ngajaga ayamna,Reno ngan ayamna nu bageur jeung sehat,Reno ngarawat ayamna jeung béréngsih,Reno geus ngajual ayamna di pasar
Fisheries and Trade,Erlan ngabanggakeun kolotna anu boga usaha teh,Erlan teu boga warung teh.,Erlan geus ngajual teh di pasar,Erlan ngarasa seneng jualan teh di pasar,Erlan ngarawat tehna jeung béréngsih,Erlan geus ngajual tehna loba
Fisheries and Trade,Wulan ngabanggakeun kolotna anu boga usaha busana,Wulan teu boga toko baju.,Wulan geus ngajual baju di pasar,Wulan ngarasa seneng jualan baju di pasar,Wulan ngarawat baju-bajuna jeung béréngsih,Wulan geus ngajual baju-bajuna loba
Fisheries and Trade,Dina geus boga hiji usaha anu sukses.,Dina teu boga kérép ngajual.,Dina geus biasa ngajual ikan di pasar,Dina ngajual ikan jeung boga warung boga,Dina boga manajemén warung anu patali,Dina boga kérép ngajual jeung boga warung boga
Fisheries and Trade,Rayhan ngan kagum ka bapana.,Rayhan ngan boga warung boga.,Rayhan geus ngahijian di laut kalayan bapana,Bapana ngajual ikan anu ditangképna,Bapana ngarasa seneng kaulinan ikan,Bapana ngarasa seneng boga warung boga
Fisheries and Trade,Wulan jeung nyokapna boga warung boga anu sukses.,Wulan jeung nyokapna teu boga warung boga.,Wulan ngahijian di pasar jeung nyokapna,Nyokapna ngajual sayur anu ditumbuina,Wulan geus boga warung boga,Wulan jeung nyokapna boga warung boga
Fisheries and Trade,Raka boga hiji usaha anu sukses.,Raka teu boga kérép ngajual.,Raka ngajual ikan di pasar,Raka boga warung boga,Raka boga manajemén warung anu patali,Raka boga kérép ngajual
Fisheries and Trade,Naya jeung bapana boga hiji usaha anu sukses.,Naya jeung bapana teu boga warung boga.,Naya ngajual ikan di pasar jeung bapana,Bapana ngajual ikan anu ditangképna,Naya jeung bapana boga warung boga,Naya jeung bapana boga manajemén warung anu patali
Fisheries and Trade,Nining ngajadikeun daptar nu kudu diseleskeun dina sakedapna.,Nining ngarobah gizi na jeung ngadahar leuwih sareng.,Nining teu boga kéngingan sapopoe,Nining ngarasa nyaho yén anjeunna henteu boga tujuan nu pasti,Nining hayang ngarobah kahirupanna,Nining resep pisan ngadahar
Fisheries and Trade,Hilman ngarasa henteu resep pikeun ngajual di pasar nu deui sapopoe.,Hilman ngajual lapakna pikeun ngajual di pasar nu deui.,Hilman ngarasa resep pisan ka pasar,Hilman geus biasa dagang di pasar,Hilman boga lapak nu dipaké pikeun dagang,Hilman teu biasa ngajual di pasar nu deui
Fisheries and Trade,Ujang hayang ngarobah bisnisna.,Ujang ngajual keneh lele na.,Ujang boga bisnis jualan lele,Ujang boga keneh lele nu teu kitu gede,Ujang ngarasa henteu boga kéngingan sapopoe,Ujang resep pisan ngajalan
Fisheries and Trade,Dina hayang ngarobah bisnisna.,Dina ngajual keneh ikan masna.,Dina boga keneh ikan mas,Dina ngarasa resep pisan ka pasar,Dina ngajual ikan masna di pasar,Dina teu boga kéngingan sapopoe
Fisheries and Trade,Jaja hayang ngarobah bisnisna.,Jaja ngajual keneh ayamna.,Jaja boga keneh ayam,Jaja ngajual ayamna di pasar,Jaja teu boga kéngingan sapopoe,Jaja resep pisan ngajalan
Art,Asep ngabogaan nu jualan ku nyieun pesanan nu leuwih gedé.,Asep henteu boga duit.,Aya nu ngajual gamelan di pasar,Harga nu ditampa murah pisan,Asep méréhkeun nu jualan,Asep tiasa nyaho yen nu jualan ngahasilkeun gamelan
Art,Wayang golekna Nining henteu laku dipasaran.,Wayang golekna Nining jadi laku pisan.,Nining hayang nyieun wayang golek,Nining nyiapin kayu jeung parang,Nining teu boga gambar nu dipatutkeun,Nining nyieun wayang golek tanpa acan
Art,Puseur ngarasa nu ngiring ka pagelaran teh teu bener ka adat.,Puseur ngarasa nu ngiring ka pagelaran teh bener ka adat.,Puseur ngajadikeun pagelaran seni tari,Pagelaran teh di imah Puseur,Puseur ngajadikeun tari Jaipong,Puseur ngaharuskeun nu ngiring ka pagelaran teh pake baju adat
Art,"Deden nyaho yen kawinanna di saeutik pasar, henteu di pasar.",Deden nyaho yen kawinanna di pasar.,Deden ngiring ka kawinan,Deden ngiring ka kawinan ku angkot,Deden turun ti angkotna,Deden nyaho yen kawinanna di saeutik pasar
Art,"Yayan nyaho yen kawinanna di pasar, henteu di saeutik pasar.",Yayan nyaho yen kawinanna di saeutik pasar.,Yayan ngiring ka kawinan,Yayan ngiring ka kawinan ku mobil,Yayan turun ti mobilna,Yayan nyaho yen kawinanna di saeutik pasar
Art,Anisa bakal ngarupikeun tari Jaipongan dina pentas seni.,Anisa teu acan siap jeung kudu ngarupikeun tari sunda sakali deui.,"Dina sekeudeut ieu, aya nu ngarupikeun tari Jaipongan",Tari ieu ogé jadi sorangan nu paling kacida disukkeun ku Anisa,Anisa geus latihan ti kolotna sarta sabaraha guru,Anisa ogé ngadahar jeung ngarawat ti kaayaan jeung kesehatan
Art,Asep ngarupikeun angklung jeung pangrawit nu séjén nu ngajalan ka luar nagara.,Asep teu bisa ngarupikeun angklung deui sarta teu bisa ngiringan pagelaran seni.,Asep ngarupikeun angklung sarta jadi pangrawit nu handal,Asep geus ngalatih angklung ti sadaya umura,Asep ogé ngajalan ka sabaraha kota di Indonésia,Asep ngarupikeun angklung di hadapan publik
Art,Gita ngadalin wayang golek jeung ngajalan ka luar nagara pikeun ngajalan pagelaran seni.,Gita teu bisa ngadalin wayang golek jeung ngarupikeun wayang kulit deui.,Gita boga cita-cita pikeun jadi dalang wayang golek,Gita geus ngalatih nu ngomongkeun wayang golek,Gita ogé ngajalan ka sabaraha pamarentah pikeun ngasahkeun kéahlianna,Gita teu boga pangalaman ngadalin wayang golek
Art,Asep ngarasa di rumah salila di Bogor sarta ngabogaan katingali nu diukna.,Asep geus ngarasa di rumah salila di Bogor sarta ngarasa katingali diukna.,Asep nganjang ka rumah Sadeli,Asep ngajalan ti bandung ka Bogor,Sadeli anu geus 3 taun di Bogor ngajadikeun Asep ngagaduh ka pangaduan,Asep geus ngarasa di rumah sareng katingali nu diukna
Art,Ari geus ngalatih angklung tapi teu bener.,Ari geus ngalatih angklung jeung bener.,"Dina nu kasep, Ari geus ngarasa kacida benerna anjeunna ngabentuk angklung",Ari teu boga pangalaman jeung angklung,Dina ngarasa Ari bakal bisa ngalatih angklung,Ari ogé ngarasa bener
Art,Karunya geus ngajaga nu kudu jeung bener.,Karunya teu ngajaga nu kudu.,"Karunya, ieu éta nu ngajaga nu kudu",Karunya geus ngarasa kacida pentingna nu kudu,Karunya geus ngajaga nu kudu,Karunya geus ngaboga
Art,"Latihan ti luhur, barudak geus siap ngiring kawinan jeung sapanunggalna bisa ngaharumkeun nama barudak.",Nu lain geus ngajadwal latihan sababaraha bulan ka tukang.,Aya nu ngajualang ka Barudak geus di-booking pikeun ngiring kawinan,Barudak geus ngajadwal latihan sababaraha bulan ka tukang,"Sarua jeung nu lain, barudak geus ngajadwal latihan sababaraha bulan ka tukang",Nu lain geus ngajadwal latihan sababaraha bulan ka tukang
Art,"Deden ngan miharep bisa ngajual jeung loba, salila ngajaga hubungan jeung katinggeran.","Deden teu boga katinggeran, jualan di pasar teh sarengna.",Deden ngajualan peuleusna di pasar,"Dina pasar, Deden jualan jeung ku katinggeran","Dina pasar, Deden teu teu ngeunaan jualan",Deden ngarasa harita jadi jualan di pasar
Traditional Games,"Euis geus bisa maen egrang, salila ngajaga hubungan jeung Dina.","Euis jeung Dina maen egrang di lapang, ngarasa harita.",Euis jeung Dina maen egrang,Dina geus mahir maen egrang,Euis geus bisa maen egrang,Dina ngajak Euis maen egrang di lapang
Traditional Games,"Asep ngajual galasin, ngajaga hubungan jeung anak-anak.","Asep geus boga loba galasin, teu bisa maen jeung temen-temenna.",Asep maen galasin jeung temen-temenna,Asep ngajual galasin,Asep geus boga loba galasin,Asep ngajual galasin ka anak-anak
Traditional Games,"Teteh jeung Nining maen congklak, ngajaga hubungan sarta ngajual congklak ka urang lain.","Teteh jeung Nining maen congklak, teu boga hubungan.",Teteh ngajak Nining main,Teteh jeung Nining maen congklak,Teteh jeung Nining ngajual congklak,Teteh jeung Nining maen congklak di lapang
